side,source_horizon,cheap_rank,canonical_key
long,0,14.464538697172632,(*)|(loc_dist_ema20_atr_ts_bot20==0&loc_dist_ema20_atr_ts_top80==1)|(reg_atr_change_rate_ts_top20==1)
long,0,11.034172506318594,(*)|(loc_dist_ema20_atr_ts_top50==1&loc_dist_local_swing_ts_bot60==1)|(reg_atr_change_rate_ts_top60==0)
long,0,12.513090389532548,(*)|(*)|(reg_atr_change_rate_ts_top60==1&reg_atr_change_rate_ts_top70==0&reg_atr_change_rate_ts_top80==0)
long,0,8.614509315929476,(*)|(loc_dist_ema20_atr_ts_band20_80==1&loc_dist_ema20_atr_ts_top40==1&loc_dist_local_swing_ts_bot60==1)|(reg_atr_change_rate_ts_top60==0)
long,0,2.855525556651748,(*)|(loc_dist_ema20_atr_ts_top30==1&loc_dist_ema20_atr_ts_top40==0&loc_dist_ema20_atr_ts_top50==0&loc_dist_local_swing_ts_bot60==1)|(reg_atr_change_rate_ts_top60==0)
long,0,3.559675008978495,(*)|(loc_dist_ema20_atr_ts_band20_80==1&loc_dist_ema20_atr_ts_top40==0&loc_dist_local_swing_ts_bot60==1)|(reg_atr_change_rate_ts_top60==0)
long,0,2.7343666355617082,(*)|(loc_dist_ema20_atr_ts_top40==1&loc_dist_ema20_atr_ts_top50==0&loc_dist_local_swing_ts_bot60==1)|(reg_atr_change_rate_ts_top60==0)
long,0,4.264271482606339,(*)|(loc_dist_ema20_atr_ts_bot20==0&loc_dist_ema20_atr_ts_top30==0&loc_dist_ema20_atr_ts_top50==0&loc_dist_local_swing_ts_bot60==1)|(reg_atr_change_rate_ts_top20==1&reg_atr_change_rate_ts_top60==0)
long,0,3.717119440498781,(*)|(loc_dist_local_swing_ts_bot60==1)|(reg_atr_change_rate_ts_top20==0&reg_atr_change_rate_ts_top80==0)
