fold_id,seed,best_iteration,best_val_metric,max_depth,num_leaves,min_data_in_leaf,objective,alpha,metric,target_type,target_name,horizon,total_splits,total_gain,is_healthy_fold,health_reason
0,42,2,,6,64,33,quantile,0.09999999999999998,quantile,quantile,target_eff,10,18,67.32624,False,low_iterations_or_gain
1,42,34,,6,64,43,quantile,0.09999999999999998,quantile,quantile,target_eff,10,306,508.17526,True,healthy
2,42,6,,6,64,43,quantile,0.09999999999999998,quantile,quantile,target_eff,10,54,200.00359,True,healthy
