fold_id,seed,group,gain,split
0,42,location,42.510315,227.0
0,42,regime,235.07362,881.0
1,42,location,65.34086,420.0
1,42,regime,281.14206,1758.0
2,42,location,122.47002,662.0
2,42,regime,492.13116,3040.0
