fold_id,seed,best_iteration,best_val_metric,max_depth,num_leaves,min_data_in_leaf,objective,alpha,metric,target_type,target_name,horizon
0,42,98,0.0048040178413478905,6,64,50,quantile,0.35,quantile,quantile,returns_target,3
1,42,197,0.0038897813355944907,6,64,62,quantile,0.35,quantile,quantile,returns_target,3
2,42,333,0.0038620009470800394,6,64,64,quantile,0.35,quantile,quantile,returns_target,3
