fold_id,seed,regime_family,gain,split
0,42,compression,0.7921609878540039,1
0,42,trend,20.283337351202135,182
0,42,volatility,124.17664651685229,705
0,42,volatility_term_structure,4.243608485121513,16
1,42,compression,1.2374999523162842,1
1,42,trend,33.28284175620547,93
1,42,volatility,144.9251116950254,402
1,42,volatility_term_structure,2.169221849733731,7
2,42,compression,1.4074499607086182,1
2,42,trend,27.901158164419485,263
2,42,volatility,149.68083052974933,814
2,42,volatility_term_structure,3.5313394016120583,17
