,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
hh_count_24,0.07065424,0.02094516,0.23833773,58.0,11.254629,298.89923,9311.409,3343.4697,25931.846,5.430981,1.9792486,14.9024,5.0,0.27676982,0.5193865,1.0,0.8666667,1.0,0.0,1.0,1.3333334,0.9166666,1.0
kf_atr_mean,0.06274015,0.013178781,0.29868665,65.833336,6.6437106,652.35046,7924.183,1408.4536,44582.71,4.7494073,0.8441697,26.720778,1.0,1.0,1.0,0.87201625,0.93333334,1.0,0.0,2.0,0.6666667,0.86294234,2.0
qv,0.04887411,0.008394576,0.28455025,34.666668,4.4221663,271.76224,6846.2827,1557.3486,30097.04,3.960233,0.8776687,17.869436,2.0,0.07960399,0.7733427,0.64778,0.8333333,0.8333333,0.0,3.5,1.6666666,0.6896123,3.0
prog_eff_24,0.040768232,0.008858574,0.18762034,34.666668,5.0881124,236.19324,5424.6934,1504.2117,19563.271,2.989779,0.8135047,10.987987,6.0,0.0,0.31233016,0.51669484,0.75,0.6666667,0.0,5.0,2.5,0.57168216,4.0
press_24,0.037154604,0.0051871683,0.26613066,38.333332,4.8534064,302.76556,5023.8584,973.57275,25924.262,2.9641366,0.55053586,15.9591875,4.0,0.06454711,0.6298569,0.45825663,0.73333335,0.8333333,0.14434737,6.5,2.6666667,0.56759185,5.0
trend_slope_48h,0.039494656,0.016423048,0.09497797,35.5,5.4390564,231.7038,5123.195,2340.126,11216.116,2.9713712,1.3966895,6.32141,11.0,0.56022006,0.7165971,0.49609905,0.6166667,0.5,0.44179508,10.0,3.8333333,0.5241109,6.0
ts_24,0.035843268,0.0043211887,0.29731163,31.0,2.8867514,332.90018,4727.324,826.5035,27038.717,2.8016815,0.48304436,16.249893,3.0,0.0,0.0,0.43705022,0.71666664,0.5,0.28410947,8.5,2.8333333,0.5087497,7.0
liq_score,0.04029856,0.012871692,0.12616631,43.333332,8.299933,226.24011,4673.351,1779.7643,12271.407,2.962481,1.1059861,7.935265,8.0,0.0,0.7165971,0.5090995,0.5,0.6666667,0.0,5.0,5.0,0.5050047,8.0
ret2h,0.033727784,0.0064470763,0.17644638,33.333332,6.724747,165.2272,4502.981,1150.572,17623.266,2.5934033,0.62268895,10.801124,7.0,0.0,0.7165971,0.40283942,0.76666665,0.16666667,0.1543989,10.0,2.3333333,0.44594827,9.0
kf_score_mean,0.03171107,0.009622673,0.10450236,39.833332,5.7276134,277.02542,3796.21,1128.8881,12765.845,2.3093815,0.6695939,7.964892,9.0,0.0,0.2844685,0.3702259,0.38333333,0.33333334,0.13266416,12.0,6.1666665,0.3560908,10.0
evr_6,0.02302449,0.0043400847,0.122146726,26.833334,3.1313825,229.93927,2738.3574,686.4821,10923.2295,1.6587093,0.3794451,7.2508945,10.0,0.14179806,0.7165971,0.22974984,0.6666667,0.0,0.4093708,16.5,3.3333333,0.3134976,11.0
adx_14_slope,0.02085599,0.004415878,0.098501876,37.333332,4.818944,289.22888,2566.4255,646.0941,10194.398,1.5449562,0.34938148,6.8317575,12.0,0.0,0.43579546,0.19468167,0.65,0.0,0.15385766,19.5,3.5,0.27726778,12.0
dist_from_high_48h,0.023407567,0.0061421683,0.08920533,29.166666,4.297932,197.93109,2878.232,1052.6237,7870.0674,1.7214043,0.5690671,5.207176,16.0,0.0,0.7165971,0.23594482,0.55,0.0,0.13467327,18.5,4.5,0.27400333,13.0
time_since_trough_12h,0.008817511,0.0015080133,0.051556908,24.5,2.43242,246.77072,989.0403,127.64337,7663.5444,0.66589004,0.08432153,5.2585573,23.0,0.0,0.7165971,0.0,0.8833333,0.0,0.97855645,38.5,1.1666666,0.26976115,14.0
impact_24,0.028121661,0.010522585,0.07515528,32.166668,4.775516,216.6665,3794.8425,1540.2694,9349.553,2.3014152,0.9043437,5.8567467,15.0,0.024590587,0.7165971,0.31217936,0.13333334,0.33333334,0.25591806,11.5,8.666667,0.26782787,15.0
rv_120h,0.027853562,0.010271045,0.07553475,36.666668,6.674995,201.41505,3441.0952,1488.9427,7952.7144,2.1700969,0.891051,5.2851305,18.0,0.12685582,0.7165971,0.30784374,0.25,0.16666667,0.0,14.5,7.5,0.25681406,16.0
trend_accel_120h,0.01217783,0.0035837248,0.041381393,17.833334,2.67187,119.02817,1518.2474,499.01013,4619.2954,0.9498038,0.2890543,3.1209617,36.0,0.0,0.7165971,0.054341793,0.7,0.0,0.61810595,34.0,3.0,0.23579328,17.0
mkt_rv_pct,0.014536336,0.003161969,0.06682705,25.333334,2.6874192,238.80821,1705.4071,448.13052,6490.103,1.1415281,0.29477605,4.420598,21.0,0.0,0.7165971,0.092482656,0.5833333,0.0,0.6676176,29.0,4.1666665,0.23007967,18.0
stall,0.01685894,0.004617456,0.0615542,31.166666,4.597705,211.27087,1860.3766,567.7665,6095.8174,1.1623224,0.33394277,4.0455837,22.0,0.0,0.7165971,0.13004291,0.55,0.0,0.397574,24.5,4.5,0.2289023,19.0
complexity_regime_24h,0.023983829,0.007958997,0.072273426,32.166668,5.4288325,190.59244,2655.824,790.50946,8922.602,1.6807551,0.48727292,5.797445,17.0,0.0,0.7165971,0.2452639,0.13333334,0.33333334,0.14416724,14.5,8.666667,0.22543685,20.0
