fold_id,seed,group,gain,split
0,42,location,2931.1501,1366.0
0,42,regime,3811.5217,1852.0
1,42,location,2345.4878,989.0
1,42,regime,2387.931,1071.0
2,42,location,364.88028,96.0
2,42,regime,399.32092,106.0
3,42,location,1330.4626,519.0
3,42,regime,1464.7712,608.0
