canonical_key,source_tree,source_leaf,source_target,source_horizon,side,count,support_pct,mean_net_ret,shrunk_mean_net_ret,mean_uplift,shrunk_mean_uplift,tstat_net_ret,presence_freq,sign_consistency,support_score,diversity_score,cheap_score,rejection_reason,mean_baseline_ret,std_support_pct,unique_symbol_count,unique_day_count,max_single_symbol_share,max_single_day_share,discovery_count,accepted
(*)|(dist_ma100_atr>-0.0099486159&dist_rolling_7d_high>0.060904261&zscore_price_200>0.40410906)|(volatility_ratio_short_long<=0.71305871&volume_zscore_48h>-0.29575825),0,7,returns_target,5,short,30,0.017482517482517484,0.011467341581980388,0.00122864374092647,0.011920005893380605,0.0012771434885764934,2.8038157330263993,0.5,1.0,0.09790209790209792,0.4166666666666666,0.47348672563934807,a1_count_too_low|a1_support_too_low|a1_symbol_diversity_too_low|a1_day_diversity_too_low|a1_day_concentration_too_high,0.0021194664040052823,0.013844304218770163,3,7,0.4666666666666667,0.4,1,False
(*)|(dist_rolling_7d_high>0.072073169&loc_vwap_dev_z_24>-0.42563286)|(atr_percentile>-1.1028727&choppiness_index_20>-0.55763382&up_down_semivol_ratio_tanh<=0.26399991),0,9,returns_target,5,short,347,0.20221445221445222,0.0014519394302917833,0.0008439245934861788,0.0006836260722309157,0.00039735049759485387,1.6401458807806732,1.0,1.0,0.26759906759906754,0.7213256484149856,0.4438059599699012,a1_support_too_high|a1_symbol_diversity_too_low,0.0006263488104107252,0.04089374622171807,4,27,0.3573487031700288,0.10662824207492795,1,False
(*)|(dist_range_mid_atr>0.0000075072094&dist_rolling_7d_high<=0.06571281)|(volume_percentile>0.58808237),1,6,returns_target,5,short,12,0.006993006993006993,0.01647682984670003,0.0007546639624442763,0.021327308177138637,0.0009768232752887926,3.642974977580892,0.5,1.0,0.03916083916083915,0.21666666666666673,0.4175974246559829,a1_count_too_low|a1_support_too_low|a1_symbol_diversity_too_low|a1_day_diversity_too_low|a1_symbol_concentration_too_high|a1_day_concentration_too_high,-0.0008667687831838319,0.003553792546001644,3,5,0.6666666666666666,0.3333333333333333,1,False
(*)|(dist_rolling_7d_high>0.06571281&loc_vwap_dev_z_24<=-0.00000000000000000000000000000000001)|(volume_percentile>0.58808237),1,4,returns_target,5,short,175,0.10198135198135198,0.001220991952078683,0.0005027613920323988,0.0013007898818162373,0.0005356193631008036,0.8181161370984346,1.0,0.5,0.871095571095571,0.7342857142857143,0.41558679814681343,a1_sign_consistency_too_low|a1_symbol_diversity_too_low,0.0006263488104107252,0.03288548664271208,4,20,0.3314285714285714,0.17714285714285713,1,False
(*)|(dist_rolling_7d_high<=0.22520435&dist_weekly_vwap<=0.011056894&zscore_price_200<=0.9432835)|(direction_entropy_20<=0.27922934&ema20_slope_5h>-0.63728023&range_24h_pct<=0.10015678),1,10,returns_target,5,short,291,0.16958041958041958,0.0011098311119472858,0.0005969701544855086,0.0021214739893652486,0.001141125565444154,1.2523328225336896,1.0,0.5,0.4503496503496503,0.7161512027491409,0.3671791666331599,a1_sign_consistency_too_low|a1_symbol_diversity_too_low,0.0006263488104107252,0.07423228707470979,4,27,0.36769759450171824,0.10309278350515463,1,False
(*)|(dist_rolling_7d_high<=0.22520435&distance_to_ema<=-0.43324578&zscore_price_200<=0.9432835)|(direction_entropy_20>0.27922934&range_24h_pct<=0.10015678&tail_asymmetry_q90_q10_atr_norm<=0.10562759),1,4,returns_target,5,short,157,0.09149184149184149,0.0015573922995549098,0.0006007631229241299,0.0004625559134333072,0.0001784306594816443,0.9825547997873716,1.0,0.5,0.5123543123543123,0.6929936305732485,0.35668058051634927,a1_sign_consistency_too_low|a1_symbol_diversity_too_low,0.0006263488104107252,0.034803665188183903,4,26,0.4140127388535032,0.08280254777070063,1,False
(*)|(dist_rolling_7d_high<=0.22520435&loc_vwap_dev_z_24>-0.13974811&zscore_price_200>0.9432835)|(range_24h_pct<=0.10015678),1,9,returns_target,5,short,57,0.033216783216783216,0.0035706633015682825,0.0006629570299328733,0.004273052863446321,0.0007933681212261898,1.3379366728283688,1.0,1.0,0.186013986013986,0.23771929824561394,0.3482343413190338,a1_support_too_low|a1_symbol_diversity_too_low|a1_day_diversity_too_low|a1_symbol_concentration_too_high|a1_day_concentration_too_high,0.0006263488104107252,0.02362334689552583,3,7,0.8245614035087719,0.38596491228070173,1,False
(*)|(dist_ma100_atr>-0.0027330492&dist_rolling_7d_high>0.060904261)|(volume_autocorr_48<=0.7462343&volume_zscore_48h<=-0.29575825),0,8,returns_target,5,short,203,0.1182983682983683,-0.0026780434429939156,-0.0012000945230193486,-0.003989502827828897,-0.001787790450439881,-2.432883315610529,1.0,1.0,0.9624708624708624,0.7571428571428571,0.3427479413374131,a1_uplift_too_low|a1_symbol_diversity_too_low,0.0006263488104107252,0.05283345672890785,4,25,0.2857142857142857,0.09359605911330049,1,False
(*)|(dist_rolling_7d_high<=0.22520435&zscore_price_200<=-0.60738784)|(direction_entropy_20>0.27922934&range_24h_pct<=0.10015678&tail_asymmetry_q90_q10_atr_norm>0.10562759),1,5,returns_target,5,short,196,0.11421911421911422,-0.003479031883940405,-0.0015289019041531823,-0.004010305971108914,-0.0017623766151061595,-3.2314882716251208,1.0,1.0,0.9396270396270396,0.6959183673469388,0.32804053692611856,a1_uplift_too_low|a1_symbol_diversity_too_low,0.0006263488104107252,0.009090970840154047,4,21,0.40816326530612246,0.14285714285714285,1,False
(*)|(dist_weekly_vwap<=-0.010397607)|(volume_autocorr_48>0.35582718&volume_percentile<=0.58808237),1,7,returns_target,5,short,213,0.12412587412587413,-4.796886667959007e-05,-2.206775076188485e-05,-0.0006916240320101045,-0.00031817693049276946,-0.055447605120499545,1.0,0.5,0.9951048951048951,0.7333333333333334,0.31070616973979387,a1_sign_consistency_too_low|a1_uplift_too_low|a1_tstat_too_low|a1_symbol_diversity_too_low,0.0006263488104107252,0.005397933746765109,4,19,0.3333333333333333,0.13615023474178403,1,False
(*)|(dist_ma100_atr>-0.0099486159&dist_rolling_7d_high<=0.060904261)|(realized_volatility_24h<=-0.55039382),0,1,returns_target,5,short,201,0.11713286713286714,-0.0025210561443917193,-0.0011235749113586155,0.0009831125275143642,0.0004381499291139406,-2.2221981879584303,1.0,0.5,0.955944055944056,0.7333333333333334,0.30487087463061424,a1_sign_consistency_too_low|a1_symbol_diversity_too_low,0.0006263488104107252,0.09711593976484653,4,12,0.3333333333333333,0.15920398009950248,1,False
(*)|(dist_rolling_7d_high<=0.22520435)|(range_24h_pct>0.10015678),1,2,returns_target,5,short,64,0.037296037296037296,0.0024371882900595665,0.0004967517533879371,0.001649819409909796,0.00033626892431282466,0.7448334626196156,1.0,0.5,0.20885780885780886,0.5421875,0.2996805304084497,a1_support_too_low|a1_sign_consistency_too_low|a1_symbol_diversity_too_low|a1_day_diversity_too_low|a1_symbol_concentration_too_high,0.0006263488104107252,0.0008612784687175232,4,8,0.515625,0.21875,1,False
(*)|(dist_rolling_7d_high>0.22520435)|(*),1,1,returns_target,5,short,227,0.13228438228438227,-0.0030444059603014707,-0.00144880535217701,-0.005163872364306753,-0.0024574403075422074,-2.8644580687918206,0.5,1.0,0.9592074592074593,0.42466960352422906,0.298667308414719,a1_uplift_too_low|a1_symbol_diversity_too_low|a1_symbol_concentration_too_high,0.0021194664040052823,0.13121387283236993,2,12,0.5506607929515418,0.21145374449339208,1,False
(*)|(dist_rolling_7d_high>0.072073169)|(choppiness_index_20<=-0.55763382&ema_slope_norm<=-0.6909951),0,1,returns_target,5,short,214,0.1247086247086247,-0.0010452064398293183,-0.0004820564183695563,-0.00212270143518889,-0.0009790045412293588,-0.7478651684001348,1.0,0.5,0.9983682983682982,0.7551401869158879,0.2959632001146294,a1_sign_consistency_too_low|a1_uplift_too_low|a1_symbol_diversity_too_low,0.0006263488104107252,0.017631755907704647,4,19,0.2897196261682243,0.14485981308411214,1,False
(*)|(dist_rolling_7d_high<=0.072073169&loc_prev_day_range_pos_24>0.56957084)|(compression_ratio<=-0.1923634),0,11,returns_target,5,short,242,0.14102564102564102,-0.0023524820311995576,-0.0011571151454274247,-0.00047636607109538326,-0.0002343101406607373,-2.1584848547592954,1.0,0.5,0.9102564102564101,0.747107438016529,0.29130785084078875,a1_sign_consistency_too_low|a1_uplift_too_low|a1_symbol_diversity_too_low,0.0006263488104107252,0.08157556903472962,4,16,0.30578512396694213,0.1322314049586777,1,False
(*)|(dist_rolling_7d_high>0.072073169&loc_vwap_dev_z_24>-0.42563286)|(atr_percentile<=-1.1028727&choppiness_index_20>-0.55763382&up_down_semivol_ratio_tanh<=0.26399991),0,5,returns_target,5,short,33,0.019230769230769232,0.00444628433747725,0.0005184713185044144,0.002326817933471968,0.0002713250593801234,1.7779823211715957,0.5,1.0,0.1076923076923077,0.040909090909090895,0.28117318367212485,a1_count_too_low|a1_support_too_low|a1_symbol_diversity_too_low|a1_day_diversity_too_low|a1_symbol_concentration_too_high|a1_day_concentration_too_high,0.0021194664040052823,0.01907514450867052,2,5,0.8181818181818182,0.3333333333333333,1,False
(*)|(dist_rolling_7d_high>0.072073169)|(choppiness_index_20>-0.55763382&realized_volatility_24h<=-0.74783593&up_down_semivol_ratio_tanh>0.26399991),0,4,returns_target,5,short,124,0.07226107226107226,-0.0011178952070974534,-0.0003706390526205461,-0.0016062121723358666,-0.0005325409341434425,-0.7650191802355379,1.0,1.0,0.40466200466200464,0.6459677419354839,0.2414514120628457,a1_uplift_too_low|a1_symbol_diversity_too_low|a1_symbol_concentration_too_high|a1_day_concentration_too_high,0.0006263488104107252,0.012245369269747258,4,11,0.5080645161290323,0.27419354838709675,1,False
(*)|(dist_ma100_atr>0.0033433558&dist_weekly_vwap>-0.010397607)|(volume_percentile<=0.58808237),1,3,returns_target,5,short,260,0.15151515151515152,-0.0005515520389263446,-0.00028118339239382274,8.530088672133824e-05,4.34867265638195e-05,-0.5233570792995527,1.0,0.5,0.5515151515151514,0.7134615384615385,0.2372633832061922,a1_sign_consistency_too_low|a1_symbol_diversity_too_low,0.0006263488104107252,0.057183999782642665,4,25,0.3730769230769231,0.16923076923076924,1,False
(*)|(dist_rolling_7d_high>0.072073169)|(choppiness_index_20<=-0.55763382&ema_slope_norm>-0.6909951),0,7,returns_target,5,short,87,0.050699300699300696,0.0004445033511896243,0.00011475309066319678,0.0003015529925081246,7.784899213117756e-05,0.2654412205662347,1.0,0.5,0.2839160839160839,0.7218390804597701,0.2360215613189063,a1_sign_consistency_too_low|a1_symbol_diversity_too_low,0.0006263488104107252,0.00565876255748083,4,17,0.3563218390804598,0.16091954022988506,1,False
(*)|(dist_ma100_atr>-0.0027330492&dist_rolling_7d_high>0.060904261)|(volume_autocorr_48>0.7462343&volume_zscore_48h<=-0.29575825),0,9,returns_target,5,short,85,0.049533799533799536,-0.0013422545264748966,-0.0003405720440309439,-0.0015692211027412012,-0.00039816057830746897,-1.2329365498285771,1.0,0.5,0.2773892773892774,0.6529411764705882,0.22087764017054995,a1_support_too_low|a1_sign_consistency_too_low|a1_uplift_too_low|a1_symbol_diversity_too_low|a1_day_concentration_too_high,0.0006263488104107252,0.007172113052987643,4,10,0.49411764705882355,0.25882352941176473,1,False
(*)|(dist_weekly_vwap<=-0.010397607)|(tail_asymmetry_q90_q10_atr_norm>0.11083183&volume_autocorr_48<=0.35582718&volume_percentile<=0.58808237),1,8,returns_target,5,short,280,0.16317016317016317,-0.0007535578949110849,-0.000398106057688875,-0.002167798424628239,-0.0011452519979168055,-0.6871285481518417,1.0,0.5,0.48624708624708624,0.6946428571428571,0.21210811793359247,a1_sign_consistency_too_low|a1_uplift_too_low|a1_symbol_diversity_too_low,0.0006263488104107252,0.06044435991658912,4,23,0.4107142857142857,0.12857142857142856,1,False
(*)|(dist_rolling_7d_high>0.06571281&loc_vwap_dev_z_24>-0.00000000000000000000000000000000001)|(volume_percentile>0.58808237),1,5,returns_target,5,short,85,0.049533799533799536,-6.31115015815286e-05,-1.6013366072925168e-05,-0.0003675251212645466,-9.32526427089148e-05,-0.04047859201118733,1.0,0.5,0.2773892773892774,0.7352941176470589,0.20309453558330773,a1_support_too_low|a1_sign_consistency_too_low|a1_uplift_too_low|a1_tstat_too_low|a1_symbol_diversity_too_low,0.0006263488104107252,0.019636198148387143,4,17,0.32941176470588235,0.23529411764705882,1,False
(*)|(dist_rolling_7d_high<=0.22520435&dist_weekly_vwap>0.011056894&zscore_price_200<=0.9432835)|(direction_entropy_20<=0.27922934&range_24h_pct<=0.10015678),1,8,returns_target,5,short,140,0.08158508158508158,-0.002437161122049604,-0.0008748783515049861,-0.000545785586895924,-0.00019592303119340864,-1.7373135108720703,1.0,0.5,0.45687645687645684,0.6392857142857142,0.2013979375285923,a1_sign_consistency_too_low|a1_uplift_too_low|a1_symbol_diversity_too_low|a1_symbol_concentration_too_high,0.0006263488104107252,0.040295334288799986,4,16,0.5214285714285715,0.15714285714285714,1,False
(*)|(dist_rolling_7d_high<=0.22520435&zscore_price_200<=0.9432835&zscore_price_200>-0.60738784)|(direction_entropy_20>0.27922934&range_24h_pct<=0.10015678&tail_asymmetry_q90_q10_atr_norm>0.10562759),1,7,returns_target,5,short,123,0.07167832167832168,-0.0015118926521239242,-0.0004985597753652619,-0.0016304781529544983,-0.0005376643775158265,-1.0296156541561685,1.0,0.5,0.4013986013986014,0.7292682926829268,0.19539009951345093,a1_sign_consistency_too_low|a1_uplift_too_low|a1_symbol_diversity_too_low,0.0006263488104107252,0.019816876439143337,4,16,0.34146341463414637,0.14634146341463414,1,False
(*)|(dist_rolling_7d_high>0.072073169)|(choppiness_index_20>-0.55763382&realized_volatility_24h>-0.74783593&up_down_semivol_ratio_tanh>0.26399991),0,8,returns_target,5,short,150,0.08741258741258741,-0.002969674269358317,-0.001113627851009369,-0.0027071626449524473,-0.0010151859918571678,-1.740470084041782,1.0,0.5,0.4895104895104895,0.6933333333333334,0.19160447677728892,a1_sign_consistency_too_low|a1_uplift_too_low|a1_symbol_diversity_too_low,0.0006263488104107252,0.02259837117841642,4,22,0.41333333333333333,0.13333333333333333,1,False
(*)|(dist_ma100_atr<=0.0033433558&dist_weekly_vwap>-0.010397607&loc_pullback_depth_24>0.27356586&zscore_price_200<=0.84868926)|(volume_percentile<=0.58808237),1,10,returns_target,5,short,86,0.05011655011655012,-0.0007135958172554194,-0.00018264654846418473,0.0007731639914408195,0.00019789316447592402,-0.44026613172429463,1.0,0.5,0.2806526806526806,0.713953488372093,0.1881525407471818,a1_sign_consistency_too_low|a1_symbol_diversity_too_low|a1_day_concentration_too_high,0.0006263488104107252,0.015561427222648638,4,14,0.37209302325581395,0.32558139534883723,1,False
(*)|(dist_ma100_atr<=0.0033433558&dist_weekly_vwap>-0.010397607&loc_pullback_depth_24<=0.27356586&zscore_price_200<=0.84868926)|(volume_percentile<=0.58808237),1,2,returns_target,5,short,78,0.045454545454545456,-0.0018188961041279328,-0.000432542366225545,0.0012780156519989752,0.00030391835626804894,-0.9796550006873755,1.0,0.5,0.2545454545454545,0.6435897435897436,0.17872562392299218,a1_support_too_low|a1_sign_consistency_too_low|a1_symbol_diversity_too_low|a1_symbol_concentration_too_high,0.0006263488104107252,0.03650380714969807,4,13,0.5128205128205128,0.21794871794871795,1,False
(*)|(dist_ma100_atr>-0.0099486159&dist_rolling_7d_high>0.060904261&zscore_price_200<=0.40410906)|(volatility_ratio_short_long<=0.71305871&volume_zscore_48h>-0.29575825),0,3,returns_target,5,short,382,0.22261072261072262,-0.00015932883267627337,-9.630318683913992e-05,-0.0004851143836374055,-0.000293217871122609,-0.16187424467196834,1.0,0.5,0.1533799533799533,0.7442408376963351,0.16558024512409242,a1_support_too_high|a1_sign_consistency_too_low|a1_uplift_too_low|a1_tstat_too_low|a1_symbol_diversity_too_low,0.0006263488104107252,0.026157597657974624,4,33,0.31151832460732987,0.08376963350785341,1,False
(*)|(dist_rolling_7d_high<=0.22520435&loc_vwap_dev_z_24<=-0.13974811&zscore_price_200>0.9432835)|(range_24h_pct<=0.10015678),1,3,returns_target,5,short,21,0.012237762237762238,-0.01036272162482852,-0.0008030153288612506,-0.01310362558220929,-0.0010154101004664026,-1.867135786539332,0.5,1.0,0.06853146853146853,0.07142857142857145,0.11235597663545241,a1_count_too_low|a1_support_too_low|a1_uplift_too_low|a1_symbol_diversity_too_low|a1_day_diversity_too_low|a1_symbol_concentration_too_high|a1_day_concentration_too_high,0.0021194664040052823,0.008641992080041842,2,6,0.8571428571428571,0.2857142857142857,1,False
(*)|(dist_ma100_atr<=0.0033433558&dist_weekly_vwap>-0.010397607&zscore_price_200>0.84868926)|(volume_percentile<=0.58808237),1,9,returns_target,5,short,24,0.013986013986013986,-0.006864950060844421,-0.0006013094943805332,-0.008984416464849704,-0.0007869561867021639,-1.481440553078962,0.5,1.0,0.0783216783216783,0.0,0.10708096889186569,a1_count_too_low|a1_support_too_low|a1_uplift_too_low|a1_symbol_diversity_too_low|a1_day_diversity_too_low|a1_symbol_concentration_too_high|a1_day_concentration_too_high,0.0021194664040052823,0.013872832369942197,1,5,1.0,0.3333333333333333,1,False
