feature_name,group,usage_count
dist_rolling_7d_high,location,34
zscore_price_200,location,13
dist_ma100_atr,location,13
volume_percentile,regime,10
volume_zscore_48h,regime,9
range_24h_pct,regime,9
dist_weekly_vwap,location,8
up_down_semivol_ratio_tanh,regime,7
choppiness_index_20,regime,7
loc_vwap_dev_z_24,location,7
direction_entropy_20,regime,6
realized_volatility_24h,regime,5
tail_asymmetry_q90_q10_atr_norm,regime,5
compression_ratio,regime,4
volume_autocorr_48,regime,4
volatility_ratio_short_long,regime,3
atr_percentile,regime,2
loc_pullback_depth_24,location,2
ema_slope_norm,regime,2
distance_to_ema,location,2
dist_range_mid_atr,location,2
loc_prev_day_range_pos_48,location,2
loc_prev_day_range_pos_24,location,1
ema20_slope_5h,regime,1
