canonical_key,display_arity,structural_depth,groups_used,regime_families_used,location_families_used,all_families_used
(*)|(dist_rolling_7d_high<=0.072073169&loc_prev_day_range_pos_24>0.56957084)|(compression_ratio<=-0.1923634),3,3,location|regime,volatility_term_structure,context,context|volatility_term_structure
(*)|(dist_rolling_7d_high<=0.072073169)|(compression_ratio>-0.1923634&volume_zscore_48h<=0.28649461),3,3,location|regime,liquidity|volatility_term_structure,context,context|liquidity|volatility_term_structure
(*)|(dist_rolling_7d_high<=0.072073169&loc_prev_day_range_pos_48<=0.76470572)|(compression_ratio>-0.1923634&volume_zscore_48h>0.28649461),4,4,location|regime,liquidity|volatility_term_structure,context,context|liquidity|volatility_term_structure
(*)|(dist_rolling_7d_high<=0.072073169&loc_prev_day_range_pos_48>0.76470572)|(compression_ratio>-0.1923634&volume_zscore_48h>0.28649461),4,4,location|regime,liquidity|volatility_term_structure,context,context|liquidity|volatility_term_structure
(*)|(dist_rolling_7d_high>0.072073169)|(choppiness_index_20<=-0.55763382&ema_slope_norm<=-0.6909951),3,3,location|regime,path_structure|trend,context,context|path_structure|trend
(*)|(dist_rolling_7d_high>0.072073169)|(choppiness_index_20<=-0.55763382&ema_slope_norm>-0.6909951),3,3,location|regime,path_structure|trend,context,context|path_structure|trend
(*)|(dist_rolling_7d_high>0.072073169&loc_vwap_dev_z_24<=-0.42563286)|(choppiness_index_20>-0.55763382&up_down_semivol_ratio_tanh<=0.26399991),4,4,location|regime,path_structure,context|liquidity,context|liquidity|path_structure
(*)|(dist_rolling_7d_high>0.072073169&loc_vwap_dev_z_24>-0.42563286)|(atr_percentile<=-1.1028727&choppiness_index_20>-0.55763382&up_down_semivol_ratio_tanh<=0.26399991),5,5,location|regime,compression|path_structure,context|liquidity,compression|context|liquidity|path_structure
(*)|(dist_rolling_7d_high>0.072073169&loc_vwap_dev_z_24>-0.42563286)|(atr_percentile>-1.1028727&choppiness_index_20>-0.55763382&up_down_semivol_ratio_tanh<=0.26399991),5,5,location|regime,compression|path_structure,context|liquidity,compression|context|liquidity|path_structure
(*)|(dist_rolling_7d_high>0.072073169)|(choppiness_index_20>-0.55763382&realized_volatility_24h<=-0.74783593&up_down_semivol_ratio_tanh>0.26399991),4,4,location|regime,path_structure|volatility,context,context|path_structure|volatility
(*)|(dist_rolling_7d_high>0.072073169)|(choppiness_index_20>-0.55763382&realized_volatility_24h>-0.74783593&up_down_semivol_ratio_tanh>0.26399991),4,4,location|regime,path_structure|volatility,context,context|path_structure|volatility
(*)|(dist_weekly_vwap<=-0.010397607)|(tail_asymmetry_q90_q10_atr_norm>0.11083183&volume_autocorr_48<=0.35582718&volume_percentile<=0.58808237),4,4,location|regime,liquidity|path_structure,context,context|liquidity|path_structure
(*)|(dist_weekly_vwap<=-0.010397607)|(volume_autocorr_48>0.35582718&volume_percentile<=0.58808237),3,3,location|regime,liquidity,context,context|liquidity
(*)|(dist_ma100_atr<=0.0033433558&dist_weekly_vwap>-0.010397607&loc_pullback_depth_24<=0.27356586&zscore_price_200<=0.84868926)|(volume_percentile<=0.58808237),5,5,location|regime,liquidity,context|path_structure,context|liquidity|path_structure
(*)|(dist_ma100_atr<=0.0033433558&dist_weekly_vwap>-0.010397607&loc_pullback_depth_24>0.27356586&zscore_price_200<=0.84868926)|(volume_percentile<=0.58808237),5,5,location|regime,liquidity,context|path_structure,context|liquidity|path_structure
(*)|(dist_ma100_atr<=0.0033433558&dist_weekly_vwap>-0.010397607&zscore_price_200>0.84868926)|(volume_percentile<=0.58808237),4,4,location|regime,liquidity,context,context|liquidity
(*)|(dist_ma100_atr>0.0033433558&dist_weekly_vwap>-0.010397607)|(volume_percentile<=0.58808237),3,3,location|regime,liquidity,context,context|liquidity
(*)|(dist_range_mid_atr<=0.0000075072094&dist_rolling_7d_high<=0.06571281)|(volume_percentile>0.58808237),3,3,location|regime,liquidity,context,context|liquidity
(*)|(dist_range_mid_atr>0.0000075072094&dist_rolling_7d_high<=0.06571281)|(volume_percentile>0.58808237),3,3,location|regime,liquidity,context,context|liquidity
(*)|(dist_rolling_7d_high>0.06571281&loc_vwap_dev_z_24<=-0.00000000000000000000000000000000001)|(volume_percentile>0.58808237),3,3,location|regime,liquidity,context|liquidity,context|liquidity
(*)|(dist_rolling_7d_high>0.06571281&loc_vwap_dev_z_24>-0.00000000000000000000000000000000001)|(volume_percentile>0.58808237),3,3,location|regime,liquidity,context|liquidity,context|liquidity
(*)|(dist_ma100_atr>-0.0099486159&dist_rolling_7d_high<=0.060904261)|(realized_volatility_24h<=-0.55039382),3,3,location|regime,volatility,context,context|volatility
(*)|(dist_ma100_atr>-0.0099486159&dist_rolling_7d_high<=0.060904261)|(realized_volatility_24h>-0.55039382&up_down_semivol_ratio_tanh<=0.53327596),4,4,location|regime,path_structure|volatility,context,context|path_structure|volatility
(*)|(dist_ma100_atr>-0.0099486159&dist_rolling_7d_high<=0.060904261)|(realized_volatility_24h>-0.55039382&up_down_semivol_ratio_tanh>0.53327596),4,4,location|regime,path_structure|volatility,context,context|path_structure|volatility
(*)|(dist_ma100_atr<=-0.0027330492&dist_ma100_atr>-0.0099486159&dist_rolling_7d_high>0.060904261)|(volume_zscore_48h<=-0.29575825),4,4,location|regime,liquidity,context,context|liquidity
(*)|(dist_ma100_atr>-0.0027330492&dist_rolling_7d_high>0.060904261)|(volume_autocorr_48<=0.7462343&volume_zscore_48h<=-0.29575825),4,4,location|regime,liquidity,context,context|liquidity
(*)|(dist_ma100_atr>-0.0027330492&dist_rolling_7d_high>0.060904261)|(volume_autocorr_48>0.7462343&volume_zscore_48h<=-0.29575825),4,4,location|regime,liquidity,context,context|liquidity
(*)|(dist_ma100_atr>-0.0099486159&dist_rolling_7d_high>0.060904261&zscore_price_200<=0.40410906)|(volatility_ratio_short_long<=0.71305871&volume_zscore_48h>-0.29575825),5,5,location|regime,liquidity|volatility,context,context|liquidity|volatility
(*)|(dist_ma100_atr>-0.0099486159&dist_rolling_7d_high>0.060904261&zscore_price_200>0.40410906)|(volatility_ratio_short_long<=0.71305871&volume_zscore_48h>-0.29575825),5,5,location|regime,liquidity|volatility,context,context|liquidity|volatility
(*)|(dist_ma100_atr>-0.0099486159&dist_rolling_7d_high>0.060904261)|(volatility_ratio_short_long>0.71305871&volume_zscore_48h>-0.29575825),4,4,location|regime,liquidity|volatility,context,context|liquidity|volatility
(*)|(dist_rolling_7d_high<=0.22520435&dist_weekly_vwap<=0.011056894&zscore_price_200<=0.9432835)|(direction_entropy_20<=0.27922934&ema20_slope_5h>-0.63728023&range_24h_pct<=0.10015678),6,6,location|regime,compression|path_structure|trend,context,compression|context|path_structure|trend
(*)|(dist_rolling_7d_high<=0.22520435&dist_weekly_vwap>0.011056894&zscore_price_200<=0.9432835)|(direction_entropy_20<=0.27922934&range_24h_pct<=0.10015678),5,5,location|regime,compression|path_structure,context,compression|context|path_structure
(*)|(dist_rolling_7d_high<=0.22520435&distance_to_ema<=-0.43324578&zscore_price_200<=0.9432835)|(direction_entropy_20>0.27922934&range_24h_pct<=0.10015678&tail_asymmetry_q90_q10_atr_norm<=0.10562759),6,6,location|regime,compression|path_structure,context,compression|context|path_structure
(*)|(dist_rolling_7d_high<=0.22520435&distance_to_ema>-0.43324578&zscore_price_200<=0.9432835)|(direction_entropy_20>0.27922934&range_24h_pct<=0.10015678&tail_asymmetry_q90_q10_atr_norm<=0.10562759),6,6,location|regime,compression|path_structure,context,compression|context|path_structure
(*)|(dist_rolling_7d_high<=0.22520435&zscore_price_200<=-0.60738784)|(direction_entropy_20>0.27922934&range_24h_pct<=0.10015678&tail_asymmetry_q90_q10_atr_norm>0.10562759),5,5,location|regime,compression|path_structure,context,compression|context|path_structure
(*)|(dist_rolling_7d_high<=0.22520435&zscore_price_200<=0.9432835&zscore_price_200>-0.60738784)|(direction_entropy_20>0.27922934&range_24h_pct<=0.10015678&tail_asymmetry_q90_q10_atr_norm>0.10562759),6,6,location|regime,compression|path_structure,context,compression|context|path_structure
(*)|(dist_rolling_7d_high<=0.22520435&loc_vwap_dev_z_24<=-0.13974811&zscore_price_200>0.9432835)|(range_24h_pct<=0.10015678),4,4,location|regime,compression,context|liquidity,compression|context|liquidity
(*)|(dist_rolling_7d_high<=0.22520435&loc_vwap_dev_z_24>-0.13974811&zscore_price_200>0.9432835)|(range_24h_pct<=0.10015678),4,4,location|regime,compression,context|liquidity,compression|context|liquidity
(*)|(dist_rolling_7d_high<=0.22520435)|(range_24h_pct>0.10015678),2,2,location|regime,compression,context,compression|context
(*)|(dist_rolling_7d_high>0.22520435)|(*),1,1,location,,context,context
