canonical_key,display_arity,structural_depth,groups_used,regime_families_used,location_families_used,all_families_used
(*)|(bars_in_high_vol_state_log_norm<=1.2614927&loc_session_pos_24>0.024122575)|(dist_funding_pressure_price_12h_atr<=1.2480712&dist_funding_pressure_price_96h_atr>-1.7235775&log_oi_to_volume_1d<=40.481667&price_trend_15d_vol_norm>-0.092431381),6,6,location|regime,open_interest|perp_tradeability,context,context|open_interest|perp_tradeability
(*)|(bars_in_high_vol_state_log_norm<=1.2614927&loc_session_pos_24>0.024122575)|(dist_funding_pressure_price_12h_atr>1.2480712&dist_funding_pressure_price_96h_atr>-1.7235775&log_oi_to_volume_1d<=40.481667&price_trend_15d_vol_norm>-0.092431381),6,6,location|regime,open_interest|perp_tradeability,context,context|open_interest|perp_tradeability
(*)|(*)|(asset_minus_mkt_oi_7d<=-0.032461163&log_oi_to_volume_1d>40.481667&price_trend_15d_vol_norm>-0.092431381),3,3,regime,open_interest,,open_interest
(*)|(*)|(asset_minus_mkt_oi_7d>-0.032461163&log_oi_to_volume_1d>40.481667&price_trend_15d_vol_norm>-0.092431381),3,3,regime,open_interest,,open_interest
(*)|(*)|(mark_perp_dislocation>0.00017855466&ob_imbalance_mkt_resid<=-0.0010430813),2,2,regime,perp_tradeability|residual,,perp_tradeability|residual
(*)|(zscore_price_200<=1.5883373)|(ob_depth_z_25bps<=-0.14394228&ob_imbalance_mkt_resid>-0.0010430813&oi_expansion_compression_balance_24h<=0.57230359&price_trend_15d_vol_norm>-0.093607038),5,5,location|regime,open_interest|orderbook|perp_tradeability|residual,context,context|open_interest|orderbook|perp_tradeability|residual
(*)|(dist_local_swing<=0.014599949&zscore_price_200<=1.5883373)|(ob_depth_z_25bps>-0.14394228&ob_imbalance_mkt_resid>-0.0010430813&oi_expansion_compression_balance_24h<=0.57230359&price_trend_15d_vol_norm>-0.093607038),6,6,location|regime,open_interest|orderbook|perp_tradeability|residual,context,context|open_interest|orderbook|perp_tradeability|residual
(*)|(dist_local_swing>0.014599949&zscore_price_200<=1.5883373)|(ob_depth_z_25bps>-0.14394228&ob_imbalance_mkt_resid>-0.0010430813&oi_expansion_compression_balance_24h<=0.57230359&price_trend_15d_vol_norm>-0.093607038),6,6,location|regime,open_interest|orderbook|perp_tradeability|residual,context,context|open_interest|orderbook|perp_tradeability|residual
(*)|(zscore_price_200>1.5883373)|(ob_imbalance_mkt_resid>-0.0010430813&price_trend_15d_vol_norm>-0.093607038),3,3,location|regime,open_interest|residual,context,context|open_interest|residual
(*)|(*)|(log_oi_to_volume_1d<=41.481293&mark_vs_perp_bps>-1.6786201&ob_pressure_mkt_resid<=-0.0014901161),3,3,regime,open_interest|perp_tradeability|residual,,open_interest|perp_tradeability|residual
(*)|(loc_bb_channel_pos_24<=0.34673095&loc_range_pos_24>0.11921807)|(log_oi_to_volume_1d<=41.481293&ob_pressure_mkt_resid>-0.0014901161),4,4,location|regime,open_interest|residual,compression|context,compression|context|open_interest|residual
(*)|(loc_bb_channel_pos_24>0.34673095)|(dist_funding_pressure_price_12h_atr<=0.42827231&log_oi_to_volume_1d<=41.481293&ob_pressure_mkt_resid>-0.0014901161),4,4,location|regime,open_interest|perp_tradeability|residual,compression,compression|open_interest|perp_tradeability|residual
(*)|(dist_ema200_atr>0.00000000000000000000000000000000001&loc_bb_channel_pos_24>0.34673095)|(dist_funding_pressure_price_12h_atr>0.42827231&log_oi_to_volume_1d<=41.481293&ob_pressure_mkt_resid>-0.0014901161),5,5,location|regime,open_interest|perp_tradeability|residual,compression|context,compression|context|open_interest|perp_tradeability|residual
(*)|(loc_prev_week_range_pos_24>0.4322032)|(log_oi_to_volume_1d>41.481293),2,2,location|regime,open_interest,context,context|open_interest
(*)|(distance_to_ema<=-0.88307285)|(log_oi_to_volume_7d<=0.96609592&ob_imbalance_mkt_resid>-2.5011921),3,3,location|regime,open_interest|residual,context,context|open_interest|residual
(*)|(dist_prior_day_low<=0.057193164&dist_range_mid_atr<=0.0011487522&distance_to_ema>-0.88307285)|(log_oi_to_volume_7d<=0.96609592&ob_imbalance_mkt_resid>-2.5011921),5,5,location|regime,open_interest|residual,context,context|open_interest|residual
(*)|(dist_prior_day_low>0.057193164&distance_to_ema>-0.88307285)|(log_oi_to_volume_7d<=0.96609592&ob_imbalance_mkt_resid>-2.5011921),4,4,location|regime,open_interest|residual,context,context|open_interest|residual
(*)|(zscore_price_200<=-0.89688963)|(log_oi_to_volume_7d>0.96609592),2,2,location|regime,open_interest,context,context|open_interest
(*)|(zscore_price_200>-0.89688963)|(funding_persistence>0.66369051&log_oi_to_volume_7d>0.96609592),3,3,location|regime,funding|open_interest,context,context|funding|open_interest
(*)|(oiw_z_delta_entry_dist_7d_atr<=-0.9133144&zscore_price_200<=-1.0732018)|(log_oi_to_volume_1d<=42.169479&ob_pressure_mkt_resid>-2.5011921),4,4,location|regime,open_interest|residual,context|open_interest_location,context|open_interest|open_interest_location|residual
(*)|(oiw_z_delta_entry_dist_7d_atr>-0.9133144&zscore_price_200<=-1.0732018)|(log_oi_to_volume_1d<=42.169479&ob_pressure_mkt_resid>-2.5011921),4,4,location|regime,open_interest|residual,context|open_interest_location,context|open_interest|open_interest_location|residual
(*)|(zscore_price_200>-1.0732018)|(log_oi_to_volume_1d<=42.169479&ob_pressure_mkt_resid>-2.5011921&oi_value_log_7d_robust_z<=-0.51222765),4,4,location|regime,open_interest|residual,context,context|open_interest|residual
(*)|(loc_session_pos_24<=0.30969858&zscore_price_200>-1.0732018)|(log_oi_to_volume_1d<=42.169479&ob_pressure_mkt_resid>-2.5011921&oi_value_log_7d_robust_z>-0.51222765),5,5,location|regime,open_interest|residual,context,context|open_interest|residual
(*)|(loc_session_pos_24>0.30969858&zscore_price_200>-1.0732018)|(log_oi_to_volume_1d<=42.169479&ob_pressure_mkt_resid>-2.5011921&oi_value_log_7d_robust_z>-0.51222765&oiw_entry_zone_1d_atr<=0.8126905),6,6,location|regime,open_interest|perp_tradeability|residual,context,context|open_interest|perp_tradeability|residual
(*)|(*)|(log_oi_to_volume_1d>42.169479&ob_pressure_mkt_resid>-2.5011921),2,2,regime,open_interest|residual,,open_interest|residual
(*)|(loc_bb_channel_pos_48>0.23986535&zscore_price_200<=-0.72849876)|(log_oi_to_volume_7d<=41.438259&spike_score_surprise<=0.11520322),4,4,location|regime,open_interest|residual,compression|context,compression|context|open_interest|residual
(*)|(zscore_price_200>-0.72849876)|(dist_oiw_signed_delta_12h_atr<=0.23343588&log_oi_to_volume_7d<=41.438259&mark_vs_perp_bps<=-0.63600433),4,4,location|regime,open_interest|perp_tradeability,context,context|open_interest|perp_tradeability
(*)|(zscore_price_200>-0.72849876)|(donchian_zone_1d_atr<=0.37847802&log_oi_to_volume_7d<=41.438259&mark_vs_perp_bps>-0.63600433),4,4,location|regime,open_interest|perp_tradeability,context,context|open_interest|perp_tradeability
(*)|(*)|(log_oi_to_volume_7d>41.438259&oi_value_log_1d_robust_z>0.062748164),2,2,regime,open_interest,,open_interest
(*)|(dist_local_swing<=0.011714995)|(efficiency_ratio_20<=-0.45213845&price_trend_15d_vol_norm>-0.061126608&range_24h_pct<=0.068685129),4,4,location|regime,compression|open_interest|path_structure,context,compression|context|open_interest|path_structure
(*)|(dist_local_swing<=0.011714995)|(efficiency_ratio_20>-0.45213845&price_trend_15d_vol_norm>-0.061126608&range_24h_pct<=0.068685129),4,4,location|regime,compression|open_interest|path_structure,context,compression|context|open_interest|path_structure
(*)|(dist_local_swing>0.011714995)|(log_oi_to_volume_1d<=40.975201&price_trend_15d_vol_norm>-0.061126608&range_24h_pct<=0.068685129),4,4,location|regime,compression|open_interest,context,compression|context|open_interest
(*)|(*)|(funding_persistence<=0.59226191&price_trend_15d_vol_norm>-0.061126608&range_24h_pct>0.068685129),3,3,regime,compression|funding|open_interest,,compression|funding|open_interest
(*)|(*)|(mark_perp_dislocation>0.0011058497&ob_pressure_mkt_resid<=-0.0010430813),2,2,regime,perp_tradeability|residual,,perp_tradeability|residual
(*)|(loc_bb_channel_pos_24<=0.29350281)|(asset_minus_mkt_oi_1d_z_90d<=-0.012084696&log_oi_to_volume_7d<=41.809822&ob_pressure_mkt_resid>-0.0010430813),4,4,location|regime,open_interest|residual,compression,compression|open_interest|residual
(*)|(bars_in_high_vol_state_log_norm<=1.0014061&loc_bb_channel_pos_24>0.29350281)|(dist_funding_pressure_price_12h_atr<=1.0484402&log_oi_to_volume_7d<=41.809822&mark_vs_perp_bps>-1.2639751&ob_pressure_mkt_resid>-0.0010430813),6,6,location|regime,open_interest|perp_tradeability|residual,compression|context,compression|context|open_interest|perp_tradeability|residual
(*)|(bars_in_high_vol_state_log_norm<=1.0014061&loc_bb_channel_pos_24>0.29350281)|(dist_funding_pressure_price_12h_atr>1.0484402&log_oi_to_volume_7d<=41.809822&ob_pressure_mkt_resid>-0.0010430813),5,5,location|regime,open_interest|perp_tradeability|residual,compression|context,compression|context|open_interest|perp_tradeability|residual
(*)|(*)|(log_oi_to_volume_7d>41.809822&ob_pressure_mkt_resid>-0.0010430813),2,2,regime,open_interest|residual,,open_interest|residual
(*)|(loc_bb_channel_pos_48>0.31155494)|(price_trend_15d_vol_norm<=-0.041014176&prior_range>-0.54778874),3,3,location|regime,context|open_interest,compression,compression|context|open_interest
(*)|(*)|(log_oi_to_volume_1d<=41.525242&mark_vs_perp_bps>0.40573642&oi_to_volume_1d_z_90d<=0.28471798&price_trend_15d_vol_norm>-0.041014176),4,4,regime,open_interest|perp_tradeability,,open_interest|perp_tradeability
(*)|(*)|(log_oi_to_volume_1d>41.525242&price_trend_15d_vol_norm>-0.041014176),2,2,regime,open_interest,,open_interest
(*)|(dist_local_swing>0.00000000000000000000000000000000001)|(dist_funding_pressure_price_96h_atr<=-2.0130558&price_rv_15d_robust_z>-0.56901479&price_trend_7d_vol_norm>-0.14544347),4,4,location|regime,open_interest|perp_tradeability,context,context|open_interest|perp_tradeability
(*)|(dist_local_swing>0.00000000000000000000000000000000001)|(asset_funding_rate_mean_15d<=0.0000084054163&dist_funding_pressure_price_96h_atr>-2.0130558&log_oi_to_volume_1d>40.424793&price_trend_7d_vol_norm>-0.14544347),5,5,location|regime,open_interest|perp_tradeability,context,context|open_interest|perp_tradeability
(*)|(*)|(asset_atr_level_pct<=0.25191104&asset_funding_rate_mean_3d>-0.0000046401738&log_oi_to_volume_1d<=40.597427&price_trend_7d_vol_norm>-0.13661361),4,4,regime,asset_state|open_interest|perp_tradeability,,asset_state|open_interest|perp_tradeability
(*)|(*)|(log_oi_to_volume_1d>40.597427&oi_value_z_90d>0.2966285),2,2,regime,open_interest,,open_interest
(*)|(*)|(dist_funding_pressure_price_96h_atr<=-1.6479837&ob_depth_usd_l20_z>0.22794639&ob_pressure_mkt_resid>-2.5011921&oi_value_z_30d<=0.053799178),4,4,regime,open_interest|orderbook|perp_tradeability|residual,,open_interest|orderbook|perp_tradeability|residual
(*)|(*)|(dist_funding_pressure_price_96h_atr<=-1.6479837&ob_pressure_mkt_resid>-2.5011921&oi_value_z_30d>0.053799178),3,3,regime,open_interest|perp_tradeability|residual,,open_interest|perp_tradeability|residual
(*)|(*)|(dist_funding_pressure_price_96h_atr>-1.6479837&ob_depth_usd_l20_z<=-0.21548919&ob_pressure_mkt_resid>-2.5011921),3,3,regime,orderbook|perp_tradeability|residual,,orderbook|perp_tradeability|residual
(*)|(loc_pullback_depth_24<=0.22951213)|(atr_compression_ratio<=0.19692931&dist_funding_pressure_price_96h_atr>-1.6479837&ob_depth_usd_l20_z>-0.21548919&ob_pressure_mkt_resid>-2.5011921),5,5,location|regime,orderbook|perp_tradeability|residual|volatility_term_structure,path_structure,orderbook|path_structure|perp_tradeability|residual|volatility_term_structure
(*)|(loc_pullback_depth_24>0.22951213)|(dist_funding_pressure_price_96h_atr>-1.6479837&ob_depth_usd_l20_z>-0.21548919&ob_pressure_mkt_resid>-2.5011921&price_trend_15d_vol_norm>0.0063048671),5,5,location|regime,open_interest|orderbook|perp_tradeability|residual,path_structure,open_interest|orderbook|path_structure|perp_tradeability|residual
(*)|(loc_pullback_depth_24>0.13971299)|(ob_pressure_mkt_resid<=-0.0014901161),2,2,location|regime,residual,path_structure,path_structure|residual
(*)|(*)|(dist_funding_pressure_price_96h_atr<=-1.7091403&ob_pressure_mkt_resid>-0.0014901161&oi_value_log_7d_robust_z<=-0.17339902),3,3,regime,open_interest|perp_tradeability|residual,,open_interest|perp_tradeability|residual
(*)|(*)|(dist_funding_pressure_price_96h_atr>-1.7091403&log_oi_to_volume_1d<=42.052887&ob_pressure_mkt_resid>-0.0014901161&spectral_entropy_ret_24<=-0.0083305445),4,4,regime,open_interest|path_structure|perp_tradeability|residual,,open_interest|path_structure|perp_tradeability|residual
(*)|(loc_session_pos_24>0.52242643)|(asset_funding_rate_abs_mean_7d>0.0000087442832&dist_funding_pressure_price_96h_atr>-1.7091403&log_oi_to_volume_1d<=42.052887&ob_pressure_mkt_resid>-0.0014901161&spectral_entropy_ret_24>-0.0083305445),6,6,location|regime,open_interest|path_structure|perp_tradeability|residual,context,context|open_interest|path_structure|perp_tradeability|residual
(*)|(*)|(dist_oiw_intensity_96h_atr<=-2.0345101&log_oi_to_volume_7d<=0.89271772&ob_imbalance_mkt_resid>-0.0014901161&price_trend_15d_vol_norm<=0.0017900208),4,4,regime,open_interest|perp_tradeability|residual,,open_interest|perp_tradeability|residual
(*)|(*)|(dist_oiw_intensity_96h_atr>-2.0345101&log_oi_to_volume_7d<=0.89271772&ob_imbalance_mkt_resid>-0.0014901161&price_trend_15d_vol_norm<=0.0017900208),4,4,regime,open_interest|perp_tradeability|residual,,open_interest|perp_tradeability|residual
(*)|(*)|(log_oi_to_volume_7d>0.89271772&ob_imbalance_mkt_resid>-0.0014901161&price_trend_15d_vol_norm<=0.0017900208&volume_zscore_48h<=0.3350901),4,4,regime,liquidity|open_interest|residual,,liquidity|open_interest|residual
(*)|(dist_local_swing<=0.023899853)|(ob_imbalance_mkt_resid>-0.0014901161&price_trend_15d_vol_norm>0.0017900208&xasset_asset_minus_basket_fund_z>-0.082593262),4,4,location|regime,asset_relative_funding|open_interest|residual,context,asset_relative_funding|context|open_interest|residual
(*)|(dist_local_swing>0.023899853)|(mark_perp_dislocation>-0.00034137868&ob_imbalance_mkt_resid>-0.0014901161&price_trend_15d_vol_norm>0.0017900208),4,4,location|regime,open_interest|perp_tradeability|residual,context,context|open_interest|perp_tradeability|residual
(*)|(dist_local_swing>0.00059050508&pullback_depth<=1.2766975)|(asset_funding_rate_mean_7d<=-0.0000034968284&rolling_range_20>-0.40903834),4,4,location|regime,compression|perp_tradeability,context,compression|context|perp_tradeability
(*)|(bars_in_high_vol_state_log_norm<=-0.22567545&dist_local_swing>0.00059050508&pullback_depth<=1.2766975)|(asset_funding_rate_mean_7d<=0.000013994292&asset_funding_rate_mean_7d>-0.0000034968284),5,5,location|regime,perp_tradeability,context,context|perp_tradeability
(*)|(bars_in_high_vol_state_log_norm>-0.22567545&dist_local_swing>0.00059050508&pullback_depth<=1.2766975)|(asset_funding_rate_mean_7d<=0.000013994292&asset_funding_rate_mean_7d>-0.0000034968284),5,5,location|regime,perp_tradeability,context,context|perp_tradeability
(*)|(dist_local_swing>0.0028000101&pullback_depth>1.2766975)|(*),2,2,location,,context,context
(*)|(*)|(asset_atr_level_pct<=0.20604587&ob_imbalance_mkt_resid>-0.0014901161&price_trend_7d_vol_norm>-0.14544347),3,3,regime,asset_state|open_interest|residual,,asset_state|open_interest|residual
(*)|(*)|(asset_atr_level_pct>0.20604587&atr_percentile<=0.50626266&log_oi_to_volume_7d<=40.317951&mark_vs_perp_bps>1.8126553&ob_imbalance_mkt_resid>-0.0014901161&price_trend_7d_vol_norm>-0.14544347),6,6,regime,asset_state|compression|open_interest|perp_tradeability|residual,,asset_state|compression|open_interest|perp_tradeability|residual
(*)|(*)|(asset_atr_level_pct<=0.6737318&asset_atr_level_pct>0.20604587&log_oi_to_volume_7d>40.317951&ob_imbalance_mkt_resid>-0.0014901161&price_trend_7d_vol_norm>-0.14544347),5,5,regime,asset_state|open_interest|residual,,asset_state|open_interest|residual
(*)|(*)|(asset_atr_level_pct>0.6737318&log_oi_to_volume_7d>40.317951&ob_imbalance_mkt_resid>-0.0014901161&price_trend_7d_vol_norm>-0.14544347),4,4,regime,asset_state|open_interest|residual,,asset_state|open_interest|residual
(*)|(*)|(mark_vs_perp_bps>0.71424335&ob_imbalance_mkt_resid<=-0.0010430813),2,2,regime,perp_tradeability|residual,,perp_tradeability|residual
(*)|(loc_pullback_depth_24<=0.24063522&pullback_depth<=1.3624552)|(log_oi_to_volume_7d<=40.929672&mark_vs_perp_bps<=1.4336743&ob_imbalance_mkt_resid>-0.0010430813),5,5,location|regime,open_interest|perp_tradeability|residual,context|path_structure,context|open_interest|path_structure|perp_tradeability|residual
(*)|(loc_pullback_depth_24>0.24063522&pullback_depth<=1.3624552)|(ob_imbalance_mkt_resid>-0.0010430813&oi_value_log_1d_robust_z<=-0.11043367),4,4,location|regime,open_interest|residual,context|path_structure,context|open_interest|path_structure|residual
(*)|(loc_pullback_depth_24>0.24063522&pullback_depth<=1.3624552)|(amihud_illiq>-0.101826&ob_imbalance_mkt_resid>-0.0010430813&oi_value_log_1d_robust_z>-0.11043367),5,5,location|regime,liquidity|open_interest|residual,context|path_structure,context|liquidity|open_interest|path_structure|residual
(*)|(*)|(price_trend_10d_vol_norm<=-0.090933256&price_trend_15d_vol_norm<=0.024059512&range_24h_pct>0.062268391),3,3,regime,compression|open_interest,,compression|open_interest
(*)|(bars_in_high_vol_state_log_norm>-0.3799988)|(price_trend_10d_vol_norm>-0.090933256&price_trend_15d_vol_norm<=0.024059512&range_24h_pct>0.062268391),4,4,location|regime,compression|open_interest,context,compression|context|open_interest
(*)|(loc_range_pos_24<=0.70886987&loc_session_pos_24>0.26804945)|(price_trend_15d_vol_norm>0.024059512),3,3,location|regime,open_interest,context,context|open_interest
(*)|(loc_range_pos_24>0.70886987&loc_session_pos_24>0.26804945)|(price_trend_15d_vol_norm>0.024059512),3,3,location|regime,open_interest,context,context|open_interest
(*)|(loc_bb_channel_pos_48>0.16605747)|(ob_imbalance_mkt_resid>-2.5011921&price_rv_7d_robust_z<=-0.57253712),3,3,location|regime,open_interest|residual,compression,compression|open_interest|residual
(*)|(loc_bb_channel_pos_48>0.16605747)|(dist_funding_pressure_price_12h_atr<=1.1170636&ob_depth_z_25bps<=-0.034608312&ob_imbalance_mkt_resid>-2.5011921&oi_value_log_7d_robust_z<=1.1564327&price_rv_7d_robust_z>-0.57253712),6,6,location|regime,open_interest|orderbook|perp_tradeability|residual,compression,compression|open_interest|orderbook|perp_tradeability|residual
(*)|(loc_bb_channel_pos_48>0.16605747)|(dist_funding_pressure_price_12h_atr<=1.1170636&ob_depth_z_25bps>-0.034608312&ob_imbalance_mkt_resid>-2.5011921&oi_value_log_7d_robust_z<=1.1564327&price_rv_7d_robust_z>-0.57253712),6,6,location|regime,open_interest|orderbook|perp_tradeability|residual,compression,compression|open_interest|orderbook|perp_tradeability|residual
(*)|(loc_bb_channel_pos_48>0.16605747)|(dist_funding_pressure_price_12h_atr>1.1170636&ob_imbalance_mkt_resid>-2.5011921&price_rv_7d_robust_z>-0.57253712),4,4,location|regime,open_interest|perp_tradeability|residual,compression,compression|open_interest|perp_tradeability|residual
(*)|(pullback_depth<=1.2245778)|(dist_oiw_signed_delta_12h_atr<=-0.033367403&funding_mean_10d_robust_z>-0.28649428&log_oi_to_volume_1d>4.928236),4,4,location|regime,open_interest|perp_tradeability,context,context|open_interest|perp_tradeability
(*)|(pullback_depth<=1.2245778)|(dist_oiw_signed_delta_12h_atr>-0.033367403&funding_mean_10d_robust_z>-0.28649428&log_oi_to_volume_1d>4.928236),4,4,location|regime,open_interest|perp_tradeability,context,context|open_interest|perp_tradeability
(*)|(pullback_depth>1.2245778)|(asset_funding_rate_mean_3d<=0.0000047427061),2,2,location|regime,perp_tradeability,context,context|perp_tradeability
(*)|(loc_range_pos_24<=0.79846984&loc_session_pos_48>0.020113464)|(oiw_entry_zone_1d_atr<=-1.2670537&price_trend_10d_vol_norm>-0.10834543&volume_autocorr_48>-0.24524446),5,5,location|regime,liquidity|open_interest|perp_tradeability,context,context|liquidity|open_interest|perp_tradeability
(*)|(loc_range_pos_24<=0.79846984&loc_session_pos_48>0.020113464)|(amihud_illiq<=-0.37298039&oiw_entry_zone_1d_atr>-1.2670537&price_trend_10d_vol_norm>-0.10834543&volume_autocorr_48>-0.24524446),6,6,location|regime,liquidity|open_interest|perp_tradeability,context,context|liquidity|open_interest|perp_tradeability
(*)|(loc_range_pos_24<=0.79846984&loc_session_pos_48>0.020113464)|(amihud_illiq>-0.37298039&oiw_entry_zone_1d_atr>-1.2670537&price_trend_10d_vol_norm>-0.10834543&volume_autocorr_48>-0.24524446),6,6,location|regime,liquidity|open_interest|perp_tradeability,context,context|liquidity|open_interest|perp_tradeability
(*)|(loc_range_pos_24>0.79846984&loc_session_pos_48>0.020113464)|(price_trend_10d_vol_norm>-0.10834543&volume_autocorr_48>-0.24524446),4,4,location|regime,liquidity|open_interest,context,context|liquidity|open_interest
(*)|(*)|(choppiness_index_20<=0.43487239&mark_perp_dislocation>0.00057305529&range_24h_pct<=0.058539335),3,3,regime,compression|path_structure|perp_tradeability,,compression|path_structure|perp_tradeability
(*)|(bars_in_high_vol_state_log_norm<=-0.38405931)|(choppiness_index_20>0.43487239&range_24h_pct<=0.058539335),3,3,location|regime,compression|path_structure,context,compression|context|path_structure
(*)|(bars_in_high_vol_state_log_norm>-0.38405931)|(choppiness_index_20>0.43487239&range_24h_pct<=0.058539335),3,3,location|regime,compression|path_structure,context,compression|context|path_structure
(*)|(dist_rolling_7d_high>0.069801219)|(dist_funding_pressure_price_96h_atr>-1.1655107&range_24h_pct>0.058539335),3,3,location|regime,compression|perp_tradeability,context,compression|context|perp_tradeability
(*)|(loc_prev_week_range_pos_24<=0.24479362&zscore_price_200<=-1.0839373)|(ob_imbalance_mkt_resid>-0.0014901161),3,3,location|regime,residual,context,context|residual
(*)|(loc_prev_week_range_pos_24>0.24479362&zscore_price_200<=-1.0839373)|(ob_imbalance_mkt_resid>-0.0014901161),3,3,location|regime,residual,context,context|residual
(*)|(loc_pullback_depth_24>0.13611872&zscore_price_200>-1.0839373)|(asset_funding_rate_mean_15d>0.000007660341&ob_imbalance_mkt_resid>-0.0014901161&oi_value_z_30d>-0.40797043),5,5,location|regime,open_interest|perp_tradeability|residual,context|path_structure,context|open_interest|path_structure|perp_tradeability|residual
(*)|(*)|(mark_vs_perp_bps>1.6352135&ob_imbalance_mkt_resid<=-0.0010430813),2,2,regime,perp_tradeability|residual,,perp_tradeability|residual
(*)|(loc_prev_day_range_pos_48<=0.51827943)|(ob_depth_z_10bps>0.37399533&ob_imbalance_mkt_resid>-0.0010430813&price_trend_15d_vol_norm<=0.017975122),4,4,location|regime,open_interest|orderbook|residual,context,context|open_interest|orderbook|residual
(*)|(loc_prev_day_range_pos_48>0.51827943)|(ob_depth_z_10bps>0.37399533&ob_imbalance_mkt_resid>-0.0010430813&price_trend_15d_vol_norm<=0.017975122),4,4,location|regime,open_interest|orderbook|residual,context,context|open_interest|orderbook|residual
(*)|(loc_session_pos_48<=0.44152015)|(ob_imbalance_mkt_resid>-0.0010430813&price_trend_15d_vol_norm>0.017975122),3,3,location|regime,open_interest|residual,context,context|open_interest|residual
(*)|(*)|(mark_perp_dislocation>0.0014157828&ob_pressure_mkt_resid<=-0.0010430813),2,2,regime,perp_tradeability|residual,,perp_tradeability|residual
(*)|(zscore_price_200<=-0.71769702&zscore_price_50>-0.95395553)|(ob_pressure_mkt_resid>-0.0010430813),3,3,location|regime,residual,context,context|residual
(*)|(zscore_price_200>-0.71769702)|(asset_vol_level_pct<=0.39906186&ob_pressure_mkt_resid>-0.0010430813),3,3,location|regime,asset_state|residual,context,asset_state|context|residual
(*)|(dist_prior_day_low<=0.060938437)|(asset_atr_level_pct<=0.20257123&atr_percentile<=0.69336712&log_oi_to_volume_7d<=41.715527&price_trend_15d_vol_norm>-0.066249393),5,5,location|regime,asset_state|compression|open_interest,context,asset_state|compression|context|open_interest
(*)|(dist_prior_day_low<=0.060938437)|(asset_atr_level_pct>0.20257123&atr_percentile<=0.69336712&dist_oiw_intensity_96h_atr<=-0.54601693&log_oi_to_volume_7d<=41.715527&price_trend_15d_vol_norm>-0.066249393),6,6,location|regime,asset_state|compression|open_interest|perp_tradeability,context,asset_state|compression|context|open_interest|perp_tradeability
(*)|(dist_prior_day_low<=0.060938437)|(asset_atr_level_pct>0.20257123&atr_percentile<=0.69336712&dist_oiw_intensity_96h_atr>-0.54601693&log_oi_to_volume_7d<=41.715527&price_trend_15d_vol_norm>-0.066249393),6,6,location|regime,asset_state|compression|open_interest|perp_tradeability,context,asset_state|compression|context|open_interest|perp_tradeability
(*)|(dist_prior_day_low>0.060938437)|(log_oi_to_volume_7d<=41.715527&price_trend_15d_vol_norm>-0.066249393),3,3,location|regime,open_interest,context,context|open_interest
