feature_name,group,usage_count
price_trend_15d_vol_norm,regime,535
range_24h_pct,regime,388
ob_imbalance_mkt_resid,regime,310
price_trend_7d_vol_norm,regime,308
ob_pressure_mkt_resid,regime,287
mark_vs_perp_bps,regime,285
price_trend_10d_vol_norm,regime,283
log_oi_to_volume_7d,regime,276
log_oi_to_volume_1d,regime,269
up_down_semivol_ratio_tanh,regime,246
dist_local_swing,location,227
dist_prior_day_low,location,198
zscore_price_200,location,188
price_rv_15d_robust_z,regime,167
mark_perp_dislocation,regime,165
pullback_depth,location,164
asset_funding_rate_abs_mean_7d,regime,160
loc_pullback_depth_24,location,159
oi_value_log_7d_robust_z,regime,153
price_rv_7d_robust_z,regime,147
dist_funding_pressure_price_12h_atr,regime,134
funding_persistence,regime,129
dist_rolling_7d_high,location,116
dist_funding_pressure_price_96h_atr,regime,109
bars_in_high_vol_state_log_norm,location,106
loc_bb_channel_pos_48,location,104
oi_value_log_1d_robust_z,regime,98
asset_vol_level_pct,regime,98
amihud_illiq,regime,97
oiw_pos_delta_entry_dist_14d_atr,location,94
asset_funding_rate_mean_7d,regime,93
oi_chg_8h_mkt_resid,regime,88
funding_vol_7d_robust_z,regime,88
dist_prior_day_high,location,83
volume_trend_48,regime,82
efficiency_ratio_20,regime,81
asset_funding_rate_mean_15d,regime,80
asset_funding_rate_mean_3d,regime,79
loc_prev_week_range_pos_24,location,78
fund_abs_z_mkt_resid,regime,78
asset_atr_level_pct,regime,72
atr_percentile,regime,71
loc_prev_week_range_pos_48,location,71
loc_swing_range_pos_24,location,70
trend_acceleration,regime,70
oiw_z_delta_entry_dist_14d_atr,location,70
funding_mean_10d_robust_z,regime,69
dist_ema200_atr,location,68
return_autocorr_48,regime,68
oi_expansion_compression_balance_96h,regime,65
oi_vol_15d_robust_z,regime,65
funding_mean_15d_robust_z,regime,63
dist_oiw_z_delta_96h_atr,regime,61
prior_volatility,regime,61
loc_swing_range_pos_48,location,60
oi_expansion_compression_balance_24h,regime,59
oiw_intensity_entry_dist_7d_atr,location,56
oi_vol_7d_robust_z,regime,54
dist_oiw_signed_delta_12h_atr,regime,54
oiw_z_delta_entry_dist_7d_atr,location,53
xasset_ob_liquidity_peer_resid,regime,53
price_rv_10d_robust_z,regime,51
dist_range_mid_atr,location,51
oi_value_z_90d,regime,51
funding_vol_15d_robust_z,regime,51
dist_oiw_intensity_96h_atr,regime,47
volume_autocorr_48,regime,47
oiw_pos_delta_entry_dist_7d_atr,location,46
dist_oiw_abs_delta_12h_atr,regime,42
oiw_entry_zone_1d_atr,regime,40
loc_range_pos_24,location,40
true_range_percentile,regime,39
donchian_zone_1d_atr,regime,39
oi_value_z_30d,regime,39
asset_minus_mkt_oi_7d,regime,39
oi_to_volume_1d_z_90d,regime,38
compression_ratio,regime,37
vol_z_peer_resid,regime,37
loc_ema_stack_pos_24,location,36
ema20_slope_5h,regime,36
up_down_return_mass_ratio_tanh,regime,35
spectral_entropy_ret_24,regime,34
loc_session_pos_24,location,34
grind_score_surprise,regime,33
ob_depth_z_25bps,regime,32
loc_initial_balance_pos_48,location,31
choppiness_index_20,regime,30
variance_ratio_10_48,regime,29
loc_initial_balance_pos_24,location,29
rolling_range_20,regime,28
ema50_slope,regime,28
oi_vol_10d_robust_z,regime,28
distance_to_ema,location,27
loc_session_pos_48,location,27
prior_range,regime,26
ob_depth_z_10bps,regime,26
funding_abs_z,regime,26
oi_trend_7d_robust_z,regime,26
direction_entropy_20,regime,26
funding_vol_10d_robust_z,regime,25
asset_funding_z,regime,25
funding_z,regime,25
ema_slope_norm,regime,24
zscore_price_50,location,24
compression_score,regime,24
xasset_ob_liquidity_ts_resid,regime,24
loc_prior_bar_pos_24,location,24
asset_minus_mkt_oi_1d_peer_resid,regime,23
xasset_asset_minus_mkt_funding,regime,23
loc_prev_day_range_pos_24,location,23
funding_mean_7d_robust_z,regime,22
loc_ema_stack_pos_48,location,22
funding_per_hour_mkt_resid,regime,21
loc_pullback_depth_48,location,21
loc_range_pos_48,location,20
ob_spread_z_24h,regime,19
ob_depth_usd_l20_z,regime,19
loc_prior_bar_pos_48,location,19
xasset_funding_ts_resid,regime,18
oi_chg_z_8h,regime,18
asset_minus_mkt_oi_1d_z_90d,regime,18
loc_pivot_ladder_pos_48,location,17
funding_rate,regime,17
bollinger_band_width,regime,16
loc_bb_channel_pos_24,location,16
oiw_intensity_entry_dist_1d_atr,location,15
xasset_asset_minus_basket_fund_z,regime,15
volume_percentile,regime,15
oi_chg_8h,regime,14
atr_compression_ratio,regime,14
rvol_z_peer_resid,regime,14
loc_prev_day_range_pos_48,location,13
oi_rank,regime,13
dist_ema20_atr,location,13
funding_per_hour_z,regime,12
spike_score_surprise,regime,12
oi_vel_2h,regime,12
range_expansion_ratio,regime,12
leverage_build,regime,12
funding_rank_30d,regime,11
asset_minus_mkt_oi_1d,regime,11
funding_mom_w,regime,11
range_per_funding_abs_z_24h,regime,10
ob_depth_mkt_resid,regime,10
funding_per_hour,regime,10
volume_zscore_48h,regime,9
oi_trend_10d_robust_z,regime,9
oi_vel_4h,regime,9
funding_mom_8h,regime,9
oi_z,regime,8
fund_rate_z_14d,regime,8
oi_chg_2h,regime,7
oiw_z_delta_entry_dist_1d_atr,location,7
volume_price_corr_ts_resid,regime,7
volume_entropy_24,regime,7
oiw_pos_delta_entry_dist_1d_atr,location,6
funding_mom_2h,regime,6
oi_chg_z_4h,regime,6
funding_1d_chg_peer_resid,regime,6
cs_rank_oi_value_z_30d,regime,6
dist_ma100_atr,location,6
funding_mom_4h,regime,5
oi_vel_8h,regime,5
dist_ema50_atr,location,4
loc_pivot_ladder_pos_24,location,4
oi_chg_z_2h,regime,4
ob_spread_mkt_resid,regime,3
xasset_funding_peer_resid,regime,3
oi_chg_4h,regime,3
exh_qual_surprise,regime,2
leverage_build_score,regime,2
