canonical_key,trigger,location,regime,mean_net_ret,directional_mean_ret,std_net_ret,mean_within_fold_std,mean_support_pct,std_support_pct,presence_freq,presence_freq_units,sign_consistency,min_support_actual,mean_uplift,mean_baseline_ret,mean_oos_ic,p25_oos_ic,p50_oos_ic,p75_oos_ic,mean_delta_ic,positive_ic_fraction,mean_ic,ic_tstat,ic_sign_consistency,decile_spread_sharpe,mask_ic_uplift,regression_beta,regression_slope_fit,learnability_step_c_score,trade_path_quality_score,quality_stability_score,path_smoothness_term,path_survivability_term,path_stability_term,path_realized_profit_consistency_term,path_trajectory_smoothness_term,full_quality_score,composite_score,required_hurdle,hurdle_excess,n_folds,discovery_count,n_instances,display_arity,structural_depth,pipeline_stage,parent_context_key,side,rule_type,accepted,rejection_reason,preset,min_support_actual_pct,within_mask_ic,delta_within_mask_ic,entropy_reduction,support_objective_score,source_target,source_horizon,composite_score_step1,support_score,diversity_score,stage_b_score,stage_b_rejection_reason,top10_mean_ret,top10_net_ret,rule_type_class,production_classification,classification_diagnostics
(*)|(dist_ema200_atr>-0.062343225&dist_local_swing<=0.0036754906&loc_initial_balance_pos_48<=0.30632043&zscore_price_200<=1.4496001)|(range_24h_pct>0.042819276),*,dist_ema200_atr>-0.062343225&dist_local_swing<=0.0036754906&loc_initial_balance_pos_48<=0.30632043&zscore_price_200<=1.4496001,range_24h_pct>0.042819276,0.0009484924608841539,0.0009484924608841539,0.002070340890707301,0.020675952732563018,0.13483330077635863,0.019347639863785845,1.0,1.0,0.7197197197197197,494,,,0.013054721804307681,-0.004441377754229589,0.013197360058688807,0.026573114009564924,,0.6,0.14307685748813706,4.217621444585861,1.0,0.31810878217220306,0.01542906175818575,0.7105511248111724,0.4572518277829275,,,,,,,,,,,9.004351221187127e-05,0.0008584489486722826,5,1,1,5,5,stage_a_context,,short,5-way,True,,production,0.1051,0.14307685748813706,0.01542906175818575,0.016613930463790894,1.0,primary_target,0,,0.9449335156523917,,0.38385541161070164,,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0009484924608841539, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 494, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: "", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(dist_ema200_atr>-0.010661455&dist_local_swing<=0.00013999734)|(*),*,dist_ema200_atr>-0.010661455&dist_local_swing<=0.00013999734,*,0.00021210742415860294,0.00021210742415860294,0.0015478251896043234,0.020330221205949784,0.19763276734285,0.04090055213034576,1.0,1.0,0.621,602,,,0.021354012942167117,0.018225557074126788,0.0211027923379727,0.028354451769716838,,0.8,0.1414748520538927,3.0183314924856406,0.8,0.34948844406753776,0.013827056323941423,0.8157805114984512,0.5234355463831325,,,,,,,,,,,8.724209552904926e-05,0.00012486532862955368,5,1,1,2,2,stage_a_context,,short,2-way,True,,production,0.15076383671424995,0.1414748520538927,0.013827056323941423,-0.12668631076812745,0.23787572251439998,primary_target,0,,0.2932565028800399,,0.28740044553022925,,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.00021210742415860294, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 602, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: "", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(dist_local_swing<=0.0060002804)|(dist_funding_pressure_price_96h_atr<=-0.61310595&ob_imbalance_mkt_resid>-2.5011921&price_rv_7d_robust_z>-0.44305968),*,dist_local_swing<=0.0060002804,dist_funding_pressure_price_96h_atr<=-0.61310595&ob_imbalance_mkt_resid>-2.5011921&price_rv_7d_robust_z>-0.44305968,0.00014933000784367323,0.00014933000784367323,0.0009395876041755717,0.019985817559063434,0.14073265715001254,0.053699606318390956,1.0,1.0,0.6776776776776777,943,,,-0.007038073474220026,-0.01439292039943372,0.011676757012964176,0.014311682668655032,,0.6,0.1394836184955442,3.7632099189024646,1.0,0.29856271743774415,0.011835822765592908,0.9476189315319061,0.26868590877165827,,,,,,,,,,,9.011138242544994e-05,5.921862541822329e-05,5,1,1,4,4,stage_a_context,,short,4-way,True,,production,0.08035,0.1394836184955442,0.011835822765592908,0.06433735489845276,1.0,primary_target,0,,0.9118971199599297,,0.2778298510905184,,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.00014933000784367323, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 943, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: "", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(dist_local_swing<=0.012515008)|(asset_funding_rate_mean_3d>-0.0000099980898&fund_abs_z_mkt_resid<=0.52196234&oi_vol_7d_robust_z>-1.0073984&price_rv_10d_robust_z<=1.1480453&up_down_return_mass_ratio_tanh<=1.2540689),*,dist_local_swing<=0.012515008,asset_funding_rate_mean_3d>-0.0000099980898&fund_abs_z_mkt_resid<=0.52196234&oi_vol_7d_robust_z>-1.0073984&price_rv_10d_robust_z<=1.1480453&up_down_return_mass_ratio_tanh<=1.2540689,2.7429114561527966e-05,2.7429114561527966e-05,0.0011377139982912295,0.01893686130642891,0.16806249686952165,0.04710153722820514,1.0,1.0,0.645,713,,,-0.008823130343291284,-0.010987063463275172,0.011584786290894022,0.012677034391056207,,0.6,0.13658437460466819,2.5881041665622475,1.0,0.2904206871986389,0.0089365788747169,0.6881940960884094,0.27877285714663447,,,,,,,,,,,9.083447038648691e-05,-6.340535582495895e-05,5,1,1,6,6,stage_a_context,,short,6-way,True,,production,0.0944,0.13658437460466819,0.0089365788747169,0.028101009130477906,0.7110000500876537,primary_target,0,,0.4588500175306787,,0.197034954102573,,,,rejected,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 2.7429114561527966e-05, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 713, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: "", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(dist_prior_day_high>0.057938393)|(log_oi_to_volume_1d<=40.275589&price_trend_7d_vol_norm>-0.12950982),*,dist_prior_day_high>0.057938393,log_oi_to_volume_1d<=40.275589&price_trend_7d_vol_norm>-0.12950982,0.0015051403781399131,0.0015051403781399131,0.003131776530989387,0.025134607404470443,0.12573699724517906,0.032071143474775646,1.0,1.0,0.6188565697091274,308,,,0.018595715658078067,0.004667105382781925,0.01394050785811612,0.03754422767391172,,0.8,0.1406476935601843,2.095561410879422,1.0,0.29392830803990366,0.012999897830232999,0.589003948867321,0.167725954207146,,,,,,,,,,,7.000019010772877e-05,0.0014351401880321843,5,1,1,3,3,stage_a_context,,short,3-way,True,,production,0.07713498622589532,0.1406476935601843,0.012999897830232999,0.15683211088180543,1.0,primary_target,0,,0.9958728154269971,,0.440321315021161,,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0015051403781399131, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 308, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: "", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(*)|(asset_vol_level_pct<=0.34989578&mark_vs_perp_bps<=-1.7845671&oi_value_log_1d_robust_z>-1.3107636),*,*,asset_vol_level_pct<=0.34989578&mark_vs_perp_bps<=-1.7845671&oi_value_log_1d_robust_z>-1.3107636,0.004400357091799379,0.004400357091799379,0.0016060939311755265,0.020431740768253805,0.12361961933383418,0.01371971332289862,1.0,1.0,0.545,452,,,0.10695817983997,0.08592393979034131,0.09707388133871848,0.106549440958216,,1.0,0.007895828394926876,0.22295787196045744,0.8,0.128334229439497,-0.11975196733502443,0.4135484606027603,0.07814618028117429,,,,,,,,,,,7.000133381554847e-05,0.00433035575798383,5,1,1,3,3,stage_a_context,,short,3-way,False,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,production,0.1039,0.007895828394926876,-0.11975196733502443,-0.07800114154815674,1.0,primary_target,0,,0.9922698682694713,,0.5964259715492221,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.004400357091799379, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 452, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low|b_mask_ic_uplift_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(dist_local_swing<=0.0023000054)|(mark_vs_perp_bps<=1.8633331&xasset_asset_minus_basket_fund_z>-0.12822884),*,dist_local_swing<=0.0023000054,mark_vs_perp_bps<=1.8633331&xasset_asset_minus_basket_fund_z>-0.12822884,0.0034844855079427363,0.0034844855079427363,0.0016217650032706434,0.01845051031559706,0.15700135737540696,0.02152897320611846,1.0,1.0,0.6406406406406406,700,,,0.07308361743351532,0.051884521986740685,0.08901135039580073,0.09372872303315802,,1.0,-0.011189783804611842,-0.2751551622787934,0.6,0.07339492589235305,-0.13883757953456316,0.23851799219846725,0.23261024552135795,,,,,,,,,,,7.035843040585398e-05,0.003414127077536882,5,1,1,3,3,stage_a_context,,short,3-way,False,b_mask_ic_uplift_too_low,production,0.12725,-0.011189783804611842,-0.13883757953456316,-0.06720843315124511,0.8879782819934885,primary_target,0,,0.520792398697721,,0.5428918464932252,b_mask_ic_uplift_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0034844855079427363, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 700, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_mask_ic_uplift_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(*)|(log_oi_to_volume_1d<=40.135647&mark_vs_perp_bps<=1.4664774&price_trend_15d_vol_norm>0.020700539),*,*,log_oi_to_volume_1d<=40.135647&mark_vs_perp_bps<=1.4664774&price_trend_15d_vol_norm>0.020700539,0.003572764922864735,0.003572764922864735,0.001587383339065079,0.025346776098012926,0.13931480591034312,0.05172791767646287,1.0,1.0,0.532,283,,,0.08747878442891051,0.05832715528656086,0.09327095545357353,0.11482028691681498,,1.0,-0.06751438114790151,-1.1759695557966108,0.6,-0.04186351895332337,-0.1951621768778528,0.10456420779228211,0.07965312414806809,,,,,,,,,,,7.007171978388777e-05,0.0035026932030808476,5,1,1,3,3,stage_a_context,,short,3-way,False,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,production,0.0708740295517155,-0.06751438114790151,-0.1951621768778528,0.01047402024269104,1.0,primary_target,0,,0.9198370869020784,,0.56595324231284,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.003572764922864735, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 283, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low|b_mask_ic_uplift_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(dist_local_swing<=0.0093000084&loc_swing_range_pos_24<=1.0924981&oiw_z_delta_entry_dist_7d_atr>-0.89005071)|(funding_mean_15d_robust_z<=1.2839192&mark_vs_perp_bps<=2.0029001),*,dist_local_swing<=0.0093000084&loc_swing_range_pos_24<=1.0924981&oiw_z_delta_entry_dist_7d_atr>-0.89005071,funding_mean_15d_robust_z<=1.2839192&mark_vs_perp_bps<=2.0029001,0.004022310208529234,0.004022310208529234,0.0016098027402870604,0.019565869495272635,0.1634070698722765,0.04060136517812631,1.0,1.0,0.6062124248496994,537,,,0.08233148186076582,0.050866164059730275,0.0879332709309889,0.10087851683349734,,1.0,0.003358676418315837,0.05994697249635719,0.6,0.08631387650966645,-0.12428911931163547,0.3435764640569687,0.3090447860963247,,,,,,,,,,,9.066379635727828e-05,0.003931646412171956,5,1,1,5,5,stage_a_context,,short,5-way,False,b_mask_ic_uplift_too_low,production,0.1105,0.003358676418315837,-0.12428911931163547,-0.020203721523284913,0.7854868820435763,primary_target,0,,0.4849204087152516,,0.5303793558818019,b_mask_ic_uplift_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.004022310208529234, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 537, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_mask_ic_uplift_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(dist_local_swing<=0.0013800003)|(mark_vs_perp_bps<=1.6155224&price_trend_15d_vol_norm>-0.042952597),*,dist_local_swing<=0.0013800003,mark_vs_perp_bps<=1.6155224&price_trend_15d_vol_norm>-0.042952597,0.004002608312293887,0.004002608312293887,0.0015893480920112768,0.020984092727303505,0.13641831955922865,0.04733567534753063,1.0,1.0,0.644,209,,,0.08595412172441468,0.06697429537542533,0.06716530895411926,0.09593376873687993,,1.0,-0.005495607926717499,-0.08622115461281146,0.6,0.09257268086075783,-0.13314340365666882,0.5117250323295593,0.12014038619144637,,,,,,,,,,,7.004563230754482e-05,0.003932562679986342,5,1,1,3,3,stage_a_context,,short,3-way,False,b_mask_ic_uplift_too_low,production,0.05234159779614325,-0.005495607926717499,-0.13314340365666882,-0.048467773199081424,1.0,primary_target,0,,0.9360574104683195,,0.5975882503052248,b_mask_ic_uplift_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.004002608312293887, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 209, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_mask_ic_uplift_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
