fold_id,seed,feature_name,group,regime_family,source_family,gain,split
0,42,dist_oiw_signed_delta_12h_atr,regime,perp_tradeability,perp_tradeability,52.95529,10.0
0,42,dist_ema20_atr,location,,context,7.1001196,2.0
0,42,dist_oiw_abs_delta_12h_atr,regime,perp_tradeability,perp_tradeability,0.990538,1.0
0,42,dist_ema50_atr,location,,context,1.64029,1.0
0,42,oi_expansion_compression_balance_24h,regime,perp_tradeability,perp_tradeability,52.97541,8.0
0,42,dist_ema200_atr,location,,context,33.8655,5.0
0,42,dist_funding_pressure_price_12h_atr,regime,perp_tradeability,perp_tradeability,151.82957,20.0
0,42,oiw_pos_delta_entry_dist_1d_atr,location,,open_interest_location,2.92362,1.0
0,42,oiw_entry_zone_1d_atr,regime,perp_tradeability,perp_tradeability,33.67432,6.0
0,42,oiw_intensity_entry_dist_1d_atr,location,,open_interest_location,3.53539,1.0
0,42,donchian_zone_1d_atr,regime,perp_tradeability,perp_tradeability,10.7201805,2.0
0,42,oiw_z_delta_entry_dist_1d_atr,location,,open_interest_location,1.47692,1.0
0,42,dist_oiw_intensity_96h_atr,regime,perp_tradeability,perp_tradeability,21.88917,5.0
0,42,oiw_pos_delta_entry_dist_7d_atr,location,,open_interest_location,25.75127,5.0
0,42,dist_oiw_z_delta_96h_atr,regime,perp_tradeability,perp_tradeability,25.079304,8.0
0,42,oiw_pos_delta_entry_dist_14d_atr,location,,open_interest_location,47.81477,6.0
0,42,oi_expansion_compression_balance_96h,regime,perp_tradeability,perp_tradeability,27.649311,6.0
0,42,oiw_intensity_entry_dist_7d_atr,location,,open_interest_location,51.897358,6.0
0,42,dist_funding_pressure_price_96h_atr,regime,perp_tradeability,perp_tradeability,249.90561,27.0
0,42,oiw_z_delta_entry_dist_7d_atr,location,,open_interest_location,13.48584,2.0
0,42,oiw_z_delta_entry_dist_14d_atr,location,,open_interest_location,50.27274,6.0
0,42,dist_prior_day_high,location,,context,79.57392,6.0
0,42,up_down_semivol_ratio_tanh,regime,path_structure,path_structure,99.97895,16.0
0,42,dist_prior_day_low,location,,context,48.34255,8.0
0,42,up_down_return_mass_ratio_tanh,regime,path_structure,path_structure,6.53431,1.0
0,42,dist_rolling_7d_high,location,,context,123.19972,13.0
0,42,amihud_illiq,regime,liquidity,liquidity,128.08669,20.0
0,42,dist_local_swing,location,,context,241.0445,20.0
0,42,asset_atr_level_pct,regime,asset_state,asset_state,107.10392,14.0
0,42,dist_range_mid_atr,location,,context,10.87551,4.0
0,42,asset_funding_rate_abs_mean_7d,regime,perp_tradeability,perp_tradeability,65.51963,11.0
0,42,dist_ma100_atr,location,,context,7.1140385,3.0
