canonical_key,trigger,location,regime,mean_net_ret,directional_mean_ret,std_net_ret,mean_within_fold_std,mean_support_pct,std_support_pct,presence_freq,presence_freq_units,sign_consistency,min_support_actual,mean_uplift,mean_baseline_ret,mean_oos_ic,p25_oos_ic,p50_oos_ic,p75_oos_ic,mean_delta_ic,positive_ic_fraction,mean_ic,ic_tstat,ic_sign_consistency,decile_spread_sharpe,mask_ic_uplift,regression_beta,regression_slope_fit,learnability_step_c_score,trade_path_quality_score,quality_stability_score,path_smoothness_term,path_survivability_term,path_stability_term,path_realized_profit_consistency_term,path_trajectory_smoothness_term,full_quality_score,composite_score,required_hurdle,hurdle_excess,n_folds,discovery_count,n_instances,display_arity,structural_depth,pipeline_stage,parent_context_key,side,rule_type,accepted,rejection_reason,preset,preset,preset,preset,min_support_actual_pct,within_mask_ic,delta_within_mask_ic,entropy_reduction,support_objective_score,source_target,source_horizon,composite_score_step1,support_score,diversity_score,stage_b_score,stage_b_rejection_reason,top10_mean_ret,top10_net_ret,rule_type_class,production_classification,classification_diagnostics,rule_gain_score,rule_split_score,rule_model_importance_score,preset,preset,preset,preset,is_too_narrow,is_too_broad,comp_bonus,pruner_rank_score,within_leaf_mean_ic,within_leaf_positive_ic_fraction,within_leaf_mean_top_quantile_spread,within_leaf_mean_edge_uplift,within_leaf_hit_lift,within_leaf_valid_folds,within_leaf_future_edge_learnability_score,learnability_definition,leaf_reconstructability_score,stage_c_rejection_reason
(*)|(*)|(log_oi_to_volume_7d<=0.30829224&mark_perp_dislocation<=0.0024513043&return_autocorr_48>-0.15325806),*,*,log_oi_to_volume_7d<=0.30829224&mark_perp_dislocation<=0.0024513043&return_autocorr_48>-0.15325806,0.0031121622305363417,0.0031121622305363417,0.0020351655894588366,0.022057248651981352,0.12203374655647381,0.020381967708292863,1.0,1.0,0.551,385,,,0.041763835633215216,0.037456964595258165,0.03954247419974156,0.0462155786111721,,1.0,0.1436322903893033,2.479484176068549,1.0,0.26588030681014063,0.015984494659352016,1.2485388934612274,0.2714310554007085,0.0,3.1250000000000013e-07,0.004684441300579305,0.01,0.01,0.01,0.01,0.01,0.006002800310574235,0.006002800310574235,7.000615906164385e-05,0.003042156071474698,5,1,1,3,3,stage_a_context,,short,3-way,False,b_sign_consistency_too_low,production,production,production,production,0.09641873278236915,0.1436322903893033,0.015984494659352016,0.07633189111948013,1.0,primary_target,0,,0.9833889807162532,,0.5528771474994393,b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0031121622305363417, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 385, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.5925155499215624,production,production,production,production,False,False,0.3,0.5925155499215624,-0.040095529404148435,0.2,-0.002606968877749429,-0.002172261277997726,-0.050006011131722226,5,0.0,within_leaf_future_edge,0.5068281304453396,
(*)|(loc_prev_week_range_pos_48>0.14647391)|(asset_funding_rate_mean_15d>-0.000019371213&funding_vol_7d_robust_z<=0.082599312&oi_value_log_1d_robust_z>-0.39747375&up_down_semivol_ratio_tanh<=0.022869594),*,loc_prev_week_range_pos_48>0.14647391,asset_funding_rate_mean_15d>-0.000019371213&funding_vol_7d_robust_z<=0.082599312&oi_value_log_1d_robust_z>-0.39747375&up_down_semivol_ratio_tanh<=0.022869594,0.0031497474294155834,0.0031497474294155834,0.0016845546532341085,0.018770815804600716,0.10076813673929377,0.03515725420348031,1.0,1.0,0.5551102204408818,321,,,0.04575769885939203,0.023912894020496626,0.04411795462986041,0.05532528680212374,,1.0,0.12567269271412593,2.0563374692687044,0.8,0.2706620259210467,-0.001975103015825369,0.8125528633594513,0.32252808658750054,0.6767723426854231,3.1250000000000013e-07,0.0013175831300654864,0.01,0.01,0.01,0.01,0.01,0.005478612330420013,0.005478612330420013,9.052846487737702e-05,0.0030592189645382065,5,1,1,5,5,stage_a_context,,short,5-way,False,b_sign_consistency_too_low,production,production,production,production,0.06975,0.12567269271412593,-0.001975103015825369,0.04180085062980652,1.0,primary_target,0,,0.864301565740045,,0.5342553773627284,b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0031497474294155834, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 321, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.8668068516582057,production,production,production,production,False,False,0.1,0.8668068516582057,0.06339874934083226,0.6,0.0023466251916755567,0.001230789796637992,0.013904552608728693,5,0.6767723426854231,within_leaf_future_edge,0.3879108601843062,
(*)|(dist_prior_day_high>0.046542015)|(funding_mean_10d_robust_z<=0.53666759&price_trend_15d_vol_norm>-0.048830107),*,dist_prior_day_high>0.046542015,funding_mean_10d_robust_z<=0.53666759&price_trend_15d_vol_norm>-0.048830107,0.0025601469445973636,0.0025601469445973636,0.0028705763857616324,0.02494986355304718,0.12430953919358878,0.03963641233029439,1.0,1.0,0.563,337,,,0.04309455269295246,-0.015783558299227667,0.03973431909399711,0.0998841348334476,,0.6,0.13118947581222187,1.3766186791792738,0.6,0.3849590327590704,0.003541680082270565,0.6608644515275955,0.16499536021422218,0.755815384061145,3.1250000000000013e-07,0.0016018275191119144,0.01,0.01,0.01,0.01,0.01,0.005445268177217022,0.005445268177217022,7.000033371528763e-05,0.0024901466108820758,5,1,1,3,3,stage_a_context,,short,3-way,False,b_sign_consistency_too_low,production,production,production,production,0.0843976959679439,0.13118947581222187,0.003541680082270565,0.17532026767730713,1.0,primary_target,0,,0.9961334194840972,,0.5405845085499164,b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0025601469445973636, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 337, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.985932635354164,production,production,production,production,False,False,0.3,0.985932635354164,0.05806152508152264,1.0,0.00409625002822894,0.0011558623419781135,0.01054830926037167,5,0.755815384061145,within_leaf_future_edge,0.3936414141619466,
(*)|(loc_pivot_ladder_pos_48<=0.17718284)|(funding_mean_15d_robust_z>0.086076349&log_oi_to_volume_1d<=40.265068&mark_perp_dislocation<=0.0040410296&price_trend_15d_vol_norm>-0.061364606),*,loc_pivot_ladder_pos_48<=0.17718284,funding_mean_15d_robust_z>0.086076349&log_oi_to_volume_1d<=40.265068&mark_perp_dislocation<=0.0040410296&price_trend_15d_vol_norm>-0.061364606,0.003339824406430125,0.003339824406430125,0.0016039661182405737,0.02135786637663841,0.14740198597545703,0.04413367179063851,1.0,1.0,0.532,479,,,0.06806929035879447,0.06788906458162561,0.07621669212266992,0.07782977455821234,,1.0,0.08910467880020598,2.684096529790853,1.0,0.21287905126810075,-0.038543116929745325,0.6893430709838867,0.20573048974682,0.29434631315403426,3.1250000000000013e-07,0.0032877553804294287,0.01,0.01,0.01,0.01,0.01,0.002292352747633268,0.002292352747633268,9.022583203904007e-05,0.0032495985743910853,5,1,1,5,5,stage_a_context,,short,5-way,False,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,production,production,production,production,0.1034,0.08910467880020598,-0.038543116929745325,0.02585221529006958,1.0,primary_target,0,,0.8745488785374405,,0.5447144315377475,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.003339824406430125, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 479, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low|b_mask_ic_uplift_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,1.0001036336509697,production,production,production,production,False,False,0.1,1.0001036336509697,0.006004288649738369,0.4,0.0007445756916069914,0.00045365041620799433,0.012988252755881646,5,0.29434631315403426,within_leaf_future_edge,0.032692832468724835,
(*)|(loc_bb_channel_pos_48>0.18251707)|(asset_funding_rate_abs_mean_7d>0.000008228837&dist_funding_pressure_price_96h_atr>-1.7733438&ema_slope_norm<=0.72647661&range_24h_pct>0.057653002),*,loc_bb_channel_pos_48>0.18251707,asset_funding_rate_abs_mean_7d>0.000008228837&dist_funding_pressure_price_96h_atr>-1.7733438&ema_slope_norm<=0.72647661&range_24h_pct>0.057653002,0.004030729446094483,0.004030729446094483,0.004001919460659794,0.025576431676745413,0.13108576258452292,0.03699317923197499,1.0,1.0,0.544,408,,,0.055081162108131146,0.023804546648632924,0.059340642818430135,0.0705966094402509,,1.0,0.08591775479599877,1.370060628700158,0.8,0.19925490766763687,-0.04173004093395252,0.622202354669571,0.10937898600526037,0.26421942632294115,3.1250000000000013e-07,0.0013802596006999468,0.01,0.01,0.01,0.01,0.01,0.002171236112276283,0.002171236112276283,9.001666642780583e-05,0.003940712779666677,5,1,1,5,5,stage_a_context,,short,5-way,False,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,production,production,production,production,0.0951,0.08591775479599877,-0.04173004093395252,0.13276540040969848,1.0,primary_target,0,,0.9659197295266715,,0.5721388290015875,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.004030729446094483, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 408, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low|b_mask_ic_uplift_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,1.001933050283313,production,production,production,production,False,False,0.1,1.001933050283313,0.02736746756555548,0.6,0.00019177130198044928,-0.0001418555717735825,0.010973126706562497,5,0.26421942632294115,within_leaf_future_edge,0.027124998004986446,
(*)|(dist_prior_day_low<=0.067893244&dist_prior_day_low>0.046070371)|(*),*,dist_prior_day_low<=0.067893244&dist_prior_day_low>0.046070371,*,0.002303550622309558,0.002303550622309558,0.0027446253678634572,0.021444787457585334,0.1249952441773103,0.03592491866281258,1.0,1.0,0.519,288,,,0.04640664270894096,0.025240580996517492,0.03972144890966413,0.06596736823522607,,0.8,0.07286771104026604,1.3715321070241173,0.8,0.2386203482747078,-0.054780084689685274,0.4717976629734039,0.16565600029941918,0.8602733978254822,3.1250000000000013e-07,0.001025195544546564,0.01,0.01,0.01,0.01,0.01,0.002138800144474757,0.002138800144474757,8.500000001922517e-05,0.002218550622290333,5,1,1,2,2,stage_a_context,,short,2-way,False,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,production,production,production,production,0.07212622088655146,0.07286771104026604,-0.054780084689685274,0.08982120752334595,1.0,primary_target,0,,0.9999733673929376,,0.5338788754748043,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.002303550622309558, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 288, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low|b_mask_ic_uplift_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.9256143400710207,production,production,production,production,False,False,0.15,0.9256143400710207,0.09036930988813838,1.0,0.004744042849439474,0.0025127322041288347,0.029717139277059112,5,0.8602733978254822,within_leaf_future_edge,0.0293084906935264,
(*)|(dist_local_swing<=0.005600065&loc_pullback_depth_24>0.068326987)|(mark_vs_perp_bps<=1.7280951&price_trend_15d_vol_norm>-0.082684286),*,dist_local_swing<=0.005600065&loc_pullback_depth_24>0.068326987,mark_vs_perp_bps<=1.7280951&price_trend_15d_vol_norm>-0.082684286,0.0034455142682418226,0.0034455142682418226,0.0018866833431286027,0.02032902967184782,0.14477602554470323,0.027089761278300463,1.0,1.0,0.7217217217217218,411,,,0.07395983396683217,0.060420649122365375,0.06666987242671009,0.08733166326193235,,1.0,0.022103369062483638,1.0583829927793154,0.8,0.1237875759601593,-0.10554442666746766,0.5602837562561035,0.12435551296541936,0.7670883161614602,3.1250000000000013e-07,0.0007292070029009749,0.01,0.01,0.01,0.01,0.01,0.002117309058202257,0.002117309058202257,9.017599103385516e-05,0.0033553382772079673,5,1,1,4,4,stage_a_context,,short,4-way,False,b_mask_ic_uplift_too_low,production,production,production,production,0.10293012772351616,0.022103369062483638,-0.10554442666746766,0.017626702785491943,1.0,primary_target,0,,0.8892542569496618,,0.5837595725458719,b_mask_ic_uplift_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0034455142682418226, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 411, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_mask_ic_uplift_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,1.001104358652628,production,production,production,production,False,False,0.1,1.001104358652628,0.06734401790587805,0.8,0.0029672146638232383,0.001988709227206904,0.013140199353281545,5,0.7670883161614602,within_leaf_future_edge,0.021801979171084788,
(*)|(*)|(asset_funding_rate_mean_3d>-0.000004649708&mark_vs_perp_bps<=0.48272648&price_trend_15d_vol_norm>-0.081172809&up_down_semivol_ratio_tanh<=0.21236053),*,*,asset_funding_rate_mean_3d>-0.000004649708&mark_vs_perp_bps<=0.48272648&price_trend_15d_vol_norm>-0.081172809&up_down_semivol_ratio_tanh<=0.21236053,0.004428192763589323,0.004428192763589323,0.002529381232350389,0.020552448555827142,0.10621998497370397,0.05197713993847896,1.0,1.0,0.523,228,,,0.06907270537928747,0.045431236032892265,0.07274009062096447,0.08491121064773297,,1.0,0.05571641994492612,1.5411220496458429,0.8,0.17012866958975792,-0.07193137578502518,0.47023173198103907,0.0718714470920052,0.07810827745748838,3.1250000000000013e-07,0.0024736625217698692,0.01,0.01,0.01,0.01,0.01,0.0021162729433171134,0.0021162729433171134,9.031742006794913e-05,0.004337875343521373,5,1,1,4,4,stage_a_context,,short,4-way,False,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,production,production,production,production,0.05709992486851991,0.05571641994492612,-0.07193137578502518,0.1097335696220398,1.0,primary_target,0,,0.8948319158527422,,0.5765350706723286,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.004428192763589323, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 228, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low|b_mask_ic_uplift_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,1.0009182024145276,production,production,production,production,False,False,0.1,1.0009182024145276,-0.014918079044833443,0.2,0.0005247985410088852,-0.00032182206074831646,-0.047574091357704996,5,0.07810827745748838,within_leaf_future_edge,0.025589806689599388,
(*)|(dist_rolling_7d_high>0.069801219)|(dist_funding_pressure_price_96h_atr>-1.1655107&range_24h_pct>0.058539335),*,dist_rolling_7d_high>0.069801219,dist_funding_pressure_price_96h_atr>-1.1655107&range_24h_pct>0.058539335,0.0023001112043857575,0.0023001112043857575,0.0013379205891063135,0.02753421403467655,0.12952768344603055,0.028724162076209293,1.0,1.0,0.586,544,,,0.05022403548679286,0.04219829281304653,0.047583493344396585,0.07164907529080763,,1.0,0.06793988965212995,1.0720589290551852,0.6,0.22393770259805024,-0.05970790607782135,0.5295282658189535,0.12821215351432044,0.8442886962168558,3.1250000000000013e-07,0.0014389172380850157,0.01,0.01,0.01,0.01,0.01,0.002105555997300412,0.002105555997300412,7.00071749710856e-05,0.0022301040294146718,5,1,1,3,3,stage_a_context,,short,3-way,False,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,production,production,production,production,0.0797,0.06793988965212995,-0.05970790607782135,0.13854780197143554,1.0,primary_target,0,,0.9746449727022288,,0.5397151002203174,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0023001112043857575, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 544, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low|b_mask_ic_uplift_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,1.0026843601346753,production,production,production,production,False,False,0.3,1.0026843601346753,0.12985627712311626,0.8,0.007075027856812163,0.0019321280293627882,0.050211609186049666,5,0.8442886962168558,within_leaf_future_edge,0.026136414906898414,
(*)|(loc_prev_week_range_pos_24>0.1637916&loc_prior_bar_pos_48<=1.0652071)|(mark_vs_perp_bps<=-0.27194732&oi_expansion_compression_balance_96h>0.23900385),*,loc_prev_week_range_pos_24>0.1637916&loc_prior_bar_pos_48<=1.0652071,mark_vs_perp_bps<=-0.27194732&oi_expansion_compression_balance_96h>0.23900385,0.003049478447064757,0.003049478447064757,0.0013037374320530092,0.01911115664988756,0.13834611319809667,0.01848627335626952,1.0,1.0,0.5355355355355356,412,,,0.06845707845882001,0.056088468853838426,0.07638026692501422,0.08467894036246108,,1.0,0.04033574269511976,0.5966667974332936,0.6,0.2523822928778827,-0.08731205303483154,0.5406125895678997,0.16863886603112072,0.32821473124691547,3.1250000000000013e-07,0.0013002738879446328,0.01,0.01,0.01,0.01,0.01,0.0020668971776294015,0.0020668971776294015,9.00801534318734e-05,0.002959398293632884,5,1,1,4,4,stage_a_context,,short,4-way,False,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,production,production,production,production,0.10318056599048335,0.04033574269511976,-0.08731205303483154,-0.0034815311431884766,1.0,primary_target,0,,0.9252617660906586,,0.5504412756298086,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.003049478447064757, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 412, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low|b_mask_ic_uplift_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.8236443020342074,production,production,production,production,False,False,0.1,0.8236443020342074,0.0045581625903528735,0.6,0.0008181333968505482,0.0006694331584845344,-0.040930496383030215,5,0.32821473124691547,within_leaf_future_edge,0.02455851872268486,
