fold_id,target_mean,target_std,target_p1,target_p50,target_p99
0,0.013385251,0.6217315,-0.9979307,0.01906824,0.9966222
1,0.015191411,0.62313515,-0.9979651,0.024961622,0.99652916
2,0.020592859,0.6236749,-0.9979248,0.035105385,0.99663377
3,0.021842677,0.6239777,-0.9977563,0.034090973,0.9968634
4,0.022891268,0.6278328,-0.99779814,0.035796214,0.9969344
