fold_id,seed,best_iteration,best_val_metric,max_depth,num_leaves,min_data_in_leaf,objective,alpha,metric,target_type,target_name,horizon,total_splits,total_gain,is_healthy_fold,health_reason
0,42,119,0.2532317467575487,6,64,3897,quantile,0.35,quantile,quantile,atr_norm_returns_target,10,1019,9641.452,True,healthy
1,42,205,0.24488967774121662,6,64,3781,quantile,0.35,quantile,quantile,atr_norm_returns_target,10,1774,12719.628,True,healthy
2,42,97,0.22855777253652226,6,64,3662,quantile,0.35,quantile,quantile,atr_norm_returns_target,10,842,7916.523,True,healthy
3,42,337,0.24419506129954233,6,64,3745,quantile,0.35,quantile,quantile,atr_norm_returns_target,10,2896,15292.691,True,healthy
4,42,60,0.2582383660067945,6,64,3561,quantile,0.35,quantile,quantile,atr_norm_returns_target,10,523,5626.033,True,healthy
