fold_id,seed,group,gain,split
0,42,location,2090.0627,251.0
0,42,regime,7551.3896,768.0
1,42,location,2692.483,415.0
1,42,regime,10027.145,1359.0
2,42,location,1899.3833,215.0
2,42,regime,6017.14,627.0
3,42,location,3664.353,670.0
3,42,regime,11628.338,2226.0
4,42,location,1218.7496,140.0
4,42,regime,4407.2837,383.0
