group,strategy_id,rank_col,selection_type,band_lo,band_hi,row_count,rank_min,rank_max,net_hit_rate,gross_hit_rate,mean_net_return,median_net_return,p10_net_return,p90_net_return,mean_gross_return,median_gross_return,mean_entry_adverse_bps
strategy,long_asset_vol_level_pct_0_20587213_compression_score_-0_99787366,auction_rank_score,cumulative_at_or_above,0.4,1.0,7422,0.8000490677134445,0.9935598626104023,0.6409323632444085,0.6534626785233091,0.03249078190831161,0.01705560422526122,-0.007406987876981717,0.08958241625604738,0.03452530730356095,0.019074678926921454,
strategy,long_asset_vol_level_pct_0_20587213_compression_score_-0_99787366,auction_rank_score,cumulative_at_or_above,0.45,1.0,7422,0.8000490677134445,0.9935598626104023,0.6409323632444085,0.6534626785233091,0.03249078190831161,0.01705560422526122,-0.007406987876981717,0.08958241625604738,0.03452530730356095,0.019074678926921454,
strategy,long_asset_vol_level_pct_0_20587213_compression_score_-0_99787366,auction_rank_score,cumulative_at_or_above,0.5,1.0,7422,0.8000490677134445,0.9935598626104023,0.6409323632444085,0.6534626785233091,0.03249078190831161,0.01705560422526122,-0.007406987876981717,0.08958241625604738,0.03452530730356095,0.019074678926921454,
strategy,long_asset_vol_level_pct_0_20587213_compression_score_-0_99787366,auction_rank_score,cumulative_at_or_above,0.55,1.0,7422,0.8000490677134445,0.9935598626104023,0.6409323632444085,0.6534626785233091,0.03249078190831161,0.01705560422526122,-0.007406987876981717,0.08958241625604738,0.03452530730356095,0.019074678926921454,
strategy,long_asset_vol_level_pct_0_20587213_compression_score_-0_99787366,auction_rank_score,cumulative_at_or_above,0.6,1.0,7422,0.8000490677134445,0.9935598626104023,0.6409323632444085,0.6534626785233091,0.03249078190831161,0.01705560422526122,-0.007406987876981717,0.08958241625604738,0.03452530730356095,0.019074678926921454,
strategy,long_asset_vol_level_pct_0_20587213_compression_score_-0_99787366,auction_rank_score,cumulative_at_or_above,0.65,1.0,7422,0.8000490677134445,0.9935598626104023,0.6409323632444085,0.6534626785233091,0.03249078190831161,0.01705560422526122,-0.007406987876981717,0.08958241625604738,0.03452530730356095,0.019074678926921454,
strategy,long_asset_vol_level_pct_0_20587213_compression_score_-0_99787366,auction_rank_score,cumulative_at_or_above,0.7,1.0,7422,0.8000490677134445,0.9935598626104023,0.6409323632444085,0.6534626785233091,0.03249078190831161,0.01705560422526122,-0.007406987876981717,0.08958241625604738,0.03452530730356095,0.019074678926921454,
strategy,long_asset_vol_level_pct_0_20587213_compression_score_-0_99787366,auction_rank_score,cumulative_at_or_above,0.75,1.0,7422,0.8000490677134445,0.9935598626104023,0.6409323632444085,0.6534626785233091,0.03249078190831161,0.01705560422526122,-0.007406987876981717,0.08958241625604738,0.03452530730356095,0.019074678926921454,
strategy,long_asset_vol_level_pct_0_20587213_compression_score_-0_99787366,auction_rank_score,local_band,0.8,0.8500000000000001,2158,0.8000490677134445,0.85,0.6014828544949027,0.6121408711770158,0.02755218554812445,0.012502551745206415,-0.00764040451097172,0.08003996612173195,0.029581767417108776,0.01451706883384473,
strategy,long_asset_vol_level_pct_0_20587213_compression_score_-0_99787366,auction_rank_score,cumulative_at_or_above,0.8,1.0,7422,0.8000490677134445,0.9935598626104023,0.6409323632444085,0.6534626785233091,0.03249078190831161,0.01705560422526122,-0.007406987876981717,0.08958241625604738,0.03452530730356095,0.019074678926921454,
strategy,long_asset_vol_level_pct_0_20587213_compression_score_-0_99787366,auction_rank_score,local_band,0.85,0.9,2243,0.85,0.8999795551193981,0.6366473473027195,0.6460098082924655,0.0315241913007058,0.016821710476825034,-0.0074033311531153875,0.08639365758904441,0.03355774914224524,0.01884055170946948,
strategy,long_asset_vol_level_pct_0_20587213_compression_score_-0_99787366,auction_rank_score,cumulative_at_or_above,0.85,1.0,5265,0.85,0.9935598626104023,0.656980056980057,0.6702754036087369,0.03450759932395924,0.02006775028473485,-0.007341666697751646,0.0955125042207335,0.03654414354987934,0.0220898394894197,
strategy,long_asset_vol_level_pct_0_20587213_compression_score_-0_99787366,auction_rank_score,local_band,0.9,0.9500000000000001,1895,0.9000081779522408,0.9499959110238796,0.6781002638522428,0.6886543535620053,0.035723145688602416,0.021291876481394245,-0.007281942822153145,0.08869193082885929,0.03776090667003514,0.02331519175862785,
strategy,long_asset_vol_level_pct_0_20587213_compression_score_-0_99787366,auction_rank_score,cumulative_at_or_above,0.9,1.0,3022,0.9000081779522408,0.9935598626104023,0.672071475843812,0.6882859033752482,0.03672195544446138,0.021819088203659905,-0.007295983448656587,0.10390798778818548,0.03876071623562497,0.02384293067378674,
strategy,long_asset_vol_level_pct_0_20587213_compression_score_-0_99787366,auction_rank_score,local_band,0.95,1.0,1127,0.9500040889761204,0.9935598626104023,0.6619343389529725,0.6876663708961845,0.038401409293044086,0.024011299023546866,-0.007357041082782823,0.12267242692282472,0.04044185121946945,0.026037335789345046,
strategy,long_asset_vol_level_pct_0_20587213_compression_score_-0_99787366,auction_rank_score,cumulative_at_or_above,0.95,1.0,1127,0.9500040889761204,0.9935598626104023,0.6619343389529725,0.6876663708961845,0.038401409293044086,0.024011299023546866,-0.007357041082782823,0.12267242692282472,0.04044185121946945,0.026037335789345046,
strategy,long_bars_in_high_vol_state_log_norm_-0_38407263_pullback_depth_1_8353814_pullback_depth_-0_90359813_asset_funding_rate_abs_mean_7d_0_000011711979_variance_ratio_10_48_-0_27143899,auction_rank_score,cumulative_at_or_above,0.0,1.0,6688,0.8000163559044815,0.9911800785083416,0.5992822966507177,0.6018241626794258,0.034578541302025416,0.020150847351916964,-0.00906168458506943,0.10517666615852356,0.036615156560821746,0.02217302073322608,
strategy,long_bars_in_high_vol_state_log_norm_-0_38407263_pullback_depth_1_8353814_pullback_depth_-0_90359813_asset_funding_rate_abs_mean_7d_0_000011711979_variance_ratio_10_48_-0_27143899,auction_rank_score,cumulative_at_or_above,0.05,1.0,6688,0.8000163559044815,0.9911800785083416,0.5992822966507177,0.6018241626794258,0.034578541302025416,0.020150847351916964,-0.00906168458506943,0.10517666615852356,0.036615156560821746,0.02217302073322608,
strategy,long_bars_in_high_vol_state_log_norm_-0_38407263_pullback_depth_1_8353814_pullback_depth_-0_90359813_asset_funding_rate_abs_mean_7d_0_000011711979_variance_ratio_10_48_-0_27143899,auction_rank_score,cumulative_at_or_above,0.1,1.0,6688,0.8000163559044815,0.9911800785083416,0.5992822966507177,0.6018241626794258,0.034578541302025416,0.020150847351916964,-0.00906168458506943,0.10517666615852356,0.036615156560821746,0.02217302073322608,
strategy,long_bars_in_high_vol_state_log_norm_-0_38407263_pullback_depth_1_8353814_pullback_depth_-0_90359813_asset_funding_rate_abs_mean_7d_0_000011711979_variance_ratio_10_48_-0_27143899,auction_rank_score,cumulative_at_or_above,0.15,1.0,6688,0.8000163559044815,0.9911800785083416,0.5992822966507177,0.6018241626794258,0.034578541302025416,0.020150847351916964,-0.00906168458506943,0.10517666615852356,0.036615156560821746,0.02217302073322608,
strategy,long_bars_in_high_vol_state_log_norm_-0_38407263_pullback_depth_1_8353814_pullback_depth_-0_90359813_asset_funding_rate_abs_mean_7d_0_000011711979_variance_ratio_10_48_-0_27143899,auction_rank_score,cumulative_at_or_above,0.2,1.0,6688,0.8000163559044815,0.9911800785083416,0.5992822966507177,0.6018241626794258,0.034578541302025416,0.020150847351916964,-0.00906168458506943,0.10517666615852356,0.036615156560821746,0.02217302073322608,
strategy,long_bars_in_high_vol_state_log_norm_-0_38407263_pullback_depth_1_8353814_pullback_depth_-0_90359813_asset_funding_rate_abs_mean_7d_0_000011711979_variance_ratio_10_48_-0_27143899,auction_rank_score,cumulative_at_or_above,0.25,1.0,6688,0.8000163559044815,0.9911800785083416,0.5992822966507177,0.6018241626794258,0.034578541302025416,0.020150847351916964,-0.00906168458506943,0.10517666615852356,0.036615156560821746,0.02217302073322608,
strategy,long_bars_in_high_vol_state_log_norm_-0_38407263_pullback_depth_1_8353814_pullback_depth_-0_90359813_asset_funding_rate_abs_mean_7d_0_000011711979_variance_ratio_10_48_-0_27143899,auction_rank_score,cumulative_at_or_above,0.3,1.0,6688,0.8000163559044815,0.9911800785083416,0.5992822966507177,0.6018241626794258,0.034578541302025416,0.020150847351916964,-0.00906168458506943,0.10517666615852356,0.036615156560821746,0.02217302073322608,
strategy,long_bars_in_high_vol_state_log_norm_-0_38407263_pullback_depth_1_8353814_pullback_depth_-0_90359813_asset_funding_rate_abs_mean_7d_0_000011711979_variance_ratio_10_48_-0_27143899,auction_rank_score,cumulative_at_or_above,0.35,1.0,6688,0.8000163559044815,0.9911800785083416,0.5992822966507177,0.6018241626794258,0.034578541302025416,0.020150847351916964,-0.00906168458506943,0.10517666615852356,0.036615156560821746,0.02217302073322608,
strategy,long_bars_in_high_vol_state_log_norm_-0_38407263_pullback_depth_1_8353814_pullback_depth_-0_90359813_asset_funding_rate_abs_mean_7d_0_000011711979_variance_ratio_10_48_-0_27143899,auction_rank_score,cumulative_at_or_above,0.4,1.0,6688,0.8000163559044815,0.9911800785083416,0.5992822966507177,0.6018241626794258,0.034578541302025416,0.020150847351916964,-0.00906168458506943,0.10517666615852356,0.036615156560821746,0.02217302073322608,
strategy,long_bars_in_high_vol_state_log_norm_-0_38407263_pullback_depth_1_8353814_pullback_depth_-0_90359813_asset_funding_rate_abs_mean_7d_0_000011711979_variance_ratio_10_48_-0_27143899,auction_rank_score,cumulative_at_or_above,0.45,1.0,6688,0.8000163559044815,0.9911800785083416,0.5992822966507177,0.6018241626794258,0.034578541302025416,0.020150847351916964,-0.00906168458506943,0.10517666615852356,0.036615156560821746,0.02217302073322608,
strategy,long_bars_in_high_vol_state_log_norm_-0_38407263_pullback_depth_1_8353814_pullback_depth_-0_90359813_asset_funding_rate_abs_mean_7d_0_000011711979_variance_ratio_10_48_-0_27143899,auction_rank_score,cumulative_at_or_above,0.5,1.0,6688,0.8000163559044815,0.9911800785083416,0.5992822966507177,0.6018241626794258,0.034578541302025416,0.020150847351916964,-0.00906168458506943,0.10517666615852356,0.036615156560821746,0.02217302073322608,
strategy,long_bars_in_high_vol_state_log_norm_-0_38407263_pullback_depth_1_8353814_pullback_depth_-0_90359813_asset_funding_rate_abs_mean_7d_0_000011711979_variance_ratio_10_48_-0_27143899,auction_rank_score,cumulative_at_or_above,0.55,1.0,6688,0.8000163559044815,0.9911800785083416,0.5992822966507177,0.6018241626794258,0.034578541302025416,0.020150847351916964,-0.00906168458506943,0.10517666615852356,0.036615156560821746,0.02217302073322608,
strategy,long_bars_in_high_vol_state_log_norm_-0_38407263_pullback_depth_1_8353814_pullback_depth_-0_90359813_asset_funding_rate_abs_mean_7d_0_000011711979_variance_ratio_10_48_-0_27143899,auction_rank_score,cumulative_at_or_above,0.6,1.0,6688,0.8000163559044815,0.9911800785083416,0.5992822966507177,0.6018241626794258,0.034578541302025416,0.020150847351916964,-0.00906168458506943,0.10517666615852356,0.036615156560821746,0.02217302073322608,
strategy,long_bars_in_high_vol_state_log_norm_-0_38407263_pullback_depth_1_8353814_pullback_depth_-0_90359813_asset_funding_rate_abs_mean_7d_0_000011711979_variance_ratio_10_48_-0_27143899,auction_rank_score,cumulative_at_or_above,0.65,1.0,6688,0.8000163559044815,0.9911800785083416,0.5992822966507177,0.6018241626794258,0.034578541302025416,0.020150847351916964,-0.00906168458506943,0.10517666615852356,0.036615156560821746,0.02217302073322608,
strategy,long_bars_in_high_vol_state_log_norm_-0_38407263_pullback_depth_1_8353814_pullback_depth_-0_90359813_asset_funding_rate_abs_mean_7d_0_000011711979_variance_ratio_10_48_-0_27143899,auction_rank_score,cumulative_at_or_above,0.7,1.0,6688,0.8000163559044815,0.9911800785083416,0.5992822966507177,0.6018241626794258,0.034578541302025416,0.020150847351916964,-0.00906168458506943,0.10517666615852356,0.036615156560821746,0.02217302073322608,
strategy,long_bars_in_high_vol_state_log_norm_-0_38407263_pullback_depth_1_8353814_pullback_depth_-0_90359813_asset_funding_rate_abs_mean_7d_0_000011711979_variance_ratio_10_48_-0_27143899,auction_rank_score,cumulative_at_or_above,0.75,1.0,6688,0.8000163559044815,0.9911800785083416,0.5992822966507177,0.6018241626794258,0.034578541302025416,0.020150847351916964,-0.00906168458506943,0.10517666615852356,0.036615156560821746,0.02217302073322608,
strategy,long_bars_in_high_vol_state_log_norm_-0_38407263_pullback_depth_1_8353814_pullback_depth_-0_90359813_asset_funding_rate_abs_mean_7d_0_000011711979_variance_ratio_10_48_-0_27143899,auction_rank_score,local_band,0.8,0.8500000000000001,2166,0.8000163559044815,0.8499795551193982,0.556786703601108,0.5581717451523546,0.026995870676438716,0.01418326954834926,-0.009186371937208561,0.08123258901983152,0.029024895705263055,0.016199469434005243,
strategy,long_bars_in_high_vol_state_log_norm_-0_38407263_pullback_depth_1_8353814_pullback_depth_-0_90359813_asset_funding_rate_abs_mean_7d_0_000011711979_variance_ratio_10_48_-0_27143899,auction_rank_score,cumulative_at_or_above,0.8,1.0,6688,0.8000163559044815,0.9911800785083416,0.5992822966507177,0.6018241626794258,0.034578541302025416,0.020150847351916964,-0.00906168458506943,0.10517666615852356,0.036615156560821746,0.02217302073322608,
strategy,long_bars_in_high_vol_state_log_norm_-0_38407263_pullback_depth_1_8353814_pullback_depth_-0_90359813_asset_funding_rate_abs_mean_7d_0_000011711979_variance_ratio_10_48_-0_27143899,auction_rank_score,local_band,0.85,0.9,1998,0.8500081779522407,0.8999631992149166,0.5735735735735735,0.5775775775775776,0.03127213384438155,0.016023093079916024,-0.009115316970402514,0.0982284701743737,0.033305439363165,0.018041133756772278,
strategy,long_bars_in_high_vol_state_log_norm_-0_38407263_pullback_depth_1_8353814_pullback_depth_-0_90359813_asset_funding_rate_abs_mean_7d_0_000011711979_variance_ratio_10_48_-0_27143899,auction_rank_score,cumulative_at_or_above,0.85,1.0,4522,0.8500081779522407,0.9911800785083416,0.6196373286156568,0.622733303847855,0.03821057681176022,0.02409489798367464,-0.008918776861260061,0.1105539439767347,0.04025082772692969,0.02612101942393303,
strategy,long_bars_in_high_vol_state_log_norm_-0_38407263_pullback_depth_1_8353814_pullback_depth_-0_90359813_asset_funding_rate_abs_mean_7d_0_000011711979_variance_ratio_10_48_-0_27143899,auction_rank_score,local_band,0.9,0.9500000000000001,1691,0.9000040889761204,0.9499304874059535,0.641632170313424,0.644589000591366,0.04227282320257229,0.026638184784248103,-0.00882820854632033,0.12074745803206513,0.044317140413954084,0.028666852483696492,
strategy,long_bars_in_high_vol_state_log_norm_-0_38407263_pullback_depth_1_8353814_pullback_depth_-0_90359813_asset_funding_rate_abs_mean_7d_0_000011711979_variance_ratio_10_48_-0_27143899,auction_rank_score,cumulative_at_or_above,0.9,1.0,2524,0.9000040889761204,0.9911800785083416,0.6561014263074485,0.6584786053882726,0.043703052663116235,0.029896967209563828,-0.008673731301963403,0.12074746037500324,0.045748801558467674,0.03192889619448291,
strategy,long_bars_in_high_vol_state_log_norm_-0_38407263_pullback_depth_1_8353814_pullback_depth_-0_90359813_asset_funding_rate_abs_mean_7d_0_000011711979_variance_ratio_10_48_-0_27143899,auction_rank_score,local_band,0.95,1.0,833,0.9500736015701668,0.9911800785083416,0.6854741896758704,0.6866746698679472,0.04660643563764178,0.03376846849330173,-0.008456337931844292,0.12074746379770394,0.04865509086863872,0.03580427218599803,
strategy,long_bars_in_high_vol_state_log_norm_-0_38407263_pullback_depth_1_8353814_pullback_depth_-0_90359813_asset_funding_rate_abs_mean_7d_0_000011711979_variance_ratio_10_48_-0_27143899,auction_rank_score,cumulative_at_or_above,0.95,1.0,833,0.9500736015701668,0.9911800785083416,0.6854741896758704,0.6866746698679472,0.04660643563764178,0.03376846849330173,-0.008456337931844292,0.12074746379770394,0.04865509086863872,0.03580427218599803,
strategy,long_bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,auction_rank_score,cumulative_at_or_above,0.0,1.0,12079,0.8000081779522408,1.0,0.599718519745012,0.602533322294892,0.03308785363840861,0.01555292509482797,-0.00893163804777388,0.0895378737736362,0.035122976674738716,0.01757049573138066,
strategy,long_bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,auction_rank_score,cumulative_at_or_above,0.05,1.0,12079,0.8000081779522408,1.0,0.599718519745012,0.602533322294892,0.03308785363840861,0.01555292509482797,-0.00893163804777388,0.0895378737736362,0.035122976674738716,0.01757049573138066,
strategy,long_bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,auction_rank_score,cumulative_at_or_above,0.1,1.0,12079,0.8000081779522408,1.0,0.599718519745012,0.602533322294892,0.03308785363840861,0.01555292509482797,-0.00893163804777388,0.0895378737736362,0.035122976674738716,0.01757049573138066,
strategy,long_bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,auction_rank_score,cumulative_at_or_above,0.15,1.0,12079,0.8000081779522408,1.0,0.599718519745012,0.602533322294892,0.03308785363840861,0.01555292509482797,-0.00893163804777388,0.0895378737736362,0.035122976674738716,0.01757049573138066,
strategy,long_bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,auction_rank_score,cumulative_at_or_above,0.2,1.0,12079,0.8000081779522408,1.0,0.599718519745012,0.602533322294892,0.03308785363840861,0.01555292509482797,-0.00893163804777388,0.0895378737736362,0.035122976674738716,0.01757049573138066,
strategy,long_bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,auction_rank_score,cumulative_at_or_above,0.25,1.0,12079,0.8000081779522408,1.0,0.599718519745012,0.602533322294892,0.03308785363840861,0.01555292509482797,-0.00893163804777388,0.0895378737736362,0.035122976674738716,0.01757049573138066,
strategy,long_bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,auction_rank_score,cumulative_at_or_above,0.3,1.0,12079,0.8000081779522408,1.0,0.599718519745012,0.602533322294892,0.03308785363840861,0.01555292509482797,-0.00893163804777388,0.0895378737736362,0.035122976674738716,0.01757049573138066,
strategy,long_bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,auction_rank_score,cumulative_at_or_above,0.35,1.0,12079,0.8000081779522408,1.0,0.599718519745012,0.602533322294892,0.03308785363840861,0.01555292509482797,-0.00893163804777388,0.0895378737736362,0.035122976674738716,0.01757049573138066,
