strategy_id,symbol,timestamp,side,normalized_rank_score,net_return,gross_return,entry_adverse_bps,entry_favorable_bps,entry_gap_bps,entry_slippage_proxy_bps,entry_delay_minutes,delay_window_candle_count,delay_window_range_bps,delay_entry_ref_gap_bps,delay_close_gap_bps,delay_max_adverse_bps,delay_max_favorable_bps
long_bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,MUBARAK/USD:USD,2026-01-22 10:00:00+00:00,long,0.9862733071638862,0.01563176303160937,0.017649412271731207,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
long_bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,SYN/USD:USD,2026-01-22 10:00:00+00:00,long,0.9777968596663396,-0.007653325763119711,-0.005658984384952414,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
long_dist_ema20_atr_-0_92271453_loc_bb_channel_pos_48_0_60767579_leverage_build_score_0_45107844_return_autocorr_48_1_18643_rolling_range_20_-0_25967735,SUN/USD:USD,2026-01-22 10:00:00+00:00,long,0.9663231926725548,0.018574359332563822,0.020594953980350904,,,,,10.0,,,,,,
long_loc_bb_channel_pos_48_0_63256526_zscore_price_200_-0_64289832_xasset_asset_minus_basket_fund_z_0_1707595,SYN/USD:USD,2026-01-22 10:00:00+00:00,long,0.962434576382074,-0.006231985355919005,-0.004236221498275775,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
long_loc_bb_channel_pos_48_0_63256526_zscore_price_200_-0_64289832_xasset_asset_minus_basket_fund_z_0_1707595,B3/USD:USD,2026-01-22 10:00:00+00:00,long,0.9261980700032711,-0.006819933356481061,-0.004824757672861913,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
long_bars_in_high_vol_state_log_norm_-0_38407263_pullback_depth_1_8353814_pullback_depth_-0_90359813_asset_funding_rate_abs_mean_7d_0_000011711979_variance_ratio_10_48_-0_27143899,MUBARAK/USD:USD,2026-01-22 10:00:00+00:00,long,0.9190709846254498,0.01563176301150171,0.01764941273481531,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
long_loc_bb_channel_pos_48_0_63256526_zscore_price_200_-0_64289832_xasset_asset_minus_basket_fund_z_0_1707595,MUBARAK/USD:USD,2026-01-22 10:00:00+00:00,long,0.9124263984298332,0.015631762619833945,0.017649411658214938,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
long_bars_in_high_vol_state_log_norm_-0_38407263_pullback_depth_1_8353814_pullback_depth_-0_90359813_asset_funding_rate_abs_mean_7d_0_000011711979_variance_ratio_10_48_-0_27143899,OGN/USD:USD,2026-01-22 10:00:00+00:00,long,0.9039213280994439,-0.007993922348918693,-0.005999922571353789,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
long_bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,B3/USD:USD,2026-01-22 10:00:00+00:00,long,0.8890619888779849,-0.008241272484258667,-0.006247520467618589,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
short_bollinger_band_width_-0_0062114433_oi_value_z_90d_0_082444385_price_rv_15d_robust_z_0_060036644,RARE/USD:USD,2026-01-22 10:00:00+00:00,short,0.8617517173699706,0.05014579678832772,0.05219799360154312,,,-0.0,0.0,10.0,11.0,0.0,,-0.0,0.0,0.0
long_loc_bb_channel_pos_48_0_63256526_zscore_price_200_-0_64289832_xasset_asset_minus_basket_fund_z_0_1707595,USDT/USD:USD,2026-01-22 10:00:00+00:00,long,0.8463771671573438,-0.0024996968791429577,-0.0005001967622698159,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
long_bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,MUBARAK/USD:USD,2026-01-22 11:00:00+00:00,long,0.987262839385018,0.015631762651472935,0.017649412302380225,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
long_bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,SYN/USD:USD,2026-01-22 11:00:00+00:00,long,0.9753271180896304,-0.007653325750159002,-0.005658984166461026,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
long_dist_ema20_atr_-0_92271453_loc_bb_channel_pos_48_0_60767579_leverage_build_score_0_45107844_return_autocorr_48_1_18643_rolling_range_20_-0_25967735,SUN/USD:USD,2026-01-22 11:00:00+00:00,long,0.9675989532221132,0.018574359532464526,0.02059495514328969,,,,,10.0,,,,,,
long_loc_bb_channel_pos_48_0_63256526_zscore_price_200_-0_64289832_xasset_asset_minus_basket_fund_z_0_1707595,SYN/USD:USD,2026-01-22 11:00:00+00:00,long,0.9497669283611384,-0.006231985126614603,-0.004236221120578931,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
long_bars_in_high_vol_state_log_norm_-0_38407263_pullback_depth_1_8353814_pullback_depth_-0_90359813_asset_funding_rate_abs_mean_7d_0_000011711979_variance_ratio_10_48_-0_27143899,MUBARAK/USD:USD,2026-01-22 11:00:00+00:00,long,0.9218842001962708,0.015631761338232426,0.017649411457161073,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
long_bars_in_high_vol_state_log_norm_-0_38407263_pullback_depth_1_8353814_pullback_depth_-0_90359813_asset_funding_rate_abs_mean_7d_0_000011711979_variance_ratio_10_48_-0_27143899,OGN/USD:USD,2026-01-22 11:00:00+00:00,long,0.888007033038927,-0.007993922934270451,-0.005999922900153826,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
long_loc_bb_channel_pos_48_0_63256526_zscore_price_200_-0_64289832_xasset_asset_minus_basket_fund_z_0_1707595,B3/USD:USD,2026-01-22 11:00:00+00:00,long,0.8718678442917893,-0.006819933070528945,-0.004824757769050335,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
short_bollinger_band_width_-0_0062114433_oi_value_z_90d_0_082444385_price_rv_15d_robust_z_0_060036644,RARE/USD:USD,2026-01-22 11:00:00+00:00,short,0.8676153091265947,0.05014579367733628,0.052197991524923076,,,-0.0,0.0,10.0,11.0,0.0,,-0.0,0.0,0.0
long_bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,B3/USD:USD,2026-01-22 11:00:00+00:00,long,0.8537455021262675,-0.008241273002423702,-0.0062475204414053995,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
short_asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,KSM/USD:USD,2026-01-22 11:00:00+00:00,short,0.8382073928688256,0.02764176082140648,0.029671432121349907,,,-0.0,0.0,10.0,11.0,0.0,,-0.0,0.0,0.0
short_asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,REZ/USD:USD,2026-01-22 11:00:00+00:00,short,0.8205511939810272,0.019445800574920576,0.021467268148959436,,,-0.0,0.0,10.0,11.0,0.0,,-0.0,0.0,0.0
long_loc_bb_channel_pos_48_0_63256526_zscore_price_200_-0_64289832_xasset_asset_minus_basket_fund_z_0_1707595,OGN/USD:USD,2026-01-22 11:00:00+00:00,long,0.8117394504416094,-0.006572582877966058,-0.004577159925375094,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
long_bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,MUBARAK/USD:USD,2026-01-22 12:00:00+00:00,long,0.9886449133137063,0.015631762400661994,0.01764941197364518,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
long_bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,SYN/USD:USD,2026-01-22 12:00:00+00:00,long,0.9720886490022899,-0.007653325279876101,-0.0056589843038640925,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
long_dist_ema20_atr_-0_92271453_loc_bb_channel_pos_48_0_60767579_leverage_build_score_0_45107844_return_autocorr_48_1_18643_rolling_range_20_-0_25967735,SUN/USD:USD,2026-01-22 12:00:00+00:00,long,0.9643236833496892,0.018574360039942405,0.020594955267217573,,,,,10.0,,,,,,
long_loc_bb_channel_pos_48_0_63256526_zscore_price_200_-0_64289832_xasset_asset_minus_basket_fund_z_0_1707595,SYN/USD:USD,2026-01-22 12:00:00+00:00,long,0.9469210009813542,-0.006231985161302937,-0.004236221159669281,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
long_loc_bb_channel_pos_48_0_63256526_zscore_price_200_-0_64289832_xasset_asset_minus_basket_fund_z_0_1707595,B3/USD:USD,2026-01-22 12:00:00+00:00,long,0.9213485443245012,-0.006819932678927269,-0.004824757403381558,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
long_bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,B3/USD:USD,2026-01-22 12:00:00+00:00,long,0.9146630683676807,-0.008241272567924831,-0.006247520259991291,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
long_dist_ema20_atr_-0_92271453_loc_bb_channel_pos_48_0_60767579_leverage_build_score_0_45107844_return_autocorr_48_1_18643_rolling_range_20_-0_25967735,ZRX/USD:USD,2026-01-22 12:00:00+00:00,long,0.87467697088649,-0.006753956846804934,-0.004758715446297378,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
long_bars_in_high_vol_state_log_norm_-0_38407263_pullback_depth_1_8353814_pullback_depth_-0_90359813_asset_funding_rate_abs_mean_7d_0_000011711979_variance_ratio_10_48_-0_27143899,OGN/USD:USD,2026-01-22 12:00:00+00:00,long,0.836261040235525,-0.007993923371784397,-0.005999922906059004,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
long_bars_in_high_vol_state_log_norm_-0_38407263_pullback_depth_1_8353814_pullback_depth_-0_90359813_asset_funding_rate_abs_mean_7d_0_000011711979_variance_ratio_10_48_-0_27143899,ZRX/USD:USD,2026-01-22 12:00:00+00:00,long,0.8304056264311417,-0.008175296931823407,-0.006181478700793457,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
short_asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,GRIFFAIN/USD:USD,2026-01-22 12:00:00+00:00,short,0.8188011122015048,0.041004083008008486,0.04304712979310218,,,-0.0,0.0,10.0,11.0,0.0,,-0.0,0.0,0.0
long_bars_in_high_vol_state_log_norm_-0_38407263_pullback_depth_1_8353814_pullback_depth_-0_90359813_asset_funding_rate_abs_mean_7d_0_000011711979_variance_ratio_10_48_-0_27143899,MUBARAK/USD:USD,2026-01-22 12:00:00+00:00,long,0.8137798495256787,0.0156317618417612,0.017649411775087907,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
long_bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,MUBARAK/USD:USD,2026-01-22 13:00:00+00:00,long,0.9882237487733072,0.01563176166818613,0.01764941185377934,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
long_dist_ema20_atr_-0_92271453_loc_bb_channel_pos_48_0_60767579_leverage_build_score_0_45107844_return_autocorr_48_1_18643_rolling_range_20_-0_25967735,SUN/USD:USD,2026-01-22 13:00:00+00:00,long,0.9652927706902191,0.01857436039675267,0.020594955135422432,,,,,10.0,,,,,,
long_dist_ema20_atr_-0_92271453_loc_bb_channel_pos_48_0_60767579_leverage_build_score_0_45107844_return_autocorr_48_1_18643_rolling_range_20_-0_25967735,OGN/USD:USD,2026-01-22 13:00:00+00:00,long,0.9208701341184168,-0.00657258303139206,-0.004577160086543388,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
long_bars_in_high_vol_state_log_norm_-0_38407263_pullback_depth_1_8353814_pullback_depth_-0_90359813_asset_funding_rate_abs_mean_7d_0_000011711979_variance_ratio_10_48_-0_27143899,OGN/USD:USD,2026-01-22 13:00:00+00:00,long,0.9060475956820412,-0.007993923373354458,-0.005999922906299131,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
long_loc_bb_channel_pos_48_0_63256526_zscore_price_200_-0_64289832_xasset_asset_minus_basket_fund_z_0_1707595,SYN/USD:USD,2026-01-22 13:00:00+00:00,long,0.8395158652273471,-0.006231985282247558,-0.004236221455032236,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
short_asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,GRIFFAIN/USD:USD,2026-01-22 13:00:00+00:00,short,0.8250490677134446,0.04100408347121613,0.04304712906363145,,,-0.0,0.0,10.0,11.0,0.0,,-0.0,0.0,0.0
long_bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,SYN/USD:USD,2026-01-22 13:00:00+00:00,long,0.8249304874059535,-0.007653325159928254,-0.0056589842577323595,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
short_bollinger_band_width_-0_0062114433_oi_value_z_90d_0_082444385_price_rv_15d_robust_z_0_060036644,STG/USD:USD,2026-01-22 13:00:00+00:00,short,0.8205839057899902,-0.021994033340347725,-0.020014047453876173,,,-0.0,0.0,10.0,11.0,0.0,,-0.0,0.0,0.0
long_bars_in_high_vol_state_log_norm_-0_38407263_pullback_depth_1_8353814_pullback_depth_-0_90359813_asset_funding_rate_abs_mean_7d_0_000011711979_variance_ratio_10_48_-0_27143899,MUBARAK/USD:USD,2026-01-22 13:00:00+00:00,long,0.8187234216552175,0.015631762296128407,0.017649411702844307,,,0.0,0.0,10.0,11.0,0.0,,0.0,0.0,0.0
short_asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,KSM/USD:USD,2026-01-22 13:00:00+00:00,short,0.8178115799803729,0.02764175973866459,0.029671431937598122,,,-0.0,0.0,10.0,11.0,0.0,,-0.0,0.0,0.0
short_asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,DEGEN/USD:USD,2026-01-22 13:00:00+00:00,short,0.8172718351324828,0.039443706058286634,0.04148519023653544,,,-0.0,0.0,10.0,11.0,0.0,,-0.0,0.0,0.0
