feature_a,feature_b,lift,final_pair_score
ffd_diff_8_06,pct_breakout_t,30.376255722406174,30.376255722406174
pct_breakout_t,ffd_ema_spread_05,28.86133032694476,28.86133032694476
vov_iqr_20,ffd_diff_2_04,21.39264172722691,21.39264172722691
prior_range,liq_low,19.711460528448693,19.711460528448693
coh,pct_breakout_t,19.50167049068148,19.50167049068148
pct_breakout_t,body_pct,16.380561125511484,16.380561125511484
ffd_ema_spread_05,ffd_diff_2_04,17.218777486404868,13.775021989123895
ffd_strength_04,kf_atr_mean,13.468419292455184,13.468419292455184
pct_breakout_t,ffd_range_24_05,13.080853621881575,13.080853621881575
prog_eff_24,coh,12.708218422504135,12.708218422504135
ffd_strength_06,ffd_diff_2_04,15.627068806905621,12.501655045524497
rng_z,liq_low,12.492624962090929,12.492624962090929
ffd_strength_06,prior_range,12.34092887272078,12.34092887272078
lr_4h,prior_range,11.548872180451129,11.548872180451129
cvar_5pct,kf_atr_mean,11.520454171751,11.520454171751
ffd_rv_2h_06,ffd_strength_04,13.934415280838842,11.147532224671075
ffd_diff_2_06,ffd_ema_spread_05,13.543615789004724,10.834892631203779
comp_to_exp,ffd_diff_2_06,10.607597877860824,10.607597877860824
range_16h_pct,coh,10.575342312291875,10.575342312291875
range_12h_pct,ffd_strength_06,10.364372469635628,10.364372469635628
ffd_ema_spread_04,liq_low,9.419577752350182,9.419577752350182
ffd_ema_spread_05,lr_1h,9.265711997679537,9.265711997679537
ffd_ema_spread_05,ffd_range_24_05,11.537972954395563,9.23037836351645
lr_4h,ffd_range_24_05,8.418791909207973,8.418791909207973
ffd_strength_06,ft_2,8.28946828620631,8.28946828620631
range_16h_pct,liq_low,8.277865266953064,8.277865266953064
ffd_strength_06,vov_iqr_20,7.680698245295027,7.680698245295027
lr_24h,ft_2,7.556736295601742,7.556736295601742
excess_coh,liq_low,7.326898323354607,7.326898323354607
cvar_5pct,pct_breakout_t,7.233474675774693,7.233474675774693
body_pct,liq_low,6.986115140237095,6.986115140237095
ffd_rv_6h_04,liq_low,6.925420223684158,6.925420223684158
is_trending,ffd_strength_06,6.787404203846965,6.787404203846965
ffd_rv_2h_06,lr_4h,6.662523215912307,6.662523215912307
range_16h_pct,ffd_diff_2_04,6.631855899615463,6.631855899615463
coh,liq_low,6.548027210884353,6.548027210884353
ffd_diff_4_06,prior_range,6.489813318666109,6.489813318666109
rv_120h,lr_1h,6.387870917632628,6.387870917632628
range_16h_pct,rng_z,6.317136785869625,6.317136785869625
ffd_strength_04,lr_4h,6.285897460658816,6.285897460658816
coh,vov_iqr_20,6.264504655007171,6.264504655007171
excess_coh,vov_iqr_20,6.263795604186221,6.263795604186221
lr_24h,ffd_ema_spread_04,6.057437677764798,6.057437677764798
ffd_rv_2h_06,coh,6.051025512756379,6.051025512756379
coherence_24,ffd_diff_4_06,6.036147861923965,6.036147861923965
prog_eff_24,ffd_range_24_05,5.987068372540927,5.987068372540927
ffd_diff_2_06,ffd_range_24_05,7.470973379239475,5.976778703391581
excess_coh,ffd_diff_2_04,5.9232691274741605,5.9232691274741605
