symbol,status,error,oi_rel_vol_2h_nan_before,oi_rel_vol_2h_nan_after,oi_rel_vol_4h_nan_before,oi_rel_vol_4h_nan_after,oi_rel_vol_8h_nan_before,oi_rel_vol_8h_nan_after,leverage_build_nan_before,leverage_build_nan_after,leverage_build_score_nan_before,leverage_build_score_nan_after,unwind_score_nan_before,unwind_score_nan_after
KAVA_USD:USD,updated,,0.3688536286064895,0.3688536286064895,0.27516338004052393,0.27516338004052393,0.22122656316885933,0.22122656316885933,0.19945207043177993,0.19945207043177993,0.19945207043177993,0.19945207043177993,0.19945207043177993,0.19945207043177993
KSM_USD:USD,updated,,0.36528637881339004,0.36528637881339004,0.2662309865586028,0.2662309865586028,0.21654633144031277,0.21654633144031277,0.19939499443509032,0.19939499443509032,0.19939499443509032,0.19939499443509032,0.19939499443509032,0.19939499443509032
LAYER_USD:USD,updated,,0.9009446077452128,0.9009446077452128,0.8581376102280186,0.8581376102280186,0.8107645329756571,0.8107645329756571,0.685796638223795,0.685796638223795,0.685796638223795,0.685796638223795,0.6898490339887561,0.6898490339887561
LCAP_USD:USD,updated,,0.9845894808938102,0.9845894808938102,0.9773122913158871,0.9773122913158871,0.9675522958819668,0.9675522958819668,0.8943808681259097,0.8943808681259097,0.8943808681259097,0.8943808681259097,0.8948089381010816,0.8948089381010816
LDO_USD:USD,updated,,0.2681715704460489,0.2681715704460489,0.23292714249022572,0.23292714249022572,0.210496275791216,0.210496275791216,0.2024485602579835,0.2024485602579835,0.2024485602579835,0.2024485602579835,0.20267686424474188,0.20267686424474188
LINK_USD:USD,updated,,0.19754002454267858,0.19754002454267858,0.1973973345509546,0.1973973345509546,0.1973973345509546,0.1973973345509546,0.19939499443509032,0.19939499443509032,0.19939499443509032,0.19939499443509032,0.19939499443509032,0.19939499443509032
LPT_USD:USD,updated,,0.33891726834279845,0.33891726834279845,0.2821837276333438,0.2821837276333438,0.23866328015752974,0.23866328015752974,0.19939499443509032,0.19939499443509032,0.19939499443509032,0.19939499443509032,0.19939499443509032,0.19939499443509032
LQTY_USD:USD,updated,,0.8997745498130761,0.8997745498130761,0.8519448645871979,0.8519448645871979,0.7930424360035387,0.7930424360035387,0.6070888387888473,0.6070888387888473,0.6070888387888473,0.6070888387888473,0.6070888387888473,0.6070888387888473
LRC_USD:USD,updated,,0.4361462287035187,0.4361462287035187,0.3239062812134357,0.3239062812134357,0.24753859764276134,0.24753859764276134,0.1994235324334351,0.1994235324334351,0.1994235324334351,0.1994235324334351,0.1994235324334351,0.1994235324334351
LSK_USD:USD,updated,,0.733940241431466,0.733940241431466,0.6398504608886733,0.6398504608886733,0.5494135441340144,0.5494135441340144,0.438914414542964,0.438914414542964,0.438914414542964,0.438914414542964,0.4391427185297223,0.4391427185297223
LTC_USD:USD,updated,,0.19745441054764418,0.19745441054764418,0.1973687965526098,0.1973687965526098,0.1973973345509546,0.1973973345509546,0.19939499443509032,0.19939499443509032,0.19939499443509032,0.19939499443509032,0.19939499443509032,0.19939499443509032
MANA_USD:USD,updated,,0.26546046060329326,0.26546046060329326,0.22122656316885933,0.22122656316885933,0.2031620102166034,0.2031620102166034,0.19939499443509032,0.19939499443509032,0.19939499443509032,0.19939499443509032,0.19939499443509032,0.19939499443509032
MELANIA_USD:USD,updated,,0.7100824748152165,0.7100824748152165,0.6892211980251706,0.6892211980251706,0.6768071687451842,0.6768071687451842,0.6685026112268485,0.6685026112268485,0.6685026112268485,0.6685026112268485,0.6685026112268485,0.6685026112268485
METIS_USD:USD,updated,,0.8867041465711595,0.8867041465711595,0.8432978510887247,0.8432978510887247,0.7932707399902971,0.7932707399902971,0.6228703518735196,0.6228703518735196,0.6228703518735196,0.6228703518735196,0.6228703518735196,0.6228703518735196
MEW_USD:USD,updated,,0.5300077052595531,0.5300077052595531,0.5208755457892184,0.5208755457892184,0.5191918038868754,0.5191918038868754,0.5207613937958392,0.52064724180246,0.5207613937958392,0.52064724180246,0.52064724180246,0.52064724180246
ME_USD:USD,updated,,0.9136440170086471,0.9136440170086471,0.8749464912531035,0.8749464912531035,0.8267743500470877,0.8267743500470877,0.665078051425473,0.665078051425473,0.665078051425473,0.665078051425473,0.665078051425473,0.665078051425473
MINA_USD:USD,updated,,0.3925687052310151,0.3925687052310151,0.29003167717816275,0.29003167717816275,0.2288176707285751,0.2288176707285751,0.1995091464284695,0.19948060843012472,0.1995091464284695,0.19948060843012472,0.19948060843012472,0.19948060843012472
MIRA_USD:USD,updated,,0.9832196569732599,0.9832196569732599,0.9730601295625125,0.9730601295625125,0.9582774464199081,0.9582774464199081,0.8468651008818241,0.8468651008818241,0.8468651008818241,0.8468651008818241,0.8598213521303616,0.8598213521303616
MNT_USD:USD,updated,,0.8510031106418195,0.8510031106418195,0.7936417339687795,0.7936417339687795,0.7336548614480181,0.7336548614480181,0.6239833338089666,0.6239833338089666,0.6239833338089666,0.6239833338089666,0.6242401757940698,0.6242401757940698
MOG_USD:USD,updated,,0.7070859849890129,0.7070859849890129,0.6547758340230017,0.6547758340230017,0.6163351502525612,0.6163351502525612,0.5609999714620016,0.5609999714620016,0.5609999714620016,0.5609999714620016,0.5609999714620016,0.5609999714620016
MON_USD:USD,updated,,0.9438942952541308,0.9438942952541308,0.9358465797208984,0.9358465797208984,0.9301104420535944,0.9301104420535944,0.8988327958676978,0.8988327958676978,0.8988327958676978,0.8988327958676978,0.9212922005650523,0.9212922005650523
MOODENG_USD:USD,updated,,0.6139094203932536,0.6139094203932536,0.6118546845124283,0.6118546845124283,0.6112268485488428,0.6112268485488428,0.6130818184412545,0.6130818184412545,0.6130818184412545,0.6130818184412545,0.6131959704346337,0.6131959704346337
MORPHO_USD:USD,updated,,0.7375074912245655,0.7375074912245655,0.6960417796295768,0.6960417796295768,0.6691875231871236,0.6691875231871236,0.6311178333951657,0.6311178333951657,0.6311178333951657,0.6311178333951657,0.6311178333951657,0.6311178333951657
MOVR_USD:USD,updated,,0.767672155475015,0.767672155475015,0.679489740589595,0.679489740589595,0.5919351616677606,0.5919351616677606,0.49733169715476155,0.49733169715476155,0.49733169715476155,0.49733169715476155,0.4974458491481408,0.4974458491481408
MUBARAK_USD:USD,updated,,0.9088496332867213,0.9088496332867213,0.8674409976884221,0.8674409976884221,0.8225792642904026,0.8225792642904026,0.7524328643588939,0.7524328643588939,0.7524328643588939,0.7524328643588939,0.7524328643588939,0.7524328643588939
NEAR_USD:USD,updated,,0.2586113410005422,0.2586113410005422,0.22984503866898776,0.22984503866898776,0.20986843982763048,0.20986843982763048,0.19939499443509032,0.19939499443509032,0.19939499443509032,0.19939499443509032,0.19939499443509032,0.19939499443509032
NEIRO_USD:USD,updated,,0.6639365314916812,0.6639365314916812,0.6353985331468851,0.6353985331468851,0.615393396307183,0.615393396307183,0.5979852173168574,0.5979852173168574,0.5979852173168574,0.5979852173168574,0.5979852173168574,0.5979852173168574
NEO_USD:USD,updated,,0.7255786079164407,0.7255786079164407,0.6364829770839874,0.6364829770839874,0.5578607916440741,0.5578607916440741,0.4830626979823635,0.4830626979823635,0.4830626979823635,0.4830626979823635,0.4830626979823635,0.4830626979823635
NIGHT_USD:USD,updated,,0.9022573556690734,0.9022573556690734,0.8938386461573585,0.8938386461573585,0.8907280043377758,0.8907280043377758,0.891669758283154,0.891669758283154,0.891669758283154,0.891669758283154,0.8917839102765333,0.8917839102765333
NMR_USD:USD,updated,,0.6736965269256014,0.6736965269256014,0.6131674324362889,0.6131674324362889,0.5696469849604748,0.5696469849604748,0.5316914471618961,0.5316914471618961,0.5316914471618961,0.5316914471618961,0.5318055991552753,0.5318055991552753
NOT_USD:USD,updated,,0.6637082275049228,0.6637082275049228,0.6066322308153306,0.6066322308153306,0.5644816072600668,0.5644816072600668,0.5350303929682372,0.5350303929682372,0.5350303929682372,0.5350303929682372,0.5350303929682372,0.5350303929682372
OGN_USD:USD,updated,,0.6573157158756885,0.6573157158756885,0.5159384720755686,0.5159384720755686,0.37624497017779174,0.37624497017779174,0.19939499443509032,0.19939499443509032,0.19939499443509032,0.19939499443509032,0.19939499443509032,0.19939499443509032
OMI_USD:USD,updated,,0.9896121686024942,0.9896121686024942,0.9845894808938102,0.9845894808938102,0.9783111212579549,0.9783111212579549,0.9003738477783169,0.9003738477783169,0.9003738477783169,0.9003738477783169,0.900487999771696,0.900487999771696
ONDO_USD:USD,updated,,0.4745298364772695,0.4745298364772695,0.47241802459975457,0.47241802459975457,0.4721897206129962,0.4721897206129962,0.47413030450044236,0.47413030450044236,0.47413030450044236,0.47413030450044236,0.47413030450044236,0.47413030450044236
OPEN_USD:USD,updated,,0.9738021175194772,0.9738021175194772,0.9621871521931452,0.9621871521931452,0.9481464570075054,0.9481464570075054,0.848006620815616,0.848006620815616,0.848006620815616,0.848006620815616,0.8633029879284267,0.8633029879284267
OP_USD:USD,updated,,0.23629462629491169,0.23629462629491169,0.21103849775976713,0.21103849775976713,0.20002283039867583,0.20002283039867583,0.19939499443509032,0.19939499443509032,0.19939499443509032,0.19939499443509032,0.19939499443509032,0.19939499443509032
ORCA_USD:USD,updated,,0.8658428697811136,0.8658428697811136,0.8155018407008933,0.8155018407008933,0.758853913986473,0.758853913986473,0.6473844924516995,0.6473844924516995,0.6473844924516995,0.6473844924516995,0.6473844924516995,0.6473844924516995
ORDER_USD:USD,updated,,0.9595331183470791,0.9595331183470791,0.9387859935504124,0.9387859935504124,0.9131303330384407,0.9131303330384407,0.8431836990953454,0.8431836990953454,0.8431836990953454,0.8431836990953454,0.8433263890870695,0.8433263890870695
OXT_USD:USD,updated,,0.8881310464883994,0.8881310464883994,0.8351645215604577,0.8351645215604577,0.7743500470876973,0.7743500470876973,0.6121115264975314,0.6121115264975314,0.6121115264975314,0.6121115264975314,0.6121115264975314,0.6121115264975314
PAXG_USD:USD,updated,,0.5471590422647755,0.5471590422647755,0.450529379869296,0.450529379869296,0.37439000028538,0.37439000028538,0.3104934219913815,0.3104934219913815,0.3104934219913815,0.3104934219913815,0.3104934219913815,0.3104934219913815
PENDLE_USD:USD,updated,,0.5316058331668617,0.5316058331668617,0.5120002283039867,0.5120002283039867,0.505664792671442,0.505664792671442,0.5068633886019235,0.5068633886019235,0.5068633886019235,0.5068633886019235,0.5068633886019235,0.5068633886019235
PENGU_USD:USD,updated,,0.6486972403755601,0.6486972403755601,0.646185896521218,0.646185896521218,0.6457292885477013,0.6457292885477013,0.6473844924516995,0.6473844924516995,0.6473844924516995,0.6473844924516995,0.6473844924516995,0.6473844924516995
PEPE_USD:USD,updated,,0.2721668902143204,0.2721668902143204,0.2582688850204047,0.2582688850204047,0.25276105133985904,0.25276105133985904,0.2535601152935133,0.2535601152935133,0.2535601152935133,0.2535601152935133,0.2535601152935133,0.2535601152935133
PNUT_USD:USD,updated,,0.6461573585228733,0.6461573585228733,0.6349704631717131,0.6349704631717131,0.6307468394166833,0.6307468394166833,0.6311178333951657,0.6311178333951657,0.6311178333951657,0.6311178333951657,0.6311178333951657,0.6311178333951657
POL_USD:USD,updated,,0.5952741074741018,0.5952741074741018,0.585999258012043,0.585999258012043,0.5834308381610114,0.5834308381610114,0.5849718900716304,0.5849718900716304,0.5849718900716304,0.5849718900716304,0.5852287320567335,0.5852287320567335
POPCAT_USD:USD,updated,,0.5189920378984618,0.5189920378984618,0.5188208099083931,0.5188208099083931,0.5188208099083931,0.5188208099083931,0.5207613937958392,0.5207613937958392,0.5207613937958392,0.5207613937958392,0.5207613937958392,0.5207613937958392
PORTAL_USD:USD,updated,,0.7704118033161154,0.7704118033161154,0.6998373334094347,0.6998373334094347,0.6323735053223367,0.6323735053223367,0.5254701635227306,0.5254701635227306,0.5254701635227306,0.5254701635227306,0.5254701635227306,0.5254701635227306
POWR_USD:USD,updated,,0.844781827002654,0.844781827002654,0.7671013955081191,0.7671013955081191,0.6787192146342855,0.6787192146342855,0.49747438714648556,0.49747438714648556,0.49747438714648556,0.49747438714648556,0.49747438714648556,0.49747438714648556
PROMPT_USD:USD,updated,,0.9591621243685968,0.9591621243685968,0.9402128934676521,0.9402128934676521,0.9178961787620217,0.9178961787620217,0.8433263890870695,0.8433263890870695,0.8433263890870695,0.8433263890870695,0.8437259210638965,0.8437259210638965
PUMP_USD:USD,updated,,0.7872777603378899,0.7872777603378899,0.7867640763676835,0.7867640763676835,0.7867640763676835,0.7867640763676835,0.7887046602551298,0.7887046602551298,0.7887046602551298,0.7887046602551298,0.7887046602551298,0.7887046602551298
PYTH_USD:USD,updated,,0.4099483462229959,0.4099483462229959,0.3895436774064667,0.3895436774064667,0.38200964584344055,0.38200964584344055,0.38269455780371564,0.38269455780371564,0.38269455780371564,0.38269455780371564,0.38269455780371564,0.38269455780371564
QNT_USD:USD,updated,,0.37901315601723695,0.37901315601723695,0.28692103535857993,0.28692103535857993,0.23150024257298593,0.23150024257298593,0.1994235324334351,0.1994235324334351,0.1994235324334351,0.1994235324334351,0.1994235324334351,0.1994235324334351
QTUM_USD:USD,updated,,0.6320595873405439,0.6320595873405439,0.4897405895950458,0.4897405895950458,0.35224451356981823,0.35224451356981823,0.19939499443509032,0.19939499443509032,0.19939499443509032,0.19939499443509032,0.19939499443509032,0.19939499443509032
RARE_USD:USD,updated,,0.762078707799435,0.762078707799435,0.6917325418795126,0.6917325418795126,0.6291772495077196,0.6291772495077196,0.56122827544876,0.56122827544876,0.56122827544876,0.56122827544876,0.56122827544876,0.56122827544876
RARI_USD:USD,updated,,0.9820210610427784,0.9820210610427784,0.9779972032761622,0.9779972032761622,0.9737165035244428,0.9737165035244428,0.8575383122627779,0.8575383122627779,0.8575383122627779,0.8575383122627779,0.9117605091178904,0.9117605091178904
RAY_USD:USD,updated,,0.6495248423275591,0.6495248423275591,0.6256385377129648,0.6256385377129648,0.6133671984247024,0.6133671984247024,0.6086298906994664,0.6086298906994664,0.6086298906994664,0.6086298906994664,0.6088867326845695,0.6088867326845695
RENDER_USD:USD,updated,,0.5487000941753946,0.5487000941753946,0.5475014982449131,0.5475014982449131,0.5475014982449131,0.5475014982449131,0.5494135441340144,0.5494135441340144,0.5494135441340144,0.5494135441340144,0.5496703861191176,0.5496703861191176
REZ_USD:USD,updated,,0.779572500784795,0.779572500784795,0.7143346365685911,0.7143346365685911,0.6490396963556976,0.6490396963556976,0.5419651265660227,0.5419651265660227,0.5419651265660227,0.5419651265660227,0.5419651265660227,0.5419651265660227
RIVER_USD:USD,updated,,0.9225764104905682,0.9225764104905682,0.921063896578294,0.921063896578294,0.9200936046345709,0.9200936046345709,0.9047972375217602,0.9047972375217602,0.9047972375217602,0.9047972375217602,0.9119602751063041,0.9119602751063041
RLC_USD:USD,updated,,0.6903056419622727,0.6903056419622727,0.5681059330498559,0.5681059330498559,0.4419109043691675,0.4419109043691675,0.22456550897520047,0.22456550897520047,0.22456550897520047,0.22456550897520047,0.22482235096030365,0.22482235096030365
RSR_USD:USD,updated,,0.7582260780228874,0.7582260780228874,0.697696983533575,0.697696983533575,0.6500099882994207,0.6500099882994207,0.5884820638680403,0.5884820638680403,0.5884820638680403,0.5884820638680403,0.5884820638680403,0.5884820638680403
RUNE_USD:USD,updated,,0.2652606946148797,0.2652606946148797,0.23446819440084474,0.23446819440084474,0.21266516366542051,0.21266516366542051,0.19939499443509032,0.19939499443509032,0.19939499443509032,0.19939499443509032,0.1996518364201935,0.1996518364201935
SAGA_USD:USD,updated,,0.6410205188208099,0.6410205188208099,0.5632830113295854,0.5632830113295854,0.5095174224479895,0.5095174224479895,0.47567135641106134,0.47567135641106134,0.47567135641106134,0.47567135641106134,0.4759281983961645,0.4759281983961645
SAND_USD:USD,updated,,0.32504780114722753,0.32504780114722753,0.2462829257155903,0.2462829257155903,0.20878399589052823,0.20878399589052823,0.1994235324334351,0.1994235324334351,0.1994235324334351,0.1994235324334351,0.1994235324334351,0.1994235324334351
SEI_USD:USD,updated,,0.45703604349190946,0.45703604349190946,0.4526697297451557,0.4526697297451557,0.4521845837732941,0.4521845837732941,0.455009845609429,0.455009845609429,0.455009845609429,0.455009845609429,0.4554949915812905,0.4554949915812905
SHIB_USD:USD,updated,,0.30524243029593906,0.30524243029593906,0.28027168174424244,0.28027168174424244,0.2637767187009503,0.2637767187009503,0.2574127450700608,0.2574127450700608,0.2574127450700608,0.2574127450700608,0.25766958705516396,0.25766958705516396
SNX_USD:USD,updated,,0.2509916954424817,0.2509916954424817,0.21152364373162866,0.21152364373162866,0.1989098484632288,0.1989098484632288,0.19939499443509032,0.19939499443509032,0.19939499443509032,0.19939499443509032,0.1996518364201935,0.1996518364201935
SOLV_USD:USD,updated,,0.9000313917981793,0.9000313917981793,0.8613338660426357,0.8613338660426357,0.8191261664906824,0.8191261664906824,0.6843982763049,0.6843982763049,0.6843982763049,0.6843982763049,0.6848548842784167,0.6848548842784167
SOL_USD:USD,updated,,0.19745441054764418,0.19745441054764418,0.1973687965526098,0.1973687965526098,0.1973973345509546,0.1973973345509546,0.19939499443509032,0.19939499443509032,0.19939499443509032,0.19939499443509032,0.1996518364201935,0.1996518364201935
SONIC_USD:USD,updated,,0.8853628606489541,0.8853628606489541,0.8325390257127365,0.8325390257127365,0.7748637310579036,0.7748637310579036,0.6789760566193888,0.6789760566193888,0.6789760566193888,0.6789760566193888,0.6816871664621443,0.6816871664621443
SOON_USD:USD,updated,,0.9569361604977027,0.9569361604977027,0.9410119574213065,0.9410119574213065,0.922747638480637,0.922747638480637,0.8397306012956252,0.8397306012956252,0.8397306012956252,0.8397306012956252,0.8436117690705174,0.8436117690705174
SPELL_USD:USD,updated,,0.7124511286778346,0.7124511286778346,0.6292057875060644,0.6292057875060644,0.5534944778973203,0.5534944778973203,0.44616306612254214,0.44616306612254214,0.44616306612254214,0.44616306612254214,0.4466482120944037,0.4466482120944037
SPK_USD:USD,updated,,0.8764019291686881,0.8764019291686881,0.8369624154561799,0.8369624154561799,0.804486173339802,0.804486173339802,0.7782882908592791,0.7782882908592791,0.7782882908592791,0.7782882908592791,0.7784024428526584,0.7784024428526584
SPX_USD:USD,updated,,0.6539482320710025,0.6539482320710025,0.648012328415285,0.648012328415285,0.6459290545361148,0.6459290545361148,0.6473844924516995,0.6473844924516995,0.6473844924516995,0.6473844924516995,0.6473844924516995,0.6473844924516995
SSV_USD:USD,updated,,0.8511172626351987,0.8511172626351987,0.789931794183956,0.789931794183956,0.7264632858651294,0.7264632858651294,0.6179903541565595,0.6179903541565595,0.6179903541565595,0.6179903541565595,0.6182471961416626,0.6182471961416626
STBL_USD:USD,updated,,0.9643275020690049,0.9643275020690049,0.9466624810935761,0.9466624810935761,0.9239462344111184,0.9239462344111184,0.8389600753403156,0.8389600753403156,0.8389600753403156,0.8389600753403156,0.8391027653320396,0.8391027653320396
STG_USD:USD,updated,,0.7193287862789304,0.7193287862789304,0.6022088410718872,0.6022088410718872,0.4786107702405753,0.4786107702405753,0.2960246568305699,0.2960246568305699,0.2960246568305699,0.2960246568305699,0.2961388088239491,0.2961388088239491
STORJ_USD:USD,updated,,0.41397220398961215,0.41397220398961215,0.3143745897662738,0.3143745897662738,0.24542678576524643,0.24542678576524643,0.19939499443509032,0.19939499443509032,0.19939499443509032,0.19939499443509032,0.1996518364201935,0.1996518364201935
STRK_USD:USD,updated,,0.4848320538797409,0.4848320538797409,0.454724465625981,0.454724465625981,0.4409120744270997,0.4409120744270997,0.4397990924916526,0.4397990924916526,0.4397990924916526,0.4397990924916526,0.43991324448503183,0.43991324448503183
STX_USD:USD,updated,,0.3033303844068377,0.3033303844068377,0.26480408664136296,0.26480408664136296,0.2382352101823578,0.2382352101823578,0.21574726748665848,0.21574726748665848,0.21574726748665848,0.21574726748665848,0.21597557147341687,0.21597557147341687
SUI_USD:USD,updated,,0.2880910932907166,0.2880910932907166,0.2617505208184698,0.2617505208184698,0.2439998858480066,0.2439998858480066,0.23837790017408178,0.23837790017408178,0.23837790017408178,0.23837790017408178,0.23849205216746097,0.23849205216746097
SUN_USD:USD,updated,,0.9114465911360977,0.9114465911360977,0.8674695356867669,0.8674695356867669,0.8089666390799349,0.8089666390799349,0.6070888387888473,0.6070888387888473,0.6070888387888473,0.6070888387888473,0.6073456807739506,0.6073456807739506
SUPER_USD:USD,updated,,0.6483547843954225,0.6483547843954225,0.5731000827601952,0.5731000827601952,0.5194771838703234,0.5194771838703234,0.4834907679575355,0.4834907679575355,0.4834907679575355,0.4834907679575355,0.48360491995091465,0.48360491995091465
SUSHI_USD:USD,updated,,0.2397762620929768,0.2397762620929768,0.2074427099683228,0.2074427099683228,0.19836762649467765,0.19836762649467765,0.19939499443509032,0.19939499443509032,0.19939499443509032,0.19939499443509032,0.19939499443509032,0.19939499443509032
SWARMS_USD:USD,updated,,0.8298279158699808,0.8298279158699808,0.7830826745812048,0.7830826745812048,0.7429582489084215,0.7429582489084215,0.678947518621044,0.678947518621044,0.678947518621044,0.678947518621044,0.6790616706144231,0.6790616706144231
SXT_USD:USD,updated,,0.9381010815901373,0.9381010815901373,0.9061099854456208,0.9061099854456208,0.8667275477298022,0.8667275477298022,0.7525755543506178,0.7525755543506178,0.7525755543506178,0.7525755543506178,0.752832396335721,0.752832396335721
SYN_USD:USD,updated,,0.7475528666419338,0.7475528666419338,0.6744385148825661,0.6744385148825661,0.617077138209526,0.617077138209526,0.565280671213721,0.565280671213721,0.565280671213721,0.565280671213721,0.5653948232071002,0.5653948232071002
SYRUP_USD:USD,updated,,0.8816243828657858,0.8816243828657858,0.8455238149596187,0.8455238149596187,0.8118489769127594,0.8118489769127594,0.7502925144830341,0.7502925144830341,0.7502925144830341,0.7502925144830341,0.7506349704631717,0.7506349704631717
S_USD:USD,updated,,0.7386204731600126,0.7386204731600126,0.700779087354813,0.700779087354813,0.6778630746839417,0.6778630746839417,0.6671898633029879,0.6671898633029879,0.6671898633029879,0.6671898633029879,0.6674467052880911,0.6674467052880911
TAO_USD:USD,updated,,0.5281241973687966,0.5281241973687966,0.5258696954995576,0.5258696954995576,0.5254701635227306,0.5254701635227306,0.5273536714134871,0.5273536714134871,0.5273536714134871,0.5273536714134871,0.5274678234068663,0.5274678234068663
TIA_USD:USD,updated,,0.3817242658599926,0.3817242658599926,0.38095373990468306,0.38095373990468306,0.3806683599212351,0.3806683599212351,0.3825804058103365,0.3825804058103365,0.3825804058103365,0.3825804058103365,0.38269455780371564,0.38269455780371564
TLM_USD:USD,updated,,0.854313518449816,0.854313518449816,0.7988927256642219,0.7988927256642219,0.7353100653520163,0.7353100653520163,0.5116577723238492,0.5116577723238492,0.5116577723238492,0.5116577723238492,0.5119146143089524,0.5119146143089524
TNSR_USD:USD,updated,,0.7455266687594532,0.7455266687594532,0.6734682229388431,0.6734682229388431,0.6077737507491224,0.6077737507491224,0.5116577723238492,0.5116577723238492,0.5116577723238492,0.5116577723238492,0.5117719243172284,0.5117719243172284
TON_USD:USD,updated,,0.4875146257241517,0.4875146257241517,0.48571673182842956,0.48571673182842956,0.4853457378499472,0.4853457378499472,0.48717216974401417,0.48717216974401417,0.48717216974401417,0.48717216974401417,0.48742901172911735,0.48742901172911735
TRUMP_USD:USD,updated,,0.6659912673725065,0.6659912673725065,0.6652492794155418,0.6652492794155418,0.6651636654205074,0.6651636654205074,0.667047173311264,0.667047173311264,0.667047173311264,0.667047173311264,0.6671898633029879,0.6671898633029879
TRU_USD:USD,updated,,0.7417311149795953,0.7417311149795953,0.664393139465198,0.664393139465198,0.5869124739590765,0.5869124739590765,0.4788390742273337,0.4788390742273337,0.4788390742273337,0.4788390742273337,0.47909591621243686,0.47909591621243686
TRX_USD:USD,updated,,0.25766958705516396,0.25766958705516396,0.2142347535743843,0.2142347535743843,0.19985160240860705,0.19985160240860705,0.19945207043177993,0.19945207043177993,0.19945207043177993,0.19945207043177993,0.19970891241688307,0.19970891241688307
TURBO_USD:USD,updated,,0.5168802260209469,0.5168802260209469,0.5109728603635741,0.5109728603635741,0.5100881824148854,0.5100881824148854,0.5116577723238492,0.5116577723238492,0.5116577723238492,0.5116577723238492,0.5119146143089524,0.5119146143089524
T_USD:USD,updated,,0.8548842784167119,0.8548842784167119,0.7950400958876744,0.7950400958876744,0.7245512399760281,0.7245512399760281,0.4925373134328358,0.4925373134328358,0.4925373134328358,0.4925373134328358,0.492651465426215,0.492651465426215
UMA_USD:USD,updated,,0.6262092976798608,0.6262092976798608,0.5385120287663023,0.5385120287663023,0.4744727604805799,0.4744727604805799,0.4338061128392455,0.4338061128392455,0.4338061128392455,0.4338061128392455,0.434148568819383,0.434148568819383
UNI_USD:USD,updated,,0.20033674838046858,0.20033674838046858,0.19768271453440256,0.19768271453440256,0.1973973345509546,0.1973973345509546,0.19939499443509032,0.19939499443509032,0.19939499443509032,0.19939499443509032,0.1996518364201935,0.1996518364201935
USDC_USD:USD,updated,,0.8770583031306184,0.8770583031306184,0.8120202049028281,0.8120202049028281,0.7183584943352074,0.7183584943352074,0.2039325361719129,0.2039325361719129,0.2039325361719129,0.2039325361719129,0.20441768214377443,0.20441768214377443
USDT_USD:USD,updated,,0.7760337889900403,0.7760337889900403,0.666619103336092,0.666619103336092,0.5328900430923775,0.5328900430923775,0.2038183841785337,0.2038183841785337,0.2038183841785337,0.2038183841785337,0.20416084015867128,0.20416084015867128
USUAL_USD:USD,updated,,0.7859079364173397,0.7859079364173397,0.7329984874860878,0.7329984874860878,0.6954710196626809,0.6954710196626809,0.665078051425473,0.665078051425473,0.665078051425473,0.665078051425473,0.6653348934105762,0.6653348934105762
VELO_USD:USD,updated,,0.8825946748095088,0.8825946748095088,0.8350218315687338,0.8350218315687338,0.7795439627864501,0.7795439627864501,0.6788904426243543,0.6788904426243543,0.6788904426243543,0.6788904426243543,0.6790045946177335,0.6790045946177335
VET_USD:USD,updated,,0.6648782854370594,0.6648782854370594,0.634856311178334,0.634856311178334,0.619873862047316,0.619873862047316,0.6180188921549042,0.6180188921549042,0.6180188921549042,0.6180188921549042,0.6182757341400075,0.6182757341400075
VINE_USD:USD,updated,,0.7863074683941669,0.7863074683941669,0.7512057304300677,0.7512057304300677,0.7214405981564453,0.7214405981564453,0.6713278730629834,0.6713278730629834,0.6713278730629834,0.6713278730629834,0.6714420250563625,0.6714420250563625
VIRTUAL_USD:USD,updated,,0.6688165292086413,0.6688165292086413,0.6671327873062983,0.6671327873062983,0.66690448331954,0.66690448331954,0.6688450672069861,0.6688450672069861,0.6688450672069861,0.6688450672069861,0.6691019091920892,0.6691019091920892
WIF_USD:USD,updated,,0.4177106817727805,0.4177106817727805,0.4172826117976085,0.4172826117976085,0.4172826117976085,0.4172826117976085,0.4192231956850547,0.4192231956850547,0.4192231956850547,0.4192231956850547,0.4194800376701578,0.4194800376701578
WLD_USD:USD,updated,,0.329043120915499,0.329043120915499,0.31260523386889644,0.31260523386889644,0.30318769441511373,0.30318769441511373,0.3009331925458748,0.3009331925458748,0.3009331925458748,0.3009331925458748,0.301047344539254,0.301047344539254
WLFI_USD:USD,updated,,0.8242344681944008,0.8242344681944008,0.8206957563996461,0.8206957563996461,0.8201249964327502,0.8201249964327502,0.8219799663251619,0.8219799663251619,0.8219799663251619,0.8219799663251619,0.8223509603036443,0.8223509603036443
WOO_USD:USD,updated,,0.5242430295939042,0.5242430295939042,0.4076367683570674,0.4076367683570674,0.3172569275990982,0.3172569275990982,0.2192574412830684,0.2192574412830684,0.2192574412830684,0.2192574412830684,0.2193715932764476,0.2193715932764476
W_USD:USD,updated,,0.527639051396935,0.527639051396935,0.49019719756856256,0.49019719756856256,0.47330270254844325,0.47330270254844325,0.47184726463285864,0.47184726463285864,0.47184726463285864,0.47184726463285864,0.47196141662623786,0.47196141662623786
