symbol,status,error,dist_vwap_norm_nan_before,dist_vwap_norm_nan_after,vwap_zone_1d_atr_nan_before,vwap_zone_1d_atr_nan_after,vwap_zone_7d_atr_nan_before,vwap_zone_7d_atr_nan_after,dist_vwap_12_atr_nan_before,dist_vwap_12_atr_nan_after,dist_vwap_24_atr_nan_before,dist_vwap_24_atr_nan_after,dist_vwap_96_atr_nan_before,dist_vwap_96_atr_nan_after,trapped_longs_12_nan_before,trapped_longs_12_nan_after,trapped_longs_24_nan_before,trapped_longs_24_nan_after,trapped_longs_96_nan_before,trapped_longs_96_nan_after,dist_stack_nan_before,dist_stack_nan_after,oi_rel_vol_2h_nan_before,oi_rel_vol_2h_nan_after,oi_rel_vol_4h_nan_before,oi_rel_vol_4h_nan_after,oi_rel_vol_8h_nan_before,oi_rel_vol_8h_nan_after,unwind_score_nan_before,unwind_score_nan_after,innovation_z_x_zr_1h_nan_before,innovation_z_x_zr_1h_nan_after,innovation_z_x_zr_3h_nan_before,innovation_z_x_zr_3h_nan_after
BONK_USD:USD,updated,,0.3951942010787363,0.3951942010787363,0.3952227390770811,0.3952227390770811,0.3952227390770811,0.3952227390770811,0.3951942010787363,0.3951942010787363,0.3951942010787363,0.3951942010787363,0.3951942010787363,0.3951942010787363,0.3951942010787363,0.3951942010787363,0.3951942010787363,0.3951942010787363,0.3951942010787363,0.3951942010787363,0.43680260266544907,0.43680260266544907,0.40155817470962585,0.40155817470962585,0.39724893695956165,0.39724893695956165,0.39590765103735626,0.39590765103735626,0.39790531092149195,0.39790531092149195,1.0,,1.0,
BTC_USD:USD,updated,,0.0,0.0,2.8537998344796096e-05,2.8537998344796096e-05,2.8537998344796096e-05,2.8537998344796096e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04160840158671271,0.04160840158671271,0.19759710053936816,0.19754002454267858,0.19754002454267858,0.197482948545989,0.19756856254102337,0.1975114865443338,0.1996232984218487,0.1995662224251591,0.026483262463970775,0.026483262463970775,0.02645472446562598,0.02645472446562598
C98_USD:USD,updated,,0.5306355412231386,0.5306355412231386,0.5064923946234411,0.5064923946234411,0.5005850289660683,0.5005850289660683,0.5306355412231386,0.5306355412231386,0.5306355412231386,0.5306355412231386,0.5306355412231386,0.5306355412231386,0.5306355412231386,0.5306355412231386,0.5306355412231386,0.5306355412231386,0.5306355412231386,0.5306355412231386,0.5673354070945464,0.5673354070945464,0.8014611455152536,0.8014611455152536,0.7169886704146571,0.7169886704146571,0.6304329214348906,0.6304329214348906,0.5031819868154448,0.5031819868154448,0.9952912302731086,0.9952912302731086,0.9952912302731086,0.9952912302731086
CAKE_USD:USD,updated,,0.6363973630889529,0.6363973630889529,0.6284637995490996,0.6284637995490996,0.6240404098056562,0.6240404098056562,0.6363973630889529,0.6363973630889529,0.6363973630889529,0.6363973630889529,0.6363973630889529,0.6363973630889529,0.6363973630889529,0.6363973630889529,0.6363973630889529,0.6363973630889529,0.6363973630889529,0.6363973630889529,0.6772067007220114,0.6772067007220114,0.7596815159384721,0.7596815159384721,0.711537912730801,0.711537912730801,0.6725835449901544,0.6725835449901544,0.6263805256699295,0.6263805256699295,0.6993807254359179,0.6993807254359179,0.6993521874375731,0.6993521874375731
CAT_USD:USD,updated,,0.6451870665791501,0.6451870665791501,0.6263519876715847,0.6263519876715847,0.6109985445620845,0.6109985445620845,0.6451870665791501,0.6451870665791501,0.6451870665791501,0.6451870665791501,0.6451870665791501,0.6451870665791501,0.6451870665791501,0.6451870665791501,0.6451870665791501,0.6451870665791501,0.6451870665791501,0.6451870665791501,0.6867383921691732,0.6867383921691732,0.7599954339202648,0.7599954339202648,0.7235238720356154,0.7235238720356154,0.690562483947376,0.690562483947376,0.6133671984247024,0.6133671984247024,1.0,,1.0,
CELO_USD:USD,updated,,0.6160783082674581,0.6160783082674581,0.6052338688964356,0.6052338688964356,0.6007534031563027,0.6007534031563027,0.6160783082674581,0.6160783082674581,0.6160783082674581,0.6160783082674581,0.6160783082674581,0.6160783082674581,0.6160783082674581,0.6160783082674581,0.6160783082674581,0.6160783082674581,0.6160783082674581,0.6160783082674581,0.657115949887275,0.657115949887275,0.8229217202705402,0.8229217202705402,0.7507776604548957,0.7507776604548957,0.6800319625581461,0.6800319625581461,0.6031505950172655,0.6031505950172655,0.9796238691818155,0.9796238691818155,0.9795953311834708,0.9795953311834708
CELR_USD:USD,updated,,0.5769812505350874,0.5769812505350874,0.5659085071773066,0.5659085071773066,0.5629976313461373,0.5629976313461373,0.5769812505350874,0.5769812505350874,0.5769812505350874,0.5769812505350874,0.5769812505350874,0.5769812505350874,0.5769812505350874,0.5769812505350874,0.5769812505350874,0.5769812505350874,0.5769812505350874,0.5769812505350874,0.6183042721383523,0.6183042721383523,0.7756342570132131,0.7756342570132131,0.701606689306812,0.701606689306812,0.635826603122057,0.635826603122057,0.5656231271938587,0.5656231271938587,0.9998002340115865,0.9998002340115865,0.9998002340115865,0.9998002340115865
CFX_USD:USD,updated,,0.3167432436288919,0.3167432436288919,0.3070403241916612,0.3070403241916612,0.30458605633400876,0.30458605633400876,0.3167432436288919,0.3167432436288919,0.3167432436288919,0.3167432436288919,0.3167432436288919,0.3167432436288919,0.3167432436288919,0.3167432436288919,0.3167432436288919,0.3167432436288919,0.3167432436288919,0.3167432436288919,0.3551268514026426,0.3551268514026426,0.4970177791729688,0.4970177791729688,0.4208783995890528,0.4208783995890528,0.3675408806826289,0.3675408806826289,0.3071544761850404,0.3071544761850404,0.9827059730030535,0.9827059730030535,0.9827059730030535,0.9827059730030535
CHR_USD:USD,updated,,0.5217887617362518,0.5217887617362518,0.5002996489826204,0.5002996489826204,0.49065380554207927,0.49065380554207927,0.5217887617362518,0.5217887617362518,0.5217887617362518,0.5217887617362518,0.5217887617362518,0.5217887617362518,0.5217887617362518,0.5217887617362518,0.5217887617362518,0.5217887617362518,0.5217887617362518,0.5217887617362518,0.5633971633229645,0.5633971633229645,0.764590051653777,0.764590051653777,0.6859678662138637,0.6859678662138637,0.6078022887474672,0.6078022887474672,0.4934505293798693,0.4934505293798693,0.9929225764104905,0.9929225764104905,0.9929225764104905,0.9929225764104905
CHZ_USD:USD,updated,,0.04280699751719414,0.04280699751719414,0.03978196969264576,0.03978196969264576,0.03978196969264576,0.03978196969264576,0.04280699751719414,0.04280699751719414,0.04280699751719414,0.04280699751719414,0.04280699751719414,0.04280699751719414,0.04280699751719414,0.04280699751719414,0.04280699751719414,0.04280699751719414,0.04280699751719414,0.04280699751719414,0.08410148112211409,0.08410148112211409,0.33808966639079935,0.33808966639079935,0.2704260723152878,0.2704260723152878,0.22799006877657602,0.22799006877657602,0.1995091464284695,0.1995091464284695,0.9950058502896607,0.9950058502896607,0.9950058502896607,0.9950058502896607
COMP_USD:USD,updated,,0.03758454382009646,0.03758454382009646,0.0351017379640992,0.0351017379640992,0.034930509974030424,0.034930509974030424,0.03758454382009646,0.03758454382009646,0.03758454382009646,0.03758454382009646,0.03758454382009646,0.03758454382009646,0.03758454382009646,0.03758454382009646,0.03758454382009646,0.03758454382009646,0.03758454382009646,0.03758454382009646,0.07813703946805171,0.07813703946805171,0.37176450443765874,0.37176450443765874,0.2792728518021746,0.2792728518021746,0.2236808310265118,0.2236808310265118,0.1996232984218487,0.1996232984218487,0.06226991238834508,0.06226991238834508,0.062241374390000284,0.062241374390000284
COOKIE_USD:USD,updated,,0.6991524214491596,0.6991524214491596,0.6829999143860049,0.6829999143860049,0.6768642447418738,0.6768642447418738,0.6991524214491596,0.6991524214491596,0.6991524214491596,0.6991524214491596,0.6991524214491596,0.6991524214491596,0.6991524214491596,0.6991524214491596,0.6991524214491596,0.6991524214491596,0.6991524214491596,0.6991524214491596,0.7387060871550469,0.7387060871550469,0.8652435718158729,0.8652435718158729,0.81316172483662,0.81316172483662,0.7608515738706088,0.7608515738706088,0.6792043606061471,0.6792043606061471,0.9920093604634571,0.9920093604634571,0.9920093604634571,0.9920093604634571
COTI_USD:USD,updated,,0.4905111155503553,0.4905111155503553,0.4854313518449816,0.4854313518449816,0.48491766787477525,0.48491766787477525,0.4905111155503553,0.4905111155503553,0.4905111155503553,0.4905111155503553,0.4905111155503553,0.4905111155503553,0.4905111155503553,0.4905111155503553,0.4905111155503553,0.4905111155503553,0.4905111155503553,0.4905111155503553,0.5314916811734824,0.5314916811734824,0.6632516195314061,0.6632516195314061,0.5866556319739733,0.5866556319739733,0.5297794012727948,0.5297794012727948,0.48745754972746214,0.48745754972746214,0.997060586170486,0.997060586170486,0.997060586170486,0.997060586170486
COW_USD:USD,updated,,0.6980394395137125,0.6980394395137125,0.6710710310778802,0.6710710310778802,0.6308609914100625,0.6308609914100625,0.6980394395137125,0.6980394395137125,0.6980394395137125,0.6980394395137125,0.6980394395137125,0.6980394395137125,0.6980394395137125,0.6980394395137125,0.6980394395137125,0.6980394395137125,0.6980394395137125,0.6980394395137125,0.7393053851202877,0.7393053851202877,0.8569104762991924,0.8569104762991924,0.8111926029508291,0.8111926029508291,0.764304671670329,0.764304671670329,0.6311463713935105,0.6311463713935105,0.9807653891156074,0.9807653891156074,0.9807653891156074,0.9807653891156074
CRO_USD:USD,updated,,0.6453868325675637,0.6453868325675637,0.6452726805741845,0.6452726805741845,0.6452726805741845,0.6452726805741845,0.6453868325675637,0.6453868325675637,0.6453868325675637,0.6453868325675637,0.6453868325675637,0.6453868325675637,0.6453868325675637,0.6453868325675637,0.6453868325675637,0.6453868325675637,0.6453868325675637,0.6453868325675637,0.6869381581575869,0.6869381581575869,0.7457549727462116,0.7457549727462116,0.6997231814160555,0.6997231814160555,0.6657915013840929,0.6657915013840929,0.6474130304500443,0.6474130304500443,0.9959190662366941,0.9959190662366941,0.9959190662366941,0.9959190662366941
CRV_USD:USD,updated,,0.02397191860962872,0.02397191860962872,0.024000456607973515,0.024000456607973515,0.024000456607973515,0.024000456607973515,0.02397191860962872,0.02397191860962872,0.02397191860962872,0.02397191860962872,0.02397191860962872,0.02397191860962872,0.02397191860962872,0.02397191860962872,0.02397191860962872,0.02397191860962872,0.02397191860962872,0.02397191860962872,0.06552324419965183,0.06552324419965183,0.19916669044833196,0.19916669044833196,0.197482948545989,0.197482948545989,0.1973973345509546,0.1973973345509546,0.19939499443509032,0.19939499443509032,0.8041722553580092,0.8041722553580092,0.8041437173596644,0.8041437173596644
CTSI_USD:USD,updated,,0.5441625524385719,0.5441625524385719,0.5184498159299107,0.5184498159299107,0.5051225707028909,0.5051225707028909,0.5441625524385719,0.5441625524385719,0.5441625524385719,0.5441625524385719,0.5441625524385719,0.5441625524385719,0.5441625524385719,0.5441625524385719,0.5441625524385719,0.5441625524385719,0.5441625524385719,0.5441625524385719,0.5797779743728775,0.5797779743728775,0.8006335435632544,0.8006335435632544,0.7208413001912046,0.7208413001912046,0.6357980651237122,0.6357980651237122,0.5068633886019235,0.5068633886019235,0.9963471362118661,0.9963471362118661,0.9963471362118661,0.9963471362118661
CVX_USD:USD,updated,,0.23814959618732343,0.23814959618732343,0.2221683171142376,0.2221683171142376,0.21297908164721327,0.21297908164721327,0.23814959618732343,0.23814959618732343,0.23814959618732343,0.23814959618732343,0.23814959618732343,0.23814959618732343,0.23814959618732343,0.23814959618732343,0.23814959618732343,0.23814959618732343,0.23814959618732343,0.23814959618732343,0.2779315658799692,0.2779315658799692,0.5054079506863388,0.5054079506863388,0.3969920949744585,0.3969920949744585,0.30952313004765847,0.30952313004765847,0.21594703347507205,0.21594703347507205,0.3144031277646186,0.3144031277646186,0.3143745897662738,0.3143745897662738
CYBER_USD:USD,updated,,0.6881367540880683,0.6881367540880683,0.6490967723523872,0.6490967723523872,0.6063753888302275,0.6063753888302275,0.6881367540880683,0.6881367540880683,0.6881367540880683,0.6881367540880683,0.6881367540880683,0.6881367540880683,0.6881367540880683,0.6881367540880683,0.6881367540880683,0.6881367540880683,0.6881367540880683,0.6881367540880683,0.7122799006877658,0.7122799006877658,0.8750606432464827,0.8750606432464827,0.8243771581861248,0.8243771581861248,0.7687851374104621,0.7687851374104621,0.634285551211438,0.634285551211438,0.8331953996746668,0.8331953996746668,0.833166861676322,0.833166861676322
DASH_USD:USD,updated,,0.07682429154419108,0.07682429154419108,0.06632230815330613,0.06632230815330613,0.06366827430724009,0.06366827430724009,0.07682429154419108,0.07682429154419108,0.07682429154419108,0.07682429154419108,0.07682429154419108,0.07682429154419108,0.07682429154419108,0.07682429154419108,0.07682429154419108,0.07682429154419108,0.07682429154419108,0.07682429154419108,0.11052766758939528,0.11052766758939528,0.33212522473673695,0.33212522473673695,0.27248080819611314,0.27248080819611314,0.23309837048029453,0.23309837048029453,0.1994235324334351,0.1994235324334351,0.0906366827430724,0.0906366827430724,0.0906081447447276,0.0906081447447276
DEEP_USD:USD,updated,,0.6644502154618875,0.6644502154618875,0.6392511629234325,0.6392511629234325,0.6215861419480038,0.6215861419480038,0.6644502154618875,0.6644502154618875,0.6644502154618875,0.6644502154618875,0.6644502154618875,0.6644502154618875,0.6644502154618875,0.6644502154618875,0.6644502154618875,0.6644502154618875,0.6644502154618875,0.6644502154618875,0.7014639993150881,0.7014639993150881,0.8319397277474958,0.8319397277474958,0.7829399845894809,0.7829399845894809,0.7333409434662252,0.7333409434662252,0.6231842698553124,0.6231842698553124,0.985017550868982,0.985017550868982,0.985017550868982,0.985017550868982
DEGEN_USD:USD,updated,,0.6324020433206815,0.6324020433206815,0.6232984218486916,0.6232984218486916,0.6205873120059359,0.6205873120059359,0.6324020433206815,0.6324020433206815,0.6324020433206815,0.6324020433206815,0.6324020433206815,0.6324020433206815,0.6324020433206815,0.6324020433206815,0.6324020433206815,0.6324020433206815,0.6324020433206815,0.6324020433206815,0.6740104449073941,0.6740104449073941,0.7833965925629977,0.7833965925629977,0.7235238720356154,0.7235238720356154,0.6735538369338775,0.6735538369338775,0.62281327587683,0.62281327587683,0.9992580120430353,0.9992580120430353,0.9992580120430353,0.9992580120430353
DENT_USD:USD,updated,,0.6848834222767615,0.6848834222767615,0.6520361861819012,0.6520361861819012,0.6304329214348906,0.6304329214348906,0.6848834222767615,0.6848834222767615,0.6848834222767615,0.6848834222767615,0.6848834222767615,0.6848834222767615,0.6848834222767615,0.6848834222767615,0.6848834222767615,0.6848834222767615,0.6848834222767615,0.6848834222767615,0.72569275990982,0.72569275990982,0.8703804115179361,0.8703804115179361,0.819183242487372,0.819183242487372,0.7629919237464684,0.7629919237464684,0.6325161953140607,0.6325161953140607,0.9997716960132417,0.9997716960132417,0.9997716960132417,0.9997716960132417
DOGE_USD:USD,updated,,0.019091920892668587,0.019091920892668587,0.019120458891013385,0.019120458891013385,0.019120458891013385,0.019120458891013385,0.019091920892668587,0.019091920892668587,0.019091920892668587,0.019091920892668587,0.019091920892668587,0.019091920892668587,0.019091920892668587,0.019091920892668587,0.019091920892668587,0.019091920892668587,0.019091920892668587,0.019091920892668587,0.0607003224793813,0.0607003224793813,0.1975114865443338,0.1975114865443338,0.1973973345509546,0.1973973345509546,0.1973973345509546,0.1973973345509546,0.19939499443509032,0.19939499443509032,0.97691275933906,0.97691275933906,0.97691275933906,0.97691275933906
DOGS_USD:USD,updated,,0.6191604120886961,0.6191604120886961,0.6008960931480266,0.6008960931480266,0.5958734054393425,0.5958734054393425,0.6191604120886961,0.6191604120886961,0.6191604120886961,0.6191604120886961,0.6191604120886961,0.6191604120886961,0.6191604120886961,0.6191604120886961,0.6191604120886961,0.6191604120886961,0.6191604120886961,0.6191604120886961,0.6607688136754089,0.6607688136754089,0.8097086270368996,0.8097086270368996,0.7474387146485546,0.7474387146485546,0.6873947661311036,0.6873947661311036,0.5980993693102366,0.5980993693102366,0.9996860820182072,0.9996860820182072,0.9996860820182072,0.9996860820182072
DOG_USD:USD,updated,,0.6417910447761194,0.6417910447761194,0.6298050854713051,0.6298050854713051,0.6206443880026254,0.6206443880026254,0.6417910447761194,0.6417910447761194,0.6417910447761194,0.6417910447761194,0.6417910447761194,0.6417910447761194,0.6417910447761194,0.6417910447761194,0.6417910447761194,0.6417910447761194,0.6417910447761194,0.6417910447761194,0.6833138323677977,0.6833138323677977,0.7566850261122685,0.7566850261122685,0.7186724123170001,0.7186724123170001,0.6838275163380041,0.6838275163380041,0.6227847378784852,0.6227847378784852,0.9999429240033104,0.9999429240033104,0.9999429240033104,0.9999429240033104
DOT_USD:USD,updated,,0.0,0.0,2.8537998344796096e-05,2.8537998344796096e-05,2.8537998344796096e-05,2.8537998344796096e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04160840158671271,0.04160840158671271,0.1981393225079193,0.1981393225079193,0.197482948545989,0.197482948545989,0.1973973345509546,0.1973973345509546,0.19939499443509032,0.19939499443509032,0.0731143517593676,0.0731143517593676,0.0730858137610228,0.0730858137610228
DYDX_USD:USD,updated,,0.07585399960046803,0.07585399960046803,0.07337119374447076,0.07337119374447076,0.07337119374447076,0.07337119374447076,0.07585399960046803,0.07585399960046803,0.07585399960046803,0.07585399960046803,0.07585399960046803,0.07585399960046803,0.07585399960046803,0.07585399960046803,0.07585399960046803,0.07585399960046803,0.07585399960046803,0.07585399960046803,0.11589281127821695,0.11589281127821695,0.28772009931223425,0.28772009931223425,0.23209954053822665,0.23209954053822665,0.20715732998487485,0.20715732998487485,0.19939499443509032,0.19939499443509032,0.5169373020176364,0.5169373020176364,0.5169087640192916,0.5169087640192916
DYM_USD:USD,updated,,0.4335207328557975,0.4335207328557975,0.4292400331040781,0.4292400331040781,0.42869781113552696,0.42869781113552696,0.4335207328557975,0.4335207328557975,0.4335207328557975,0.4335207328557975,0.4335207328557975,0.4335207328557975,0.4335207328557975,0.4335207328557975,0.4335207328557975,0.4335207328557975,0.4335207328557975,0.4335207328557975,0.4751291344425102,0.4751291344425102,0.5911931737107959,0.5911931737107959,0.5222739077081133,0.5222739077081133,0.4699922947404469,0.4699922947404469,0.4367740646671042,0.4367740646671042,0.8458948089381011,0.8458948089381011,0.8458662709397563,0.8458662709397563
EGLD_USD:USD,updated,,0.07756627950115579,0.07756627950115579,0.07391341571302189,0.07391341571302189,0.07337119374447076,0.07337119374447076,0.07756627950115579,0.07756627950115579,0.07756627950115579,0.07756627950115579,0.07756627950115579,0.07756627950115579,0.07756627950115579,0.07756627950115579,0.07756627950115579,0.07756627950115579,0.07756627950115579,0.07756627950115579,0.11826146514083502,0.11826146514083502,0.3976770069347336,0.3976770069347336,0.2886618532576125,0.2886618532576125,0.22773322679147284,0.22773322679147284,0.19939499443509032,0.19939499443509032,0.10136697012071573,0.10136697012071573,0.10133843212237094,0.10133843212237094
EIGEN_USD:USD,updated,,0.5963300134128592,0.5963300134128592,0.595816329442653,0.595816329442653,0.595816329442653,0.595816329442653,0.5963300134128592,0.5963300134128592,0.5963300134128592,0.5963300134128592,0.5963300134128592,0.5963300134128592,0.5963300134128592,0.5963300134128592,0.5963300134128592,0.5963300134128592,0.5963300134128592,0.5963300134128592,0.6379098770012271,0.6379098770012271,0.668730915213607,0.668730915213607,0.6260666076881367,0.6260666076881367,0.6038355069775406,0.6038355069775406,0.5979852173168574,0.5979852173168574,0.8498901287063725,0.8498901287063725,0.8498615907080277,0.8498615907080277
ENA_USD:USD,updated,,0.48077965811477985,0.48077965811477985,0.48080819611312464,0.48080819611312464,0.48080819611312464,0.48080819611312464,0.48077965811477985,0.48077965811477985,0.48077965811477985,0.48077965811477985,0.48077965811477985,0.48077965811477985,0.48077965811477985,0.48077965811477985,0.48077965811477985,0.48077965811477985,0.48077965811477985,0.48077965811477985,0.5223595217031477,0.5223595217031477,0.48617333980194627,0.48617333980194627,0.48226363402870925,0.48226363402870925,0.48149310807339973,0.48149310807339973,0.4830056219856739,0.4830056219856739,0.921063896578294,0.921063896578294,0.9210353585799492,0.9210353585799492
ENJ_USD:USD,updated,,0.038726063753888304,0.038726063753888304,0.03498758597072001,0.03498758597072001,0.034901971975685626,0.034901971975685626,0.038726063753888304,0.038726063753888304,0.038726063753888304,0.038726063753888304,0.038726063753888304,0.038726063753888304,0.038726063753888304,0.038726063753888304,0.038726063753888304,0.038726063753888304,0.038726063753888304,0.038726063753888304,0.08027738934391142,0.08027738934391142,0.45960446334294114,0.45960446334294114,0.3390314203361776,0.3390314203361776,0.2527039753431694,0.2527039753431694,0.1994235324334351,0.1994235324334351,0.9634428241203162,0.9634428241203162,0.9634428241203162,0.9634428241203162
ENS_USD:USD,updated,,0.087754344910248,0.087754344910248,0.08755457892183442,0.08755457892183442,0.08755457892183442,0.08755457892183442,0.087754344910248,0.087754344910248,0.087754344910248,0.087754344910248,0.087754344910248,0.087754344910248,0.087754344910248,0.087754344910248,0.087754344910248,0.087754344910248,0.087754344910248,0.087754344910248,0.1292200565052367,0.1292200565052367,0.279073085813761,0.279073085813761,0.23070117861933165,0.23070117861933165,0.20573043006763506,0.20573043006763506,0.19939499443509032,0.19939499443509032,0.11726263519876716,0.11726263519876716,0.11723409720042237,0.11723409720042237
ESPORTS_USD:USD,updated,,0.8971775919636996,0.8971775919636996,0.8965212180017693,0.8965212180017693,0.8965212180017693,0.8965212180017693,0.8971775919636996,0.8971775919636996,0.8971775919636996,0.8971775919636996,0.8971775919636996,0.8971775919636996,0.8971775919636996,0.8971775919636996,0.8971775919636996,0.8971775919636996,0.8971775919636996,0.8971775919636996,0.9383293855768956,0.9383293855768956,0.9223481065038098,0.9223481065038098,0.9117034331212008,0.9117034331212008,0.9040552495647955,0.9040552495647955,0.8989184098627322,0.8989184098627322,0.9877286607117377,0.9877286607117377,0.9877286607117377,0.9877286607117377
ETC_USD:USD,updated,,0.05034102908022031,0.05034102908022031,0.049256585143118065,0.049256585143118065,0.049256585143118065,0.049256585143118065,0.05034102908022031,0.05034102908022031,0.05034102908022031,0.05034102908022031,0.05034102908022031,0.05034102908022031,0.05034102908022031,0.05034102908022031,0.05034102908022031,0.05034102908022031,0.05034102908022031,0.05034102908022031,0.09194943066693302,0.09194943066693302,0.31662909163551267,0.31662909163551267,0.2524756713564111,0.2524756713564111,0.2154904255015553,0.2154904255015553,0.19939499443509032,0.19939499443509032,0.07665306355412231,0.07665306355412231,0.07662452555577752,0.07662452555577752
ETHFI_USD:USD,updated,,0.492794155417939,0.492794155417939,0.49168117348249196,0.49168117348249196,0.49168117348249196,0.49168117348249196,0.492794155417939,0.492794155417939,0.492794155417939,0.492794155417939,0.492794155417939,0.492794155417939,0.492794155417939,0.492794155417939,0.492794155417939,0.492794155417939,0.492794155417939,0.492794155417939,0.5339744870294798,0.5339744870294798,0.5985274392854085,0.5985274392854085,0.5419651265660227,0.5419651265660227,0.5096886504380582,0.5096886504380582,0.49390713735338604,0.49390713735338604,0.7875346023229931,0.7875346023229931,0.7875346023229931,0.7875346023229931
ETH_USD:USD,updated,,0.0,0.0,2.8537998344796096e-05,2.8537998344796096e-05,2.8537998344796096e-05,2.8537998344796096e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04160840158671271,0.04160840158671271,0.1973973345509546,0.1973973345509546,0.1973117205559202,0.1973117205559202,0.197340258554265,0.197340258554265,0.19939499443509032,0.19939499443509032,0.026483262463970775,0.026483262463970775,0.02645472446562598,0.02645472446562598
EUR_USD:USD,updated,,0.8439827630489998,0.8439827630489998,0.7956964698496047,0.7956964698496047,0.731143517593676,0.731143517593676,0.8439827630489998,0.8439827630489998,0.8439827630489998,0.8439827630489998,0.8439827630489998,0.8439827630489998,0.8439827630489998,0.8439827630489998,0.8439827630489998,0.8439827630489998,0.8439827630489998,0.8439827630489998,0.8606204160840158,0.8606204160840158,0.966981535915071,0.966981535915071,0.945549499158129,0.945549499158129,0.9133871750235438,0.9133871750235438,0.7285750977426443,0.7285750977426443,0.7547444422248224,0.7547444422248224,0.7547159042264776,0.7547159042264776
FARTCOIN_USD:USD,updated,,0.666476413344368,0.666476413344368,0.6665049513427128,0.6665049513427128,0.6665049513427128,0.6665049513427128,0.666476413344368,0.666476413344368,0.666476413344368,0.666476413344368,0.666476413344368,0.666476413344368,0.666476413344368,0.666476413344368,0.666476413344368,0.666476413344368,0.666476413344368,0.666476413344368,0.7080848149310808,0.7080848149310808,0.6668474073228504,0.6668474073228504,0.6667903313261608,0.6667903313261608,0.6667903313261608,0.6667903313261608,0.668730915213607,0.668730915213607,0.9132159470334751,0.9132159470334751,0.9132159470334751,0.9132159470334751
FET_USD:USD,updated,,0.3287292029337062,0.3287292029337062,0.3261607830826746,0.3261607830826746,0.32205131132102394,0.32205131132102394,0.3287292029337062,0.3287292029337062,0.3287292029337062,0.3287292029337062,0.3287292029337062,0.3287292029337062,0.3287292029337062,0.3287292029337062,0.3287292029337062,0.3287292029337062,0.3287292029337062,0.3287292029337062,0.3703376045204189,0.3703376045204189,0.38865899945777804,0.38865899945777804,0.35775234725036387,0.35775234725036387,0.33886019234610887,0.33886019234610887,0.32031049342199136,0.32031049342199136,0.7894751862104392,0.7894751862104392,0.7171884364030707,0.7171884364030707
FIL_USD:USD,updated,,0.0,0.0,2.8537998344796096e-05,2.8537998344796096e-05,2.8537998344796096e-05,2.8537998344796096e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04160840158671271,0.04160840158671271,0.22054165120858424,0.22054165120858424,0.2055306640792215,0.2055306640792215,0.1987671584715048,0.1987671584715048,0.19939499443509032,0.19939499443509032,0.12482520476013813,0.12482520476013813,0.12479666676179332,0.12479666676179332
FLOKI_USD:USD,updated,,0.49516280928055706,0.49516280928055706,0.49519134727890185,0.49519134727890185,0.49519134727890185,0.49519134727890185,0.49516280928055706,0.49516280928055706,0.49516280928055706,0.49516280928055706,0.49516280928055706,0.49516280928055706,0.49516280928055706,0.49516280928055706,0.49516280928055706,0.49516280928055706,0.49516280928055706,0.49516280928055706,0.5367712108672698,0.5367712108672698,0.5243857195856283,0.5243857195856283,0.5049228047144774,0.5049228047144774,0.4971890071630376,0.4971890071630376,0.49738877315145114,0.49738877315145114,1.0,,1.0,
FLOW_USD:USD,updated,,0.0767101395508119,0.0767101395508119,0.06147084843469079,0.06147084843469079,0.05895950458034874,0.05895950458034874,0.0767101395508119,0.0767101395508119,0.0767101395508119,0.0767101395508119,0.0767101395508119,0.0767101395508119,0.0767101395508119,0.0767101395508119,0.0767101395508119,0.0767101395508119,0.0767101395508119,0.0767101395508119,0.11669187523187123,0.11669187523187123,0.5706458149025427,0.5706458149025427,0.4268428412431152,0.4268428412431152,0.3041579863588368,0.3041579863588368,0.19945207043177993,0.19945207043177993,0.81316172483662,0.81316172483662,0.8131331868382752,0.8131331868382752
FLR_USD:USD,updated,,0.17570845580890956,0.17570845580890956,0.16143945663651152,0.16143945663651152,0.15878542279044547,0.15878542279044547,0.17570845580890956,0.17570845580890956,0.17570845580890956,0.17570845580890956,0.17570845580890956,0.17570845580890956,0.17570845580890956,0.17570845580890956,0.17570845580890956,0.17570845580890956,0.17570845580890956,0.17570845580890956,0.21731685739562226,0.21731685739562226,0.5356296909334779,0.5356011529351331,0.4020718586798322,0.4020433206814874,0.2980793927113952,0.29805085471305043,0.1994235324334351,0.19939499443509032,0.998601638081105,0.998601638081105,0.998601638081105,0.998601638081105
