symbol,status,error,oi_rel_vol_2h_nan_before,oi_rel_vol_2h_nan_after,oi_rel_vol_4h_nan_before,oi_rel_vol_4h_nan_after,oi_rel_vol_8h_nan_before,oi_rel_vol_8h_nan_after,leverage_build_nan_before,leverage_build_nan_after,leverage_build_score_nan_before,leverage_build_score_nan_after,unwind_score_nan_before,unwind_score_nan_after
ALT_USD:USD,updated,,0.7306836338735448,0.7306836338735448,0.6505364072129651,0.6505364072129651,0.5812029217073728,0.5812029217073728,0.507104542341931,0.507104542341931,0.507104542341931,0.507104542341931,0.507104542341931,0.507104542341931
ANIME_USD:USD,updated,,0.8845868523168227,0.8845868523168227,0.8330289888153389,0.8330289888153389,0.775679068705775,0.775679068705775,0.6714505820588906,0.6714505820588906,0.6714505820588906,0.6714505820588906,0.6714505820588906,0.6714505820588906
ANKR_USD:USD,updated,,0.48085482766491666,0.48085482766491666,0.35049075553526593,0.35049075553526593,0.26069961196073954,0.26069961196073954,0.19952636384387126,0.19952636384387126,0.19952636384387126,0.19952636384387126,0.19952636384387126,0.19952636384387126
APE_USD:USD,updated,,0.21307920566080804,0.21307920566080804,0.199811686829491,0.199811686829491,0.1975291029445332,0.1975291029445332,0.19952636384387126,0.19952636384387126,0.19952636384387126,0.19952636384387126,0.19952636384387126,0.19952636384387126
API3_USD:USD,updated,,0.5861675416571559,0.5861675416571559,0.5033668112303127,0.5033668112303127,0.4500114129194248,0.4500114129194248,0.42553070075325267,0.42553070075325267,0.42553070075325267,0.42553070075325267,0.4391120748687514,0.4391120748687514
APT_USD:USD,updated,,0.2548219584569733,0.2548219584569733,0.22246633188769688,0.22246633188769688,0.2033782241497375,0.2033782241497375,0.19958342844099522,0.19958342844099522,0.19958342844099522,0.19958342844099522,0.19958342844099522,0.19958342844099522
ARB_USD:USD,updated,,0.2487731111618352,0.2487731111618352,0.22594727231225747,0.22594727231225747,0.21327893175074183,0.21327893175074183,0.21062542798447842,0.21062542798447842,0.21062542798447842,0.21062542798447842,0.21062542798447842,0.21062542798447842
ARC_USD:USD,updated,,0.7495720155215704,0.7495720155215704,0.7148482081716503,0.7148482081716503,0.6905386897968501,0.6905386897968501,0.674104085825154,0.674104085825154,0.674104085825154,0.674104085825154,0.6817222095412007,0.6817222095412007
ARKM_USD:USD,updated,,0.6991839762611276,0.6991839762611276,0.6340162063455832,0.6340162063455832,0.5794339191965304,0.5794339191965304,0.4976318192193563,0.4976318192193563,0.4976318192193563,0.4976318192193563,0.4976318192193563,0.4976318192193563
AR_USD:USD,updated,,0.5465076466560146,0.5465076466560146,0.520486190367496,0.520486190367496,0.5071330746404931,0.5071330746404931,0.4937799589134901,0.4937799589134901,0.4937799589134901,0.4937799589134901,0.4937799589134901,0.4937799589134901
ASTER_USD:USD,updated,,0.8614756904816252,0.8614756904816252,0.8465247660351518,0.8465247660351518,0.8393916913946587,0.8393916913946587,0.8389351746176672,0.8389351746176672,0.8389351746176672,0.8389351746176672,0.8389351746176672,0.8389351746176672
ASTR_USD:USD,updated,,0.7757646656014608,0.7757646656014608,0.6789260442821273,0.6789260442821273,0.5854827664916685,0.5854827664916685,0.48847295138096325,0.48847295138096325,0.48847295138096325,0.48847295138096325,0.48847295138096325,0.48847295138096325
ATH_USD:USD,updated,,0.7714848208171651,0.7714848208171651,0.7125656242866926,0.7125656242866926,0.6658011869436202,0.6658011869436202,0.6229742068021,0.6229742068021,0.6229742068021,0.6229742068021,0.6229742068021,0.6229742068021
ATOM_USD:USD,updated,,0.19809974891577264,0.19809974891577264,0.1974435060488473,0.1974435060488473,0.19747203834740926,0.19747203834740926,0.19952636384387126,0.19952636384387126,0.19952636384387126,0.19952636384387126,0.19952636384387126,0.19952636384387126
AUCTION_USD:USD,updated,,0.7957087422962794,0.7957087422962794,0.7381020314996576,0.7381020314996576,0.6806950467929697,0.6806950467929697,0.5610876512211824,0.5610876512211824,0.5610876512211824,0.5610876512211824,0.5610876512211824,0.5610876512211824
AUD_USD:USD,updated,,0.9955489614243324,0.9955489614243324,0.9920394887012097,0.9920394887012097,0.9858479799132618,0.9858479799132618,0.7450924446473408,0.7450924446473408,0.7450924446473408,0.7450924446473408,0.7450924446473408,0.7450924446473408
AVAX_USD:USD,updated,,0.1991839762611276,0.1991839762611276,0.19778589363159096,0.19778589363159096,0.19747203834740926,0.19747203834740926,0.19952636384387126,0.19952636384387126,0.19952636384387126,0.19952636384387126,0.19952636384387126,0.19952636384387126
AXS_USD:USD,updated,,0.22880050216845468,0.22880050216845468,0.20383474092672907,0.20383474092672907,0.19809974891577264,0.19809974891577264,0.19952636384387126,0.19952636384387126,0.19952636384387126,0.19952636384387126,0.19952636384387126,0.19952636384387126
B3_USD:USD,updated,,0.9112645514722666,0.9112645514722666,0.8707486875142662,0.8707486875142662,0.8241554439625656,0.8241554439625656,0.7048904359735221,0.7048904359735221,0.7048904359735221,0.7048904359735221,0.7048904359735221,0.7048904359735221
BAND_USD:USD,updated,,0.5637126226888838,0.5637126226888838,0.43018146541885416,0.43018146541885416,0.31665144944076695,0.31665144944076695,0.19952636384387126,0.19952636384387126,0.19952636384387126,0.19952636384387126,0.19952636384387126,0.19952636384387126
BAT_USD:USD,updated,,0.5035665373202465,0.5035665373202465,0.3697785893631591,0.3697785893631591,0.26883131705090163,0.26883131705090163,0.19964049303811915,0.19964049303811915,0.19964049303811915,0.19964049303811915,0.19964049303811915,0.19964049303811915
BCH_USD:USD,updated,,0.19872745948413603,0.19872745948413603,0.19775736133302899,0.19775736133302899,0.19750057064597124,0.19750057064597124,0.19955489614243324,0.19955489614243324,0.19955489614243324,0.19955489614243324,0.19955489614243324,0.19955489614243324
BEAM_USD:USD,updated,,0.6572700296735905,0.6572700296735905,0.5915886783839306,0.5915886783839306,0.5377196986989272,0.5377196986989272,0.47925701894544626,0.47925701894544626,0.47925701894544626,0.47925701894544626,0.47925701894544626,0.47925701894544626
BERA_USD:USD,updated,,0.7388724035608308,0.7388724035608308,0.7078292627254051,0.7078292627254051,0.6917655786350149,0.6917655786350149,0.6846325039945218,0.6846325039945218,0.6846325039945218,0.6846325039945218,0.6846325039945218,0.6846325039945218
BICO_USD:USD,updated,,0.7936544167998174,0.7936544167998174,0.7036350148367952,0.7036350148367952,0.6082800730426843,0.6082800730426843,0.4879879023054097,0.4879879023054097,0.4879879023054097,0.4879879023054097,0.4879879023054097,0.4879879023054097
BIGTIME_USD:USD,updated,,0.7160180324126911,0.7160180324126911,0.6630335539831089,0.6630335539831089,0.6152419538918055,0.6152419538918055,0.5255364072129651,0.5255364072129651,0.5255364072129651,0.5255364072129651,0.5346952750513582,0.5346952750513582
BIO_USD:USD,updated,,0.7973350833143118,0.7973350833143118,0.7493152248345126,0.7493152248345126,0.7107395571787263,0.7107395571787263,0.67418968272084,0.67418968272084,0.67418968272084,0.67418968272084,0.6815224834512669,0.6815224834512669
BLUR_USD:USD,updated,,0.37628395343528875,0.37628395343528875,0.2822700296735905,0.2822700296735905,0.22437799589134902,0.22437799589134902,0.2043197900022826,0.2043197900022826,0.2043197900022826,0.2043197900022826,0.20454804839077836,0.20454804839077836
BNB_USD:USD,updated,,0.3846439169139466,0.3846439169139466,0.37791029445332114,0.37791029445332114,0.3758274366582972,0.3758274366582972,0.37762497146770146,0.37762497146770146,0.37762497146770146,0.37762497146770146,0.37762497146770146,0.37762497146770146
BNT_USD:USD,updated,,0.8689796850034239,0.8689796850034239,0.7989614243323442,0.7989614243323442,0.7135071901392376,0.7135071901392376,0.5207144487559918,0.5207144487559918,0.5207144487559918,0.5207144487559918,0.5207144487559918,0.5207144487559918
BONK_USD:USD,updated,,0.4013353115727003,0.4013353115727003,0.3971410636840904,0.3971410636840904,0.3958285779502397,0.3958285779502397,0.39782583884957773,0.39782583884957773,0.39782583884957773,0.39782583884957773,0.39782583884957773,0.39782583884957773
BTC_USD:BTC,updated,,0.1975291029445332,0.1975291029445332,0.1974435060488473,0.1974435060488473,0.19747203834740926,0.19747203834740926,0.19935517005249942,0.19935517005249942,0.19935517005249942,0.19935517005249942,0.19958342844099522,0.19958342844099522
BTC_USD:USD,updated,,0.19750057064597124,0.19750057064597124,0.1974435060488473,0.1974435060488473,0.19747203834740926,0.19747203834740926,0.19952636384387126,0.19952636384387126,0.19952636384387126,0.19952636384387126,0.19952636384387126,0.19952636384387126
C98_USD:USD,updated,,0.8015007989043598,0.8015007989043598,0.7170166628623602,0.7170166628623602,0.6303355398310888,0.6303355398310888,0.5028246975576353,0.5028246975576353,0.5028246975576353,0.5028246975576353,0.5028246975576353,0.5028246975576353
CAKE_USD:USD,updated,,0.7594156585254508,0.7594156585254508,0.7111960739557178,0.7111960739557178,0.6722780187171878,0.6722780187171878,0.6262554211367267,0.6262554211367267,0.6262554211367267,0.6262554211367267,0.6262554211367267,0.6262554211367267
CAT_USD:USD,updated,,0.7597009815110706,0.7597009815110706,0.7231511070531842,0.7231511070531842,0.6899965761241725,0.6899965761241725,0.6132446929924674,0.6132446929924674,0.6132446929924674,0.6132446929924674,0.6132446929924674,0.6132446929924674
CELO_USD:USD,updated,,0.8225576352430952,0.8225576352430952,0.7503994521798676,0.7503994521798676,0.6798105455375485,0.6798105455375485,0.6030301301072815,0.6030301301072815,0.6030301301072815,0.6030301301072815,0.6030301301072815,0.6030301301072815
CELR_USD:USD,updated,,0.7754222780187172,0.7754222780187172,0.7013524309518375,0.7013524309518375,0.6355569504679297,0.6355569504679297,0.565510157498288,0.565510157498288,0.565510157498288,0.565510157498288,0.565510157498288,0.565510157498288
CFX_USD:USD,updated,,0.496889979456745,0.496889979456745,0.4207087422962794,0.4207087422962794,0.3673533439853915,0.3673533439853915,0.3070931294225063,0.3070931294225063,0.3070931294225063,0.3070931294225063,0.3070931294225063,0.3070931294225063
CHR_USD:USD,updated,,0.7643802784752339,0.7643802784752339,0.6856311344441908,0.6856311344441908,0.6074241040858251,0.6074241040858251,0.4933519744350605,0.4933519744350605,0.4933519744350605,0.4933519744350605,0.4933519744350605,0.4933519744350605
CHZ_USD:USD,updated,,0.3380506733622461,0.3380506733622461,0.27051472266605797,0.27051472266605797,0.22822985619721525,0.22822985619721525,0.19984021912805294,0.19984021912805294,0.19984021912805294,0.19984021912805294,0.19984021912805294,0.19984021912805294
COMP_USD:USD,updated,,0.37177585026249715,0.37177585026249715,0.27935973522026936,0.27935973522026936,0.22386441451723352,0.22386441451723352,0.19984021912805294,0.19984021912805294,0.19984021912805294,0.19984021912805294,0.19984021912805294,0.19984021912805294
COOKIE_USD:USD,updated,,0.8651563569961196,0.8651563569961196,0.8130278475233965,0.8130278475233965,0.7605854827664916,0.7605854827664916,0.6790972380734992,0.6790972380734992,0.6790972380734992,0.6790972380734992,0.6790972380734992,0.6790972380734992
COTI_USD:USD,updated,,0.6632047477744807,0.6632047477744807,0.5865669938370235,0.5865669938370235,0.5296735905044511,0.5296735905044511,0.48758845012554214,0.48758845012554214,0.48758845012554214,0.48758845012554214,0.48758845012554214,0.48758845012554214
COW_USD:USD,updated,,0.8567963935174617,0.8567963935174617,0.8109449897283725,0.8109449897283725,0.7636955033097467,0.7636955033097467,0.6310203149965761,0.6310203149965761,0.6310203149965761,0.6310203149965761,0.6310203149965761,0.6310203149965761
CRO_USD:USD,updated,,0.7453492353343986,0.7453492353343986,0.6991269116640036,0.6991269116640036,0.6652590732709427,0.6652590732709427,0.6472837251769002,0.6472837251769002,0.6472837251769002,0.6472837251769002,0.6472837251769002,0.6472837251769002
CRV_USD:USD,updated,,0.19912691166400365,0.19912691166400365,0.1974435060488473,0.1974435060488473,0.19735790915316137,0.19735790915316137,0.19935517005249942,0.19935517005249942,0.19935517005249942,0.19935517005249942,0.19935517005249942,0.19935517005249942
CTSI_USD:USD,updated,,0.8007589591417484,0.8007589591417484,0.7208970554667884,0.7208970554667884,0.6358708057521114,0.6358708057521114,0.5067621547591874,0.5067621547591874,0.5067621547591874,0.5067621547591874,0.5067621547591874,0.5067621547591874
CVX_USD:USD,updated,,0.5050216845469071,0.5050216845469071,0.39657041771285095,0.39657041771285095,0.30906185802328234,0.30906185802328234,0.2156756448299475,0.2156756448299475,0.2156756448299475,0.2156756448299475,0.21590390321844327,0.21590390321844327
CYBER_USD:USD,updated,,0.8749144031043141,0.8749144031043141,0.8240698470668797,0.8240698470668797,0.7682321387811002,0.7682321387811002,0.608593928326866,0.608593928326866,0.608593928326866,0.608593928326866,0.634158867838393,0.634158867838393
DASH_USD:USD,updated,,0.3320588906642319,0.3320588906642319,0.2724263866697101,0.2724263866697101,0.23305181465418853,0.23305181465418853,0.1993837023510614,0.1993837023510614,0.1993837023510614,0.1993837023510614,0.1993837023510614,0.1993837023510614
DEEP_USD:USD,updated,,0.8315167769915545,0.8315167769915545,0.7821844327779046,0.7821844327779046,0.7323099748915772,0.7323099748915772,0.6230598036977859,0.6230598036977859,0.6230598036977859,0.6230598036977859,0.6230598036977859,0.6230598036977859
DEGEN_USD:USD,updated,,0.7830118694362018,0.7830118694362018,0.7230084455603744,0.7230084455603744,0.6730769230769231,0.6730769230769231,0.6226888838164802,0.6226888838164802,0.6226888838164802,0.6226888838164802,0.6226888838164802,0.6226888838164802
DENT_USD:USD,updated,,0.8701780415430267,0.8701780415430267,0.8188199041314769,0.8188199041314769,0.7627254051586396,0.7627254051586396,0.6323898653275508,0.6323898653275508,0.6323898653275508,0.6323898653275508,0.6323898653275508,0.6323898653275508
DOGE_USD:USD,updated,,0.19747203834740926,0.19747203834740926,0.19735790915316137,0.19735790915316137,0.19735790915316137,0.19735790915316137,0.19935517005249942,0.19935517005249942,0.19935517005249942,0.19935517005249942,0.19935517005249942,0.19935517005249942
DOGS_USD:USD,updated,,0.8095754393973978,0.8095754393973978,0.7471467701438028,0.7471467701438028,0.6869721524766035,0.6869721524766035,0.5979799132618123,0.5979799132618123,0.5979799132618123,0.5979799132618123,0.5979799132618123,0.5979799132618123
DOG_USD:USD,updated,,0.7565624286692536,0.7565624286692536,0.7184432777904588,0.7184432777904588,0.6835768089477289,0.6835768089477289,0.6226603515179183,0.6226603515179183,0.6226603515179183,0.6226603515179183,0.6226603515179183,0.6226603515179183
DOT_USD:USD,updated,,0.19809974891577264,0.19809974891577264,0.1974435060488473,0.1974435060488473,0.19735790915316137,0.19735790915316137,0.19935517005249942,0.19935517005249942,0.19935517005249942,0.19935517005249942,0.19935517005249942,0.19935517005249942
DYDX_USD:USD,updated,,0.2876055695046793,0.2876055695046793,0.2320531842045195,0.2320531842045195,0.20711595526135584,0.20711595526135584,0.19935517005249942,0.19935517005249942,0.19935517005249942,0.19935517005249942,0.19935517005249942,0.19935517005249942
DYM_USD:USD,updated,,0.5910750970098151,0.5910750970098151,0.5220269344898425,0.5220269344898425,0.4696416343300616,0.4696416343300616,0.43645857110248804,0.43645857110248804,0.43645857110248804,0.43645857110248804,0.4366868294909838,0.4366868294909838
EGLD_USD:USD,updated,,0.3971981282812143,0.3971981282812143,0.2881191508787948,0.2881191508787948,0.2275450810317279,0.2275450810317279,0.19935517005249942,0.19935517005249942,0.19935517005249942,0.19935517005249942,0.19935517005249942,0.19935517005249942
EIGEN_USD:USD,updated,,0.6685117553070076,0.6685117553070076,0.625970098151107,0.625970098151107,0.6037434375713308,0.6037434375713308,0.5978657840675645,0.5978657840675645,0.5978657840675645,0.5978657840675645,0.5978657840675645,0.5978657840675645
ENA_USD:USD,updated,,0.4860762383017576,0.4860762383017576,0.4821673133987674,0.4821673133987674,0.48139694133759414,0.48139694133759414,0.48290915316137867,0.48290915316137867,0.48290915316137867,0.48290915316137867,0.48290915316137867,0.48290915316137867
ENJ_USD:USD,updated,,0.4593985391463136,0.4593985391463136,0.3389351746176672,0.3389351746176672,0.2526535037662634,0.2526535037662634,0.1993837023510614,0.1993837023510614,0.1993837023510614,0.1993837023510614,0.1993837023510614,0.1993837023510614
ENS_USD:USD,updated,,0.2789032184432778,0.2789032184432778,0.23051244008217303,0.23051244008217303,0.2055466788404474,0.2055466788404474,0.19935517005249942,0.19935517005249942,0.19935517005249942,0.19935517005249942,0.19935517005249942,0.19935517005249942
ESPORTS_USD:USD,updated,,0.9220212280301301,0.9220212280301301,0.9114642775622004,0.9114642775622004,0.9038746861447158,0.9038746861447158,0.898624743209313,0.898624743209313,0.898624743209313,0.898624743209313,0.898624743209313,0.898624743209313
ETC_USD:USD,updated,,0.316565852545081,0.316565852545081,0.2524252453777676,0.2524252453777676,0.21544738644145173,0.21544738644145173,0.19935517005249942,0.19935517005249942,0.19935517005249942,0.19935517005249942,0.19935517005249942,0.19935517005249942
ETHFI_USD:USD,updated,,0.5983223008445561,0.5983223008445561,0.5417142204976033,0.5417142204976033,0.5093871262268889,0.5093871262268889,0.49380849121205206,0.49380849121205206,0.49380849121205206,0.49380849121205206,0.49380849121205206,0.49380849121205206
ETH_USD:ETH,updated,,0.1975291029445332,0.1975291029445332,0.1974435060488473,0.1974435060488473,0.19747203834740926,0.19747203834740926,0.19935517005249942,0.19935517005249942,0.19935517005249942,0.19935517005249942,0.1994692992467473,0.1994692992467473
ETH_USD:USD,updated,,0.19735790915316137,0.19735790915316137,0.19727231225747546,0.19727231225747546,0.19730084455603744,0.19730084455603744,0.19924104085825153,0.19924104085825153,0.19924104085825153,0.19924104085825153,0.19924104085825153,0.19924104085825153
EUR_USD:USD,updated,,0.9667028075781785,0.9667028075781785,0.9449897283725177,0.9449897283725177,0.9123487788176216,0.9123487788176216,0.728429582287149,0.728429582287149,0.728429582287149,0.728429582287149,0.728429582287149,0.728429582287149
FARTCOIN_USD:USD,updated,,0.6667142204976033,0.6667142204976033,0.6666571559004794,0.6666571559004794,0.6666571559004794,0.6666571559004794,0.6685973522026935,0.6685973522026935,0.6685973522026935,0.6685973522026935,0.6685973522026935,0.6685973522026935
FET_USD:USD,updated,,0.38860990641406074,0.38860990641406074,0.3576808947728829,0.3576808947728829,0.33879251312485736,0.33879251312485736,0.31981853458114584,0.31981853458114584,0.31981853458114584,0.31981853458114584,0.32024651905957546,0.32024651905957546
FIL_USD:USD,updated,,0.2204976032869208,0.2204976032869208,0.20548961424332343,0.20548961424332343,0.19872745948413603,0.19872745948413603,0.19935517005249942,0.19935517005249942,0.19935517005249942,0.19935517005249942,0.19935517005249942,0.19935517005249942
FLOKI_USD:USD,updated,,0.5238530015978087,0.5238530015978087,0.5043939739785437,0.5043939739785437,0.49677585026249715,0.49677585026249715,0.49728943163661266,0.49728943163661266,0.49728943163661266,0.49728943163661266,0.49728943163661266,0.49728943163661266
FLOW_USD:USD,updated,,0.5704747774480712,0.5704747774480712,0.42658639580004565,0.42658639580004565,0.30404017347637524,0.30404017347637524,0.19941223464962338,0.19941223464962338,0.19941223464962338,0.19941223464962338,0.19941223464962338,0.19941223464962338
FLR_USD:USD,updated,,0.5354656471125314,0.5354656471125314,0.401649166856882,0.401649166856882,0.29747774480712164,0.29747774480712164,0.19935517005249942,0.19935517005249942,0.19935517005249942,0.19935517005249942,0.19935517005249942,0.19935517005249942
FLUX_USD:USD,updated,,0.9137468614471582,0.9137468614471582,0.8660408582515408,0.8660408582515408,0.8027847523396485,0.8027847523396485,0.632190139237617,0.632190139237617,0.632190139237617,0.632190139237617,0.632190139237617,0.632190139237617
GALA_USD:USD,updated,,0.2408981967587309,0.2408981967587309,0.21287947957087422,0.21287947957087422,0.200838849577722,0.200838849577722,0.19935517005249942,0.19935517005249942,0.19935517005249942,0.19935517005249942,0.19935517005249942,0.19935517005249942
GAS_USD:USD,updated,,0.9195959826523624,0.9195959826523624,0.8754279844784296,0.8754279844784296,0.815624286692536,0.815624286692536,0.6069675873088336,0.6069675873088336,0.6069675873088336,0.6069675873088336,0.6069675873088336,0.6069675873088336
GBP_USD:USD,updated,,0.9882161606939055,0.9882161606939055,0.9791714220497604,0.9791714220497604,0.9633359963478658,0.9633359963478658,0.7327094270714449,0.7327094270714449,0.7327094270714449,0.7327094270714449,0.7327094270714449,0.7327094270714449
GIGA_USD:USD,updated,,0.7655501027162748,0.7655501027162748,0.713164802556494,0.713164802556494,0.6744750057064597,0.6744750057064597,0.6426614928098607,0.6426614928098607,0.6426614928098607,0.6426614928098607,0.6426614928098607,0.6426614928098607
GMT_USD:USD,updated,,0.35528418169367726,0.35528418169367726,0.2754793426158411,0.2754793426158411,0.22743095183748002,0.22743095183748002,0.19935517005249942,0.19935517005249942,0.19935517005249942,0.19935517005249942,0.19935517005249942,0.19935517005249942
GMX_USD:USD,updated,,0.44256448299475004,0.44256448299475004,0.32903446701666283,0.32903446701666283,0.25116982424104084,0.25116982424104084,0.2025793197900023,0.2025793197900023,0.2025793197900023,0.2025793197900023,0.20280757817849807,0.20280757817849807
GOAT_USD:USD,updated,,0.6145286464277562,0.6145286464277562,0.6083371376398082,0.6083371376398082,0.6067678612188998,0.6067678612188998,0.6085083314311801,0.6085083314311801,0.6085083314311801,0.6085083314311801,0.6085083314311801,0.6085083314311801
GRASS_USD:USD,updated,,0.6659438484364301,0.6659438484364301,0.6429182834969185,0.6429182834969185,0.6305352659210226,0.6305352659210226,0.6227459484136042,0.6227459484136042,0.6227459484136042,0.6227459484136042,0.6227459484136042,0.6227459484136042
GRIFFAIN_USD:USD,updated,,0.7443220725861676,0.7443220725861676,0.7158753709198813,0.7158753709198813,0.695645971239443,0.695645971239443,0.6698242410408582,0.6698242410408582,0.6698242410408582,0.6698242410408582,0.6698242410408582,0.6698242410408582
GRT_USD:USD,updated,,0.2872917142204976,0.2872917142204976,0.23382218671536179,0.23382218671536179,0.20797192421821503,0.20797192421821503,0.19935517005249942,0.19935517005249942,0.19935517005249942,0.19935517005249942,0.19935517005249942,0.19935517005249942
GTC_USD:USD,updated,,0.8998230997489157,0.8998230997489157,0.8486646884272997,0.8486646884272997,0.7823841588678384,0.7823841588678384,0.52054325496462,0.52054325496462,0.52054325496462,0.52054325496462,0.52054325496462,0.52054325496462
HBAR_USD:USD,updated,,0.5323270942707145,0.5323270942707145,0.5261926500798905,0.5261926500798905,0.5240812599863045,0.5240812599863045,0.5253652134215933,0.5253652134215933,0.5253652134215933,0.5253652134215933,0.5253652134215933,0.5253652134215933
HFT_USD:USD,updated,,0.5873088335996348,0.5873088335996348,0.4773453549417941,0.4773453549417941,0.3895229399680438,0.3895229399680438,0.296079662177585,0.296079662177585,0.296079662177585,0.296079662177585,0.296079662177585,0.296079662177585
HMSTR_USD:USD,updated,,0.8520600319561744,0.8520600319561744,0.7947101118466103,0.7947101118466103,0.7344498972837252,0.7344498972837252,0.6085083314311801,0.6085083314311801,0.6085083314311801,0.6085083314311801,0.6085083314311801,0.6085083314311801
HYPE_USD:USD,updated,,0.6708228714905273,0.6708228714905273,0.6698242410408582,0.6698242410408582,0.6695959826523624,0.6695959826523624,0.6777562200410865,0.6777562200410865,0.6777562200410865,0.6777562200410865,0.6804667884044738,0.6804667884044738
ICP_USD:USD,updated,,0.28044396256562426,0.28044396256562426,0.24406528189910978,0.24406528189910978,0.21641748459255877,0.21641748459255877,0.19944076694818536,0.19944076694818536,0.19944076694818536,0.19944076694818536,0.19944076694818536,0.19944076694818536
ICX_USD:USD,updated,,0.5842273453549418,0.5842273453549418,0.48008445560374347,0.48008445560374347,0.37716845469070986,0.37716845469070986,0.1994692992467473,0.1994692992467473,0.1994692992467473,0.1994692992467473,0.1994692992467473,0.1994692992467473
IMX_USD:USD,updated,,0.3149680438256106,0.3149680438256106,0.2515692764209085,0.2515692764209085,0.21695959826523625,0.21695959826523625,0.1993837023510614,0.1993837023510614,0.1993837023510614,0.1993837023510614,0.1993837023510614,0.1993837023510614
INIT_USD:USD,updated,,0.8731168682949099,0.8731168682949099,0.8291200639123488,0.8291200639123488,0.7882618123716046,0.7882618123716046,0.75,0.75,0.75,0.75,0.75,0.75
INJ_USD:USD,updated,,0.25479342615841133,0.25479342615841133,0.2337936544167998,0.2337936544167998,0.22266605797763067,0.22266605797763067,0.21941337594156585,0.21941337594156585,0.21941337594156585,0.21941337594156585,0.21941337594156585,0.21941337594156585
IP_USD:USD,updated,,0.7480598036977859,0.7480598036977859,0.7242068020999771,0.7242068020999771,0.7091132161606939,0.7091132161606939,0.699811686829491,0.699811686829491,0.699811686829491,0.699811686829491,0.699811686829491,0.699811686829491
JASMY_USD:USD,updated,,0.34809404245606024,0.34809404245606024,0.30677927413832456,0.30677927413832456,0.2678041543026706,0.2678041543026706,0.21929924674731796,0.21929924674731796,0.21929924674731796,0.21929924674731796,0.21929924674731796,0.21929924674731796
JTO_USD:USD,updated,,0.4471581830632276,0.4471581830632276,0.4138039260442821,0.4138039260442821,0.3997945674503538,0.3997945674503538,0.39745491896827206,0.39745491896827206,0.39745491896827206,0.39745491896827206,0.39745491896827206,0.39745491896827206
JUP_USD:USD,updated,,0.43055238530015977,0.43055238530015977,0.4245891349007076,0.4245891349007076,0.4241040858251541,0.4241040858251541,0.4361447158183063,0.4361447158183063,0.4361447158183063,0.4361447158183063,0.4363729742068021,0.4363729742068021
