fold_id,seed,group,gain,split
0,42,location,60.657883,85.0
0,42,regime,287.75974,262.0
1,42,location,56.323452,88.0
1,42,regime,258.42252,217.0
2,42,location,83.439224,609.0
2,42,regime,362.90564,2556.0
