fold_id,seed,best_iteration,best_val_metric,max_depth,num_leaves,min_data_in_leaf,objective,alpha,metric,target_type,target_name,horizon,total_splits,total_gain,is_healthy_fold,health_reason
0,42,274,,6,64,34,quantile,0.09999999999999998,quantile,quantile,target_ela,3,2455,147.70242,True,healthy
1,42,1,,6,64,44,quantile,0.09999999999999998,quantile,quantile,target_ela,3,9,4.9754815,False,low_iterations_or_gain
2,42,5,,6,64,44,quantile,0.09999999999999998,quantile,quantile,target_ela,3,45,11.693887,True,healthy
