end_time,specialist_prediction,specialist_probability
2024-09-26 13:30:00,1,0.5005814235201459
2024-09-26 14:00:00,1,0.5005814235201459
2024-09-26 14:15:00,1,0.5005814235201459
2024-09-26 14:45:00,1,0.501754285463241
2024-09-26 15:00:00,1,0.5016981400998064
2024-09-26 15:15:00,1,0.5016981400998064
2024-09-26 15:30:00,1,0.5029397194815757
2024-09-26 16:15:00,1,0.5014569962309514
2024-09-26 16:30:00,1,0.5014569962309514
2024-09-26 16:45:00,1,0.5018735647464228
2024-09-26 17:00:00,1,0.5018735647464228
2024-09-26 17:15:00,1,0.5018735647464228
2024-09-26 17:30:00,1,0.5018735647464228
2024-09-26 17:45:00,1,0.5029371149099263
2024-09-26 18:00:00,1,0.5029371149099263
2024-09-26 18:30:00,1,0.5029371149099263
2024-09-26 18:45:00,1,0.5029371149099263
2024-09-26 19:00:00,1,0.5029371149099263
2024-09-26 19:45:00,1,0.5023273997840957
2024-09-26 20:15:00,1,0.5023273997840957
2024-09-26 20:45:00,1,0.502693162200083
2024-09-26 21:00:00,1,0.502693162200083
2024-09-26 21:30:00,1,0.502693162200083
2024-09-26 22:00:00,1,0.502693162200083
2024-09-26 22:15:00,1,0.502693162200083
2024-09-26 22:45:00,1,0.502693162200083
2024-09-26 23:00:00,1,0.5026203925592995
2024-09-27 00:15:00,1,0.5026203925592995
2024-09-27 00:45:00,1,0.5026203925592995
2024-09-27 01:15:00,1,0.5028546468289926
2024-09-27 01:30:00,1,0.5028546468289926
2024-09-27 02:15:00,1,0.5028546468289926
2024-09-27 02:45:00,1,0.5028546468289926
2024-09-27 03:15:00,1,0.5027426950229689
2024-09-27 03:30:00,1,0.5027426950229689
2024-09-27 04:00:00,1,0.5027426950229689
2024-09-27 05:15:00,1,0.5029827212317578
2024-09-27 05:45:00,1,0.5029827212317578
2024-09-27 06:00:00,1,0.5029827212317578
2024-09-27 06:30:00,1,0.5045242107586141
2024-09-27 07:15:00,1,0.502648928453915
2024-09-27 08:00:00,1,0.5024165172906631
2024-09-27 08:15:00,1,0.5024165172906631
2024-09-27 08:30:00,1,0.5029345450576949
2024-09-27 09:15:00,1,0.5029345450576949
2024-09-27 10:00:00,1,0.502207846358903
2024-09-27 10:45:00,1,0.502207846358903
2024-09-27 11:00:00,1,0.502207846358903
2024-09-27 11:45:00,1,0.5035923937393159
2024-09-27 12:30:00,1,0.5035923937393159
2024-09-27 13:00:00,1,0.5027523736755592
2024-09-27 13:30:00,1,0.5027523736755592
2024-09-27 13:45:00,1,0.5027523736755592
2024-09-27 14:00:00,1,0.5027523736755592
2024-09-27 14:15:00,1,0.5031060937299623
2024-09-27 14:30:00,1,0.5039971977037286
2024-09-27 15:00:00,1,0.5039971977037286
2024-09-27 15:45:00,1,0.5026197557315348
2024-09-27 16:00:00,1,0.5017723179668276
2024-09-27 16:15:00,1,0.5017723179668276
2024-09-27 16:30:00,1,0.5017723179668276
2024-09-27 17:00:00,1,0.5029367240039714
2024-09-27 17:15:00,1,0.5029367240039714
2024-09-27 17:45:00,1,0.5039712707734708
2024-09-27 18:00:00,1,0.5039712707734708
2024-09-27 18:15:00,1,0.5039712707734708
2024-09-27 18:45:00,1,0.5036469751732655
2024-09-27 20:00:00,1,0.5036469751732655
2024-09-27 20:30:00,1,0.5018413008543919
2024-09-27 21:15:00,1,0.5018413008543919
2024-09-27 21:30:00,1,0.5018413008543919
2024-09-27 22:15:00,1,0.5018413008543919
2024-09-27 22:30:00,1,0.5018413008543919
2024-09-27 23:15:00,1,0.5032559353766141
