end_time,specialist_prediction,specialist_probability
2024-09-26 13:30:00,1,0.561291602382321
2024-09-26 14:00:00,1,0.560839052278449
2024-09-26 14:15:00,1,0.562585679366269
2024-09-26 14:45:00,1,0.5617033901185733
2024-09-26 15:00:00,1,0.5624050027432265
2024-09-26 15:15:00,1,0.5629608649634291
2024-09-26 15:30:00,1,0.5626395468440809
2024-09-26 16:15:00,1,0.5616389492591654
2024-09-26 16:30:00,1,0.5616389492591654
2024-09-26 16:45:00,1,0.5643795807227319
2024-09-26 17:00:00,1,0.562148342311717
2024-09-26 17:15:00,1,0.5629739560684868
2024-09-26 17:30:00,1,0.5614588132999508
2024-09-26 17:45:00,1,0.5627405869064123
2024-09-26 18:00:00,1,0.5627405869064123
2024-09-26 18:30:00,1,0.5644331286197745
2024-09-26 18:45:00,1,0.5644331286197745
2024-09-26 19:00:00,1,0.5656819711757024
2024-09-26 19:45:00,1,0.5656819711757024
2024-09-26 20:15:00,1,0.562672951145577
2024-09-26 20:45:00,1,0.5629101275273559
2024-09-26 21:00:00,1,0.5620247231192379
2024-09-26 21:30:00,1,0.565476574466023
2024-09-26 22:00:00,1,0.5639221200734137
2024-09-26 22:15:00,1,0.5639221200734137
2024-09-26 22:45:00,1,0.5639221200734137
2024-09-26 23:00:00,1,0.5639221200734137
2024-09-27 00:15:00,1,0.5607885985000062
2024-09-27 00:45:00,1,0.5607885985000062
2024-09-27 01:15:00,1,0.5646230481406626
2024-09-27 01:30:00,1,0.5626545730450426
2024-09-27 02:15:00,1,0.5626545730450426
2024-09-27 02:45:00,1,0.5589466214892733
2024-09-27 03:15:00,1,0.5589466214892733
2024-09-27 03:30:00,1,0.5589466214892733
2024-09-27 04:00:00,1,0.5658968292330941
2024-09-27 05:15:00,1,0.5659356239400276
2024-09-27 05:45:00,1,0.5659356239400276
2024-09-27 06:00:00,1,0.5659356239400276
2024-09-27 06:30:00,1,0.568711656957617
2024-09-27 07:15:00,1,0.5653106391720921
2024-09-27 08:00:00,1,0.5660418052194458
2024-09-27 08:15:00,1,0.5660418052194458
2024-09-27 08:30:00,1,0.5664574741226364
2024-09-27 09:15:00,1,0.5627763614837086
2024-09-27 10:00:00,1,0.5623326718597864
2024-09-27 10:45:00,1,0.5604321158855353
2024-09-27 11:00:00,1,0.5604321158855353
2024-09-27 11:45:00,1,0.5604321158855353
2024-09-27 12:30:00,1,0.5627828239839979
2024-09-27 13:00:00,1,0.5674707769890499
2024-09-27 13:30:00,1,0.5629337964304346
2024-09-27 13:45:00,1,0.5613727193505673
2024-09-27 14:00:00,1,0.5663061775527699
2024-09-27 14:15:00,1,0.5693278818660954
2024-09-27 14:30:00,1,0.5709806741245637
2024-09-27 15:00:00,1,0.5669139230004852
2024-09-27 15:45:00,1,0.5683546088103973
2024-09-27 16:00:00,1,0.5640652642067199
2024-09-27 16:15:00,1,0.5670880573974181
2024-09-27 16:30:00,1,0.5673013865250107
2024-09-27 17:00:00,1,0.572479375097544
2024-09-27 17:15:00,1,0.5667595495234422
2024-09-27 17:45:00,1,0.5631384729415557
2024-09-27 18:00:00,1,0.5631384729415557
2024-09-27 18:15:00,1,0.5637004615279372
2024-09-27 18:45:00,1,0.563210290441505
2024-09-27 20:00:00,1,0.5678455782644434
2024-09-27 20:30:00,1,0.5663034740062365
2024-09-27 21:15:00,1,0.5663034740062365
2024-09-27 21:30:00,1,0.5663034740062365
2024-09-27 22:15:00,1,0.5663034740062365
2024-09-27 22:30:00,1,0.5663034740062365
2024-09-27 23:15:00,1,0.5708786257532953
2024-09-28 00:00:00,1,0.5647245565415289
2024-09-28 00:15:00,1,0.5647245565415289
2024-09-28 01:15:00,1,0.5647245565415289
2024-09-28 01:45:00,1,0.5647245565415289
2024-09-28 02:00:00,1,0.5647245565415289
2024-09-28 02:15:00,1,0.5608101495494842
2024-09-28 03:00:00,1,0.564207546993198
2024-09-28 03:15:00,1,0.564207546993198
2024-09-28 03:45:00,1,0.5601526988723926
2024-09-28 04:15:00,1,0.5601526988723926
2024-09-28 04:45:00,1,0.5657270407059004
2024-09-28 05:30:00,1,0.5657270407059004
2024-09-28 05:45:00,1,0.5588035191186093
2024-09-28 06:15:00,1,0.5569738286571762
2024-09-28 06:30:00,1,0.5569738286571762
2024-09-28 07:30:00,1,0.5569738286571762
2024-09-28 08:00:00,1,0.5569738286571762
2024-09-28 08:45:00,1,0.5547549402335373
2024-09-28 09:00:00,1,0.5563085243227873
2024-09-28 09:15:00,1,0.5547060054579482
2024-09-28 09:45:00,1,0.5547060054579482
2024-09-28 10:15:00,1,0.5578741842031636
2024-09-28 11:00:00,1,0.5581865549768937
2024-09-28 12:00:00,1,0.5581865549768937
2024-09-28 12:30:00,1,0.5569301232324294
2024-09-28 13:15:00,1,0.5569301232324294
2024-09-28 13:45:00,1,0.5569301232324294
2024-09-28 14:00:00,1,0.5569301232324294
2024-09-28 14:45:00,1,0.5627571744023248
2024-09-28 15:45:00,1,0.5627571744023248
2024-09-28 16:45:00,1,0.5627571744023248
2024-09-28 17:15:00,1,0.5627571744023248
2024-09-28 18:00:00,1,0.5686735522798867
2024-09-28 18:45:00,1,0.5686735522798867
2024-09-28 20:00:00,1,0.5686735522798867
2024-09-28 21:00:00,1,0.5686735522798867
2024-09-28 22:00:00,1,0.5628300617623542
2024-09-28 22:30:00,1,0.5628300617623542
2024-09-28 23:15:00,1,0.5681123457696098
2024-09-29 00:00:00,1,0.5681123457696098
2024-09-29 00:30:00,1,0.5681123457696098
2024-09-29 01:15:00,1,0.5681123457696098
2024-09-29 01:45:00,1,0.5618422553718699
2024-09-29 02:00:00,1,0.5618422553718699
2024-09-29 02:45:00,1,0.5700315783430334
2024-09-29 03:15:00,1,0.5700315783430334
2024-09-29 04:00:00,1,0.5700315783430334
2024-09-29 05:15:00,1,0.5600866208129688
2024-09-29 05:30:00,1,0.5600866208129688
2024-09-29 06:30:00,1,0.5600866208129688
2024-09-29 06:45:00,1,0.5561280128865664
