,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
t_be_proxy,0.06931506,0.008726227,0.55059046,69.0,4.725816,1007.4451,1286.4152,257.88806,6416.9854,0.6125677,0.12412557,3.0230615,3.0,0.0,0.0,1.0,0.97183096,1.0,0.0,1.0,0.33333334,0.59295774,1.0
range_24h_pct,0.060713023,0.005055248,0.7291574,54.0,6.027714,483.7655,1188.7985,214.9306,6575.3403,0.5985959,0.11154153,3.2124095,2.0,0.0,0.7091202,0.8695662,0.92957747,1.0,0.06215132,2.5,0.8333333,0.55941516,2.0
ffd_rv_12_05,0.054722805,0.0036370805,0.82334864,50.666668,3.448027,744.516,1036.5721,129.66338,8286.703,0.51560473,0.057886686,4.592562,1.0,0.0,0.5292309,0.77873576,0.8873239,1.0,0.064105265,4.5,1.3333334,0.53078336,3.0
ffd_rv_24h_04,0.05145282,0.011431874,0.23157993,51.0,8.698659,299.0116,1051.6798,314.26636,3519.4048,0.48969293,0.14712603,1.6298895,4.0,0.0,0.536224,0.72915256,0.85915494,1.0,0.0,4.5,1.6666666,0.5106193,4.0
range_12h_pct,0.050768655,0.0127974395,0.20140408,53.5,8.558621,334.42886,978.8489,334.76517,2862.141,0.50437725,0.17859402,1.4244395,6.0,0.0,0.5597422,0.7187785,0.8309859,1.0,0.0,4.0,2.0,0.50150216,5.0
prior_range,0.03385401,0.0054379045,0.21076027,49.666668,6.4721627,381.13657,574.4693,133.81906,2466.1282,0.2674961,0.065039076,1.1001718,7.0,0.0,0.6715797,0.4622996,0.87323946,1.0,0.12876053,9.5,1.5,0.46720782,6.0
downside_semivariance_24,0.0421381,0.008235435,0.21560727,38.5,5.795113,255.77586,898.91406,271.9903,2970.8647,0.40922123,0.12681045,1.3205696,5.0,0.0,0.5308905,0.58791226,0.8450704,0.8333333,0.076134495,7.5,1.8333334,0.45765677,7.0
compression_ratio,0.03766435,0.008356866,0.169753,70.833336,7.7549267,646.9901,627.6083,184.67891,2132.8484,0.29999873,0.08777292,1.0253644,8.0,0.0,0.66843784,0.5200762,0.8450704,0.8333333,0.0,7.5,1.8333334,0.44028285,8.0
range_16h_pct,0.036047384,0.00876841,0.14819263,49.833332,6.0392237,411.20535,607.74335,172.30893,2143.5452,0.28050154,0.0772011,1.019171,10.0,0.0,1.0,0.49555796,0.8028169,0.8333333,0.0,8.5,2.3333333,0.42481583,9.0
ffd_rv_6h_06,0.02787494,0.0059222123,0.13120303,39.166668,5.7566385,266.47977,474.77643,156.62032,1439.23,0.23300765,0.07679787,0.706954,13.0,0.0,0.6233439,0.37163815,0.87323946,0.33333334,0.13978012,12.5,1.5,0.3496265,10.0
volume_trend_48,0.026883055,0.005495223,0.13151398,64.333336,6.871843,602.28064,414.0327,71.21245,2407.2068,0.21448767,0.040050585,1.1486713,9.0,0.0,1.0,0.35659808,0.69014084,0.5,0.24512096,13.0,3.6666667,0.33111086,11.0
upside_semivariance_24,0.02906654,0.008804692,0.09595609,30.5,5.9651766,155.94676,530.283,215.27736,1306.2222,0.27057356,0.108681336,0.6736212,14.0,0.0,0.67749447,0.38970655,0.5915493,0.5,0.40563598,12.5,4.8333335,0.32111043,12.0
prior_volatility,0.024012072,0.003961792,0.14553504,51.333332,6.315765,417.22754,396.77057,96.81197,1626.1095,0.19288906,0.04764014,0.78098404,11.0,0.0,0.89753324,0.313065,0.8028169,0.16666667,0.13114807,13.5,2.3333333,0.29487464,13.0
rolling_range_20,0.0248857,0.0053016134,0.11681313,41.5,5.7373047,300.1845,426.13644,112.15804,1619.0748,0.20070459,0.05563381,0.7240621,12.0,0.0,0.6609106,0.32631192,0.8028169,0.16666667,0.0,14.0,2.3333333,0.29096663,14.0
cvar_5pct,0.0033656056,0.0017011565,0.006658589,20.666666,3.6362374,117.45963,47.224953,21.396376,104.23242,0.027040219,0.011051771,0.066158935,53.0,0.0,1.0,0.0,0.7746479,0.0,1.0,52.5,2.6666667,0.24366197,15.0
volatility_of_volatility_48,0.020581253,0.005090752,0.083207354,38.0,3.6055512,400.49353,330.29944,113.43673,961.74945,0.15673345,0.053587142,0.45841917,16.0,0.0,1.0,0.26104304,0.5633803,0.16666667,0.33952138,18.5,5.1666665,0.23502977,16.0
prog_eff_24,0.026844902,0.012251095,0.05882321,36.833332,7.9249954,171.19182,412.5213,189.14197,899.7147,0.19338036,0.0847501,0.44124976,19.0,0.0,0.8868801,0.35601956,0.30985916,0.5,0.14049914,12.5,8.166667,0.23069367,17.0
dir_path_risk_skew_2h,0.008945962,0.0021827843,0.036664296,42.5,5.619905,321.40222,123.75022,28.500414,537.32965,0.07194546,0.015777957,0.32806203,25.0,0.0,1.0,0.08461566,0.69014084,0.0,0.7767835,33.0,3.6666667,0.22829752,18.0
body_ratio,0.01928362,0.0034680625,0.10722356,42.166668,3.97562,447.23282,306.2155,76.511444,1225.5413,0.14588778,0.03446399,0.61755025,15.0,0.0,0.8259857,0.2413669,0.6619718,0.0,0.1717058,19.0,4.0,0.22235163,19.0
trapped_longs_24,0.0041473396,0.0010808207,0.015914228,36.833332,4.81029,282.04007,49.47039,13.0685625,187.26768,0.03015409,0.0073200795,0.12421576,52.0,0.0,1.0,0.011853533,0.8309859,0.0,0.21915606,51.5,2.0,0.22107498,20.0
bars_in_high_vol_state_log_norm,0.014830575,0.0037785934,0.058208425,36.166668,6.202598,210.88385,213.21915,68.4928,663.7546,0.10653818,0.034117382,0.33268622,22.0,0.0,0.8868801,0.1738448,0.6619718,0.0,0.2567372,25.0,4.0,0.21309878,21.0
ffd_range_24_05,0.017750178,0.0047159404,0.06680933,41.5,6.2383223,276.07584,267.64685,93.80042,763.6942,0.13154407,0.046230175,0.3742976,20.0,0.0,1.0,0.21811509,0.64788735,0.0,0.124000974,20.0,4.1666665,0.2117949,22.0
realized_volatility_24h,0.015536155,0.0028778566,0.083872184,46.5,3.86221,559.84784,230.89125,61.73908,863.485,0.11438902,0.028665865,0.45646092,17.0,0.0,0.5678973,0.18454358,0.6619718,0.0,0.1295965,22.0,4.0,0.2088815,23.0
t_pl_proxy,0.019593213,0.007419898,0.05173844,23.166666,7.7977915,68.82647,323.55063,126.66186,826.492,0.15608722,0.061226808,0.39791748,21.0,0.0,0.9678343,0.24606128,0.52112675,0.0,0.58251524,17.5,5.6666665,0.20861971,24.0
vov_iqr_20,0.010675595,0.0047424287,0.02403164,23.166666,4.81029,111.57216,145.18387,67.15415,313.88016,0.07874255,0.035287358,0.17571136,37.0,0.0,1.0,0.1108423,0.5915493,0.0,0.6909897,36.0,4.8333335,0.20460527,25.0
sin_dow,0.007269043,0.002005037,0.026353125,50.666668,3.197221,802.9195,96.48242,10.277714,905.73224,0.058787264,0.0053227944,0.6492722,23.0,0.0,1.0,0.059188318,0.70422536,0.0,0.29240605,40.5,3.5,0.2025143,26.0
rvol_hod_base,0.010139033,0.0043277266,0.02375381,29.0,4.281744,196.41528,150.537,68.421234,331.20407,0.07639984,0.03525631,0.1655572,38.0,0.0,1.0,0.10270634,0.5915493,0.0,0.61655027,37.0,4.8333335,0.19925609,27.0
atr_pct_change,0.006066656,0.0021860285,0.016836155,28.666666,3.2998316,249.03627,90.655754,40.66496,202.1019,0.049645107,0.020618774,0.119533606,51.0,0.0,1.0,0.040956374,0.63380283,0.0,0.60221344,44.5,4.3333335,0.19675265,28.0
ffd_range_24_04,0.01828269,0.0045978557,0.07269839,35.666668,7.272475,174.92136,350.4383,127.74807,961.32166,0.15655965,0.05507281,0.44506398,18.0,0.0,0.96768004,0.22618964,0.57746476,0.0,0.12455491,19.0,5.0,0.19583187,29.0
rvol_z,0.01081375,0.003233905,0.036159754,40.833332,4.179979,398.89224,164.79333,61.2975,443.03348,0.08188399,0.029204471,0.2295877,27.0,0.0,1.0,0.11293717,0.6197183,0.0,0.31054494,30.5,4.5,0.19304426,30.0
vov_mad_20,0.010456601,0.005029507,0.021739805,26.166666,5.669117,120.77621,143.2426,44.864918,457.3382,0.073954776,0.022766758,0.2402322,30.0,0.0,1.0,0.10752167,0.5492958,0.0,0.61524576,33.0,5.3333335,0.18959056,31.0
volume_autocorr_48,0.0077697835,0.0019409689,0.031102784,42.5,8.539125,211.52634,105.39028,34.062042,326.0847,0.060060877,0.01810023,0.19929631,32.0,0.0,1.0,0.06678111,0.6197183,0.0,0.22234346,38.5,4.5,0.17940298,32.0
vp_in_hvn_below_zone,0.0073948125,0.0028488482,0.019194864,44.833332,7.2207265,278.3692,100.973045,24.87565,409.86087,0.05934675,0.014699921,0.23959562,34.0,0.0,1.0,0.06109538,0.52112675,0.0,0.6222115,41.0,5.6666665,0.17361133,33.0
up_vol,0.0060536754,0.0021206413,0.017281085,30.333334,3.5901098,256.29053,79.60845,18.36828,345.0244,0.04226006,0.008731156,0.20454481,42.0,0.0,1.0,0.040759545,0.5492958,0.0,0.539962,45.0,5.3333335,0.17247395,34.0
prog_eff_12,0.0062729535,0.001750776,0.022475716,23.333334,4.8534064,112.177795,81.305016,19.852842,332.97525,0.04343989,0.00942026,0.2003155,35.0,0.0,1.0,0.044084486,0.57746476,0.0,0.27096984,46.0,5.0,0.16673158,35.0
vol_price_spread,0.008887264,0.0032586243,0.024238283,32.166668,1.2133516,852.75726,130.22546,40.258984,421.2394,0.07024496,0.020068172,0.24587964,28.0,0.0,1.0,0.08372561,0.45070422,0.0,0.6901951,32.0,6.5,0.16393092,36.0
asset_atr_level,0.012214511,0.0032844942,0.045423824,54.333332,7.498148,393.71204,197.76036,68.04172,574.78204,0.114836216,0.039205343,0.33636633,24.0,0.0,1.0,0.13417707,0.52112675,0.0,0.07231373,27.5,5.6666665,0.16073279,37.0
lr_12h,0.004926529,0.0033391025,0.0072686253,16.166666,5.520165,47.34661,61.058983,40.48392,92.090866,0.03399135,0.022543112,0.051253438,54.0,0.0,1.0,0.023668477,0.4084507,0.0,0.9091619,52.0,7.0,0.15230447,38.0
tail_asymmetry_q90_q10_atr_norm,0.0077482546,0.0034293167,0.017506534,37.0,6.0827627,225.06221,107.69781,52.1922,222.23277,0.06319933,0.02927578,0.13643204,48.0,0.0,1.0,0.066454664,0.5070422,0.0,0.19875579,42.0,5.8333335,0.14998928,39.0
vol_regime_ratio,0.0071030622,0.0025374617,0.01988345,29.5,6.4226165,135.49774,97.483345,27.61006,344.18622,0.055567116,0.01606143,0.19224343,40.0,0.0,1.0,0.05667153,0.46478873,0.0,0.3466118,46.0,6.3333335,0.14486207,40.0
vol_high,0.011315875,0.0053305263,0.024021834,30.166666,5.2730975,172.57936,158.59697,78.62475,319.91196,0.07854625,0.035517335,0.17370427,39.0,0.0,1.0,0.120550945,0.3943662,0.0,0.4396354,31.5,7.1666665,0.14468351,41.0
