feature_a,feature_b,lift,final_pair_score
cvar_5pct,vp_in_hvn_below_zone,19.04690523178612,19.04690523178612
body_pct,kf_atr_mean,9.493578682809035,9.493578682809035
vol_regime_ratio,dir_path_risk_skew_2h,8.281013517545711,8.281013517545711
upside_semivariance_24,lr_12h,6.352376057523142,6.352376057523142
vol_price_spread,vov_iqr_20,6.276915386799512,6.276915386799512
vol_price_spread,kf_atr_mean,6.194764750441881,6.194764750441881
lr_12h,ffd_range_24_05,6.175624173601929,6.175624173601929
lr_12h,vov_mad_20,6.123811970202928,6.123811970202928
t_pl_proxy,vol_high,6.030601548844937,6.030601548844937
up_vol,tail_asymmetry_q90_q10_atr_norm,5.992797118847539,5.992797118847539
lr_12h,bars_in_high_vol_state_log_norm,5.9818359585331,5.9818359585331
rvol_z,atr_pct_base,5.7392730073482445,5.7392730073482445
rvol_hod_base,vol_high,5.667201964408719,5.667201964408719
lr_12h,vp_in_hvn_below_zone,5.516834929467751,5.516834929467751
lr_12h,dir_path_risk_skew_2h,5.421591804570528,5.421591804570528
cvar_5pct,clv_mean_4,5.3929829937184,5.3929829937184
body_ratio,dir_path_risk_skew_2h,5.252846283462298,5.252846283462298
lr_12h,vov_iqr_20,5.0944868576511055,5.0944868576511055
vol_price_spread,vov_mad_20,4.927146304950885,4.927146304950885
volume_trend_48,vov_mad_20,4.876315418663574,4.876315418663574
volatility_of_volatility_48,cvar_5pct,4.817693366665154,4.817693366665154
cvar_5pct,dir_path_risk_skew_2h,4.779578170253334,4.779578170253334
lr_12h,body_pct,4.612454613046305,4.612454613046305
cvar_5pct,vol_price_div,4.571652236523019,4.571652236523019
lr_24h,vol_regime_ratio,4.5533483559864605,4.5533483559864605
volatility_of_volatility_48,vol_price_spread,4.467829159870352,4.467829159870352
t_pl_proxy,vol_price_spread,4.444490859907807,4.444490859907807
sin_dow,vol_regime_ratio,4.427955268211009,4.427955268211009
atr_pct_change,time_since_trough_12h,4.34978082499719,4.34978082499719
asset_vol_level,vov_iqr_20,4.274148063018035,4.274148063018035
t_pl_proxy,dir_path_risk_skew_2h,4.233359573165398,4.233359573165398
vol_price_spread,trend_strength_percentile,4.126831281381112,4.126831281381112
atr_pct_change,vov_mad_20,4.089107117702694,4.089107117702694
vov_mad_20,vol_price_div,4.0508763226494064,4.0508763226494064
vov_iqr_20,body_pct,4.040120379102829,4.040120379102829
rvol_hod_base,volume_autocorr_48,4.028887914528139,4.028887914528139
asset_vol_level,kf_atr_mean,4.007356648311502,4.007356648311502
atr_pct_change,vol_price_spread,3.935828877005347,3.935828877005347
volatility_of_volatility_48,up_vol,3.9342397053321108,3.9342397053321108
atr_pct_base,cvar_5pct,3.914743391140874,3.914743391140874
volume_trend_48,lr_24h,3.910940472199955,3.910940472199955
tail_asymmetry_q90_q10_atr_norm,trend_strength_percentile,3.905842906414133,3.905842906414133
dir_path_risk_long_2h,trapped_longs_24,3.8712308825370023,3.8712308825370023
rvol_hod_base,vov_iqr_20,3.864740257565099,3.864740257565099
atr_pct_base,volume_autocorr_48,3.8583924957876423,3.8583924957876423
lr_24h,rvol_hod_base,3.8456930497384847,3.8456930497384847
prog_eff_24,vov_iqr_20,3.814983764896559,3.814983764896559
upside_semivariance_24,atr_pct_change,3.809738680174828,3.809738680174828
downside_semivariance_24,cvar_5pct,3.7917284175982764,3.7917284175982764
lr_24h,dir_path_risk_skew_2h,3.7858666306619453,3.7858666306619453
lr_24h,body_pct,3.783629405380705,3.783629405380705
vol_high,trapped_longs_24,3.757884570702669,3.757884570702669
t_pl_proxy,atr_pct_change,3.7428018908311573,3.7428018908311573
lr_24h,dir_path_risk_long_2h,3.7281893102129895,3.7281893102129895
ffd_rv_6h_06,t_pl_proxy,3.6945328583715864,3.6945328583715864
atr_pct_base,dir_path_risk_skew_2h,3.6941559587125585,3.6941559587125585
t_pl_proxy,volatility_of_volatility_48,3.6894303205938956,3.6894303205938956
vov_iqr_20,asset_atr_level,3.601442737223777,3.601442737223777
up_vol,prog_eff_12,3.5379163713678246,3.5379163713678246
cvar_5pct,bars_in_high_vol_state_log_norm,3.487744617247865,3.487744617247865
atr_pct_change,cvar_5pct,3.486447786360623,3.486447786360623
upside_semivariance_24,prog_eff_12,3.4745610520935495,3.4745610520935495
up_vol,sin_dow,3.4686529993753434,3.4686529993753434
atr_pct_change,vov_iqr_20,3.446541511909499,3.446541511909499
up_vol,cvar_5pct,3.425368279833775,3.425368279833775
volume_trend_48,rvol_hod_base,3.420509811230005,3.420509811230005
cvar_5pct,sin_dow,3.4192485391844207,3.4192485391844207
lr_24h,vol_price_div,3.3570073190566547,3.3570073190566547
prior_range,vov_iqr_20,3.3287905312986212,3.3287905312986212
bars_in_high_vol_state_log_norm,body_pct,3.3167092179458173,3.3167092179458173
rvol_hod_base,asset_vol_level,3.313714840157789,3.313714840157789
lr_24h,vov_mad_20,3.307242327295625,3.307242327295625
prior_volatility,lr_24h,3.303216331235771,3.303216331235771
body_ratio,upside_semivariance_24,3.29862250994708,3.29862250994708
up_vol,atr_pct_base,3.2956110412550146,3.2956110412550146
prog_eff_12,rvol_z,3.294826112121128,3.294826112121128
cvar_5pct,trapped_longs_24,3.2855198149534215,3.2855198149534215
rvol_hod_base,clv_mean_4,3.285352840801605,3.285352840801605
rvol_hod_base,atr_pct_base,3.2799685002624983,3.2799685002624983
ffd_rv_6h_06,lr_12h,3.2669400878262493,3.2669400878262493
upside_semivariance_24,vov_mad_20,3.266602393239948,3.266602393239948
rvol_z,cvar_5pct,3.2496801735359373,3.2496801735359373
sin_dow,vol_high,3.2468501449321105,3.2468501449321105
realized_volatility_24h,dir_path_risk_skew_2h,3.2377606300709,3.2377606300709
up_vol,vov_iqr_20,3.2371565752959275,3.2371565752959275
prior_volatility,lr_12h,3.2283544830599338,3.2283544830599338
realized_volatility_24h,vp_in_hvn_below_zone,3.216537899745412,3.216537899745412
dir_path_risk_skew_2h,trend_strength_percentile,3.212639101288281,3.212639101288281
dir_path_risk_skew_2h,vp_in_hvn_below_zone,3.207739875184881,3.207739875184881
ffd_rv_12_05,vol_high,3.1926361614564778,3.1926361614564778
prog_eff_12,dir_path_risk_skew_2h,3.187814644081176,3.187814644081176
volume_autocorr_48,trend_strength_percentile,3.1860971171204056,3.1860971171204056
prog_eff_24,rvol_z,3.18229924200344,3.18229924200344
t_pl_proxy,clv_mean_4,3.175806814607069,3.175806814607069
atr_pct_change,vov_interaction,3.1318053983581104,3.1318053983581104
dir_path_risk_long_2h,trend_strength_percentile,3.109422329142917,3.109422329142917
lr_12h,vov_interaction,3.109171877108542,3.109171877108542
ffd_range_24_04,vov_iqr_20,3.1078878645011425,3.1078878645011425
range_24h_pct,ffd_range_24_04,3.0953239514888886,3.0953239514888886
prior_range,cvar_5pct,3.0838740968995673,3.0838740968995673
