timestamp,symbol,feature,inference_value,training_value,abs_diff,inference_missing,training_missing,both_missing
2026-01-22 10:00:00+00:00,AAVE/USD:USD,abs_ret_per_oi_z_24h,-0.7067832350730896,,,False,True,False
2026-01-22 10:00:00+00:00,AAVE/USD:USD,accel_5h,-0.28101229667663574,,,False,True,False
2026-01-22 10:00:00+00:00,AAVE/USD:USD,adx_10,2.612077236175537,,,False,True,False
2026-01-22 10:00:00+00:00,AAVE/USD:USD,adx_10_gt25,0.0,,,False,True,False
2026-01-22 10:00:00+00:00,AAVE/USD:USD,adx_10_slope,-1.18923819065094,,,False,True,False
2026-01-22 10:00:00+00:00,AAVE/USD:USD,adx_14,2.723815679550171,,,False,True,False
2026-01-22 10:00:00+00:00,AAVE/USD:USD,adx_14_gt25,0.0,,,False,True,False
2026-01-22 10:00:00+00:00,AAVE/USD:USD,adx_14_slope,-1.4269094467163086,,,False,True,False
2026-01-22 10:00:00+00:00,AAVE/USD:USD,adx_7,2.7388360500335693,,,False,True,False
2026-01-22 10:00:00+00:00,AAVE/USD:USD,adx_7_gt25,0.0,,,False,True,False
2026-01-22 10:00:00+00:00,AAVE/USD:USD,adx_7_slope,-0.6930023431777954,,,False,True,False
2026-01-22 10:00:00+00:00,AAVE/USD:USD,adx_di_minus_10,3.2774317264556885,,,False,True,False
2026-01-22 10:00:00+00:00,AAVE/USD:USD,adx_di_minus_14,3.2854623794555664,,,False,True,False
2026-01-22 10:00:00+00:00,AAVE/USD:USD,adx_di_minus_7,3.2804441452026367,,,False,True,False
2026-01-22 10:00:00+00:00,AAVE/USD:USD,adx_di_plus_10,3.2249815464019775,,,False,True,False
2026-01-22 10:00:00+00:00,AAVE/USD:USD,adx_di_plus_14,3.270554780960083,,,False,True,False
2026-01-22 10:00:00+00:00,AAVE/USD:USD,adx_di_plus_7,3.123218297958374,,,False,True,False
2026-01-22 10:00:00+00:00,AAVE/USD:USD,align,1.0,,,False,True,False
2026-01-22 10:00:00+00:00,AAVE/USD:USD,amihud_illiq,2.053748846054077,,,False,True,False
2026-01-22 10:00:00+00:00,AAVE/USD:USD,asset_minus_mkt_oi_1d_ts_resid,0.43883270025253296,,,False,True,False
