,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
kf_atr_mean,0.04218684,0.009697832,0.1835183,71.833336,10.68358,482.98676,89.73405,19.942688,403.76697,0.06885549,0.012555418,0.37761217,1.0,0.0,0.0,1.0,0.86170214,0.8333333,0.0,2.0,2.1666667,0.89042556,1.0
atr_pct_base,0.040286977,0.011599552,0.1399227,67.666664,14.579286,314.06052,86.48172,24.87858,300.62357,0.0655477,0.017942933,0.23945366,2.0,0.0,0.0,0.9466461,0.78723407,0.8333333,0.0,2.5,3.3333333,0.84246385,2.0
volume_autocorr_48,0.032397598,0.009461867,0.11092993,53.833332,6.8657765,422.0976,82.67658,32.66082,209.28494,0.05937576,0.022609975,0.1559259,5.0,0.0,0.0,0.72508854,0.86170214,1.0,0.0,6.0,2.1666667,0.7642243,3.0
efficiency,0.03174872,0.009048905,0.11139261,52.0,10.645813,253.99657,70.41972,19.918827,248.95734,0.05387358,0.014004084,0.20725116,4.0,0.0,0.0,0.7068661,0.68085104,0.8333333,0.093384035,4.5,5.0,0.6886583,4.0
vov_fast_slow_ratio,0.03075583,0.012156521,0.07781183,41.333332,12.498889,136.68771,69.43285,31.12644,154.88187,0.046494454,0.020045528,0.10784122,13.0,0.0,0.0,0.6789828,0.3617021,0.8333333,0.09607255,4.5,10.0,0.59366965,5.0
vol_compression,0.026650224,0.008839706,0.08034593,44.0,10.488089,184.59036,59.885414,20.961187,171.09064,0.04289941,0.015370664,0.11973193,9.0,0.0,0.0,0.56368494,0.59574467,0.6666667,0.31764436,7.5,6.3333335,0.57484514,6.0
adx_14_gt25,0.030494856,0.011617218,0.0800481,64.833336,14.993517,280.34525,61.73766,25.903305,147.14488,0.0487445,0.017675078,0.13442807,11.0,0.0,0.0,0.6716538,0.5106383,0.5,0.0,9.5,7.6666665,0.57206917,7.0
atr_percentile,0.028346263,0.010197126,0.07879775,56.833332,11.48066,281.34512,58.235344,19.90352,170.38971,0.0457597,0.01485859,0.14092521,10.0,0.0,0.0,0.61131483,0.5425532,0.6666667,0.0,9.0,7.1666665,0.57186145,8.0
vp_in_lvn_below_zone,0.026981171,0.011498338,0.063312076,69.0,21.095022,225.69304,53.841587,23.905157,121.2674,0.044365745,0.018092848,0.10878992,21.0,0.0,0.0,0.572979,0.63829786,0.33333334,0.0,16.0,5.6666665,0.5247129,9.0
volatility_ratio_short_long,0.025328223,0.010840912,0.05917573,39.833332,11.451589,138.5567,58.064148,31.271526,107.81198,0.043032378,0.021764198,0.08508402,28.0,0.0,0.0,0.5265592,0.5212766,0.6666667,0.0,11.0,7.5,0.5199267,10.0
