,RETURNS_REGIME_0,RETURNS_REGIME_1,RETURNS_REGIME_2,RETURNS_REGIME_3,RETURNS_REGIME_INTEGRITY,RETURNS_REGIME_0_VELOCITY,RETURNS_REGIME_1_VELOCITY,RETURNS_REGIME_2_VELOCITY,RETURNS_REGIME_3_VELOCITY,RETURNS_REGIME_INTEGRITY_VELOCITY
2022-12-12 08:30:00,0.33349845,0.042910997,0.61443746,0.0091530895,0.72569025,-0.36753374,0.042823054,0.613289,-0.28857833,0.19967662
2022-12-12 08:45:00,0.89546466,0.0021491868,0.04671226,0.055673923,0.8798189,0.5619662,-0.04076181,-0.5677252,0.046520833,0.1541287
2022-12-12 09:00:00,0.012597879,0.21284997,0.77404714,0.0005049817,0.39552578,-0.88286674,0.2107008,0.7273349,-0.05516894,-0.48429313
2022-12-12 09:15:00,0.89953375,0.0017314082,0.037404153,0.061330665,0.8548169,0.8869359,-0.21111858,-0.736643,0.060825683,0.45929113
2022-12-12 09:30:00,0.89918876,0.0017763895,0.03841137,0.060623508,0.85778105,-0.00034504535,4.4981356e-05,0.0010072184,-0.00070715445,0.0029641495
2022-12-12 09:45:00,0.8988159,0.001821555,0.039421536,0.059941057,0.8606834,-0.0003728759,4.5165438e-05,0.0010101645,-0.00068245403,0.002902305
2022-12-12 10:00:00,0.0091974195,0.2403533,0.75004876,0.00040050937,0.37340412,-0.88961846,0.23853175,0.71062726,-0.059540547,-0.48727924
2022-12-12 10:15:00,0.9009349,0.0014586811,0.03127394,0.06633248,0.8350227,0.89173746,-0.23889463,-0.71877486,0.065931976,0.46161857
2022-12-12 10:30:00,0.03423357,3.3153447e-07,5.7662317e-07,0.96576554,0.2054747,-0.8667013,-0.0014583495,-0.03127336,0.899433,-0.629548
2022-12-12 10:45:00,0.6366716,6.005424e-05,0.0006981881,0.36257017,0.49030507,0.60243803,5.9722704e-05,0.0006976115,-0.60319537,0.28483036
2022-12-12 11:00:00,0.22943738,0.056889366,0.707493,0.0061802655,0.6717036,-0.40723422,0.05682931,0.7067948,-0.3563899,0.18139853
2022-12-12 11:15:00,0.24215406,0.054876428,0.69643986,0.0065296525,0.6789222,0.012716672,-0.0020129352,-0.011053124,0.00034938694,0.007218561
2022-12-12 11:30:00,0.0003538947,1.2931122e-09,1.6039871e-10,0.9996461,0.07840033,-0.24180016,-0.054876428,-0.69643986,0.99311644,-0.6005218
2022-12-12 11:45:00,0.87805396,0.0033429912,0.07268831,0.04591476,0.9311303,0.87770003,0.00334299,0.07268831,-0.95373136,0.85273
2022-12-12 12:00:00,0.8773967,0.0033828898,0.07354032,0.045680102,0.93251413,-0.0006572484,3.989851e-05,0.0008520113,-0.00023466139,0.0013837982
2022-12-12 12:15:00,0.8767423,0.0034224389,0.074383855,0.045451418,0.93387014,-0.000654396,3.9549042e-05,0.0008435329,-0.00022868597,0.0013560484
2022-12-12 12:30:00,0.87609106,0.0034616326,0.07521881,0.045228522,0.935199,-0.0006512568,3.91937e-05,0.0008349584,-0.00022289531,0.0013288644
2022-12-12 12:45:00,0.0019456405,0.4126422,0.58527464,0.00013750004,0.28141642,-0.8741454,0.40918058,0.51005584,-0.04509102,-0.6537826
2022-12-12 13:00:00,0.002824902,0.3666195,0.63037956,0.00017605933,0.30099997,0.0008792614,-0.046022724,0.045104902,3.8559298e-05,0.019583562
2022-12-12 13:15:00,0.003948544,0.32741424,0.6684164,0.00022081078,0.31989202,0.001123642,-0.039205223,0.03803683,4.4751443e-05,0.01889205
2022-12-12 13:30:00,0.01942979,1.5516905e-07,1.9652612e-07,0.98056984,0.18152948,0.015481246,-0.3274141,-0.6684162,0.98034906,-0.13836253
2022-12-12 13:45:00,0.21957573,0.058531273,0.71598136,0.0059116436,0.6659384,0.20014594,0.058531117,0.7159812,-0.9746582,0.48440892
2022-12-12 14:00:00,1.5042971e-05,0.89368445,0.10629359,6.9379053e-06,0.1254511,-0.21956068,0.83515316,-0.60968775,-0.0059047057,-0.5404873
2022-12-12 14:15:00,0.90103817,0.0013106955,0.027932996,0.069718145,0.8226814,0.90102315,-0.89237374,-0.078360595,0.06971121,0.69723034
2022-12-12 14:30:00,0.018102085,1.413977e-07,1.7210607e-07,0.9818976,0.1787721,-0.88293606,-0.0013105541,-0.027932825,0.91217947,-0.64390934
2022-12-12 14:45:00,0.24272643,0.054788385,0.6959397,0.0065454603,0.6792418,0.22462435,0.054788243,0.69593954,-0.97535217,0.5004697
2022-12-12 15:00:00,0.25551888,0.052873556,0.6847069,0.006900648,0.6862755,0.01279245,-0.0019148301,-0.011232808,0.0003551879,0.0070336717
2022-12-12 15:15:00,0.90068734,0.0015331325,0.03295116,0.06482836,0.84076893,0.6451685,-0.051340424,-0.65175575,0.05792771,0.15449348
2022-12-12 15:30:00,3.2655362e-07,1.2093692e-12,1.929862e-15,0.9999997,0.0189225,-0.90068704,-0.0015331325,-0.03295116,0.9351713,-0.8218464
2022-12-12 15:45:00,0.18004069,0.06600509,0.7491007,0.0048535545,0.6410067,0.18004036,0.06600509,0.7491007,-0.9951461,0.6220842
2022-12-12 16:00:00,0.19219175,0.06353349,0.739099,0.0051757167,0.6490217,0.012151055,-0.0024715967,-0.01000162,0.00032216203,0.008014968
2022-12-12 16:15:00,0.89006394,0.0025647623,0.055861242,0.05151007,0.9003087,0.69787216,-0.06096873,-0.6832378,0.046334352,0.25128707
2022-12-12 16:30:00,0.038855687,3.9450862e-07,7.365106e-07,0.9611432,0.21133727,-0.8512082,-0.0025643676,-0.055860505,0.9096331,-0.68897146
2022-12-12 16:45:00,0.0022838686,0.3926021,0.6049612,0.00015282414,0.2896511,-0.03657182,0.3926017,0.6049605,-0.96099037,0.07831383
2022-12-12 17:00:00,0.003260558,0.34954736,0.6469982,0.00019388445,0.30893692,0.0009766893,-0.043054745,0.042036995,4.1060313e-05,0.019285832
2022-12-12 17:15:00,0.0044944254,0.3129083,0.68235594,0.00024133161,0.32753947,0.0012338676,-0.036639057,0.035357744,4.744716e-05,0.01860255
2022-12-12 17:30:00,0.025215972,2.192837e-07,3.2142768e-07,0.9747835,0.1921161,0.020721547,-0.31290808,-0.68235564,0.97454214,-0.13542336
2022-12-12 17:45:00,0.22359216,0.057853486,0.71253353,0.0060208077,0.66830516,0.19837618,0.057853267,0.71253324,-0.9687627,0.47618905
2022-12-12 18:00:00,0.23627718,0.055792883,0.70156217,0.006367759,0.6756148,0.012685028,-0.0020606038,-0.010971375,0.00034695113,0.007309603
2022-12-12 18:15:00,0.24904299,0.053830504,0.69040614,0.006720385,0.68274045,0.012765799,-0.001962379,-0.011156045,0.00035262614,0.0071256724
2022-12-12 18:30:00,0.50476426,2.9849658e-05,0.0002758382,0.49493006,0.43164662,0.25572127,-0.053800654,-0.6901303,0.48820966,-0.25109383
2022-12-12 18:45:00,0.0032493824,0.34995133,0.64660585,0.00019343551,0.30874425,-0.50151485,0.34992146,0.64633,-0.4947366,-0.12290238
2022-12-12 19:00:00,0.9009349,0.0014586821,0.03127396,0.06633246,0.83502275,0.8976855,-0.34849265,-0.6153319,0.06613903,0.52627856
2022-12-12 19:15:00,0.90080404,0.0015022483,0.03225573,0.06543796,0.8384196,-0.00013083099,4.3566284e-05,0.0009817693,-0.0008945046,0.0033968585
2022-12-12 19:30:00,0.011440711,7.812828e-08,7.342913e-08,0.9885591,0.1620013,-0.88936335,-0.0015021702,-0.032255657,0.92312115,-0.6764183
2022-12-12 19:45:00,0.0021421702,0.40056875,0.5971426,0.00014649042,0.28632763,-0.009298542,0.40056866,0.5971425,-0.9884126,0.12432634
2022-12-12 20:00:00,0.89950657,0.0017350876,0.037486587,0.061271746,0.85506225,0.89736444,-0.39883366,-0.559656,0.061125252,0.5687346
2022-12-12 20:15:00,0.89915794,0.0017802382,0.038497496,0.060564302,0.8580312,-0.00034862183,4.5150653e-05,0.0010109121,-0.0007074409,0.0029689847
2022-12-12 20:30:00,0.001968129,0.41119415,0.5866992,0.00013854184,0.2819978,-0.89718986,0.4094139,0.5482017,-0.060425762,-0.5760334
2022-12-12 20:45:00,0.90106624,0.0013682444,0.029233266,0.06833225,0.8276376,0.8990981,-0.4098259,-0.5574659,0.068193704,0.5456398
2022-12-12 21:00:00,0.90102893,0.0014111265,0.030201316,0.0673586,0.8311979,-3.728634e-05,4.2882082e-05,0.0009680495,-0.00097364525,0.0035603107
2022-12-12 21:15:00,0.0017819545,0.42376631,0.5743219,0.00012980589,0.27701595,-0.899247,0.42235518,0.5441206,-0.067228794,-0.554182
2022-12-12 21:30:00,0.004531115,2.4631916e-08,1.3656363e-08,0.99546885,0.13315707,0.0027491604,-0.4237663,-0.5743219,0.99533904,-0.14385888
2022-12-12 21:45:00,0.19203618,0.06356405,0.7392282,0.005171576,0.64892125,0.18750507,0.063564025,0.7392282,-0.99029726,0.5157642
2022-12-12 22:00:00,0.41256148,1.8402761e-05,0.00014398273,0.58727616,0.39619008,0.22052531,-0.063545644,-0.73908424,0.58210456,-0.25273114
2022-12-12 22:15:00,0.165339,0.06925422,0.7609397,0.0044670766,0.63079953,-0.24722248,0.06923582,0.7607957,-0.58280903,0.23460947
2022-12-12 22:30:00,1.5640303e-06,0.96364754,0.03634899,1.9042344e-06,0.08818894,-0.16533744,0.8943933,-0.7245907,-0.0044651725,-0.5426106
2022-12-12 22:45:00,0.35613644,1.3446872e-05,9.4255796e-05,0.64375585,0.37524238,0.3561349,-0.9636341,-0.036254734,0.64375395,0.28705344
2022-12-12 23:00:00,0.3999461,1.7185148e-05,0.00013128412,0.59990543,0.3914886,0.043809634,3.738276e-06,3.702832e-05,-0.0438504,0.016246224
2022-12-12 23:15:00,0.4417634,2.1503363e-05,0.00017758446,0.5580375,0.40716898,0.041817307,4.318215e-06,4.630034e-05,-0.041867927,0.015680375
2022-12-12 23:30:00,0.48115215,2.6417214e-05,0.00023416954,0.51858723,0.42230937,0.03938877,4.9138507e-06,5.658507e-05,-0.03945027,0.015140404
2022-12-12 23:45:00,0.51786596,3.1939777e-05,0.0003019908,0.4818001,0.43693468,0.03671381,5.5225623e-06,6.782127e-05,-0.036787152,0.014625309
2022-12-13 00:00:00,0.09802666,0.090208806,0.8090298,0.0027346862,0.5730679,-0.4198393,0.090176865,0.80872786,-0.47906542,0.13613324
2022-12-13 00:15:00,0.88904524,0.0026361947,0.05742242,0.05089614,0.90349716,0.7910186,-0.08757261,-0.7516074,0.048161454,0.33042923
2022-12-13 00:30:00,0.00051483396,0.5835317,0.41589475,5.8747923e-05,0.22278914,-0.88853043,0.5808955,0.35847235,-0.050837394,-0.680708
2022-12-13 00:45:00,0.0008786326,0.5151113,0.48392776,8.2304025e-05,0.24440786,0.00036379864,-0.06842035,0.068032995,2.35561e-05,0.021618713
2022-12-13 01:00:00,0.90101033,0.0014230885,0.030471217,0.06709536,0.8321719,0.9001317,-0.5136882,-0.45345652,0.06701306,0.5877641
2022-12-13 01:15:00,8.359266e-07,0.9734047,0.02659314,1.347063e-06,0.08000102,-0.9010095,0.9719816,-0.0038780773,-0.06709401,-0.7521709
2022-12-13 01:30:00,0.3137894,1.044827e-05,6.698488e-05,0.68613315,0.35945588,0.31378856,-0.9733942,-0.026526155,0.68613183,0.27945486
2022-12-13 01:45:00,0.9008262,0.0012295833,0.026098425,0.07184576,0.8153162,0.58703685,0.001219135,0.02603144,-0.6142874,0.45586035
2022-12-13 02:00:00,0.90096176,0.0012711487,0.027038794,0.07072829,0.8191488,0.00013554456,4.1565414e-05,0.00094036927,-0.0011174793,0.0038325407
2022-12-13 02:15:00,0.9010413,0.0013131687,0.0279889,0.069656596,0.8228988,7.956193e-05,4.201995e-05,0.00095010595,-0.0010716878,0.0037500637
2022-12-13 02:30:00,0.90106803,0.0013556209,0.028948156,0.068628184,0.8265684,2.6699345e-05,4.2452317e-05,0.0009592567,-0.0010284084,0.0036695956
2022-12-13 02:45:00,0.90104485,0.0013984834,0.02991598,0.067640714,0.83015954,-2.3215274e-05,4.2862408e-05,0.00096782355,-0.0009874706,0.0035910965
2022-12-13 03:00:00,0.0005471528,0.57586944,0.42352235,6.1032333e-05,0.2251308,-0.9004977,0.574471,0.39360636,-0.06757969,-0.60502875
2022-12-13 03:15:00,0.8994844,0.0010533213,0.022106556,0.0773557,0.79749304,0.8989373,-0.5748161,-0.4014158,0.07729467,0.57236224
2022-12-13 03:30:00,0.89990854,0.0010927843,0.023000667,0.075998,0.8017277,0.000424128,3.9463055e-05,0.0008941116,-0.0013577027,0.0042346343
2022-12-13 03:45:00,0.23333229,6.0521634e-06,3.191542e-05,0.76662976,0.32814163,-0.66657627,-0.0010867321,-0.022968752,0.69063175,-0.47358605
2022-12-13 04:00:00,0.11388708,0.083973154,0.79900116,0.0031385825,0.58888125,-0.11944521,0.083967105,0.79896927,-0.76349115,0.26073962
2022-12-13 04:15:00,0.23616344,6.1822866e-06,3.2852564e-05,0.7637975,0.32929522,0.12227636,-0.08396697,-0.7989683,0.7606589,-0.259586
2022-12-13 04:30:00,0.09653621,0.09085842,0.80990857,0.002696813,0.57148165,-0.13962722,0.09085224,0.8098757,-0.7611007,0.24218641
2022-12-13 04:45:00,0.2382883,6.2810186e-06,3.356829e-05,0.76167184,0.33015773,0.1417521,-0.09085214,-0.809875,0.758975,-0.24132393
2022-12-13 05:00:00,3.1045335e-08,0.9952363,0.004763465,2.3789197e-07,0.047694556,-0.23828827,0.99522996,0.004729897,-0.7616716,-0.28246316
2022-12-13 05:15:00,0.25359184,7.019856e-06,3.904775e-05,0.7463621,0.33629194,0.2535918,-0.99522924,-0.0047244173,0.74636185,0.28859738
2022-12-13 05:30:00,0.13170405,0.078118965,0.78658205,0.0035949415,0.60474455,-0.121887796,0.07811194,0.786543,-0.74276716,0.26845258
2022-12-13 05:45:00,0.2558827,7.1347513e-06,3.9918807e-05,0.74407023,0.3371994,0.12417867,-0.07811183,-0.7865421,0.7404753,-0.26754513
2022-12-13 06:00:00,1.1108473e-07,0.99060357,0.009395869,4.5764315e-07,0.05834096,-0.25588262,0.9905964,0.009355951,-0.74406976,-0.27885842
2022-12-13 06:15:00,0.26565534,7.637871e-06,4.3790627e-05,0.7342932,0.34104228,0.26565525,-0.99059594,-0.00935208,0.73429275,0.28270134
2022-12-13 06:30:00,0.3113347,1.0290544e-05,6.561831e-05,0.6885894,0.35853246,0.045679353,2.6526732e-06,2.1827684e-05,-0.045703836,0.017490154
2022-12-13 06:45:00,0.35656664,1.34802185e-05,9.457202e-05,0.6433253,0.37540188,0.045231927,3.1896736e-06,2.8953704e-05,-0.04526407,0.016869424
2022-12-13 07:00:00,0.10334916,0.08798549,0.8057953,0.002870034,0.5785829,-0.2532175,0.08797201,0.8057007,-0.6404553,0.20318101
2022-12-13 07:15:00,0.35221505,1.3145737e-05,9.141243e-05,0.6476804,0.37378812,0.2488659,-0.08797234,-0.80570394,0.6448104,-0.20479478
2022-12-13 07:30:00,0.08872561,0.09448096,0.81429493,0.00249849,0.5628381,-0.26348945,0.09446782,0.8142035,-0.6451819,0.18904997
2022-12-13 07:45:00,0.34745094,1.2786671e-05,8.805129e-05,0.6524482,0.37202007,0.25872535,-0.09446818,-0.8142069,0.6499497,-0.190818
2022-12-13 08:00:00,6.07465e-08,0.9931747,0.0068249265,3.34854e-07,0.05304452,-0.34745088,0.9931619,0.006736875,-0.6524479,-0.31897557
2022-12-13 08:15:00,0.34903988,1.2905608e-05,8.916108e-05,0.65085804,0.3726099,0.34903982,-0.9931618,-0.0067357654,0.65085775,0.3195654
2022-12-13 08:30:00,0.3931914,1.6560825e-05,0.00012488899,0.60666716,0.38897815,0.044151533,3.6552162e-06,3.5727913e-05,-0.044190917,0.016368246
2022-12-13 08:45:00,0.43543214,2.0795389e-05,0.0001697592,0.5643773,0.40477452,0.042240724,4.234565e-06,4.4870198e-05,-0.04228983,0.015796348
2022-12-13 09:00:00,1.13425614e-07,0.9904998,0.00949961,4.6264887e-07,0.05853271,-0.43543202,0.990479,0.009329852,-0.56437683,-0.3462418
2022-12-13 09:15:00,0.4256039,1.9736537e-05,0.00015822165,0.57421815,0.4010741,0.42560378,-0.99048007,-0.009341389,0.5742177,0.3425414
2022-12-13 09:30:00,0.11783547,0.08258495,0.79634017,0.003239441,0.5925511,-0.3077684,0.08256521,0.7961819,-0.5709787,0.19147702
2022-12-13 09:45:00,0.12839037,0.07913326,0.78896654,0.0035098114,0.6019224,0.010554909,-0.0034516884,-0.007373591,0.00027037042,0.009371287
2022-12-13 10:00:00,0.13931797,0.075898334,0.7809926,0.0037910407,0.6110343,0.010927594,-0.0032349234,-0.0079739,0.00028122932,0.009111846
2022-12-13 10:15:00,0.901013,0.0014215077,0.030435553,0.06712995,0.8320437,0.761695,-0.07447682,-0.7505571,0.063338906,0.2210094
2022-12-13 10:30:00,0.90091866,0.0014649387,0.031415008,0.06620141,0.83551675,-9.434742e-05,4.3431166e-05,0.0009794567,-0.0009285404,0.0034730772
2022-12-13 10:45:00,0.12069106,0.08161553,0.7943809,0.0033124762,0.59514725,-0.7802276,0.08015059,0.7629659,-0.062888935,-0.24036948
2022-12-13 11:00:00,0.25672162,7.177111e-06,4.0241197e-05,0.743231,0.33753103,0.13603054,-0.081608355,-0.79434067,0.7399185,-0.25761622
2022-12-13 11:15:00,0.102438815,0.08835556,0.80635875,0.0028468724,0.5776556,-0.1542828,0.08834839,0.8063185,-0.7403841,0.24012457
2022-12-13 11:30:00,0.25790507,7.2371313e-06,4.0699146e-05,0.742047,0.33799833,0.15546626,-0.08834833,-0.80631804,0.7392001,-0.23965728
2022-12-13 11:45:00,0.08717035,0.09525036,0.8151203,0.0024590213,0.56104547,-0.17073473,0.095243126,0.81507957,-0.73958796,0.22304717
2022-12-13 12:00:00,0.25846893,7.2658368e-06,4.091864e-05,0.74148285,0.33822072,0.1712986,-0.0952431,-0.81507933,0.73902386,-0.22282477
2022-12-13 12:15:00,0.30421874,9.842534e-06,6.17765e-05,0.69570965,0.35584798,0.045749806,2.5766976e-06,2.0857868e-05,-0.04577324,0.017627263
2022-12-13 12:30:00,0.34968102,1.2953831e-05,8.961205e-05,0.6502164,0.37284788,0.04546226,3.1112966e-06,2.7835544e-05,-0.045493204,0.01699989
2022-12-13 12:45:00,0.043980528,0.12833901,0.82632303,0.0013574341,0.4961337,-0.30570048,0.12832606,0.8262334,-0.648859,0.12328581
2022-12-13 13:00:00,9.527726e-09,0.9974944,0.0025054873,1.3216453e-07,0.03950673,-0.04398052,0.86915535,-0.82381755,-0.0013573018,-0.45662695
2022-12-13 13:15:00,0.3099919,1.020496e-05,6.487982e-05,0.689933,0.35802674,0.3099919,-0.99748415,-0.0024406074,0.6899329,0.31852
2022-12-13 13:30:00,0.08986347,0.09392877,0.8136804,0.0025273697,0.5641338,-0.22012843,0.09391856,0.8136155,-0.68740565,0.20610707
2022-12-13 13:45:00,0.09923357,0.08969173,0.8083093,0.0027653628,0.5743387,0.009370092,-0.0042370376,-0.0053710476,0.00023799321,0.010204826
2022-12-13 14:00:00,0.26270884,7.483937e-06,4.2596206e-05,0.7372411,0.33988827,0.16347529,-0.08968425,-0.80826676,0.73447573,-0.23445038
2022-12-13 14:15:00,0.08453041,0.09659701,0.8164805,0.0023920357,0.55794364,-0.17817843,0.09658952,0.81643796,-0.73484904,0.21805537
2022-12-13 14:30:00,9.72596e-07,3.3271073e-12,1.0668176e-14,0.99999905,0.02358707,-0.084529445,-0.09659701,-0.8164805,0.997607,-0.53435653
2022-12-13 14:45:00,0.8799415,0.003227324,0.07021246,0.046618674,0.9270255,0.87994057,0.003227324,0.07021246,-0.95338035,0.90343845
2022-12-13 15:00:00,0.8792738,0.0032684354,0.07109345,0.04636434,0.9285007,-0.0006677611,4.11115e-05,0.00088098494,-0.00025433538,0.0014752015
2022-12-13 15:15:00,0.4631862,2.4060831e-05,0.00020655686,0.5365832,0.41534543,-0.41608757,-0.0032443746,-0.07088689,0.49021885,-0.5131553
2022-12-13 15:30:00,0.50126207,2.931441e-05,0.00026923322,0.49843937,0.43024677,0.03807588,5.2535784e-06,6.267636e-05,-0.03814381,0.014901343
2022-12-13 15:45:00,0.034123633,0.1426338,0.82214254,0.0011000237,0.4739782,-0.46713844,0.14260447,0.8218733,-0.49733934,0.04373142
2022-12-13 16:00:00,1.36979414e-08,0.99694353,0.0030563052,1.5803889e-07,0.041868374,-0.034123622,0.85430974,-0.81908625,-0.0010998658,-0.43210983
2022-12-13 16:15:00,0.4406314,2.1375246e-05,0.00017616192,0.5591711,0.4067402,0.44063136,-0.99692214,-0.0028801432,0.5591709,0.3648718
2022-12-13 16:30:00,0.4801643,2.6282218e-05,0.00023256501,0.51957685,0.42192355,0.03953291,4.906971e-06,5.640309e-05,-0.03959422,0.015183369
2022-12-13 16:45:00,0.056393333,0.11548312,0.82644695,0.0016765799,0.51879287,-0.42377096,0.11545684,0.8262144,-0.5179003,0.09686932
2022-12-13 17:00:00,0.063756116,0.10951088,0.82486856,0.0018644119,0.5303509,0.0073627844,-0.0059722345,-0.0015783816,0.00018783189,0.011558044
2022-12-13 17:15:00,0.41671267,1.881876e-05,0.00014838768,0.5831201,0.3977417,0.35295656,-0.10949207,-0.8247202,0.5812557,-0.13260922
2022-12-13 17:30:00,6.6801995e-06,2.1111194e-11,2.288024e-13,0.9999933,0.034845408,-0.416706,-1.8818739e-05,-0.00014838768,0.41687322,-0.3628963
2022-12-13 17:45:00,0.042314794,0.13043389,0.8259371,0.0013142496,0.492701,0.042308114,0.13043389,0.8259371,-0.99867904,0.4578556
2022-12-13 18:00:00,0.048570424,0.12307755,0.8268761,0.0014759271,0.50506413,0.0062556327,-0.007356344,0.0009390334,0.00016167754,0.012363149
2022-12-13 18:15:00,0.55765843,3.9262173e-05,0.00039777765,0.44190454,0.45357692,0.509088,-0.12303829,-0.8264783,0.4404286,-0.051487237
2022-12-13 18:30:00,0.58839685,4.616211e-05,0.0004932618,0.41106376,0.46717787,0.0307384,6.8999384e-06,9.548412e-05,-0.030840784,0.013600958
2022-12-13 18:45:00,0.033719227,0.14333704,0.8218544,0.0010893489,0.47296032,-0.5546776,0.14329088,0.8213611,-0.4099744,0.005782448
2022-12-13 19:00:00,0.570097,4.190514e-05,0.00043379673,0.4294273,0.45899183,0.5363778,-0.14329512,-0.8214206,0.42833793,-0.013968499
2022-12-13 19:15:00,0.03042309,0.14952922,0.8190458,0.001001906,0.4642614,-0.5396739,0.14948732,0.818612,-0.42842537,0.0052695987
2022-12-13 19:30:00,0.55180264,3.808145e-05,0.00038192258,0.44777733,0.45106584,0.5213796,-0.14949115,-0.81866384,0.44677544,-0.013195578
2022-12-13 19:45:00,0.58306617,4.4873508e-05,0.00047507996,0.4164139,0.4647646,0.0312635,6.7920587e-06,9.3157396e-05,-0.03136345,0.01369874
2022-12-13 20:00:00,0.021197602,0.17315604,0.8048948,0.00075156,0.43485886,-0.56186855,0.17311116,0.8044197,-0.41566235,-0.029905718
2022-12-13 20:15:00,0.5632745,4.043207e-05,0.00041363272,0.43627143,0.45600775,0.5420769,-0.1731156,-0.80448115,0.43551987,0.02114888
