feature,overall_finite_row_count,overall_finite_row_pct
accel,5185,0.8001543209876543
accel_5h,5185,0.8001543209876543
amihud_illiq,5185,0.8001543209876543
amihud_z,5185,0.8001543209876543
atr_change_rate,5185,0.8001543209876543
atr_compression_ratio,5185,0.8001543209876543
atr_pct_change,5185,0.8001543209876543
atr_percentile,5185,0.8001543209876543
atr_slope,5185,0.8001543209876543
autocorr_24h,5185,0.8001543209876543
autocorr_6h,5185,0.8001543209876543
bars_in_high_vol_state_log_norm,5185,0.8001543209876543
bars_outside_ema20_atr_band_log_norm,5185,0.8001543209876543
bars_since_ema20_ema50_cross_log_norm,5185,0.8001543209876543
bollinger_band_width,5185,0.8001543209876543
breakout_t,5185,0.8001543209876543
choppiness_index_20,5185,0.8001543209876543
coherence_24,5185,0.8001543209876543
compression_ratio,5185,0.8001543209876543
compression_score,5185,0.8001543209876543
direction_entropy_20,5185,0.8001543209876543
dist_ema200_atr,5185,0.8001543209876543
dist_ema20_atr,5185,0.8001543209876543
dist_ema50_atr,5185,0.8001543209876543
dist_ema_fast,5185,0.8001543209876543
dist_local_swing,5185,0.8001543209876543
dist_ma100_atr,5185,0.8001543209876543
dist_prior_day_high,5185,0.8001543209876543
dist_prior_day_low,5185,0.8001543209876543
dist_range_mid_atr,5185,0.8001543209876543
dist_rolling_7d_high,5185,0.8001543209876543
dist_vwap_atr,5185,0.8001543209876543
dist_vwap_norm,5185,0.8001543209876543
dist_weekly_vwap,5185,0.8001543209876543
distance_to_ema,5185,0.8001543209876543
dlog_vol_5h,5185,0.8001543209876543
efficiency_ratio_20,5185,0.8001543209876543
ema20_gt_ema50,5185,0.8001543209876543
ema20_slope_5h,5185,0.8001543209876543
ema50_ema200_spread_atr,5185,0.8001543209876543
ema50_gt_ema200,5185,0.8001543209876543
ema50_slope,5185,0.8001543209876543
ema_slope_norm,5185,0.8001543209876543
impulse_ratio_24,5185,0.8001543209876543
loc_bb_channel_pos_24,5185,0.8001543209876543
loc_bb_channel_pos_48,5185,0.8001543209876543
loc_ema_stack_pos_24,5185,0.8001543209876543
loc_ema_stack_pos_48,5185,0.8001543209876543
loc_initial_balance_pos_24,5185,0.8001543209876543
loc_initial_balance_pos_48,5185,0.8001543209876543
loc_pivot_ladder_pos_24,5185,0.8001543209876543
loc_pivot_ladder_pos_48,5185,0.8001543209876543
loc_prev_day_range_pos_24,5185,0.8001543209876543
loc_prev_day_range_pos_48,5185,0.8001543209876543
loc_prev_week_range_pos_24,5185,0.8001543209876543
loc_prev_week_range_pos_48,5185,0.8001543209876543
loc_prior_bar_pos_24,5185,0.8001543209876543
loc_prior_bar_pos_48,5185,0.8001543209876543
loc_pullback_depth_24,5185,0.8001543209876543
loc_pullback_depth_48,5185,0.8001543209876543
loc_range_pos_24,5185,0.8001543209876543
loc_range_pos_48,5185,0.8001543209876543
loc_session_pos_24,5185,0.8001543209876543
loc_session_pos_48,5185,0.8001543209876543
loc_swing_range_pos_24,5185,0.8001543209876543
loc_swing_range_pos_48,5185,0.8001543209876543
loc_vwap_dev_z_24,5185,0.8001543209876543
loc_vwap_dev_z_48,5185,0.8001543209876543
momentum_accel,5185,0.8001543209876543
path_efficiency_12,5185,0.8001543209876543
path_efficiency_24,5185,0.8001543209876543
pct_breakout_t,5185,0.8001543209876543
price_lt_ema200,5185,0.8001543209876543
prior_range,5185,0.8001543209876543
prior_volatility,5185,0.8001543209876543
pullback_depth,5185,0.8001543209876543
range_24h_pct,5185,0.8001543209876543
range_expansion_ratio,5185,0.8001543209876543
realized_volatility_24h,5185,0.8001543209876543
regime_stability_24h,5185,0.8001543209876543
ret16h,5185,0.8001543209876543
ret1h_z,5185,0.8001543209876543
ret24h,5185,0.8001543209876543
ret2h,5185,0.8001543209876543
ret4h,5185,0.8001543209876543
ret8h,5185,0.8001543209876543
return_autocorr_48,5185,0.8001543209876543
rolling_range_20,5185,0.8001543209876543
rsi_slope,5185,0.8001543209876543
rv_24h,5185,0.8001543209876543
rv_2h,5185,0.8001543209876543
rv_4h,5185,0.8001543209876543
rv_8h,5185,0.8001543209876543
rvol_z,5185,0.8001543209876543
slope,5185,0.8001543209876543
spectral_entropy_ret_24,5185,0.8001543209876543
tail_asymmetry_q90_q10_atr_norm,5185,0.8001543209876543
trend_acceleration,5185,0.8001543209876543
trend_strength_percentile,5185,0.8001543209876543
true_range_percentile,5185,0.8001543209876543
up_down_return_mass_ratio_tanh,5185,0.8001543209876543
up_down_semivol_ratio_tanh,5185,0.8001543209876543
variance_ratio_10_48,5185,0.8001543209876543
vol_regime_z,5185,0.8001543209876543
vol_z,5185,0.8001543209876543
vol_z_4h,5185,0.8001543209876543
volatility_autocorr_48,5185,0.8001543209876543
volatility_of_volatility_48,5185,0.8001543209876543
volatility_ratio_short_long,5185,0.8001543209876543
volume_autocorr_48,5185,0.8001543209876543
volume_entropy_12,5185,0.8001543209876543
volume_entropy_24,5185,0.8001543209876543
volume_percentile,5185,0.8001543209876543
volume_trend_48,5185,0.8001543209876543
volume_zscore_48h,5185,0.8001543209876543
vov_fast_slow_ratio,5185,0.8001543209876543
vov_mad_20,5185,0.8001543209876543
vov_ratio,5185,0.8001543209876543
zscore_price_200,5185,0.8001543209876543
zscore_price_50,5185,0.8001543209876543
