fold_id,seed,regime_family,gain,split
0,42,compression,1341.8698,172.0
0,42,context,504.63068,79.0
0,42,liquidity,311.75006,137.0
0,42,momentum,88.841705,27.0
0,42,path_structure,811.50995,238.0
0,42,trend,258.01807,82.0
0,42,volatility,346.36374,120.0
0,42,volatility_term_structure,271.72705,102.0
1,42,compression,1655.5972,270.0
1,42,context,458.54218,143.0
1,42,liquidity,509.2166,270.0
1,42,momentum,149.98856,63.0
1,42,path_structure,926.2414,402.0
1,42,trend,331.0774,140.0
1,42,volatility,621.4507,223.0
1,42,volatility_term_structure,329.78467,171.0
2,42,compression,1431.266,126.0
2,42,context,346.25946,79.0
2,42,liquidity,252.87144,116.0
2,42,momentum,64.68233,27.0
2,42,path_structure,611.7225,199.0
2,42,trend,169.33078,66.0
2,42,volatility,228.77742,87.0
2,42,volatility_term_structure,148.36862,72.0
3,42,compression,906.62994,25.0
3,42,context,90.906654,12.0
3,42,liquidity,9.70599,7.0
3,42,path_structure,78.503975,16.0
3,42,trend,44.31417,10.0
3,42,volatility,51.03812,10.0
3,42,volatility_term_structure,26.154182,9.0
