fold_id,target_mean,target_std,target_p1,target_p50,target_p99
0,-0.020882783,1.5365293,-4.319317522048951,0.0,4.167047777175871
1,-0.019549547,1.5323405,-4.272451629638672,0.0,4.1800583648681595
2,-0.014256494,1.5315223,-4.132021894454956,0.0,4.225301027297982
3,-0.0006755033,1.5133936,-4.098523273468017,0.0,4.137042789459238
4,0.008877615,1.5190498,-4.097650890350342,0.0,4.197168855667116
