fold_id,seed,group,gain,split
0,42,location,0.627621,2.0
0,42,regime,3.2241359,13.0
1,42,location,1.5773983,12.0
1,42,regime,8.7675,40.0
2,42,location,5.3757005,27.0
2,42,regime,26.932035,67.0
