feature_name,status,reason,support,group,regime_family
loc_dist_ema50_atr_ts_top20,retained,retained,331002,location,
loc_dist_ema50_atr_ts_bot20,retained,retained,78235,location,
loc_dist_ema50_atr_ts_top30,retained,retained,290241,location,
loc_dist_ema50_atr_ts_bot30,retained,retained,118986,location,
loc_dist_ema50_atr_ts_top40,retained,retained,256280,location,
loc_dist_ema50_atr_ts_bot40,retained,retained,152940,location,
loc_dist_ema50_atr_ts_top50,retained,retained,204923,location,
loc_dist_ema50_atr_ts_bot50,retained,retained,204927,location,
loc_dist_ema50_atr_ts_top60,retained,retained,153256,location,
loc_dist_ema50_atr_ts_bot60,retained,retained,255964,location,
loc_dist_ema50_atr_ts_top70,retained,retained,119357,location,
loc_dist_ema50_atr_ts_bot70,retained,retained,289872,location,
loc_dist_ema50_atr_ts_top80,retained,retained,78713,location,
loc_dist_ema50_atr_ts_bot80,retained,retained,330523,location,
loc_dist_ema50_atr_ts_band20_80,retained,retained,252565,location,
loc_dist_ema50_atr_ts_band25_75,retained,retained,209219,location,
loc_dist_ema50_atr_ts_band30_70,retained,retained,171153,location,
loc_dist_ema50_atr_ts_band40_60,retained,retained,103284,location,
loc_loc_vwap_dev_z_24_ts_top20,retained,retained,331002,location,
loc_loc_vwap_dev_z_24_ts_bot20,retained,retained,78235,location,
loc_loc_vwap_dev_z_24_ts_top30,retained,retained,290241,location,
loc_loc_vwap_dev_z_24_ts_bot30,retained,retained,118986,location,
loc_loc_vwap_dev_z_24_ts_top40,retained,retained,256280,location,
loc_loc_vwap_dev_z_24_ts_bot40,retained,retained,152940,location,
loc_loc_vwap_dev_z_24_ts_top50,retained,retained,204923,location,
loc_loc_vwap_dev_z_24_ts_bot50,retained,retained,204927,location,
loc_loc_vwap_dev_z_24_ts_top60,retained,retained,153256,location,
loc_loc_vwap_dev_z_24_ts_bot60,retained,retained,255964,location,
loc_loc_vwap_dev_z_24_ts_top70,retained,retained,119357,location,
loc_loc_vwap_dev_z_24_ts_bot70,retained,retained,289872,location,
loc_loc_vwap_dev_z_24_ts_top80,retained,retained,78713,location,
loc_loc_vwap_dev_z_24_ts_bot80,retained,retained,330523,location,
loc_loc_vwap_dev_z_24_ts_band20_80,retained,retained,252565,location,
loc_loc_vwap_dev_z_24_ts_band25_75,retained,retained,209219,location,
loc_loc_vwap_dev_z_24_ts_band30_70,retained,retained,171153,location,
loc_loc_vwap_dev_z_24_ts_band40_60,retained,retained,103284,location,
loc_loc_range_pos_24_ts_top20,retained,retained,331002,location,
loc_loc_range_pos_24_ts_bot20,retained,retained,78235,location,
loc_loc_range_pos_24_ts_top30,retained,retained,290241,location,
loc_loc_range_pos_24_ts_bot30,retained,retained,118986,location,
loc_loc_range_pos_24_ts_top40,retained,retained,256280,location,
loc_loc_range_pos_24_ts_bot40,retained,retained,152940,location,
loc_loc_range_pos_24_ts_top50,retained,retained,204923,location,
loc_loc_range_pos_24_ts_bot50,retained,retained,204927,location,
loc_loc_range_pos_24_ts_top60,retained,retained,153256,location,
loc_loc_range_pos_24_ts_bot60,retained,retained,255964,location,
loc_loc_range_pos_24_ts_top70,retained,retained,119357,location,
loc_loc_range_pos_24_ts_bot70,retained,retained,289872,location,
