canonical_key,trigger,location,regime,mean_net_ret,directional_mean_ret,std_net_ret,mean_within_fold_std,mean_support_pct,std_support_pct,presence_freq,presence_freq_units,sign_consistency,min_support_actual,mean_uplift,mean_baseline_ret,mean_oos_ic,p25_oos_ic,p50_oos_ic,p75_oos_ic,mean_delta_ic,positive_ic_fraction,mean_ic,ic_tstat,ic_sign_consistency,decile_spread_sharpe,mask_ic_uplift,regression_beta,regression_slope_fit,learnability_step_c_score,trade_path_quality_score,quality_stability_score,path_smoothness_term,path_survivability_term,path_stability_term,path_realized_profit_consistency_term,path_trajectory_smoothness_term,full_quality_score,composite_score,required_hurdle,hurdle_excess,n_folds,discovery_count,n_instances,display_arity,structural_depth,pipeline_stage,parent_context_key,side,rule_type,accepted,rejection_reason,preset,min_support_actual_pct,within_mask_ic,delta_within_mask_ic,entropy_reduction,support_objective_score,source_target,source_horizon,composite_score_step1,support_score,diversity_score,stage_b_score,stage_b_rejection_reason,top10_mean_ret,top10_net_ret,rule_type_class,production_classification,classification_diagnostics,rule_gain_score,rule_split_score,rule_model_importance_score,is_too_narrow,is_too_broad,comp_bonus,pruner_rank_score,within_leaf_mean_ic,within_leaf_positive_ic_fraction,within_leaf_mean_top_quantile_spread,within_leaf_mean_edge_uplift,within_leaf_hit_lift,within_leaf_valid_folds,within_leaf_future_edge_learnability_score,learnability_definition,leaf_reconstructability_score,stage_c_rejection_reason,cheap_rank,step1_bucket_side,step1_bucket_horizon
(*)|(dist_rolling_7d_high>0.21921894)|(prior_volatility>0.067109697&range_24h_pct>0.062888861),*,dist_rolling_7d_high>0.21921894,prior_volatility>0.067109697&range_24h_pct>0.062888861,0.003386430675163865,0.003386430675163865,0.0023178618592386035,0.04654396139085293,0.052700000000000004,0.015375485538855531,1.0,1.0,0.5237410071942447,409,,,0.032831707175199086,0.0038954947690777912,0.0310015786835944,0.0599377910897157,,0.75,0.11718431464856742,3.9212157921490203,1.0,0.18224308360368013,0.12552772853142324,2.201769530773163,0.21640914186401652,0.8450880596160635,0.002487864080772839,11.210516077183915,0.999329299739067,0.9969450853761778,0.9988649719099036,0.01,0.012109938077628613,0.0733533503539927,0.0733533503539927,7.365910299999999e-05,0.0033127715721638653,4,1,1,3,3,stage_a_context,,long,3-way,False,b_sign_consistency_too_low,production,0.027266666666666668,0.11718431464856742,0.12552772853142324,-0.3187626600265503,0.24320000000000003,primary_target,0,,0.29511999999999994,,0.4684455603169633,b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.003386430675163865, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 409, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.8304629792909282,False,False,0.3,0.8304629792909282,0.07800994418664658,0.75,0.010808988568264209,0.006183278856113488,0.022281285383235483,4,0.8450880596160635,within_leaf_future_edge,0.5195832257650413,,0.8304629792909282,long,0
(*)|(dist_rolling_7d_high>0.23620659)|(rolling_range_20>-0.010023702),*,dist_rolling_7d_high>0.23620659,rolling_range_20>-0.010023702,0.0035824596707243472,0.0035824596707243472,0.0016612131525362574,0.04601536504924297,0.05018333333333333,0.013109231268249274,1.0,1.0,0.5146627565982405,432,,,0.034299312862125314,0.00867475396471916,0.03271229166356028,0.058336850560966436,,1.0,0.10849481499393573,3.2916424586488033,1.0,0.18839574605226517,0.11683822887679157,1.2525051087141037,0.3551072137625425,0.8495888550453742,0.0024951678250899985,11.604079271687958,0.999329299739067,0.9996098456238077,0.999126796883404,0.01,0.016898484900593758,0.07317528494658243,0.07317528494658243,8.975790356944445e-05,0.003492701767154903,4,1,1,2,2,stage_a_context,,long,2-way,False,b_sign_consistency_too_low,production,0.0288,0.10849481499393573,0.11683822887679157,-0.30861449241638184,0.20293333333333324,primary_target,0,,0.28102666666666665,,0.482409560034882,b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0035824596707243472, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 432, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.6747565257849178,False,False,0.15,0.6747565257849178,0.07522812966698113,1.0,0.008275729499241331,0.003396593608843295,0.008451313867662957,4,0.8495888550453742,within_leaf_future_edge,0.543264858554022,,0.6747565257849178,long,0
(*)|(dist_rolling_7d_high>0.22512846)|(range_24h_pct>0.077649929),*,dist_rolling_7d_high>0.22512846,range_24h_pct>0.077649929,0.0028823004249716178,0.0028823004249716178,0.0020520097713168013,0.04439667519181967,0.06146666666666666,0.012837704883142727,1.0,1.0,0.521021021021021,617,,,0.02940517011588358,0.010464541360118755,0.02908188025698423,0.04802250901274905,,0.75,0.07773415129174785,3.7418198130689544,1.0,0.09675094741396606,0.08607756517460369,1.2491921484470367,0.22297171111289413,0.7877515200828205,0.0024963489442810963,11.770037607170453,0.999329299739067,0.9999915226232168,0.9992182187004446,0.01,0.011236508842557669,0.07282192275985398,0.07282192275985398,8.843101177777779e-05,0.00279386941319384,4,1,1,2,2,stage_a_context,,long,2-way,False,b_sign_consistency_too_low,production,0.041133333333333334,0.07773415129174785,0.08607756517460369,-0.3168827295303345,0.38346666666666657,primary_target,0,,0.3442133333333333,,0.45579161087296305,b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0028823004249716178, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 617, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.9870970595227625,False,False,0.15,0.9870970595227625,0.040475420060349196,0.75,0.006732925384778085,0.0037782908021919337,0.030533965494934368,4,0.7877515200828205,within_leaf_future_edge,0.45804367885169867,,0.9870970595227625,long,0
(*)|(dist_prior_day_high>0.078000061&dist_rolling_7d_high>0.22846238)|(*),*,dist_prior_day_high>0.078000061&dist_rolling_7d_high>0.22846238,*,0.0029217131705081556,0.0029217131705081556,0.0017562323387645823,0.04519732017070055,0.050866666666666664,0.010325050443783151,1.0,1.0,0.5484848484848485,534,,,0.028162207665961548,0.02114596052979259,0.03414508717354295,0.04116133430971191,,0.75,0.10094435079807432,4.641270934820165,1.0,0.17191139049828053,0.10928776468093016,1.84903284907341,0.2327139451356708,0.8832622479583123,0.002481776286387806,11.112710311035856,0.999329299739067,0.9999791974919416,0.9933974377739249,0.01,0.01231309026479721,0.07255335548933706,0.07255335548933706,8.967138844444446e-05,0.002832041782063711,4,1,1,2,2,stage_a_context,,long,2-way,False,b_sign_consistency_too_low,production,0.0356,0.10094435079807432,0.10928776468093016,-0.31720590591430664,0.2138666666666666,primary_target,0,,0.28485333333333335,,0.4548173515269609,b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0029217131705081556, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 534, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.5111770835990664,False,False,0.15,0.5111770835990664,0.06704162983756849,0.75,0.008609697007404502,0.005590629117723121,0.04822727667607611,4,0.8832622479583123,within_leaf_future_edge,0.5216959286297299,,0.5111770835990664,long,0
(*)|(dist_weekly_vwap<=-0.057300895)|(realized_volatility_24h>0.20427527),*,dist_weekly_vwap<=-0.057300895,realized_volatility_24h>0.20427527,0.003162747743772343,0.003162747743772343,0.0015324426979080453,0.02985910838469863,0.0614,0.024802688026367897,1.0,1.0,0.5088566827697263,347,,,0.048299895297262446,0.0361754586117327,0.04218531162527925,0.054309748310808995,,1.0,0.056709783588333874,1.5707725721896466,0.75,0.14195641689002514,0.06505319747118972,0.2758042486384511,0.3842641071734503,0.8939173516721304,0.0001245023908958223,9.602360459128437,0.999329299739067,0.01,0.9966876058038595,0.01,0.01740157976746559,0.025605360096249644,0.025605360096249644,8.843821600000001e-05,0.0030743095277723427,4,1,1,2,2,stage_a_context,,long,2-way,False,b_min_fold_support_too_low|b_sign_consistency_too_low,production,0.023133333333333332,0.056709783588333874,0.06505319747118972,-0.12791049480438232,0.3824,primary_target,0,,0.34384000000000003,,0.5025577606016258,b_min_fold_support_too_low|b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.003162747743772343, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 347, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_min_fold_support_too_low|b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.8635444347898324,False,False,0.15,0.8635444347898324,0.100242375528219,1.0,0.006429677547013676,0.0035663325781122622,0.037143735384678134,4,0.8939173516721304,within_leaf_future_edge,0.4592537533641946,,0.8635444347898324,long,0
(*)|(dist_weekly_vwap<=-0.069064148)|(range_24h_pct>0.056503907&realized_volatility_24h>-0.47739747),*,dist_weekly_vwap<=-0.069064148,range_24h_pct>0.056503907&realized_volatility_24h>-0.47739747,0.0021665776730515063,0.0021665776730515063,0.0009957800137185878,0.03073458792641759,0.0672,0.016678995440040412,1.0,1.0,0.5363489499192245,582,,,0.04046850765562107,0.03612847382184732,0.047300568381532786,0.05164060221530653,,1.0,0.057880258483400455,2.1531802384367285,1.0,0.1044027516618371,0.0662236723662563,1.2629198357462883,0.1823422151093152,0.7919638366558681,0.00012480765532326598,11.611942263196685,0.999329299739067,0.01,0.9991313602501537,0.01,0.01713893935084343,0.025215917224004233,0.025215917224004233,7.233858799999999e-05,0.002094239085051506,4,1,1,3,3,stage_a_context,,long,3-way,False,b_sign_consistency_too_low,production,0.0388,0.057880258483400455,0.0662236723662563,-0.1903132200241089,0.4751999999999999,primary_target,0,,0.37631999999999993,,0.4436978232524366,b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0021665776730515063, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 582, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.9124641476855532,False,False,0.3,0.9124641476855532,0.0544670947594498,0.75,0.003918857721187738,0.002119233193189277,0.03292612959879662,4,0.7919638366558681,within_leaf_future_edge,0.43444283681168444,,0.9124641476855532,long,0
(*)|(bars_in_high_vol_state_log_norm>1.6008443)|(spectral_entropy_ret_24>0.015250965),*,bars_in_high_vol_state_log_norm>1.6008443,spectral_entropy_ret_24>0.015250965,0.002904583001509309,0.002904583001509309,0.002235179921241079,0.0315920552238822,0.06265,0.036321783332381195,1.0,1.0,0.572901325478645,394,,,0.025425275959052057,-0.004516281964468093,0.025950649363104202,0.055892207286624356,,0.5,0.04693110562086601,0.922904655928132,0.75,0.1075427383184433,0.05527451950372185,-0.31648704409599304,0.39312264783806794,0.33202891922101563,0.0001204226265512416,6.00000024999999,0.999329299739067,0.01,0.9640275859633849,0.01,0.026032688096165657,0.0247333791039655,0.0247333791039655,8.8304394125e-05,0.002816278607384309,4,1,1,2,2,stage_a_context,,long,2-way,False,b_sign_consistency_too_low,production,0.026266666666666667,0.04693110562086601,0.05527451950372185,-0.16556251049041748,0.4023999999999999,primary_target,0,,0.35084,,0.45736908460824605,b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.002904583001509309, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 394, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.3110602974006784,False,False,0.15,0.3110602974006784,0.020501657831488995,0.5,0.0007994017120870271,0.0002474985227872148,0.007275808230808728,4,0.33202891922101563,within_leaf_future_edge,0.40182896628000997,,0.3110602974006784,long,0
(*)|(zscore_price_50<=0.34207869)|(choppiness_index_20<=1.0560515&prior_volatility>0.48053756&range_24h_pct>0.033534616&return_autocorr_48<=0.40249896),*,zscore_price_50<=0.34207869,choppiness_index_20<=1.0560515&prior_volatility>0.48053756&range_24h_pct>0.033534616&return_autocorr_48<=0.40249896,0.003090309604885988,0.003090309604885988,0.0023176134793772263,0.02753784041851759,0.05450000000000001,0.028342410310737906,1.0,1.0,0.5154320987654321,298,,,0.037840698210008135,0.022072812617072952,0.038482584028043554,0.05425046962097873,,1.0,0.07902004235888971,1.494005191354072,0.75,0.1362447701394558,0.08736345624174553,-0.25964193046092987,0.56725186098839,0.9144483128633455,0.00011992132181709331,5.83828372686822,0.999329299739067,0.01,0.9600144564832092,0.01,0.017394036054611206,0.024665380730771114,0.024665380730771114,9.447322500000001e-05,0.002995836379885988,4,1,1,5,5,stage_a_context,,long,5-way,False,b_min_fold_support_too_low|b_sign_consistency_too_low,production,0.019866666666666668,0.07902004235888971,0.08736345624174553,-0.10047900676727295,0.2720000000000001,primary_target,0,,0.3052,,0.45124309562223025,b_min_fold_support_too_low|b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.003090309604885988, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 298, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_min_fold_support_too_low|b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.3632697978269108,False,False,0.1,0.3632697978269108,0.11333463508979727,1.0,0.0076979939657709955,0.0041784776029513415,0.04714087889097368,4,0.9144483128633455,within_leaf_future_edge,0.4706011510886792,,0.3632697978269108,long,0
(*)|(dist_weekly_vwap<=-0.098474912)|(range_24h_pct>0.03485918),*,dist_weekly_vwap<=-0.098474912,range_24h_pct>0.03485918,0.0023638930724700913,0.0023638930724700913,0.0011253407532253155,0.030402216594666243,0.058333333333333334,0.016493769867572557,1.0,1.0,0.5299401197604791,549,,,0.03852757473799603,0.03655125701341086,0.03961498831173781,0.04159130603632298,,1.0,0.06387092418229731,2.312249152658857,0.75,0.12922050093766302,0.07221433806515315,1.6216820534318686,0.09953667757920273,0.7720366219083689,0.00012476307314339356,11.095366121249592,0.999329299739067,0.01,0.998774463440391,0.01,0.017231544479727745,0.02402302648845272,0.02402302648845272,8.877777777777779e-05,0.0022751152946923134,4,1,1,2,2,stage_a_context,,long,2-way,False,b_sign_consistency_too_low,production,0.0366,0.06387092418229731,0.07221433806515315,-0.17555952072143555,0.3333333333333333,primary_target,0,,0.32666666666666666,,0.4525902558140157,b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0023638930724700913, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 549, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.8804296416550574,False,False,0.15,0.8804296416550574,0.07108767908324748,1.0,0.003702125866864488,0.0011835436840849523,0.01856092236301364,4,0.7720366219083689,within_leaf_future_edge,0.4117860093757033,,0.8804296416550574,long,0
(*)|(dist_weekly_vwap<=-0.061544839)|(prior_volatility>0.21440034),*,dist_weekly_vwap<=-0.061544839,prior_volatility>0.21440034,0.003038911600015126,0.003038911600015126,0.00190743123203129,0.030484422110021114,0.05263333333333333,0.01787801256665106,1.0,1.0,0.5024154589371981,342,,,0.04886801769543721,0.035878169094470176,0.05203124220173108,0.06502109080269812,,1.0,0.08348395543015619,1.5467384513291231,0.75,0.13728719018399715,0.09182736931301205,0.005184575915336609,0.19474148202538075,0.9209396020102215,0.00011995836781380654,5.901378030081874,0.999329299739067,0.01,0.9603110233643996,0.01,0.01725693605840206,0.023395334259381294,0.023395334259381294,8.945139427777778e-05,0.0029494602057373483,4,1,1,2,2,stage_a_context,,long,2-way,False,b_min_fold_support_too_low|b_sign_consistency_too_low,production,0.0228,0.08348395543015619,0.09182736931301205,-0.17787635326385498,0.24213333333333326,primary_target,0,,0.29474666666666666,,0.4935855000151282,b_min_fold_support_too_low|b_sign_consistency_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 4, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 4, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.003038911600015126, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 342, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_min_fold_support_too_low|b_sign_consistency_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.7517892666639976,False,False,0.15,0.7517892666639976,0.12209217379194195,1.0,0.009910810191792926,0.004760737310905542,0.04957272062793483,4,0.9209396020102215,within_leaf_future_edge,0.4253985642312831,,0.7517892666639976,long,0
