feature_name,group,usage_count
loc_dist_ema20_atr_ts_bot70,location,3
reg_atr_change_rate_ts_top60,regime,3
reg_atr_change_rate_ts_top20,regime,3
reg_atr_change_rate_ts_bot50,regime,2
reg_atr_change_rate_ts_bot70,regime,2
reg_atr_change_rate_ts_top80,regime,2
loc_dist_ema20_atr_ts_top80,location,2
reg_atr_change_rate_ts_bot40,regime,2
reg_atr_change_rate_ts_top30,regime,2
reg_compression_ratio_ts_bot50,regime,1
reg_atr_change_rate_ts_top70,regime,1
reg_atr_change_rate_ts_top50,regime,1
reg_atr_change_rate_ts_top40,regime,1
loc_dist_ema20_atr_ts_bot30,location,1
reg_atr_change_rate_ts_bot60,regime,1
loc_dist_ema20_atr_ts_bot40,location,1
reg_atr_change_rate_ts_bot30,regime,1
reg_atr_change_rate_ts_bot20,regime,1
loc_dist_local_swing_ts_bot30,location,1
loc_dist_ema20_atr_ts_top70,location,1
loc_dist_ema20_atr_ts_top40,location,1
loc_dist_ema20_atr_ts_bot60,location,1
reg_compression_ratio_ts_top40,regime,1
