,open,high,low,close,volume,bar_duration,vol_regime,volatility_1d,geo_atr_14,log_ret,cusum_trend_pos,cusum_trend_neg,cusum_rev_pos,cusum_rev_neg,smoothed_return,residual_return,rolling_efficiency_ratio,efficiency_ratio_volatility,signal_cluster_count,body_to_range,shadow_asymmetry,close_location_value,rv_z_short,volatility_trend_slope,wick_to_body_ratio,displacement_ratio,relative_volume_stress,amihud_illiquidity,dist_to_long_proxy,dist_to_short_proxy,liquidation_risk_long,volume_burst_w10,surprise_magnitude_w10,cumulative_info_impact_w10,trend_persistence_w10,info_acceleration_w10,info_intensity_w10,info_decay_w10,cross_tf_info_ratio_w10,volume_burst_w20,surprise_magnitude_w20,cumulative_info_impact_w20,trend_persistence_w20,info_acceleration_w20,info_intensity_w20,info_decay_w20,cross_tf_info_ratio_w20,volume_burst_w50,surprise_magnitude_w50,cumulative_info_impact_w50,trend_persistence_w50,info_acceleration_w50,info_intensity_w50,info_decay_w50,momentum_30,kalman_trend,kalman_uncertainty,rsi_kalman,atr_14,rolling_sharpe,kaufman_efficiency_ratio,body_to_range_w10,shadow_asymmetry_w10,close_location_value_w10,yang_zhang_volatility_w10,rogers_satchell_volatility_w10,parkinson_volatility_w10,volatility_w10,volatility_zscore_w10,volatility_trend_slope_w10,vol_acceleration_w10,bars_since_vol_spike_w10,vol_compression_duration_w10,bars_since_compression_ended_w10,breakout_after_compression_flag_w10,trend_efficiency_ratio_w10,directional_consistency_w10,trend_duration_w10,momentum_decay_w10,trend_per_vol_w10,trend_slope_stability_w10,adx_w10,adx_trend_strength_w10,macd_hist_w10,hurst_proxy_w10,donchian_position_w10,donchian_width_w10,ehlers_fisher_transform_w10,aroon_oscillator_w10,stochastic_k_w10,cci_w10,price_impact_w10,signed_price_impact_w10,range_per_volume_w10,volume_without_progress_w10,delta_volume_divergence_w10,climax_volume_flag_w10,cmf_w10,force_index_w10,volume_delta_w10,obv_slope_w10,vwap_zscore_w10,ease_of_movement_w10,volume_weighted_rsi_w10,touch_count_near_price_w10,time_weighted_sr_strength_w10,range_expansion_ratio_w10,breakout_follow_through_w10,false_break_rate_w10,rolling_skewness_w10,rolling_kurtosis_w10,downside_semivariance_w10,left_tail_var_ratio_w10,max_runup_w10,drawdown_w10,max_adverse_excursion_w10,tail_event_flag_w10,bars_since_breakout_attempt_w10,bars_since_trend_exhaustion_signal_w10,trend_alignment_score_w10,price_vol_correlation_w10,sma_ratio_w10_vs_w40,rsi_ratio_w10_vs_w40,vol_ratio_w10_vs_w40,vol_trend_conflict_w10,compression_x_momentum_w10,absorption_x_vol_spike_w10,body_to_range_w20,shadow_asymmetry_w20,close_location_value_w20,yang_zhang_volatility_w20,rogers_satchell_volatility_w20,parkinson_volatility_w20,volatility_w20,volatility_zscore_w20,volatility_trend_slope_w20,vol_acceleration_w20,bars_since_vol_spike_w20,vol_compression_duration_w20,bars_since_compression_ended_w20,breakout_after_compression_flag_w20,trend_efficiency_ratio_w20,directional_consistency_w20,trend_duration_w20,momentum_decay_w20,trend_per_vol_w20,trend_slope_stability_w20,adx_w20,adx_trend_strength_w20,macd_hist_w20,hurst_proxy_w20,donchian_position_w20,donchian_width_w20,ehlers_fisher_transform_w20,hilbert_transform_phase,aroon_oscillator_w20,stochastic_k_w20,cci_w20,price_impact_w20,signed_price_impact_w20,range_per_volume_w20,volume_without_progress_w20,delta_volume_divergence_w20,climax_volume_flag_w20,cmf_w20,force_index_w20,volume_delta_w20,obv_slope_w20,vwap_zscore_w20,ease_of_movement_w20,volume_weighted_rsi_w20,touch_count_near_price_w20,time_weighted_sr_strength_w20,range_expansion_ratio_w20,breakout_follow_through_w20,false_break_rate_w20,rolling_skewness_w20,rolling_kurtosis_w20,downside_semivariance_w20,left_tail_var_ratio_w20,max_runup_w20,drawdown_w20,max_adverse_excursion_w20,tail_event_flag_w20,bars_since_breakout_attempt_w20,bars_since_trend_exhaustion_signal_w20,trend_alignment_score_w20,price_vol_correlation_w20,sma_ratio_w20_vs_w80,rsi_ratio_w20_vs_w80,vol_ratio_w20_vs_w80,vol_trend_conflict_w20,compression_x_momentum_w20,absorption_x_vol_spike_w20,body_to_range_w50,shadow_asymmetry_w50,close_location_value_w50,yang_zhang_volatility_w50,rogers_satchell_volatility_w50,parkinson_volatility_w50,volatility_w50,volatility_zscore_w50,volatility_trend_slope_w50,vol_acceleration_w50,bars_since_vol_spike_w50,vol_compression_duration_w50,bars_since_compression_ended_w50,breakout_after_compression_flag_w50,trend_efficiency_ratio_w50,directional_consistency_w50,trend_duration_w50,momentum_decay_w50,trend_per_vol_w50,trend_slope_stability_w50,adx_w50,adx_trend_strength_w50,macd_hist_w50,hurst_proxy_w50,donchian_position_w50,donchian_width_w50,ehlers_fisher_transform_w50,aroon_oscillator_w50,stochastic_k_w50,cci_w50,price_impact_w50,signed_price_impact_w50,range_per_volume_w50,volume_without_progress_w50,delta_volume_divergence_w50,climax_volume_flag_w50,cmf_w50,force_index_w50,volume_delta_w50,obv_slope_w50,vwap_zscore_w50,ease_of_movement_w50,volume_weighted_rsi_w50,touch_count_near_price_w50,time_weighted_sr_strength_w50,range_expansion_ratio_w50,breakout_follow_through_w50,false_break_rate_w50,rolling_skewness_w50,rolling_kurtosis_w50,downside_semivariance_w50,left_tail_var_ratio_w50,max_runup_w50,drawdown_w50,max_adverse_excursion_w50,tail_event_flag_w50,bars_since_breakout_attempt_w50,bars_since_trend_exhaustion_signal_w50,trend_alignment_score_w50,price_vol_correlation_w50,sma_ratio_w50_vs_w200,rsi_ratio_w50_vs_w200,vol_ratio_w50_vs_w200,vol_trend_conflict_w50,compression_x_momentum_w50,absorption_x_vol_spike_w50,returns_1h,returns_4h,causal_surprise,surprise_strength,surprise_zone,zone_score,weight,weight_vector,surprise_consensus,surprise_volume_specialist,surprise_inventory_specialist,surprise_volatility_specialist,surprise_information_specialist,surprise_cusum_break_specialist,surprise_entropy_specialist,surprise_bar_efficiency_specialist,surprise_tick_rule_specialist,surprise_trend_specialist,surprise_reversal_specialist,surprise_volatility_breakout_specialist,zone_score_sq,zone_score_change
2021-10-31 03:02:00,4375.990234375,4379.02001953125,4354.81005859375,4370.9599609375,19247107.03125,1080.0,Chaos,,24.229317801339285,-0.6094863,0.0,0.0,-0.25663817,-4.358899,-0.091369666,-1.0293708,0.0,0.0,0.0,0.008541113,-0.022277199,-0.007818599,0.0,0.0,0.15793602,-1.0989109,0.0,-0.87783474,0.0,0.0,0.0,-0.6957125,-0.6331969,-1.1942548,-0.33333334,-0.31765062,-0.6331969,0.0,0.0,0.0,0.0,0.0,0.0,-0.31765062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3357142,0.0,0.0,0.0,1.3112794,-0.6062687,-1.04968,-1.747451,0.0,0.0,0.0036805787,0.0030109684,-1.9574944,-0.31520107,-0.45670843,-0.98757714,0.24638484,0.0,-0.30473325,0.2116948,0.0,0.0,0.0,0.0,-1.4976618,-2.0426488,-0.6822882,0.0,-0.7167763,0.0,1.0,-1.0,-1.0478785,0.8225959,-1.9574944,0.00045584276,-1.8314368,-2.0270395,-1.9574944,-2.2823582,-1.2012087,-1.6057146,4.825371e-08,0.0,0.16023377,0.0,-1.693449,-0.2626555,-2.1369925,-2.1222997,-1.9364873,-1.6724339,-2.060725,0.0,-0.079900324,0.30824795,1.318451e-07,0.75592893,0.101657,-0.7552097,0.780378,0.9948125,-1.4355344,-0.9239704,-0.9239704,0.0,0.3288569,-0.904472,2.3804762,1.5615876,0.0,0.0,0.0,-0.25099668,-2.0378966,0.0,0.02284879,-0.003607951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3890711,0.0,0.0,0.001487244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.041582e-08,0.0,0.0,0.0,0.0,-0.0566136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.318451e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5446.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47809848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08867079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.318451e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5446.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7895839454662213,-1.3964624258704808,1,2.1738142793912836,2,0.35633158904644796,2.1738142793912836,2.1738142793912836,0.9926684300596881,0.022179776407198946,0.02469635797519641,0.024197785421164762,0.027416526071273095,0.023731107053291657,0.02371286515553018,0.02485430232730525,0.08903489011396697,0.023913013086110498,0.021339113291428485,0.023438601249209323,0.12697220135236667,0.0
