fold_id,seed,feature_name,group,regime_family,source_family,gain,split
0,42,accel,regime,unknown,unknown,3.11338,2.0
0,42,bars_in_high_vol_state_log_norm,location,,context,4.158396,3.0
0,42,accel_5h,regime,unknown,unknown,4.855239,4.0
0,42,amihud_illiq,regime,liquidity,liquidity,6.89081,2.0
0,42,dist_ema200_atr,location,,context,3.09562,1.0
0,42,dist_ema50_atr,location,,context,2.78161,1.0
0,42,atr_percentile,regime,compression,compression,7.58257,3.0
0,42,atr_slope,regime,unknown,unknown,5.63914,2.0
0,42,dist_ma100_atr,location,,context,7.43528,2.0
0,42,autocorr_24h,regime,unknown,unknown,13.948879,5.0
0,42,dist_prior_day_high,location,,context,3.0206132,3.0
0,42,autocorr_6h,regime,unknown,unknown,4.59663,1.0
0,42,dist_prior_day_low,location,,context,1.38535,1.0
0,42,dist_range_mid_atr,location,,context,8.85163,2.0
0,42,dist_rolling_7d_high,location,,context,69.87466,12.0
0,42,choppiness_index_20,regime,path_structure,path_structure,12.443883,5.0
0,42,compression_ratio,regime,volatility_term_structure,volatility_term_structure,14.502871,3.0
0,42,distance_to_ema,location,,context,1.09834,1.0
0,42,compression_score,regime,volatility_term_structure,volatility_term_structure,12.79879,3.0
0,42,loc_bb_channel_pos_24,location,,compression,5.04164,1.0
0,42,direction_entropy_20,regime,path_structure,path_structure,2.70404,1.0
0,42,dist_ema_fast,regime,trend,trend,0.707347,1.0
0,42,dlog_vol_5h,regime,unknown,unknown,3.49556,1.0
0,42,loc_initial_balance_pos_48,location,,context,3.25174,1.0
0,42,ema20_slope_5h,regime,trend,trend,7.75421,2.0
0,42,loc_pivot_ladder_pos_24,location,,context,0.700595,1.0
0,42,ema50_slope,regime,trend,trend,1.41637,1.0
0,42,ema_slope_norm,regime,trend,trend,0.292744,1.0
0,42,loc_prev_day_range_pos_24,location,,context,3.28668,1.0
0,42,loc_prev_day_range_pos_48,location,,context,3.5965848,3.0
0,42,loc_prev_week_range_pos_24,location,,context,5.26782,1.0
0,42,loc_prev_week_range_pos_48,location,,context,3.92785,1.0
0,42,pct_breakout_t,regime,unknown,unknown,1.786722,2.0
0,42,prior_range,regime,context,context,3.23667,1.0
0,42,loc_prior_bar_pos_48,location,,context,0.290661,1.0
0,42,prior_volatility,regime,context,context,1.52345,1.0
0,42,loc_pullback_depth_24,location,,path_structure,0.377344,1.0
0,42,range_24h_pct,regime,compression,compression,7.00071,2.0
0,42,range_expansion_ratio,regime,volatility_term_structure,volatility_term_structure,3.32548,1.0
0,42,loc_range_pos_24,location,,context,1.37295,1.0
0,42,regime_stability_24h,regime,unknown,unknown,26.34607,8.0
0,42,loc_session_pos_48,location,,context,1.61381,1.0
0,42,ret1h_z,regime,unknown,unknown,3.40309,2.0
0,42,loc_swing_range_pos_48,location,,context,1.531845,3.0
0,42,loc_vwap_dev_z_48,location,,liquidity,11.496281,3.0
0,42,ret8h,regime,unknown,unknown,7.71054,1.0
0,42,pullback_depth,location,,context,6.44042,3.0
0,42,return_autocorr_48,regime,momentum,momentum,15.13056,4.0
0,42,tail_asymmetry_q90_q10_atr_norm,location,,context,16.705706,5.0
0,42,rolling_range_20,regime,compression,compression,4.66722,2.0
0,42,rsi_slope,regime,unknown,unknown,1.2642479,2.0
0,42,up_down_semivol_ratio_tanh,location,,context,4.16657,2.0
0,42,rv_24h,regime,volatility,volatility,2.34213,1.0
0,42,zscore_price_200,location,,context,7.48801,2.0
0,42,zscore_price_50,location,,context,15.52346,5.0
0,42,rv_8h,regime,unknown,unknown,0.806796,1.0
0,42,rvol_z,regime,unknown,unknown,6.876189,2.0
0,42,spectral_entropy_ret_24,regime,path_structure,path_structure,1.97052,1.0
0,42,trend_acceleration,regime,trend,trend,3.02963,1.0
0,42,true_range_percentile,regime,volatility,volatility,3.1956081,2.0
0,42,variance_ratio_10_48,regime,volatility,volatility,1.8237259,3.0
0,42,vol_z,regime,unknown,unknown,15.03941,3.0
0,42,volatility_ratio_short_long,regime,volatility,volatility,4.8446302,2.0
0,42,volume_autocorr_48,regime,liquidity,liquidity,4.50844,2.0
0,42,volume_entropy_12,regime,unknown,unknown,11.373587,4.0
0,42,volume_percentile,regime,liquidity,liquidity,42.37271,5.0
0,42,volume_trend_48,regime,liquidity,liquidity,2.80342,1.0
0,42,vov_fast_slow_ratio,regime,unknown,unknown,6.467175,3.0
0,42,vov_ratio,regime,unknown,unknown,3.5200028,2.0
1,42,accel,regime,unknown,unknown,2.11531,1.0
1,42,accel_5h,regime,unknown,unknown,7.728678,3.0
1,42,amihud_illiq,regime,liquidity,liquidity,26.40564,6.0
1,42,dist_ema200_atr,location,,context,7.30593,2.0
1,42,atr_compression_ratio,regime,volatility_term_structure,volatility_term_structure,8.876487,3.0
1,42,atr_pct_change,regime,unknown,unknown,5.3827505,4.0
1,42,dist_ema50_atr,location,,context,6.87046,2.0
1,42,atr_percentile,regime,compression,compression,16.30979,6.0
1,42,dist_ma100_atr,location,,context,7.57296,2.0
1,42,autocorr_24h,regime,unknown,unknown,9.76694,3.0
1,42,dist_prior_day_high,location,,context,3.9803061,2.0
1,42,autocorr_6h,regime,unknown,unknown,16.483227,6.0
1,42,dist_prior_day_low,location,,context,6.1426067,2.0
1,42,breakout_t,regime,unknown,unknown,0.427735,1.0
1,42,dist_rolling_7d_high,location,,context,102.58813,17.0
1,42,choppiness_index_20,regime,path_structure,path_structure,28.04891,9.0
1,42,dist_weekly_vwap,location,,context,11.5874405,2.0
1,42,compression_ratio,regime,volatility_term_structure,volatility_term_structure,12.075206,5.0
