canonical_key,display_arity,structural_depth,groups_used,regime_families_used,location_families_used,all_families_used
(*)|(dist_rolling_7d_high<=0.045905489&loc_prior_bar_pos_48<=0.13636599)|(atr_percentile>-0.69620061),3,3,location|regime,compression,context,compression|context
(*)|(dist_rolling_7d_high<=0.045905489&loc_prior_bar_pos_48>0.13636599)|(atr_percentile>-0.69620061),3,3,location|regime,compression,context,compression|context
(*)|(dist_rolling_7d_high<=0.16508821&dist_rolling_7d_high>0.045905489&loc_vwap_dev_z_48<=-0.47468892)|(spectral_entropy_ret_24<=-0.11907257),4,4,location|regime,path_structure,context|liquidity,context|liquidity|path_structure
(*)|(dist_rolling_7d_high<=0.16508821&dist_rolling_7d_high>0.045905489&loc_vwap_dev_z_48<=-0.47468892)|(regime_stability_24h<=-0.5550127&spectral_entropy_ret_24>-0.11907257),5,5,location|regime,path_structure|unknown,context|liquidity,context|liquidity|path_structure|unknown
(*)|(dist_rolling_7d_high<=0.16508821&dist_rolling_7d_high>0.045905489&loc_vwap_dev_z_48<=-0.47468892)|(regime_stability_24h>-0.5550127&spectral_entropy_ret_24>-0.11907257),5,5,location|regime,path_structure|unknown,context|liquidity,context|liquidity|path_structure|unknown
(*)|(dist_rolling_7d_high>0.16508821&loc_vwap_dev_z_48<=-0.47468892)|(*),2,2,location,,context|liquidity,context|liquidity
(*)|(dist_rolling_7d_high>0.045905489&loc_vwap_dev_z_48>-0.47468892&tail_asymmetry_q90_q10_atr_norm<=-0.87046635)|(*),3,3,location,,context|liquidity,context|liquidity
(*)|(dist_rolling_7d_high>0.045905489&loc_vwap_dev_z_48>-0.47468892&tail_asymmetry_q90_q10_atr_norm<=-0.28962222&tail_asymmetry_q90_q10_atr_norm>-0.87046635)|(*),4,4,location,,context|liquidity,context|liquidity
(*)|(dist_rolling_7d_high>0.045905489&loc_vwap_dev_z_48>-0.47468892&tail_asymmetry_q90_q10_atr_norm>-0.28962222)|(return_autocorr_48<=-0.42883015),4,4,location|regime,momentum,context|liquidity,context|liquidity|momentum
(*)|(dist_rolling_7d_high>0.045905489&loc_vwap_dev_z_48>-0.47468892&tail_asymmetry_q90_q10_atr_norm<=0.67820448&tail_asymmetry_q90_q10_atr_norm>-0.28962222)|(return_autocorr_48>-0.42883015),5,5,location|regime,momentum,context|liquidity,context|liquidity|momentum
