canonical_key,source_tree,source_leaf,source_target,source_horizon,side,count,support_pct,mean_net_ret,shrunk_mean_net_ret,mean_uplift,shrunk_mean_uplift,tstat_net_ret,presence_freq,sign_consistency,support_score,diversity_score,cheap_score,rejection_reason,mean_baseline_ret,std_support_pct,unique_symbol_count,unique_day_count,max_single_symbol_share,max_single_day_share,discovery_count,accepted
(*)|(*)|(autocorr_24h>0.15538651&compression_ratio<=0.99696392&volume_entropy_12>0.020148018),18,8,returns_target,5,short,232,0.1351981351981352,0.006414605625744523,0.0030875280190305592,0.005718123690754966,0.002752291900944299,5.258481125291629,1.0,1.0,0.9428904428904428,0.6887931034482759,0.8307222404306586,a1_symbol_diversity_too_low,0.0006263488104107252,0.0023936477316723603,4,30,0.4224137931034483,0.08189655172413793,1,False
(*)|(*)|(choppiness_index_20>0.20729792&direction_entropy_20>0.39328095&vov_fast_slow_ratio>0.22458951),11,6,returns_target,5,short,176,0.10256410256410256,0.0063909194008870554,0.002640379846375873,0.0056108554086574435,0.0023180998871448594,5.278415085598866,1.0,1.0,0.8743589743589744,0.7352272727272727,0.8041418914079529,a1_symbol_diversity_too_low,0.0006263488104107252,0.009653382963259814,4,20,0.32954545454545453,0.11931818181818182,1,False
(*)|(loc_prev_week_range_pos_24<=0.44220161)|(choppiness_index_20>-0.36634913&prior_range<=0.77524334&vov_fast_slow_ratio>0.59082943),12,5,returns_target,5,short,184,0.10722610722610723,0.005956397756286289,0.0025252930579646943,0.005330048945875564,0.0022597442535509304,4.452687395653503,1.0,1.0,0.9004662004662005,0.7369565217391305,0.7934659233526624,a1_symbol_diversity_too_low,0.0006263488104107252,0.0008748633026089692,4,21,0.32608695652173914,0.17391304347826086,1,False
(*)|(dist_range_mid_atr<=0.00012268577&dist_rolling_7d_high<=0.15774654&dist_rolling_7d_high>0.053274877&tail_asymmetry_q90_q10_atr_norm<=0.1270726)|(volume_percentile>0.26090315),5,5,returns_target,5,short,190,0.11072261072261072,0.006000836585697375,0.002591270343823866,0.007592872084463567,0.0032787402182910858,4.080892723234979,1.0,1.0,0.92004662004662,0.6710526315789473,0.7852224845430071,a1_symbol_diversity_too_low,0.0006263488104107252,0.06267906509173159,4,17,0.45789473684210524,0.2,1,False
(*)|(dist_rolling_7d_high<=0.24318227)|(accel_5h<=1.2649342&atr_compression_ratio>-0.61312902&atr_percentile>-1.5637927&autocorr_24h>0.063069433&compression_ratio<=0.4163835),1,8,returns_target,5,short,180,0.1048951048951049,0.006279899676640829,0.002628795213477556,0.004474293756583313,0.0018729601771744102,4.3473766690810605,1.0,1.0,0.8874125874125873,0.6722222222222223,0.774172660268394,a1_symbol_diversity_too_low,0.0006263488104107252,0.038773832892958306,4,24,0.45555555555555555,0.14444444444444443,1,False
(*)|(dist_ema200_atr<=0.0079862699)|(autocorr_6h>-0.33989358&choppiness_index_20<=0.20729792&ema50_slope<=-0.16219537&volume_autocorr_48>-1.091632&volume_trend_48>-0.93227381),11,8,returns_target,5,short,214,0.1247086247086247,0.004710604654294308,0.002172563353489185,0.003543926100891134,0.0016344831586006525,3.1257439668727023,1.0,1.0,0.9983682983682982,0.7341121495327103,0.7684739673739076,a1_symbol_diversity_too_low,0.0006263488104107252,0.019962913403476362,4,18,0.3317757009345794,0.14485981308411214,1,False
(*)|(dist_rolling_7d_high<=0.18549782&distance_to_ema<=-0.2865347)|(amihud_illiq<=1.0898331&atr_percentile>-1.7620656&vol_z<=0.34783804),2,6,returns_target,5,short,235,0.13694638694638694,0.004372859001159668,0.002118807969634066,0.003910990438492771,0.0018950159856614458,2.8230438745419573,1.0,1.0,0.9331002331002332,0.7638297872340426,0.7543049306000974,a1_symbol_diversity_too_low,0.0006263488104107252,0.0063624569530576075,4,29,0.2723404255319149,0.08936170212765958,1,False
(*)|(*)|(atr_percentile>-0.60156256&range_24h_pct>0.064535618&vov_fast_slow_ratio>0.43567869),12,6,returns_target,5,short,238,0.1386946386946387,0.004745989286599039,0.002314642316005269,0.002049729195416421,0.0009996630092399758,3.8913933279936055,1.0,0.5,0.9233100233100233,0.6773109243697479,0.7487573383069392,a1_sign_consistency_too_low|a1_symbol_diversity_too_low,0.0006263488104107252,0.054816163235364035,4,19,0.44537815126050423,0.12605042016806722,1,False
(*)|(dist_ma100_atr<=0.0039234003)|(compression_ratio>-0.29979655&return_autocorr_48<=0.84646595&vov_ratio>-0.086358823),1,9,returns_target,5,short,242,0.14102564102564102,0.004788629525949147,0.0023553828156091332,0.002397731515855888,0.0011793720057665141,3.427723172077079,1.0,0.5,0.9102564102564101,0.6913223140495868,0.742510837881673,a1_sign_consistency_too_low|a1_symbol_diversity_too_low,0.0006263488104107252,0.06761851069466047,4,22,0.41735537190082644,0.14049586776859505,1,False
(*)|(dist_ema200_atr>-0.0037455761&zscore_price_50<=0.90853435)|(dist_vwap_norm>-0.00023503276&vol_z<=1.2550296&volume_percentile>-0.83387268),10,6,returns_target,5,short,154,0.08974358974358974,0.007334489326972466,0.0027958201889944547,0.0072127145224263785,0.0027494010803308473,5.034141110802542,1.0,1.0,0.5025641025641026,0.7474025974025974,0.7409035119142177,a1_symbol_diversity_too_low,0.0006263488104107252,0.014719167521379133,4,20,0.3051948051948052,0.12337662337662338,1,False
