model,kind,tail_lambda,gate,n_gate,pnl_top30,composite,n,ic,ic_mh,ic_top30,mean_ret_top30,mean_ret_bot30,spread30,spread10,ece_top30,robust_loss_top30,win_rate_top30
xgb_parallel_forest,xgb,0.0,all,6671,2292.083332686685,0.028660395697548954,6671,0.028660395697548954,0.028660395697548954,0.02418506480002886,1.1444658375955348,1.1138472432747244,0.030618594320810377,0.11415721623525799,0.22733633183408292,0.0,0.9500249875062469
