canonical_key,rule_type,composite_score,mean_net_ret,std_net_ret,mean_support_pct,std_support_pct,presence_freq,presence_freq_units,sign_consistency,n_folds,n_instances,min_support_actual,discovery_count,hurdle_excess,accepted,rejection_reason
(*)|(*)|(reg_atr_percentile_hybrid_top20==1),1-way,0.000851713941614283,0.0035291286,0.0026579893,0.3659638554216868,0.1468292398131319,0.4,0.4,1.0,2,123,77,123,0.0034464770866701523,True,
(*)|(*)|(reg_range_atr_hybrid_top40==1),1-way,-8.388650415711805e-05,-0.0006158441,0.0,0.463855421686747,0.0,0.2,0.2,1.0,1,123,154,123,-0.0006892580614944799,False,|low_freq|neg_ret
(*)|(*)|(reg_upper_wick_hybrid_top40==1),1-way,-8.388650415711805e-05,-0.0006158441,0.0,0.463855421686747,0.0,0.2,0.2,1.0,1,75,154,75,-0.0006892580614944799,False,|low_freq|neg_ret
(*)|(*)|(reg_atr_percentile_hybrid_top40==1),1-way,-9.251193203768428e-05,-0.00072271546,0.0,0.40963855421686746,0.0,0.2,0.2,1.0,1,72,136,72,-0.0008008367799472772,False,|low_freq|neg_ret
(*)|(*)|(reg_ema20_slope_5h_hybrid_top40==1),1-way,-0.0001237566271672232,-0.0009703773,0.0,0.4066265060240964,0.0,0.2,0.2,1.0,1,414,135,414,-0.001048787423585351,False,|low_freq|neg_ret
(*)|(*)|(reg_ema20_slope_5h_hybrid_top20==1),1-way,-0.00017211944181121943,-0.0014081799,0.0,0.37349397590361444,0.0,0.2,0.2,1.0,1,3,124,246,-0.0014899939813981338,False,|low_freq|neg_ret
(*)|(*)|(reg_volume_spike_hybrid_top20==1),1-way,-0.00030964540637758576,-0.0016706067,0.002672539,0.21586345381526104,0.06708149834734967,0.6,0.6,0.6666666666666666,3,126,53,126,-0.0017782235587349617,False,|neg_ret
