fold_id,seed,feature_index,feature_name,group,source_name,source_family,split_count
0,42,3,reg_atr_percentile_hybrid_top20,regime,atr_percentile,atr,2
0,123,3,reg_atr_percentile_hybrid_top20,regime,atr_percentile,atr,2
0,999,3,reg_atr_percentile_hybrid_top20,regime,atr_percentile,atr,2
1,42,7,reg_ema20_slope_5h_hybrid_top20,regime,ema20_slope_5h,ema20,1
1,123,7,reg_ema20_slope_5h_hybrid_top20,regime,ema20_slope_5h,ema20,1
1,999,7,reg_ema20_slope_5h_hybrid_top20,regime,ema20_slope_5h,ema20,1
2,42,20,reg_volume_spike_hybrid_top20,regime,volume_spike,volume,1
2,123,20,reg_volume_spike_hybrid_top20,regime,volume_spike,volume,1
2,999,20,reg_volume_spike_hybrid_top20,regime,volume_spike,volume,1
3,42,20,reg_volume_spike_hybrid_top20,regime,volume_spike,volume,1
3,123,20,reg_volume_spike_hybrid_top20,regime,volume_spike,volume,1
3,999,20,reg_volume_spike_hybrid_top20,regime,volume_spike,volume,1
4,42,3,reg_atr_percentile_hybrid_top20,regime,atr_percentile,atr,39
4,42,8,reg_ema20_slope_5h_hybrid_top40,regime,ema20_slope_5h,ema20,138
4,42,20,reg_volume_spike_hybrid_top20,regime,volume_spike,volume,40
4,42,7,reg_ema20_slope_5h_hybrid_top20,regime,ema20_slope_5h,ema20,81
4,42,4,reg_atr_percentile_hybrid_top40,regime,atr_percentile,atr,24
4,42,17,reg_range_atr_hybrid_top40,regime,range_atr,range,41
4,42,19,reg_upper_wick_hybrid_top40,regime,upper_wick,upper,25
4,123,3,reg_atr_percentile_hybrid_top20,regime,atr_percentile,atr,39
4,123,8,reg_ema20_slope_5h_hybrid_top40,regime,ema20_slope_5h,ema20,138
4,123,20,reg_volume_spike_hybrid_top20,regime,volume_spike,volume,40
4,123,7,reg_ema20_slope_5h_hybrid_top20,regime,ema20_slope_5h,ema20,81
4,123,4,reg_atr_percentile_hybrid_top40,regime,atr_percentile,atr,24
4,123,17,reg_range_atr_hybrid_top40,regime,range_atr,range,41
4,123,19,reg_upper_wick_hybrid_top40,regime,upper_wick,upper,25
4,999,3,reg_atr_percentile_hybrid_top20,regime,atr_percentile,atr,39
4,999,8,reg_ema20_slope_5h_hybrid_top40,regime,ema20_slope_5h,ema20,138
4,999,20,reg_volume_spike_hybrid_top20,regime,volume_spike,volume,40
4,999,7,reg_ema20_slope_5h_hybrid_top20,regime,ema20_slope_5h,ema20,81
4,999,4,reg_atr_percentile_hybrid_top40,regime,atr_percentile,atr,24
4,999,17,reg_range_atr_hybrid_top40,regime,range_atr,range,41
4,999,19,reg_upper_wick_hybrid_top40,regime,upper_wick,upper,25
