run_id,tail_precision_blend,tail_rank_bucket_monotonicity,hit_rate_at_target,hit_rate_at_target_raw,lift_at_target,lift_at_target_raw,weekly_score_at_k_mean,asset_score_at_k_mean,mean_score,tail_week_20_score,tail_asset_20_score,robust_tail_score,tail_control_score,tail_week_group_count,tail_asset_group_count,model,layer,target_frac,n_rows,baseline_win_rate,score_col,target_col,return_col
20260525_010002_reducedhpo,0.39371443192916833,1.0,0.2739636279340056,0.5428068205023484,0.23295048114342465,1.4659009622868493,1.3335816443521038,1.3722808066061496,0.4588685945871534,0.9981004671488252,1.1202871518896256,0.638966159066775,0.638966159066775,147.0,236.0,oof_loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261_H10,base,0.3,391759,0.37028887657973397,oof_prob,y_bin,y_ret
20260525_010002_reducedhpo,0.5835647046964251,1.0,0.4668465879491119,0.7351462399307996,0.23042533465946902,1.460850669318938,1.4537024596866621,1.512270261616122,0.5728802664002862,0.9842195856926296,1.13022601378783,0.7181830264022693,0.7181830264022693,146.0,232.0,meta_oof_short_loc_ema_stack_pos_24_0_43357179_compression_ratio_-0_33411601_mkt_ret_eq_24h_1_1280091_mkt_ret_eq_24h_-0_81129736_up_down_semivol_ratio_tanh_-0_39156261_clf,meta,0.15,123313,0.5032316138606635,oof_pred,y_bin,return
