,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
rsi_z_x_regime_vol,0.036650125,0.009304534,0.14436314,73.0,10.34408,515.1739,91.12886,25.4967,325.70758,0.06337112,0.01680514,0.23896846,2.0,0.0,0.5,1.0,0.8105263,1.0,0.0,4.5,3.0,0.90263164,1.0
vol_z24_base,0.027299263,0.008242838,0.09041179,60.833332,14.599277,253.48477,66.511635,20.868345,211.98601,0.048655502,0.014241617,0.16622816,8.0,1.0,0.5,0.6694477,0.48421052,0.6666667,0.0,6.5,8.166667,0.5892489,2.0
trend_regime_stability,0.02515059,0.008805492,0.0718361,47.833332,13.631051,167.8541,64.51042,24.649517,168.83067,0.045426242,0.01647672,0.12523994,18.0,0.0,0.5,0.59349227,0.36842105,0.8333333,0.0,6.0,10.0,0.54352605,3.0
clv_collapse,0.024829403,0.0068928665,0.08944018,77.333336,14.7723465,404.8405,59.187714,17.480448,200.40593,0.043018807,0.011639792,0.15899062,10.0,1.0,0.5,0.58213836,0.4631579,0.6666667,0.0,7.5,8.5,0.53596556,4.0
price_lt_ema200,0.027100395,0.008973791,0.08184182,71.0,17.879225,281.94736,67.41171,23.546917,192.99083,0.049596384,0.016155288,0.15225984,13.0,1.0,0.0,0.66241777,0.28421053,0.6666667,0.0,6.5,11.333333,0.53538245,5.0
rsi_slope_base,0.026898045,0.012421766,0.058244925,58.5,16.388512,208.82005,67.77661,34.731564,132.26207,0.045605917,0.021535518,0.09657998,35.0,0.5,0.75,0.6552647,0.11578947,0.6666667,0.0,9.0,14.0,0.489343,6.0
volume_trend_48_G_VOL_0,0.02574242,0.012299361,0.05387859,49.333332,17.269112,140.93242,64.83461,35.598118,118.08283,0.046325747,0.02411569,0.088990815,40.0,0.0,0.5,0.61441344,0.2631579,0.5,0.14840285,11.5,11.666667,0.486137,7.0
vp_dist_hvn_below_atr,0.023641305,0.008143109,0.068636104,35.333332,6.7986927,183.63008,62.425632,25.88595,150.54343,0.04075945,0.015737053,0.10556823,28.0,0.0,0.5,0.5401392,0.4,0.5,0.0,12.5,9.5,0.47207654,8.0
ker_24,0.023028493,0.008362761,0.06341345,45.166668,8.008676,254.72722,56.550774,20.618103,155.10593,0.041446645,0.014519123,0.1183146,27.0,0.5,0.75,0.5184763,0.5473684,0.33333334,0.0,15.0,7.1666665,0.4720041,9.0
ffd_mr_z_04,0.020724423,0.004179285,0.10276918,45.666668,7.039571,296.24597,51.765705,11.295984,237.22484,0.036785297,0.0067150863,0.20151016,4.0,0.5,0.75,0.4370276,0.70526314,0.33333334,0.0,14.5,4.6666665,0.466681,10.0
vp_in_hvn_below_zone,0.022377444,0.0068322923,0.07329166,58.833332,13.296825,260.31485,55.600098,18.878756,163.74867,0.040474195,0.012376764,0.13235773,16.0,0.0,0.5,0.4954618,0.43157893,0.5,0.19474368,13.5,9.0,0.46513593,11.0
atr_slope,0.01983737,0.0038208312,0.10299363,42.166668,5.241395,339.22797,50.016956,11.3982725,219.48026,0.0356875,0.007801419,0.16325204,5.0,0.0,0.5,0.40567034,0.7894737,0.16666667,0.1602347,20.0,3.3333333,0.45349884,12.0
