fold_id,seed,group,gain,split
0,42,location,0.9193329960107803,2
0,42,regime,7.943729542195797,7
1,42,location,3.527821034193039,2
1,42,regime,16.976417616009712,7
2,42,location,7.905462788883597,5
2,42,regime,80.47419712599367,40
3,42,location,1.7593149989843369,2
3,42,regime,17.064708650112152,7
4,42,location,2.8362039774656296,2
4,42,regime,19.147976398468018,7
