asset,d,n_rows,warmup_bars,K_d,ic_overall_mean,ic_overall_std,ic_event_mean,ic_event_std,ic_nonevent_mean,ic_nonevent_std,ic_ir_event,n_folds_used
1MBABYDOGE/USDT,0.4,10926,1457,1458,-0.03482337818636674,0.022309194093179344,-0.015398965030996728,0.03873371969631656,-0.04492659141323614,0.022365666734387783,-0.39755966517466823,4
1MBABYDOGE/USDT,0.5,10926,1457,927,-0.03198639560382904,0.023751914653807958,-0.006070227243945887,0.04431493283130338,-0.044251362481878706,0.02207385115273609,-0.13697926904401633,4
1MBABYDOGE/USDT,0.6,10926,1457,590,-0.030417489923333235,0.026081603344418988,0.0009599711349327945,0.04599580807614706,-0.04333512079724668,0.02352792188269901,0.02087083919631768,4
1MBABYDOGE/USDT,0.7,10926,1457,372,-0.029613240863412472,0.028665107712156964,0.004248997855101914,0.04771728172262878,-0.042123064476504525,0.025743099518715694,0.08904526017963987,4
A/USDT,0.4,4832,1457,1458,-0.043692741702289185,0.03919276545464585,-0.0952989490201369,0.05159946899009222,-0.0349742181306573,0.061389535817984106,-1.8468978274086063,4
A/USDT,0.5,4832,1457,927,-0.029171801434794538,0.027958297801447863,-0.0766557248686559,0.07047845791703625,-0.028411023308519762,0.0573047586522566,-1.087647574117522,4
A/USDT,0.6,4832,1457,590,-0.014925364539812781,0.01711917326139679,-0.06281706172018024,0.07687386135224956,-0.015386167645790448,0.05425550534908034,-0.8171446028344642,4
A/USDT,0.7,4832,1457,372,-0.00027715789280886356,0.007896326107457304,-0.047894271272044424,0.08005857296011623,-0.0017689915836313908,0.05328617843681408,-0.5982403745525683,4
A2Z/USDT,0.4,3320,1457,1458,0.011561083849566146,0.03597194575088117,0.06412011622343873,0.18023916358695785,-0.010820614415842596,0.06249220721352454,0.35575018542933523,4
A2Z/USDT,0.5,3320,1457,927,0.016425167777056646,0.050304958219185264,0.004405010195614331,0.14923370225715207,0.00682851614007235,0.07780053306544395,0.029517529214053193,4
A2Z/USDT,0.6,3320,1457,590,-0.010159484574833216,0.041492233845078344,-0.011522887404730627,0.1690448543529457,-0.02784315352865733,0.0834550458833673,-0.06816467369369034,4
A2Z/USDT,0.7,3320,1457,372,-0.015033398384207749,0.03674451209162191,-0.009057408827181382,0.16199899340619833,-0.03159000265012793,0.07430750081579857,-0.05591027808771899,4
AAVE/USDC,0.4,11217,1457,1458,-0.018083367617705064,0.012938565607736806,-0.012921225677175869,0.051613057599368656,-0.023065966427735902,0.006472373986700954,-0.2503479938570028,4
AAVE/USDC,0.5,11217,1457,927,-0.009681335165879115,0.018936038354594245,0.000267493332427704,0.06164258959739277,-0.015817712655554848,0.008152663198952541,0.0043394239248442275,4
AAVE/USDC,0.6,11217,1457,590,-0.000773107502680964,0.02836662226514243,0.014330214024637206,0.0789554568756257,-0.006704256123080402,0.016376899084566115,0.18149744691761302,4
AAVE/USDC,0.7,11217,1457,372,-0.00017914337788290952,0.02926240950750341,0.012521915953354182,0.07549714833096949,-0.004803100109789484,0.020389986374144704,0.16585945382467043,4
AAVE/USDT,0.4,16051,1457,1458,-0.0010775821693256088,0.021269480004568048,-0.013696167659860937,0.03544162423832757,0.0019215347740983877,0.023391851546096663,-0.3864429909114189,4
AAVE/USDT,0.5,16051,1457,927,-0.0015037184993461077,0.020196419085706786,-0.011087575634874551,0.03712499054375581,0.0011055980020142886,0.02314509838995958,-0.2986553039832116,4
AAVE/USDT,0.6,16051,1457,590,-0.0011068527476854665,0.020023749441754477,-0.009080041837905551,0.03978216408246608,0.001207065198933625,0.02383641251500729,-0.22824403395549642,4
AAVE/USDT,0.7,16051,1457,372,-0.0007052730423826033,0.019995327759956164,-0.006732057601166797,0.04151639570513883,0.0018419237829247629,0.02520876740890654,-0.16215418811463267,4
ACE/USDT,0.4,16050,1457,1458,0.0056869530317503695,0.02631819734461793,-0.02370619231545512,0.04909931527471504,0.01774764606229088,0.02264592614192752,-0.4828212308052696,4
ACE/USDT,0.5,16050,1457,927,0.001447318785627507,0.023318386008136478,-0.03137177908991393,0.043150991314514615,0.016303921063168993,0.01964501918265258,-0.7270233523543205,4
ACE/USDT,0.6,16050,1457,590,-0.001255417682233472,0.01876664063439953,-0.03615918206314936,0.04088265433644929,0.01517569873415402,0.015729455150771832,-0.8844626594229882,4
ACE/USDT,0.7,16050,1457,372,-0.0030917879436983702,0.016456886321076673,-0.03746477889387801,0.045972148428216085,0.01408847649060087,0.01166096858654975,-0.8149451213365162,4
ACH/USDC,0.4,5634,1457,1458,-0.0053182679002510905,0.04533067260873225,-0.04505418198355886,0.06818361984338403,0.015873182061183624,0.03175154301343913,-0.6607771987798524,4
ACH/USDC,0.5,5634,1457,927,-0.006444817519822028,0.037957354430895415,-0.05052651492806216,0.060435288930145534,0.014860097276917093,0.026766905048208313,-0.8360432288231514,4
ACH/USDC,0.6,5634,1457,590,-0.006499491196833643,0.02739908297632706,-0.04927093883336369,0.051392470366923675,0.013583050673610911,0.019760001893889278,-0.9587190014970673,4
ACH/USDC,0.7,5634,1457,372,-0.006341906903104065,0.01735179653675765,-0.04495653374962778,0.04261425782652553,0.012123936804777366,0.012734599751176192,-1.054964581987386,4
ACH/USDT,0.4,16050,1457,1458,1.1606113191847331e-05,0.024907333246991955,-0.006993184368209134,0.019702443866294803,0.007488628906019405,0.03284759851997594,-0.35493992830161164,4
ACH/USDT,0.5,16050,1457,927,-0.005356517252821548,0.02333162502079302,-0.01258182367783967,0.017333749341335344,0.000516443258047455,0.03298103079644374,-0.7258569801733051,4
ACH/USDT,0.6,16050,1457,590,-0.00687050598168997,0.023251893692790026,-0.01358990944015725,0.021976180815207476,-0.0041044943203099385,0.033487499784493634,-0.6183926559414001,4
ACH/USDT,0.7,16050,1457,372,-0.00739562068251432,0.024607427612185425,-0.010656982677153561,0.025733981090121795,-0.00784076135007076,0.03159167056126883,-0.4141210108809524,4
ACM/USDT,0.4,16050,1457,1458,0.06418831769028584,0.0822991930091898,0.06725174469821693,0.08294308309264342,0.07031758626694024,0.09357691147194763,0.8108179896361218,4
ACM/USDT,0.5,16050,1457,927,0.06211586114667364,0.07768781731558728,0.06913004657998205,0.07178834129222385,0.06450822450603426,0.09131063144945249,0.9629703705732491,4
ACM/USDT,0.6,16050,1457,590,0.05882417776453999,0.0722744356444371,0.07078034869250406,0.06147768883922809,0.0570576243255085,0.08539890008708487,1.1513176386035908,4
ACM/USDT,0.7,16050,1457,372,0.05032668539409642,0.06268991925603508,0.06798218810297159,0.051202670941741295,0.04428886900043257,0.07312263952354713,1.3277078231448962,4
ACT/USDC,0.4,9426,1457,1458,0.022170454058717842,0.012085516258480176,0.05454253887077779,0.05498258387203427,0.011522528826878493,0.03223462469299102,0.9919966294367455,4
ACT/USDC,0.5,9426,1457,927,0.021833742938984768,0.012726742616613145,0.054878395565910496,0.05107977542887843,0.011226620624914982,0.03374259209418176,1.0743664010025793,4
ACT/USDC,0.6,9426,1457,590,0.02089786403077528,0.013612382646276183,0.05472340571285788,0.0497843376937426,0.01070954501040566,0.03533409052883023,1.099209252321274,4
ACT/USDC,0.7,9426,1457,372,0.01891159242649426,0.014697203761583967,0.05403239607073393,0.048357022566661655,0.009323241865499723,0.03685153856660565,1.1173639749818058,4
ACT/USDT,0.4,9582,1457,1458,0.016569980087038076,0.014700999362592691,0.06311028719418703,0.04154133746984249,-0.0009524712325607002,0.016370221593317025,1.5192165086351952,4
ACT/USDT,0.5,9582,1457,927,0.01424274798814808,0.01264126584132877,0.06095310664659752,0.04384585143783609,-0.0033153110744632906,0.016571319926248686,1.3901681289699135,4
ACT/USDT,0.6,9582,1457,590,0.010867688676834783,0.011793334694007155,0.057387888566018466,0.047983967538216515,-0.007058054714155042,0.01735394382445356,1.1959804558539642,4
ACT/USDT,0.7,9582,1457,372,0.005378754409868774,0.014259428133283202,0.05188608020032266,0.05603309494169876,-0.011769969293391754,0.018941874489057542,0.9259898873749368,4
ACX/USDT,0.4,8979,1457,1458,-0.00036066716732887196,0.023607924449864863,0.004797649525198793,0.02644289416260187,5.433558422684309e-05,0.0226578057005337,0.18143435110630768,4
ACX/USDT,0.5,8979,1457,927,0.0040017220482992805,0.022022899139792298,0.004337831767891369,0.024349837230979283,0.005909611731591884,0.020820654723993724,0.1781462253154736,4
ACX/USDT,0.6,8979,1457,590,0.0055917299674548915,0.022443390201216867,0.002649600695948212,0.023529761683998354,0.00848407058345612,0.021233431731708073,0.11260635015881817,4
ACX/USDT,0.7,8979,1457,372,0.004549855272164078,0.02422536546184181,-0.0024156332698301083,0.02430718971604012,0.007997848756280616,0.025445446290001485,-0.09937936876580523,4
ADA/USDC,0.4,16050,1457,1458,0.019109542660728368,0.004743322591946024,0.026808195865991015,0.015309282992875138,0.01220295166056671,0.006502238619649133,1.7511070980502688,4
ADA/USDC,0.5,16050,1457,927,0.021399482517949125,0.005030597820376105,0.02930323399977419,0.018493492721585177,0.01445921517646695,0.008501876925006098,1.5845158541120943,4
ADA/USDC,0.6,16050,1457,590,0.02257224814814681,0.0064269451082077066,0.024903896976801374,0.01601463400800576,0.01814749224015648,0.01046919519771759,1.5550711561238735,4
ADA/USDC,0.7,16050,1457,372,0.01770962732843041,0.005259603804192018,0.010221816957177892,0.015103422489414627,0.018040617869887657,0.009968623520704854,0.6767880781692936,4
ADA/USDT,0.4,16050,1457,1458,0.019643176875823398,0.004748694485218269,0.03206157001965523,0.019177191982827427,0.009090262892221443,0.008078627800293059,1.6718593825678951,4
ADA/USDT,0.5,16050,1457,927,0.021946112146589224,0.0047108091904456304,0.03432421398780658,0.01996816178086606,0.011174272444599138,0.01083260678319275,1.718947024044536,4
ADA/USDT,0.6,16050,1457,590,0.02318834124312192,0.005782466630284833,0.029936797628475426,0.017209539043511392,0.014349208535650486,0.013847887996643174,1.7395466440581986,4
ADA/USDT,0.7,16050,1457,372,0.019267090791226946,0.0056985119000626085,0.013050218386084412,0.016195834776592137,0.015000926606841665,0.014790554986691441,0.8057761616072886,4
ADX/USDT,0.4,16050,1457,1458,-0.034679516708671025,0.02423338068024866,-0.02560343887497801,0.04931588524484434,-0.035273861476337036,0.046059047688073,-0.5191722348425744,4
ADX/USDT,0.5,16050,1457,927,-0.035971385290560196,0.029574156972637336,-0.027086395322617265,0.04326865830698945,-0.03663442986771732,0.045467908728368145,-0.6260049596277145,4
ADX/USDT,0.6,16050,1457,590,-0.03725887242654409,0.0326585437187583,-0.030935110959135034,0.036991047096160586,-0.035772989468198985,0.043983602848402525,-0.836286413910664,4
ADX/USDT,0.7,16050,1457,372,-0.036370988416150746,0.030582662659553752,-0.033567957351150965,0.028667329157383764,-0.03228884625579992,0.0385088276715148,-1.1709481548111644,4
