timestamp,symbol,timeframe,run_optimization,loaded_from,bundle_path,n_bars,start,end,kalman_Q,kalman_R,volume_weight,volume_adaptive,total_loss,smoothness_penalty,tracking_penalty,volume_weight_used,volume_adaptive_used,parameter_regularization,volume_kalman_snr_improvement,volume_kalman_noise_reduction,volume_kalman_tracking_rmse,moving_average_snr_improvement,moving_average_noise_reduction,moving_average_tracking_rmse,fisher_snr_improvement,fisher_noise_reduction,fisher_tracking_rmse
20260131_130832,BTCUSDT,15m,True,,outcomes/meta_labeling_hpo_sample_weighted/BTCUSDT_15m_20260131_140735/layer0_kalman_bundle.joblib,17281,2025-07-14 21:15:00,2026-01-10 21:15:00,0.0005324600975689569,0.020316027766016837,0.15000000000000002,False,2.0919592930371236,1.917604504686617,0.14045033722678735,0.6000000000000001,False,0.03390445112371963,16641.052008354272,0.9999399110540486,91.33473934114286,381.4761309472342,0.9973813763353568,603.2490498341948,9.970897975043868e-09,1.2373602027437869e-06,100077.62767431754
