fold_id,seed,group,gain,split
0,42,location,21.111195,6.0
0,42,regime,20.009594,4.0
1,42,location,431.67303,235.0
1,42,regime,261.8333,165.0
2,42,location,630.15765,855.0
2,42,regime,511.58524,679.0
