,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
gamma_score,0.08726325,0.010380666,0.73356324,94.166664,6.066758,1461.6309,166.14403,27.359697,1008.9234,0.10914943,0.016701348,0.7133316,1.0,0.125,0.0,1.0,0.98,1.0,0.0,2.0,0.33333334,0.94500005,1.0
clv,0.08424095,0.017365782,0.40865064,97.333336,4.189935,2261.0798,148.37698,38.266685,575.3236,0.09226793,0.021344032,0.39886427,2.0,0.625,0.625,0.96290696,0.98,1.0,0.0,1.0,0.33333334,0.9245988,2.0
wick_ratio_4h_max,0.054190658,0.013615799,0.21567795,62.333332,5.3748384,722.8951,94.90911,30.767069,292.7721,0.059137326,0.017440898,0.20051853,3.0,1.0,1.0,0.5940959,0.98,1.0,0.0,4.0,0.33333334,0.72175276,3.0
flow_ratio,0.049688414,0.016979458,0.14540738,59.5,7.4105783,477.72928,83.41138,35.389286,196.59787,0.051352963,0.019276366,0.13680623,4.0,0.625,0.625,0.5388393,0.95,1.0,0.0,5.0,0.8333333,0.6838616,4.0
efficiency,0.042822693,0.015457869,0.11863104,69.333336,11.869662,404.9914,69.08594,26.878433,177.57237,0.043298,0.016084343,0.11655538,6.0,0.0,0.0,0.4545754,0.86,0.8333333,0.0,5.0,2.3333333,0.5900165,5.0
G_LIQ_GOOD,0.031153517,0.007889625,0.12301493,63.333332,8.498365,471.98618,43.900425,10.529359,183.0356,0.029408466,0.0067275395,0.12855485,5.0,0.25,0.25,0.3113581,0.89,0.8333333,0.0,7.0,1.8333334,0.518747,6.0
clv_mean_4_G_VOL_0,0.020196147,0.0035023862,0.11645899,44.666668,7.0632067,282.46533,30.046064,6.045203,149.3359,0.020823339,0.0039987504,0.10843675,7.0,0.0,0.0,0.17687692,0.84,0.6666667,0.0,10.5,2.6666667,0.4072823,7.0
clv_mean_4_G_VOL_1,0.023998238,0.0065194033,0.08833867,56.0,10.0,313.6,34.483273,9.771535,121.6898,0.022480423,0.006249077,0.080871046,9.0,0.125,0.0,0.22354046,0.69,0.6666667,0.17921084,7.5,5.1666665,0.4044078,8.0
rsi_G_VOL_1,0.019977901,0.00444966,0.08969595,43.666668,8.806563,216.5178,29.218555,8.177581,104.39812,0.019694565,0.004764558,0.081408575,8.0,0.125,0.0,0.17419834,0.75,0.33333334,0.0,15.0,4.1666665,0.3333091,9.0
prog_def,0.017195193,0.003958752,0.07468886,53.833332,7.668478,377.91434,23.729395,6.6599207,84.54818,0.016923197,0.0041113026,0.0696603,11.0,0.0,0.0,0.14004582,0.67,0.33333334,0.0,15.0,5.5,0.2945252,10.0
