fold_id,target_mean,target_std,target_p1,target_p50,target_p99
0,0.40114716,0.24714649,0.0,0.40551212430000305,0.90878701210022
1,0.40252566,0.24460988,0.0,0.41171175241470337,0.9039541560411453
2,0.3995347,0.24455464,0.0,0.4080335199832916,0.9032383215427398
3,0.39982334,0.24296393,0.0,0.41062843799591064,0.8998994529247281
4,0.3999914,0.24205108,0.0,0.4110453724861145,0.8982235789299011
