,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
dn_vol,0.0467224,0.0147889005,0.14760953,62.166668,9.650849,400.45123,96.254196,35.906933,258.02457,0.043727074,0.015879637,0.12040938,10.0,1.0,1.0,0.58861196,0.7205882,0.8333333,0.0,5.0,3.1666667,0.77286947,1.0
range_12h_pct,0.06451675,0.012206387,0.34100273,67.333336,4.068852,1114.2646,141.00015,24.157597,822.9727,0.0713899,0.012668958,0.40228385,2.0,0.5493979,0.28038695,0.83102506,0.9264706,1.0,0.1448652,3.0,0.8333333,0.7473552,2.0
time_since_peak_12h,0.0649579,0.01703711,0.24766697,87.833336,12.428685,620.71686,131.87994,38.131905,456.10934,0.061584786,0.017340759,0.21871509,5.0,0.2801029,0.5266973,0.8370349,0.86764705,1.0,0.0,3.0,1.5,0.63235474,3.0
distance_to_ema,0.07692037,0.0093366215,0.6337134,82.5,4.645787,1465.0371,176.50145,23.38641,1332.0881,0.07920941,0.010388568,0.6039457,1.0,0.072698615,0.0,1.0,0.9411765,1.0,0.053282533,1.5,0.6666667,0.6134028,4.0
pct_breakout_t,0.05285301,0.008982793,0.31097683,67.166664,8.234413,547.86676,107.66494,20.81831,556.80505,0.04760966,0.009197249,0.24645194,3.0,0.0,0.36010763,0.67212945,0.9411765,1.0,0.0,4.0,0.6666667,0.51972,5.0
ffd_rv_12_06,0.022497775,0.0030923735,0.16367684,35.333332,7.586538,164.5605,46.207764,5.6452036,378.225,0.022126308,0.0028345264,0.1727179,7.0,0.6473877,0.64112926,0.25859895,0.6911765,0.0,0.24926025,17.0,3.5,0.46356258,6.0
zscore_price_50,0.02443726,0.0058110617,0.10276603,58.166668,3.7155828,910.5869,47.43847,12.952342,173.74527,0.023058645,0.0058413637,0.09102347,16.0,0.5728555,0.26807088,0.28502062,0.5882353,0.16666667,0.0,14.5,4.6666665,0.42956236,7.0
compression_ratio,0.026183687,0.0092533445,0.074090555,52.333332,10.370899,264.08295,54.749916,21.400358,140.07024,0.02613378,0.0095390985,0.07159738,24.0,0.35018533,0.54261893,0.30881226,0.3970588,0.33333334,0.25602037,10.5,6.8333335,0.34639305,8.0
ffd_rv_24h_04,0.015606498,0.0021484764,0.113365345,30.5,3.5,265.7857,32.76695,3.777376,284.23776,0.016039727,0.001936126,0.13288023,12.0,0.22759457,0.43886015,0.16471882,0.7647059,0.0,0.5778122,26.0,2.6666667,0.33266896,9.0
range_24h_pct,0.021951586,0.0047191773,0.10210934,30.166666,4.946941,183.95769,49.123573,10.805143,223.33116,0.023640731,0.0048563303,0.11508364,15.0,0.30806625,0.4607941,0.25115818,0.5,0.16666667,0.41749704,19.0,5.6666665,0.3289297,10.0
ffd_rv_6h_04,0.016420946,0.002591181,0.10406352,37.666668,5.6470246,251.24341,30.386478,5.531383,166.92715,0.015155811,0.0028290905,0.08119168,18.0,0.23956111,0.5396198,0.17581406,0.6764706,0.0,0.54902184,24.5,3.6666667,0.31557795,11.0
ema20_slope_5h,0.021817207,0.0062823184,0.0757667,40.333332,6.046119,269.0615,44.094288,14.296416,135.99956,0.020386076,0.006121426,0.06789138,23.0,0.38855088,0.6426363,0.24932754,0.30882353,0.16666667,0.4153358,16.0,7.8333335,0.308831,12.0
dn_vol_6,0.029661862,0.012699943,0.06927796,49.5,11.146749,219.81747,57.43359,26.711298,123.49146,0.026624458,0.012162158,0.05828421,27.0,0.22280823,0.5303472,0.35619557,0.4117647,0.33333334,0.05435521,13.0,6.6666665,0.30488095,13.0
ffd_rv_12_05,0.024685493,0.0043182825,0.1411148,41.5,2.8136573,612.1037,47.7685,7.8902097,289.19757,0.02415143,0.003576148,0.16310611,9.0,0.112345435,0.44594666,0.28840232,0.6911765,0.16666667,0.056689072,12.5,3.5,0.29762992,14.0
vw_breakout,0.023829801,0.0024616034,0.23068681,37.166668,3.97562,347.458,50.89111,5.559509,465.85138,0.023030218,0.0021337443,0.24857286,4.0,0.02710432,0.34775448,0.27674517,0.7794118,0.16666667,0.22653393,15.0,2.5,0.2960152,15.0
pct_extreme,0.02064174,0.00273531,0.15577081,44.0,6.350853,304.84094,41.86735,6.818369,257.0813,0.019160466,0.0030525003,0.12026977,11.0,0.17394978,0.46392876,0.23331411,0.7058824,0.0,0.17486612,17.0,3.3333333,0.29275915,16.0
ts_12,0.023388732,0.0048481137,0.11283414,37.5,8.440971,166.59813,44.81035,10.47083,191.76773,0.02165815,0.0048496784,0.09672301,14.0,0.23116407,0.36553925,0.2707365,0.5,0.16666667,0.06744773,16.0,5.6666665,0.2884271,17.0
volume_z_24,0.01654896,0.003327994,0.08229224,47.166668,4.775516,465.85422,31.775097,7.4745517,135.07924,0.015810044,0.0032453127,0.077021085,20.0,0.29722595,0.5346765,0.177558,0.5441176,0.0,0.17795451,25.5,5.1666665,0.28446782,18.0
