fold_id,seed,group,used_feature_count,split_count
0,42,location,2,2
0,42,regime,8,10
1,42,location,10,66
1,42,regime,19,444
2,42,location,13,215
2,42,regime,22,1389
3,42,location,10,125
3,42,regime,21,739
4,42,location,10,108
4,42,regime,20,595
