fold_id,target_mean,target_std,target_p1,target_p50,target_p99
0,9.22327e-05,0.012352467,-0.03654602,-3.8191672e-14,0.035124764
1,4.543366e-05,0.012380762,-0.036923137,2.444267e-12,0.034883574
2,1.4823163e-06,0.012177177,-0.03691339,0.0,0.034424115
3,-2.7431059e-05,0.012116043,-0.036736336,-4.8601123e-12,0.03412821
4,6.7839337e-06,0.011816968,-0.036373142,-4.8505644e-12,0.0338758
