fold_id,seed,best_iteration,best_val_metric,max_depth,num_leaves,min_data_in_leaf,objective,alpha,metric,target_type,target_name,horizon,total_splits,total_gain,is_healthy_fold,health_reason
0,42,457,0.0042600989185513196,6,64,6000,quantile,0.35,quantile,quantile,returns_target,10,3865,25385.107,True,healthy
1,42,75,0.0037144157757191387,6,64,6000,quantile,0.35,quantile,quantile,returns_target,10,655,9252.073,True,healthy
2,42,19,0.0038672369083131634,6,64,6000,quantile,0.35,quantile,quantile,returns_target,10,162,4084.2087,True,healthy
3,42,156,0.0029484299102637787,6,64,6000,quantile,0.35,quantile,quantile,returns_target,10,1337,14335.796,True,healthy
4,42,260,0.002877028720553292,6,64,6000,quantile,0.35,quantile,quantile,returns_target,10,2247,17822.31,True,healthy
