feature_name,group,usage_count
mark_perp_dislocation,regime,500
mark_vs_perp_bps,regime,460
price_trend_15d_vol_norm,regime,323
asset_atr_level_pct,regime,314
dist_prior_day_high,location,265
up_down_semivol_ratio_tanh,regime,257
range_24h_pct,regime,254
return_autocorr_48,regime,237
price_rv_7d_robust_z,regime,233
zscore_price_200,location,227
loc_bb_channel_pos_48,location,218
dist_rolling_7d_high,location,204
pullback_depth,location,191
oi_chg_8h_mkt_resid,regime,189
oi_value_log_7d_robust_z,regime,179
prior_volatility,regime,174
price_trend_10d_vol_norm,regime,169
loc_swing_range_pos_48,location,151
loc_swing_range_pos_24,location,114
dist_funding_pressure_price_12h_atr,regime,114
price_trend_7d_vol_norm,regime,113
price_rv_15d_robust_z,regime,111
bars_in_high_vol_state_log_norm,location,106
dist_ema200_atr,location,104
price_rv_10d_robust_z,regime,104
oi_vol_15d_robust_z,regime,103
dist_local_swing,location,101
variance_ratio_10_48,regime,96
oiw_z_delta_entry_dist_14d_atr,location,96
loc_pullback_depth_48,location,90
funding_mean_10d_robust_z,regime,89
asset_funding_rate_abs_mean_7d,regime,89
compression_score,regime,78
funding_persistence,regime,76
trend_acceleration,regime,76
funding_vol_7d_robust_z,regime,76
dist_oiw_abs_delta_12h_atr,regime,75
ob_imbalance_mkt_resid,regime,75
oiw_z_delta_entry_dist_7d_atr,location,75
oiw_pos_delta_entry_dist_14d_atr,location,74
oi_value_log_1d_robust_z,regime,73
loc_range_pos_48,location,73
asset_vol_level_pct,regime,71
funding_mean_15d_robust_z,regime,70
efficiency_ratio_20,regime,67
compression_ratio,regime,66
loc_session_pos_24,location,66
amihud_illiq,regime,64
oiw_entry_zone_1d_atr,regime,63
loc_session_pos_48,location,62
ob_pressure_mkt_resid,regime,62
funding_vol_10d_robust_z,regime,58
up_down_return_mass_ratio_tanh,regime,57
oi_trend_7d_robust_z,regime,55
rolling_range_20,regime,53
oi_expansion_compression_balance_24h,regime,53
xasset_funding_ts_resid,regime,52
log_oi_to_volume_1d,regime,52
dist_funding_pressure_price_96h_atr,regime,51
atr_compression_ratio,regime,49
grind_score_surprise,regime,48
loc_prior_bar_pos_24,location,48
loc_prev_week_range_pos_48,location,46
donchian_zone_1d_atr,regime,45
zscore_price_50,location,45
ema50_slope,regime,42
spectral_entropy_ret_24,regime,42
loc_prior_bar_pos_48,location,42
log_oi_to_volume_7d,regime,41
loc_prev_week_range_pos_24,location,41
asset_funding_rate_mean_3d,regime,41
loc_ema_stack_pos_48,location,40
oi_vol_7d_robust_z,regime,40
true_range_percentile,regime,40
direction_entropy_20,regime,39
oi_chg_z_8h,regime,39
choppiness_index_20,regime,39
dist_oiw_z_delta_96h_atr,regime,38
dist_oiw_intensity_96h_atr,regime,37
asset_funding_rate_mean_15d,regime,37
oi_chg_8h,regime,36
fund_rate_z_14d,regime,36
oi_expansion_compression_balance_96h,regime,35
oiw_intensity_entry_dist_7d_atr,location,34
oi_vel_8h,regime,34
loc_pullback_depth_24,location,34
funding_per_hour_z,regime,33
ema_slope_norm,regime,33
loc_bb_channel_pos_24,location,32
dist_ma100_atr,location,31
xasset_ob_liquidity_ts_resid,regime,30
loc_range_pos_24,location,30
atr_percentile,regime,30
loc_initial_balance_pos_24,location,29
asset_funding_rate_mean_7d,regime,29
funding_mom_2h,regime,29
loc_ema_stack_pos_24,location,28
xasset_asset_minus_mkt_funding,regime,28
distance_to_ema,location,26
oiw_pos_delta_entry_dist_7d_atr,location,26
range_expansion_ratio,regime,26
ob_depth_usd_l20_z,regime,25
oi_value_z_90d,regime,25
loc_initial_balance_pos_48,location,24
oi_to_volume_1d_z_90d,regime,24
dist_prior_day_low,location,23
dist_range_mid_atr,location,23
asset_funding_z,regime,23
oi_value_z_30d,regime,23
funding_z,regime,22
oi_vel_4h,regime,22
dist_ema50_atr,location,21
fund_abs_z_mkt_resid,regime,21
oi_vel_2h,regime,21
loc_prev_day_range_pos_24,location,21
volume_trend_48,regime,21
oi_rank,regime,20
volume_autocorr_48,regime,20
oi_vol_10d_robust_z,regime,20
funding_vol_15d_robust_z,regime,20
ema20_slope_5h,regime,19
funding_rate,regime,19
asset_minus_mkt_oi_1d_peer_resid,regime,19
spike_score_surprise,regime,18
dist_ema20_atr,location,18
rvol_z_peer_resid,regime,17
funding_per_hour,regime,17
asset_minus_mkt_oi_1d_z_90d,regime,17
xasset_asset_minus_basket_fund_z,regime,17
oi_trend_10d_robust_z,regime,17
ob_depth_mkt_resid,regime,17
oi_chg_4h,regime,16
bollinger_band_width,regime,16
volume_percentile,regime,16
oi_chg_2h,regime,15
oiw_z_delta_entry_dist_1d_atr,location,15
ob_depth_z_10bps,regime,15
funding_mean_7d_robust_z,regime,15
loc_prev_day_range_pos_48,location,15
prior_range,regime,15
oi_z,regime,14
range_per_funding_abs_z_24h,regime,14
volume_zscore_48h,regime,14
xasset_ob_liquidity_peer_resid,regime,13
funding_mom_8h,regime,12
funding_abs_z,regime,12
ob_spread_mkt_resid,regime,12
dist_oiw_signed_delta_12h_atr,regime,12
vol_z_peer_resid,regime,11
oi_chg_z_2h,regime,11
asset_minus_mkt_oi_1d,regime,10
funding_per_hour_mkt_resid,regime,10
loc_pivot_ladder_pos_24,location,10
overext_surprise,regime,10
oiw_intensity_entry_dist_1d_atr,location,10
ob_spread_z_24h,regime,10
exh_qual_surprise,regime,10
funding_1d_chg_peer_resid,regime,9
oiw_pos_delta_entry_dist_1d_atr,location,9
volume_entropy_24,regime,8
oi_chg_z_4h,regime,8
leverage_build_score,regime,8
leverage_build,regime,8
xasset_funding_peer_resid,regime,8
cs_rank_oi_value_z_30d,regime,8
asset_minus_mkt_oi_7d,regime,8
volume_price_corr_ts_resid,regime,7
funding_rank_30d,regime,5
loc_pivot_ladder_pos_48,location,5
funding_mom_w,regime,4
ob_depth_z_25bps,regime,4
blowoff_risk_surprise,regime,3
funding_mom_4h,regime,2
