fold_id,seed,feature_name,group,regime_family,source_family,gain,split
0,42,dist_oiw_signed_delta_12h_atr,regime,perp_tradeability,perp_tradeability,14.1622095,4.0
0,42,dist_ema20_atr,location,,context,57.995842,17.0
0,42,dist_oiw_abs_delta_12h_atr,regime,perp_tradeability,perp_tradeability,91.20288,21.0
0,42,dist_ema50_atr,location,,context,51.78909,7.0
0,42,oi_expansion_compression_balance_24h,regime,perp_tradeability,perp_tradeability,177.16861,31.0
0,42,dist_ema200_atr,location,,context,348.66757,48.0
0,42,dist_funding_pressure_price_12h_atr,regime,perp_tradeability,perp_tradeability,197.16512,33.0
0,42,oiw_pos_delta_entry_dist_1d_atr,location,,open_interest_location,8.1461,3.0
0,42,oiw_entry_zone_1d_atr,regime,perp_tradeability,perp_tradeability,198.2057,27.0
0,42,oiw_intensity_entry_dist_1d_atr,location,,open_interest_location,6.690667,4.0
0,42,donchian_zone_1d_atr,regime,perp_tradeability,perp_tradeability,99.42122,17.0
0,42,oiw_z_delta_entry_dist_1d_atr,location,,open_interest_location,54.07248,7.0
0,42,dist_oiw_intensity_96h_atr,regime,perp_tradeability,perp_tradeability,176.27856,56.0
0,42,oiw_pos_delta_entry_dist_7d_atr,location,,open_interest_location,85.429596,20.0
0,42,dist_oiw_z_delta_96h_atr,regime,perp_tradeability,perp_tradeability,195.73323,51.0
0,42,oiw_pos_delta_entry_dist_14d_atr,location,,open_interest_location,139.13925,28.0
0,42,oi_expansion_compression_balance_96h,regime,perp_tradeability,perp_tradeability,93.15544,19.0
0,42,oiw_intensity_entry_dist_7d_atr,location,,open_interest_location,116.23595,26.0
0,42,dist_funding_pressure_price_96h_atr,regime,perp_tradeability,perp_tradeability,192.43883,48.0
0,42,oiw_z_delta_entry_dist_7d_atr,location,,open_interest_location,102.80145,17.0
0,42,oiw_z_delta_entry_dist_14d_atr,location,,open_interest_location,273.9147,43.0
0,42,dist_prior_day_high,location,,context,1052.3203,46.0
0,42,up_down_semivol_ratio_tanh,regime,path_structure,path_structure,474.08548,70.0
0,42,dist_prior_day_low,location,,context,51.69959,11.0
0,42,up_down_return_mass_ratio_tanh,regime,path_structure,path_structure,232.8046,36.0
0,42,dist_rolling_7d_high,location,,context,494.9139,66.0
0,42,amihud_illiq,regime,liquidity,liquidity,225.34825,45.0
0,42,dist_local_swing,location,,context,188.76622,36.0
0,42,asset_atr_level_pct,regime,asset_state,asset_state,864.6216,67.0
0,42,dist_range_mid_atr,location,,context,56.33512,13.0
0,42,asset_funding_rate_abs_mean_7d,regime,perp_tradeability,perp_tradeability,198.78113,35.0
0,42,dist_ma100_atr,location,,context,43.78014,12.0
0,42,asset_funding_rate_mean_15d,regime,perp_tradeability,perp_tradeability,104.16087,21.0
0,42,distance_to_ema,location,,context,55.254833,17.0
0,42,asset_funding_rate_mean_3d,regime,perp_tradeability,perp_tradeability,169.96025,31.0
0,42,pullback_depth,location,,context,126.85268,24.0
0,42,asset_funding_rate_mean_7d,regime,perp_tradeability,perp_tradeability,91.18058,15.0
0,42,zscore_price_50,location,,context,164.16277,24.0
0,42,asset_funding_z,regime,perp_tradeability,perp_tradeability,65.95437,15.0
0,42,zscore_price_200,location,,context,693.1768,70.0
0,42,asset_minus_mkt_oi_1d,regime,open_interest,open_interest,24.61857,6.0
0,42,loc_ema_stack_pos_24,location,,trend,89.73253,17.0
0,42,asset_minus_mkt_oi_1d_peer_resid,regime,residual,residual,82.10233,19.0
0,42,loc_ema_stack_pos_48,location,,trend,231.16927,37.0
0,42,asset_minus_mkt_oi_1d_z_90d,regime,open_interest,open_interest,26.266346,8.0
0,42,loc_range_pos_24,location,,context,61.823494,16.0
0,42,asset_minus_mkt_oi_7d,regime,open_interest,open_interest,40.750504,9.0
0,42,loc_range_pos_48,location,,context,124.08409,17.0
0,42,asset_vol_level_pct,regime,asset_state,asset_state,109.08648,17.0
0,42,loc_prior_bar_pos_24,location,,context,39.71343,10.0
0,42,atr_compression_ratio,regime,volatility_term_structure,volatility_term_structure,233.20146,29.0
0,42,loc_prior_bar_pos_48,location,,context,26.29623,4.0
0,42,atr_percentile,regime,compression,compression,87.90544,18.0
0,42,loc_swing_range_pos_24,location,,context,260.3796,32.0
0,42,blowoff_risk_surprise,regime,residual,residual,12.94528,2.0
0,42,loc_swing_range_pos_48,location,,context,242.2658,29.0
0,42,bollinger_band_width,regime,compression,compression,47.48826,14.0
0,42,loc_session_pos_24,location,,context,179.37999,22.0
0,42,loc_session_pos_48,location,,context,147.45502,26.0
0,42,choppiness_index_20,regime,path_structure,path_structure,56.020752,12.0
0,42,loc_initial_balance_pos_24,location,,context,81.152084,17.0
0,42,compression_ratio,regime,volatility_term_structure,volatility_term_structure,414.98657,36.0
0,42,loc_initial_balance_pos_48,location,,context,33.492676,10.0
0,42,compression_score,regime,volatility_term_structure,volatility_term_structure,166.57635,22.0
0,42,loc_prev_day_range_pos_24,location,,context,45.4226,9.0
0,42,cs_rank_oi_value_z_30d,regime,open_interest,open_interest,21.2376,4.0
0,42,loc_prev_day_range_pos_48,location,,context,62.59335,13.0
0,42,direction_entropy_20,regime,path_structure,path_structure,106.10106,23.0
0,42,loc_prev_week_range_pos_24,location,,context,168.89563,24.0
0,42,efficiency_ratio_20,regime,path_structure,path_structure,199.54405,38.0
0,42,loc_prev_week_range_pos_48,location,,context,112.14341,18.0
0,42,ema20_slope_5h,regime,trend,trend,45.221275,11.0
0,42,loc_bb_channel_pos_24,location,,compression,54.10328,13.0
0,42,ema50_slope,regime,trend,trend,297.05615,28.0
0,42,loc_bb_channel_pos_48,location,,compression,300.63828,35.0
0,42,ema_slope_norm,regime,trend,trend,44.134842,8.0
0,42,loc_pullback_depth_24,location,,path_structure,117.84253,24.0
0,42,exh_qual_surprise,regime,residual,residual,14.86716,5.0
0,42,loc_pullback_depth_48,location,,path_structure,229.74193,39.0
0,42,fund_abs_z_mkt_resid,regime,residual,residual,64.98933,15.0
0,42,loc_pivot_ladder_pos_24,location,,context,5.284074,3.0
0,42,fund_rate_z_14d,regime,funding,funding,68.29,13.0
0,42,loc_pivot_ladder_pos_48,location,,context,30.055979,8.0
0,42,funding_1d_chg_peer_resid,regime,residual,residual,23.43882,9.0
0,42,bars_in_high_vol_state_log_norm,location,,context,171.75099,27.0
0,42,funding_abs_z,regime,funding,funding,51.244946,13.0
0,42,funding_mean_10d_robust_z,regime,open_interest,open_interest,97.40999,21.0
0,42,funding_mean_15d_robust_z,regime,open_interest,open_interest,136.45987,25.0
0,42,funding_mean_7d_robust_z,regime,open_interest,open_interest,64.97968,15.0
0,42,funding_mom_2h,regime,funding,funding,72.316826,22.0
0,42,funding_mom_4h,regime,funding,funding,15.05847,7.0
0,42,funding_mom_8h,regime,funding,funding,33.31247,10.0
0,42,funding_mom_w,regime,funding,funding,12.82587,3.0
0,42,funding_per_hour,regime,funding,funding,65.01631,16.0
0,42,funding_per_hour_mkt_resid,regime,residual,residual,24.397593,11.0
0,42,funding_per_hour_z,regime,funding,funding,86.72217,18.0
0,42,funding_persistence,regime,funding,funding,278.31015,46.0
0,42,funding_rank_30d,regime,funding,funding,35.53542,8.0
0,42,funding_rate,regime,funding,funding,62.992527,13.0
0,42,funding_vol_10d_robust_z,regime,open_interest,open_interest,147.7331,25.0
0,42,funding_vol_15d_robust_z,regime,open_interest,open_interest,138.47871,20.0
0,42,funding_vol_7d_robust_z,regime,open_interest,open_interest,229.51562,40.0
0,42,funding_z,regime,funding,funding,78.42713,16.0
0,42,grind_score_surprise,regime,residual,residual,87.1252,20.0
0,42,leverage_build,regime,crowding,crowding,24.74039,6.0
0,42,leverage_build_score,regime,crowding,crowding,16.874882,6.0
0,42,log_oi_to_volume_1d,regime,open_interest,open_interest,87.240105,16.0
0,42,log_oi_to_volume_7d,regime,open_interest,open_interest,98.45379,21.0
0,42,mark_perp_dislocation,regime,perp_tradeability,perp_tradeability,1005.54144,72.0
0,42,mark_vs_perp_bps,regime,perp_tradeability,perp_tradeability,871.51,113.0
0,42,ob_depth_mkt_resid,regime,residual,residual,28.44542,4.0
0,42,ob_depth_usd_l20_z,regime,orderbook,orderbook,31.72294,7.0
0,42,ob_depth_z_10bps,regime,orderbook,orderbook,43.39681,8.0
0,42,ob_depth_z_25bps,regime,orderbook,orderbook,8.693292,7.0
0,42,ob_imbalance_mkt_resid,regime,residual,residual,144.6436,8.0
0,42,ob_pressure_mkt_resid,regime,residual,residual,90.8056,3.0
0,42,ob_spread_mkt_resid,regime,residual,residual,9.93173,3.0
0,42,ob_spread_z_24h,regime,orderbook,orderbook,17.90779,5.0
0,42,oi_chg_2h,regime,open_interest,open_interest,2.74476,1.0
0,42,oi_chg_4h,regime,open_interest,open_interest,4.736664,4.0
0,42,oi_chg_8h,regime,open_interest,open_interest,43.5665,9.0
0,42,oi_chg_8h_mkt_resid,regime,residual,residual,230.62111,44.0
