fold_id,seed,group,used_feature_count,split_count
0,42,location,40,379
0,42,regime,35,488
1,42,location,40,534
1,42,regime,35,758
2,42,location,38,159
2,42,regime,30,152
3,42,location,14,24
3,42,regime,8,16
