,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
t_trail_proxy,0.08772156,0.015082699,0.510192,69.166664,9.923317,482.09967,424.07202,95.94818,1874.3146,0.23839788,0.053318467,1.0659262,1.0,0.9950993,1.0,1.0,0.9302326,1.0,0.0,2.0,0.5,0.9325582,1.0
higher_highs_count_48h,0.08100316,0.021565266,0.30426294,62.333332,10.577754,367.32224,449.70987,171.92996,1176.2869,0.2586552,0.09930917,0.67367905,3.0,0.6800632,0.7549151,0.91766393,0.90697676,1.0,0.0,1.5,0.6666667,0.88145936,2.0
impact_24,0.054223485,0.006994839,0.42033654,50.333332,5.617433,450.9968,263.52548,40.624523,1709.4521,0.15258619,0.022530619,1.0333735,2.0,0.47965473,0.9227073,0.58947057,0.8604651,1.0,0.0,3.0,1.0,0.6893251,3.0
trend_accel_120h,0.042501356,0.008515467,0.21212757,47.333332,7.45356,300.58716,199.63177,59.813152,666.28894,0.11194957,0.034147963,0.3670118,4.0,1.0,0.8298098,0.44581217,0.6511628,0.5,0.0,7.0,2.5,0.4829874,4.0
mfe_8h,0.04167477,0.013079001,0.13279198,42.333332,7.408704,241.89267,198.03929,58.684193,668.3156,0.11482732,0.033698197,0.39127654,6.0,0.20228828,0.8848197,0.4356821,0.4883721,0.5,0.0,7.5,3.6666667,0.43671817,5.0
t_be_proxy,0.04017186,0.011489053,0.14046225,48.0,6.8799224,334.88748,176.98196,65.787636,476.1171,0.102310106,0.038049895,0.27509555,8.0,0.45907894,0.82303864,0.41726348,0.53488374,0.33333334,0.0,8.0,3.3333333,0.41321588,6.0
trapped_longs_96,0.038720794,0.011952671,0.12543638,56.166668,8.858455,356.12244,179.15506,72.57448,442.2565,0.108632244,0.042320352,0.27884844,11.0,0.38479805,0.8663422,0.39948016,0.39534885,0.33333334,0.22417443,8.5,4.3333335,0.37976003,7.0
shock_12h,0.039389573,0.013410804,0.11569317,44.333332,10.434984,188.35146,189.45068,62.22016,576.8478,0.10901266,0.03641895,0.32630706,9.0,0.05694947,0.84043163,0.40767628,0.3488372,0.33333334,0.0,7.0,4.6666665,0.36143127,8.0
prog_eff_12,0.037382144,0.011742745,0.11900326,40.0,7.83156,204.30157,178.82887,74.271065,430.58176,0.10229505,0.04260217,0.24562779,13.0,0.79285103,0.86023307,0.3830746,0.41860464,0.16666667,0.0,7.5,4.1666665,0.3403422,9.0
rv_24h,0.03065821,0.0063800793,0.14732197,34.166668,5.610011,208.08536,142.43161,36.53682,555.2416,0.082681105,0.020079108,0.34046158,7.0,0.37510934,0.85302,0.30067065,0.6511628,0.0,0.0,10.5,2.5,0.32815957,10.0
ffd_cvar_5pct_06,0.026050445,0.006822889,0.0994631,29.666666,3.6362374,242.03896,121.81569,25.594526,579.7748,0.06769402,0.013570218,0.3376866,12.0,0.00047696734,0.82303864,0.24420105,0.627907,0.16666667,0.21435559,15.0,2.6666667,0.3270051,11.0
impact_12,0.030497648,0.006119645,0.151987,38.166668,5.785518,251.78288,148.07312,34.269768,639.7957,0.084455624,0.020189352,0.3532928,5.0,0.44180205,0.9536957,0.29870293,0.5116279,0.0,0.20419624,11.5,3.5,0.3024034,12.0
