fold_id,seed,group,used_feature_count,split_count
0,42,location,2,3
0,42,regime,6,6
1,42,location,2,2
1,42,regime,6,7
2,42,location,2,2
2,42,regime,6,7
3,42,location,1,1
3,42,regime,7,8
4,42,location,1,1
4,42,regime,7,8
